,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
58,58,58,58,1B,2B,Caught Stealing Home,458015,Joey Votto,453172,Jared Hughes,457803,Jay Bruce,R,Chris Stewart,455755,3,4,8,True,2016-05-01,Caught,Home,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
59,59,59,59,1B,2B,Stolen Base 2B,456078,Welington Castillo,453265,Tony Watson,571875,Jake Lamb,L,Chris Stewart,455755,5,8,8,False,2016-04-24,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
60,60,60,60,1B,,Caught Stealing 2B,571976,Wil Myers,502046,Jeff Locke,425834,B.J. Upton,L,Chris Stewart,455755,0,0,1,False,2016-04-20,Caught,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
61,61,61,61,2B,,Caught Stealing 3B,542340,Jonathan Villar,504379,Juan Nicasio,571697,Scooter Gennett,R,Chris Stewart,455755,6,3,5,True,2016-04-17,Caught,3B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
62,62,62,62,1B,2B,Stolen Base 2B,435079,Ian Kinsler,453265,Tony Watson,457708,Justin Upton,L,Chris Stewart,455755,3,4,8,True,2016-04-14,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
63,63,63,63,1B,2B,Stolen Base 2B,542364,Rafael Ortega,543037,Gerrit Cole,542208,Carlos Pérez,R,Chris Stewart,455755,3,1,4,True,2016-06-05,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
64,64,64,64,1B,2B,Stolen Base 2B,453203,Shane Robinson,543746,Rob Scahill,488862,Yunel Escobar,R,Chris Stewart,455755,2,7,5,True,2016-06-03,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
65,65,65,65,1B,2B,Stolen Base 2B,488818,Chase d'Arnaud,502046,Jeff Locke,455976,Nick Markakis,L,Chris Stewart,455755,5,0,3,True,2016-05-19,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
66,66,66,66,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,543037,Gerrit Cole,407812,Matt Holliday,R,Chris Stewart,455755,0,0,1,False,2016-05-08,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
67,67,67,67,2B,3B,Stolen Base 3B,571740,Billy Hamilton,502046,Jeff Locke,458015,Joey Votto,L,Chris Stewart,455755,0,0,1,True,2016-05-01,Stolen,3B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
68,68,68,68,1B,2B,Stolen Base 2B,458015,Joey Votto,502046,Jeff Locke,408252,Brandon Phillips,L,Chris Stewart,455755,1,1,6,True,2016-05-01,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
69,69,69,69,3B,score,Caught Stealing Home,534627,Tyler Holt,453172,Jared Hughes,457803,Jay Bruce,R,Chris Stewart,455755,3,4,8,True,2016-05-01,Caught,Home,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
70,70,70,70,1B,2B,Caught Stealing Home,458015,Joey Votto,453172,Jared Hughes,457803,Jay Bruce,R,Chris Stewart,455755,3,4,8,True,2016-05-01,Caught,Home,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
71,71,71,71,1B,2B,Stolen Base 2B,456078,Welington Castillo,453265,Tony Watson,571875,Jake Lamb,L,Chris Stewart,455755,5,8,8,False,2016-04-24,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
72,72,72,72,1B,,Caught Stealing 2B,571976,Wil Myers,502046,Jeff Locke,425834,B.J. Upton,L,Chris Stewart,455755,0,0,1,False,2016-04-20,Caught,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
73,73,73,73,2B,,Caught Stealing 3B,542340,Jonathan Villar,504379,Juan Nicasio,571697,Scooter Gennett,R,Chris Stewart,455755,6,3,5,True,2016-04-17,Caught,3B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
74,74,74,74,1B,2B,Stolen Base 2B,435079,Ian Kinsler,453265,Tony Watson,457708,Justin Upton,L,Chris Stewart,455755,3,4,8,True,2016-04-14,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
75,75,75,75,1B,2B,Stolen Base 2B,542364,Rafael Ortega,543037,Gerrit Cole,542208,Carlos Pérez,R,Chris Stewart,455755,3,1,4,True,2016-06-05,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
76,76,76,76,1B,2B,Stolen Base 2B,453203,Shane Robinson,543746,Rob Scahill,488862,Yunel Escobar,R,Chris Stewart,455755,2,7,5,True,2016-06-03,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
77,77,77,77,1B,2B,Stolen Base 2B,488818,Chase d'Arnaud,502046,Jeff Locke,455976,Nick Markakis,L,Chris Stewart,455755,5,0,3,True,2016-05-19,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
78,78,78,78,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,543037,Gerrit Cole,407812,Matt Holliday,R,Chris Stewart,455755,0,0,1,False,2016-05-08,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
79,79,79,79,2B,3B,Stolen Base 3B,571740,Billy Hamilton,502046,Jeff Locke,458015,Joey Votto,L,Chris Stewart,455755,0,0,1,True,2016-05-01,Stolen,3B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
80,80,80,80,1B,2B,Stolen Base 2B,458015,Joey Votto,502046,Jeff Locke,408252,Brandon Phillips,L,Chris Stewart,455755,1,1,6,True,2016-05-01,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
81,81,81,81,3B,score,Caught Stealing Home,534627,Tyler Holt,453172,Jared Hughes,457803,Jay Bruce,R,Chris Stewart,455755,3,4,8,True,2016-05-01,Caught,Home,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
82,82,82,82,1B,2B,Caught Stealing Home,458015,Joey Votto,453172,Jared Hughes,457803,Jay Bruce,R,Chris Stewart,455755,3,4,8,True,2016-05-01,Caught,Home,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
83,83,83,83,1B,2B,Stolen Base 2B,456078,Welington Castillo,453265,Tony Watson,571875,Jake Lamb,L,Chris Stewart,455755,5,8,8,False,2016-04-24,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
84,84,84,84,1B,,Caught Stealing 2B,571976,Wil Myers,502046,Jeff Locke,425834,B.J. Upton,L,Chris Stewart,455755,0,0,1,False,2016-04-20,Caught,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
85,85,85,85,2B,,Caught Stealing 3B,542340,Jonathan Villar,504379,Juan Nicasio,571697,Scooter Gennett,R,Chris Stewart,455755,6,3,5,True,2016-04-17,Caught,3B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
86,86,86,86,1B,2B,Stolen Base 2B,435079,Ian Kinsler,453265,Tony Watson,457708,Justin Upton,L,Chris Stewart,455755,3,4,8,True,2016-04-14,Stolen,2B,2016,2017,30.3,2017,30.3,2017,30.3,2017,30.3
87,87,87,87,2B,3B,Stolen Base 3B,502481,Jarrod Dyson,491708,Arquimedes Caminero,444876,Alcides Escobar,R,Chris Stewart,455755,3,0,8,False,2015-07-21,Stolen,3B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
88,88,88,88,1B,2B,Stolen Base 2B,456422,Michael Bourn,543037,Gerrit Cole,547379,Roberto Pérez,R,Chris Stewart,455755,0,2,2,True,2015-07-05,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
89,89,89,89,1B,2B,Stolen Base 2B,571740,Billy Hamilton,543037,Gerrit Cole,474443,Iván De Jesús Jr.,R,Chris Stewart,455755,0,0,1,True,2015-06-24,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
90,90,90,90,2B,3B,Stolen Base 3B,571740,Billy Hamilton,543037,Gerrit Cole,458015,Joey Votto,R,Chris Stewart,455755,0,0,1,True,2015-06-24,Stolen,3B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
91,91,91,91,1B,,Caught Stealing 2B,474443,Iván De Jesús Jr.,543037,Gerrit Cole,458015,Joey Votto,R,Chris Stewart,455755,1,4,5,True,2015-06-24,Caught,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
92,92,92,92,1B,2B,Stolen Base 2B,594809,Adam Eaton,543037,Gerrit Cole,543776,JB Shuck,R,Chris Stewart,455755,1,2,6,False,2015-06-18,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
93,93,93,93,1B,2B,Stolen Base 2B,519184,Ben Revere,543037,Gerrit Cole,546318,Odúbel Herrera,R,Chris Stewart,455755,0,0,1,True,2015-06-13,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
94,94,94,94,1B,2B,Stolen Base 2B,519184,Ben Revere,543037,Gerrit Cole,546318,Odúbel Herrera,R,Chris Stewart,455755,4,1,3,True,2015-06-13,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
95,95,95,95,1B,,Caught Stealing 2B,607054,Jace Peterson,543037,Gerrit Cole,457727,Cameron Maybin,R,Chris Stewart,455755,0,0,1,False,2015-06-07,Caught,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
96,96,96,96,1B,2B,Stolen Base 2B,493114,Norichika Aoki,543037,Gerrit Cole,452254,Hunter Pence,R,Chris Stewart,455755,0,0,1,False,2015-06-01,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
97,97,97,97,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543037,Gerrit Cole,445988,Martín Prado,R,Chris Stewart,455755,0,1,3,True,2015-05-27,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
98,98,98,98,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,543037,Gerrit Cole,543829,Dee Strange-Gordon,R,Chris Stewart,455755,0,1,5,True,2015-05-27,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
99,99,99,99,1B,,Caught Stealing 2B,493472,Eric Campbell,543037,Gerrit Cole,446263,Lucas Duda,R,Chris Stewart,455755,0,0,1,True,2015-05-22,Caught,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
100,100,100,100,1B,,Caught Stealing 2B,502517,Daniel Murphy,543037,Gerrit Cole,501571,Juan Lagares,R,Chris Stewart,455755,0,0,2,True,2015-05-22,Caught,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
101,101,101,101,1B,2B,Stolen Base 2B,519203,Anthony Rizzo,543037,Gerrit Cole,458085,Chris Coghlan,R,Chris Stewart,455755,1,0,1,False,2015-05-16,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
102,102,102,102,1B,,Caught Stealing 2B,451594,Dexter Fowler,543037,Gerrit Cole,592178,Kris Bryant,R,Chris Stewart,455755,1,1,3,False,2015-05-16,Caught,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
103,103,103,103,1B,2B,Stolen Base 2B,516770,Starlin Castro,543037,Gerrit Cole,458085,Chris Coghlan,R,Chris Stewart,455755,2,1,3,False,2015-05-16,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
104,104,104,104,1B,2B,Stolen Base 2B,608365,Addison Russell,491708,Arquimedes Caminero,451594,Dexter Fowler,R,Chris Stewart,455755,2,1,7,False,2015-05-16,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
105,105,105,105,1B,,Caught Stealing 2B,519184,Ben Revere,474699,Vance Worley,520471,Freddy Galvis,R,Chris Stewart,455755,2,0,2,False,2015-05-14,Caught,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
106,106,106,106,1B,2B,Stolen Base 2B,520471,Freddy Galvis,474699,Vance Worley,429667,Ryan Howard,R,Chris Stewart,455755,2,0,3,False,2015-05-14,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
107,107,107,107,1B,2B,Stolen Base 2B,408252,Brandon Phillips,150359,A.J. Burnett,457803,Jay Bruce,R,Chris Stewart,455755,1,1,4,True,2015-05-07,Stolen,2B,2015,2016,30.0,2016,30.0,2016,30.0,2016,30.0
