,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
2316,1B,2B,Stolen Base 2B,516811,Eury Pérez,453214,Steven Wright,455759,Chris Young,R,Christian Vázquez,543877,0,0,1,True,2014-09-26,Stolen,2B
72,1B,2B,Stolen Base 2B,516811,Eury Pérez,453214,Steven Wright,455759,Chris Young,R,Christian Vázquez,543877,0,0,1,True,2014-09-26,Stolen,2B
