,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
0,0,0,0,1115,1B,2B,Stolen Base 2B,518595,Travis d'Arnaud,519144,Rick Porcello,663586,Austin Riley,R,Wilson Ramos,467092,2,2,4,False,2020-07-31,Stolen,2B,2020,2021,26.4,2021,26.4,2021,26.4,2021,26.4
1,1,1,1,3958,1B,2B,Stolen Base 2B,518595,Travis d'Arnaud,519144,Rick Porcello,663586,Austin Riley,R,Wilson Ramos,467092,2,2,4,False,2020-07-31,Stolen,2B,2020,2021,26.4,2021,26.4,2021,26.4,2021,26.4
2,2,2,2,5882,1B,2B,Stolen Base 2B,518595,Travis d'Arnaud,519144,Rick Porcello,663586,Austin Riley,R,Wilson Ramos,467092,2,2,4,False,2020-07-31,Stolen,2B,2020,2021,26.4,2021,26.4,2021,26.4,2021,26.4
3,3,3,3,2807,1B,,Caught Stealing 2B,518595,Travis d'Arnaud,623913,Wei-Chung Wang,595281,Kevin Kiermaier,L,Josh Phegley,572033,2,3,5,True,2019-06-21,Caught,2B,2019,2020,26.3,2020,26.3,2020,26.3,2020,26.3
4,4,4,4,5650,1B,,Caught Stealing 2B,518595,Travis d'Arnaud,623913,Wei-Chung Wang,595281,Kevin Kiermaier,L,Josh Phegley,572033,2,3,5,True,2019-06-21,Caught,2B,2019,2020,26.3,2020,26.3,2020,26.3,2020,26.3
5,5,5,5,7574,1B,,Caught Stealing 2B,518595,Travis d'Arnaud,623913,Wei-Chung Wang,595281,Kevin Kiermaier,L,Josh Phegley,572033,2,3,5,True,2019-06-21,Caught,2B,2019,2020,26.3,2020,26.3,2020,26.3,2020,26.3
