,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,572073,Joey Rickard,502085,David Robertson,430945,Adam Jones,R,Geovany Soto,434567,4,0,8,False,2017-05-07,Stolen,2B,2017,2018,28.2
1,1B,,Caught Stealing 2B,607385,Tyler Collins,456068,Miguel González,592206,Nick Castellanos,R,Geovany Soto,434567,7,3,6,False,2017-04-30,Caught,2B,2017,2018,28.2
2,1B,2B,Stolen Base 2B,578428,Jose Iglesias,460059,Mike Pelfrey,435079,Ian Kinsler,R,Geovany Soto,434567,2,2,2,False,2017-04-28,Stolen,2B,2017,2018,28.2
3,1B,2B,Stolen Base 2B,451192,James Adduci,461872,Anthony Swarzak,543308,John Hicks,R,Geovany Soto,434567,3,3,6,False,2017-04-28,Stolen,2B,2017,2018,28.2
4,1B,2B,Stolen Base 2B,488726,Michael Brantley,460059,Mike Pelfrey,429665,Edwin Encarnación,R,Geovany Soto,434567,0,2,1,True,2017-04-22,Stolen,2B,2017,2018,28.2
5,1B,2B,Stolen Base 2B,502082,Lonnie Chisenhall,460059,Mike Pelfrey,543228,Yan Gomes,R,Geovany Soto,434567,0,2,2,True,2017-04-22,Stolen,2B,2017,2018,28.2
6,1B,2B,Stolen Base 2B,608070,José Ramírez,460059,Mike Pelfrey,502082,Lonnie Chisenhall,R,Geovany Soto,434567,0,2,4,True,2017-04-22,Stolen,2B,2017,2018,28.2
7,1B,2B,Stolen Base 2B,467793,Carlos Santana,573589,Michael Ynoa,488726,Michael Brantley,R,Geovany Soto,434567,0,6,7,True,2017-04-22,Stolen,2B,2017,2018,28.2
8,1B,2B,Stolen Base 2B,457708,Justin Upton,448306,James Shields,592444,JaCoby Jones,R,Geovany Soto,434567,5,1,4,True,2017-04-06,Stolen,2B,2017,2018,28.2
9,1B,2B,Stolen Base 2B,572073,Joey Rickard,502085,David Robertson,430945,Adam Jones,R,Geovany Soto,434567,4,0,8,False,2017-05-07,Stolen,2B,2017,2018,28.2
10,1B,,Caught Stealing 2B,607385,Tyler Collins,456068,Miguel González,592206,Nick Castellanos,R,Geovany Soto,434567,7,3,6,False,2017-04-30,Caught,2B,2017,2018,28.2
11,1B,2B,Stolen Base 2B,578428,Jose Iglesias,460059,Mike Pelfrey,435079,Ian Kinsler,R,Geovany Soto,434567,2,2,2,False,2017-04-28,Stolen,2B,2017,2018,28.2
12,1B,2B,Stolen Base 2B,451192,James Adduci,461872,Anthony Swarzak,543308,John Hicks,R,Geovany Soto,434567,3,3,6,False,2017-04-28,Stolen,2B,2017,2018,28.2
13,1B,2B,Stolen Base 2B,488726,Michael Brantley,460059,Mike Pelfrey,429665,Edwin Encarnación,R,Geovany Soto,434567,0,2,1,True,2017-04-22,Stolen,2B,2017,2018,28.2
14,1B,2B,Stolen Base 2B,502082,Lonnie Chisenhall,460059,Mike Pelfrey,543228,Yan Gomes,R,Geovany Soto,434567,0,2,2,True,2017-04-22,Stolen,2B,2017,2018,28.2
15,1B,2B,Stolen Base 2B,608070,José Ramírez,460059,Mike Pelfrey,502082,Lonnie Chisenhall,R,Geovany Soto,434567,0,2,4,True,2017-04-22,Stolen,2B,2017,2018,28.2
16,1B,2B,Stolen Base 2B,467793,Carlos Santana,573589,Michael Ynoa,488726,Michael Brantley,R,Geovany Soto,434567,0,6,7,True,2017-04-22,Stolen,2B,2017,2018,28.2
17,1B,2B,Stolen Base 2B,457708,Justin Upton,448306,James Shields,592444,JaCoby Jones,R,Geovany Soto,434567,5,1,4,True,2017-04-06,Stolen,2B,2017,2018,28.2
18,1B,2B,Stolen Base 2B,501659,Abraham Almonte,450308,Jered Weaver,547379,Roberto Pérez,R,Geovany Soto,434567,1,2,2,False,2016-08-14,Stolen,2B,2016,2017,28.4
