,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1840,1B,2B,Stolen Base 2B,656716,Zach McKinstry,593372,Carlos Martinez,605131,Austin Barnes,R,Andrew Knizner,668800,6,1,1,False,2021-06-02,Stolen,2B
538,1B,,Caught Stealing 2B,656716,Zach McKinstry,570632,José Ureña,679529,Spencer Torkelson,R,Korey Lee,686676,1,0,2,False,2023-09-09,Caught,2B
707,1B,,Caught Stealing 2B,656716,Zach McKinstry,656629,Michael Kopech,679529,Spencer Torkelson,R,Korey Lee,686676,0,0,1,True,2023-09-03,Caught,2B
763,1B,2B,Stolen Base 2B,656716,Zach McKinstry,682010,Lane Ramsey,686531,Andre Lipcius,R,Korey Lee,686676,1,3,7,True,2023-09-01,Stolen,2B
975,1B,2B,Stolen Base 2B,656716,Zach McKinstry,640470,Adbert Alzolay,628451,Andy Ibáñez,R,Yan Gomes,543228,4,6,9,False,2023-08-23,Stolen,2B
1007,1B,2B,Stolen Base 2B,656716,Zach McKinstry,621016,Jose Cuas,663837,Matt Vierling,R,Miguel Amaya,665804,7,6,8,False,2023-08-22,Stolen,2B
1050,1B,2B,Stolen Base 2B,656716,Zach McKinstry,675916,James Karinchak,668670,Jake Rogers,R,Bo Naylor,666310,3,4,9,True,2023-08-19,Stolen,2B
1298,1B,,Caught Stealing 2B,656716,Zach McKinstry,543243,Sonny Gray,665155,Nick Maton,R,Christian Vázquez,543877,3,0,4,False,2023-08-08,Caught,2B
1651,1B,,Caught Stealing 2B,656716,Zach McKinstry,605397,Joe Musgrove,682985,Riley Greene,R,Gary Sánchez,596142,3,0,5,False,2023-07-23,Caught,2B
1837,1B,2B,Stolen Base 2B,656716,Zach McKinstry,642048,Tayler Saucedo,682985,Riley Greene,L,Tom Murphy,608596,2,5,8,True,2023-07-14,Stolen,2B
2070,1B,2B,Stolen Base 2B,656716,Zach McKinstry,663567,Peter Lambert,679529,Spencer Torkelson,R,Austin Wynns,642851,0,0,3,True,2023-07-01,Stolen,2B
2891,2B,3B,Stolen Base 3B,656716,Zach McKinstry,656302,Dylan Cease,679529,Spencer Torkelson,R,Yasmani Grandal,518735,0,1,3,False,2023-05-28,Stolen,3B
2894,1B,2B,Stolen Base 2B,656716,Zach McKinstry,676979,Garrett Crochet,682985,Riley Greene,L,Yasmani Grandal,518735,4,1,6,False,2023-05-28,Stolen,2B
2924,1B,2B,Stolen Base 2B,656716,Zach McKinstry,669947,Jesse Scholtens,682985,Riley Greene,R,Yasmani Grandal,518735,0,0,1,False,2023-05-27,Stolen,2B
2967,1B,2B,Stolen Base 2B,656716,Zach McKinstry,608337,Lucas Giolito,682985,Riley Greene,R,Seby Zavala,664874,0,1,3,False,2023-05-25,Stolen,2B
3070,1B,2B,Stolen Base 2B,656716,Zach McKinstry,680686,Josiah Gray,682985,Riley Greene,R,Riley Adams,656180,0,0,1,True,2023-05-21,Stolen,2B
3336,1B,2B,Stolen Base 2B,656716,Zach McKinstry,669456,Shane Bieber,682985,Riley Greene,R,Cam Gallagher,595956,1,0,5,True,2023-05-09,Stolen,2B
3622,1B,2B,Stolen Base 2B,656716,Zach McKinstry,502043,Kyle Gibson,682985,Riley Greene,R,Adley Rutschman,668939,3,0,4,False,2023-04-27,Stolen,2B
3708,1B,2B,Stolen Base 2B,656716,Zach McKinstry,669060,Bryse Wilson,606992,Eric Haase,R,William Contreras,661388,2,4,7,True,2023-04-24,Stolen,2B
3851,1B,,Caught Stealing 2B,656716,Zach McKinstry,669212,Eli Morgan,606992,Eric Haase,R,Mike Zunino,572287,3,3,6,False,2023-04-18,Caught,2B
3959,1B,2B,Stolen Base 2B,656716,Zach McKinstry,666808,Camilo Doval,668670,Jake Rogers,R,Joey Bart,663698,4,5,11,False,2023-04-14,Stolen,2B
4145,1B,2B,Stolen Base 2B,656716,Zach McKinstry,664299,Cristian Javier,668952,Ryan Kreidler,R,César Salazar,663967,2,0,3,True,2023-04-05,Stolen,2B
3764,1B,2B,Stolen Base 2B,656716,Zach McKinstry,593372,Carlos Martinez,605131,Austin Barnes,R,Andrew Knizner,668800,6,1,1,False,2021-06-02,Stolen,2B
339,1B,2B,Stolen Base 2B,656716,Zach McKinstry,663704,James McArthur,628451,Andy Ibáñez,R,Salvador Perez,521692,6,7,7,True,2024-09-16,Stolen,2B
432,1B,2B,Stolen Base 2B,656716,Zach McKinstry,621199,Matt Bowman,663837,Matt Vierling,R,Adley Rutschman,668939,1,0,8,False,2024-09-13,Stolen,2B
784,1B,2B,Stolen Base 2B,656716,Zach McKinstry,445276,Kenley Jansen,690993,Colt Keith,R,Connor Wong,657136,3,4,9,False,2024-08-30,Stolen,2B
919,1B,2B,Stolen Base 2B,656716,Zach McKinstry,686563,Jonathan Cannon,700242,Trey Sweeney,R,Chuckie Robinson,642020,2,0,2,True,2024-08-25,Stolen,2B
920,1B,2B,Stolen Base 2B,656716,Zach McKinstry,686563,Jonathan Cannon,693307,Dillon Dingler,R,Chuckie Robinson,642020,3,1,4,True,2024-08-25,Stolen,2B
1011,1B,2B,Stolen Base 2B,656716,Zach McKinstry,663878,Nate Pearson,668670,Jake Rogers,R,Christian Bethancourt,542194,2,4,6,True,2024-08-21,Stolen,2B
1078,1B,2B,Stolen Base 2B,656716,Zach McKinstry,643410,Mark Leiter Jr.,678009,Parker Meadows,R,Jose Trevino,624431,3,2,10,False,2024-08-18,Stolen,2B
1354,1B,2B,Stolen Base 2B,656716,Zach McKinstry,608723,Austin Voth,595879,Javier Báez,R,Mitch Garver,641598,2,3,8,True,2024-08-07,Stolen,2B
1802,1B,2B,Stolen Base 2B,656716,Zach McKinstry,592332,Kevin Gausman,672761,Wenceel Pérez,R,Danny Jansen,643376,3,0,5,True,2024-07-21,Stolen,2B
1909,1B,2B,Stolen Base 2B,656716,Zach McKinstry,656848,Michael Petersen,628451,Andy Ibáñez,R,Will Smith,669257,2,3,6,False,2024-07-14,Stolen,2B
1942,1B,2B,Stolen Base 2B,656716,Zach McKinstry,623465,Evan Phillips,668723,Ryan Vilade,R,Austin Barnes,605131,9,9,9,False,2024-07-13,Stolen,2B
2030,1B,2B,Stolen Base 2B,656716,Zach McKinstry,605130,Scott Barlow,690993,Colt Keith,R,Bo Naylor,666310,7,7,9,False,2024-07-09,Stolen,2B
2591,1B,2B,Stolen Base 2B,656716,Zach McKinstry,681293,Spencer Arrighetti,668731,Akil Baddoo,R,César Salazar,663967,0,2,2,True,2024-06-15,Stolen,2B
2697,1B,2B,Stolen Base 2B,656716,Zach McKinstry,640451,Hunter Harvey,663837,Matt Vierling,R,Keibert Ruiz,660688,4,4,9,False,2024-06-11,Stolen,2B
3375,1B,2B,Stolen Base 2B,656716,Zach McKinstry,664350,Sixto Sánchez,608348,Carson Kelly,R,Christian Bethancourt,542194,3,0,4,False,2024-05-13,Stolen,2B
3608,1B,2B,Stolen Base 2B,656716,Zach McKinstry,573186,Marcus Stroman,595879,Javier Báez,R,Austin Wells,669224,0,0,2,True,2024-05-03,Stolen,2B
4952,1B,,Caught Stealing 2B,656716,Zach McKinstry,570632,José Ureña,679529,Spencer Torkelson,R,Korey Lee,686676,1,0,2,False,2023-09-09,Caught,2B
5121,1B,,Caught Stealing 2B,656716,Zach McKinstry,656629,Michael Kopech,679529,Spencer Torkelson,R,Korey Lee,686676,0,0,1,True,2023-09-03,Caught,2B
5177,1B,2B,Stolen Base 2B,656716,Zach McKinstry,682010,Lane Ramsey,686531,Andre Lipcius,R,Korey Lee,686676,1,3,7,True,2023-09-01,Stolen,2B
5389,1B,2B,Stolen Base 2B,656716,Zach McKinstry,640470,Adbert Alzolay,628451,Andy Ibáñez,R,Yan Gomes,543228,4,6,9,False,2023-08-23,Stolen,2B
5421,1B,2B,Stolen Base 2B,656716,Zach McKinstry,621016,Jose Cuas,663837,Matt Vierling,R,Miguel Amaya,665804,7,6,8,False,2023-08-22,Stolen,2B
5464,1B,2B,Stolen Base 2B,656716,Zach McKinstry,675916,James Karinchak,668670,Jake Rogers,R,Bo Naylor,666310,3,4,9,True,2023-08-19,Stolen,2B
5712,1B,,Caught Stealing 2B,656716,Zach McKinstry,543243,Sonny Gray,665155,Nick Maton,R,Christian Vázquez,543877,3,0,4,False,2023-08-08,Caught,2B
6065,1B,,Caught Stealing 2B,656716,Zach McKinstry,605397,Joe Musgrove,682985,Riley Greene,R,Gary Sánchez,596142,3,0,5,False,2023-07-23,Caught,2B
6251,1B,2B,Stolen Base 2B,656716,Zach McKinstry,642048,Tayler Saucedo,682985,Riley Greene,L,Tom Murphy,608596,2,5,8,True,2023-07-14,Stolen,2B
6484,1B,2B,Stolen Base 2B,656716,Zach McKinstry,663567,Peter Lambert,679529,Spencer Torkelson,R,Austin Wynns,642851,0,0,3,True,2023-07-01,Stolen,2B
7305,2B,3B,Stolen Base 3B,656716,Zach McKinstry,656302,Dylan Cease,679529,Spencer Torkelson,R,Yasmani Grandal,518735,0,1,3,False,2023-05-28,Stolen,3B
7308,1B,2B,Stolen Base 2B,656716,Zach McKinstry,676979,Garrett Crochet,682985,Riley Greene,L,Yasmani Grandal,518735,4,1,6,False,2023-05-28,Stolen,2B
7338,1B,2B,Stolen Base 2B,656716,Zach McKinstry,669947,Jesse Scholtens,682985,Riley Greene,R,Yasmani Grandal,518735,0,0,1,False,2023-05-27,Stolen,2B
7381,1B,2B,Stolen Base 2B,656716,Zach McKinstry,608337,Lucas Giolito,682985,Riley Greene,R,Seby Zavala,664874,0,1,3,False,2023-05-25,Stolen,2B
7484,1B,2B,Stolen Base 2B,656716,Zach McKinstry,680686,Josiah Gray,682985,Riley Greene,R,Riley Adams,656180,0,0,1,True,2023-05-21,Stolen,2B
7750,1B,2B,Stolen Base 2B,656716,Zach McKinstry,669456,Shane Bieber,682985,Riley Greene,R,Cam Gallagher,595956,1,0,5,True,2023-05-09,Stolen,2B
8036,1B,2B,Stolen Base 2B,656716,Zach McKinstry,502043,Kyle Gibson,682985,Riley Greene,R,Adley Rutschman,668939,3,0,4,False,2023-04-27,Stolen,2B
8122,1B,2B,Stolen Base 2B,656716,Zach McKinstry,669060,Bryse Wilson,606992,Eric Haase,R,William Contreras,661388,2,4,7,True,2023-04-24,Stolen,2B
8265,1B,,Caught Stealing 2B,656716,Zach McKinstry,669212,Eli Morgan,606992,Eric Haase,R,Mike Zunino,572287,3,3,6,False,2023-04-18,Caught,2B
8373,1B,2B,Stolen Base 2B,656716,Zach McKinstry,666808,Camilo Doval,668670,Jake Rogers,R,Joey Bart,663698,4,5,11,False,2023-04-14,Stolen,2B
8559,1B,2B,Stolen Base 2B,656716,Zach McKinstry,664299,Cristian Javier,668952,Ryan Kreidler,R,César Salazar,663967,2,0,3,True,2023-04-05,Stolen,2B
