,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
0,0,0,0,0,3B,,Caught Stealing Home,606157,Aristides Aquino,608331,Max Fried,571602,Matt Davidson,L,Tyler Flowers,452095,0,0,7,True,2020-09-30,Caught,Home,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
1,1,1,1,1,1B,2B,Stolen Base 2B,608671,Travis Jankowski,554431,Tyler Matzek,571466,Tucker Barnhart,L,Tyler Flowers,452095,0,0,12,True,2020-09-30,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
2,2,2,2,2,1B,2B,Stolen Base 2B,516782,Starling Marte,660623,Huascar Ynoa,542583,Jesús Aguilar,R,Tyler Flowers,452095,0,1,1,True,2020-09-21,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
3,3,3,3,3,1B,2B,Stolen Base 2B,500743,Miguel Rojas,660623,Huascar Ynoa,542932,Jon Berti,R,Tyler Flowers,452095,0,3,1,True,2020-09-21,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
4,4,4,4,4,1B,2B,Stolen Base 2B,500743,Miguel Rojas,503285,Darren O'Day,542932,Jon Berti,R,Tyler Flowers,452095,5,3,6,True,2020-09-21,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
5,5,5,5,5,1B,2B,Stolen Base 2B,594809,Adam Eaton,572888,Shane Greene,628450,Yadiel Hernandez,R,Tyler Flowers,452095,0,2,8,False,2020-09-12,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
6,6,6,6,6,1B,2B,Stolen Base 2B,607208,Trea Turner,660623,Huascar Ynoa,665742,Juan Soto,R,Tyler Flowers,452095,5,0,2,False,2020-09-10,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
7,7,7,7,7,1B,2B,Stolen Base 2B,665742,Juan Soto,660623,Huascar Ynoa,452678,Asdrúbal Cabrera,R,Tyler Flowers,452095,5,4,5,False,2020-09-10,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
8,8,8,8,8,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,657140,Kyle Wright,500743,Miguel Rojas,R,Tyler Flowers,452095,0,4,4,True,2020-09-08,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
9,9,9,9,9,1B,2B,Stolen Base 2B,595751,Jorge Alfaro,657140,Kyle Wright,572816,Corey Dickerson,R,Tyler Flowers,452095,0,5,4,True,2020-09-08,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
10,10,10,10,10,1B,2B,Stolen Base 2B,607208,Trea Turner,543548,Tommy Milone,435062,Howie Kendrick,L,Tyler Flowers,452095,0,0,1,True,2020-09-04,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
11,11,11,11,11,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,458708,Josh Tomlin,544369,Didi Gregorius,R,Tyler Flowers,452095,1,0,1,False,2020-08-29,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
12,12,12,12,12,1B,2B,Stolen Base 2B,642180,Tyler Wade,666120,Ian Anderson,643565,Mike Tauchman,R,Tyler Flowers,452095,1,0,3,True,2020-08-26,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
13,13,13,13,13,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,572362,Robbie Erlin,516416,Jean Segura,L,Tyler Flowers,452095,0,2,1,True,2020-08-22,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
14,14,14,14,14,1B,2B,Stolen Base 2B,656555,Rhys Hoskins,621345,A.J. Minter,547180,Bryce Harper,L,Tyler Flowers,452095,0,2,5,True,2020-08-22,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
15,15,15,15,15,1B,,Caught Stealing 2B,592663,J.T. Realmuto,572888,Shane Greene,516416,Jean Segura,R,Tyler Flowers,452095,2,4,8,True,2020-08-22,Caught,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
16,16,16,16,16,1B,2B,Stolen Base 2B,542932,Jon Berti,572362,Robbie Erlin,523253,Logan Forsythe,L,Tyler Flowers,452095,0,0,2,False,2020-08-16,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
17,17,17,17,17,1B,2B,Stolen Base 2B,516416,Jean Segura,554431,Tyler Matzek,435522,Neil Walker,L,Tyler Flowers,452095,1,0,4,False,2020-08-09,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
18,18,18,18,18,1B,,Caught Stealing 2B,595281,Kevin Kiermaier,453343,Mark Melancon,592669,Hunter Renfroe,R,Tyler Flowers,452095,2,1,9,True,2020-07-30,Caught,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
19,19,19,19,19,3B,,Caught Stealing Home,606157,Aristides Aquino,608331,Max Fried,571602,Matt Davidson,L,Tyler Flowers,452095,0,0,7,True,2020-09-30,Caught,Home,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
20,20,20,20,20,1B,2B,Stolen Base 2B,608671,Travis Jankowski,554431,Tyler Matzek,571466,Tucker Barnhart,L,Tyler Flowers,452095,0,0,12,True,2020-09-30,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
21,21,21,21,21,1B,2B,Stolen Base 2B,516782,Starling Marte,660623,Huascar Ynoa,542583,Jesús Aguilar,R,Tyler Flowers,452095,0,1,1,True,2020-09-21,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
22,22,22,22,22,1B,2B,Stolen Base 2B,500743,Miguel Rojas,660623,Huascar Ynoa,542932,Jon Berti,R,Tyler Flowers,452095,0,3,1,True,2020-09-21,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
23,23,23,23,23,1B,2B,Stolen Base 2B,500743,Miguel Rojas,503285,Darren O'Day,542932,Jon Berti,R,Tyler Flowers,452095,5,3,6,True,2020-09-21,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
24,24,24,24,24,1B,2B,Stolen Base 2B,594809,Adam Eaton,572888,Shane Greene,628450,Yadiel Hernandez,R,Tyler Flowers,452095,0,2,8,False,2020-09-12,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
25,25,25,25,25,1B,2B,Stolen Base 2B,607208,Trea Turner,660623,Huascar Ynoa,665742,Juan Soto,R,Tyler Flowers,452095,5,0,2,False,2020-09-10,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
26,26,26,26,26,1B,2B,Stolen Base 2B,665742,Juan Soto,660623,Huascar Ynoa,452678,Asdrúbal Cabrera,R,Tyler Flowers,452095,5,4,5,False,2020-09-10,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
27,27,27,27,27,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,657140,Kyle Wright,500743,Miguel Rojas,R,Tyler Flowers,452095,0,4,4,True,2020-09-08,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
28,28,28,28,28,1B,2B,Stolen Base 2B,595751,Jorge Alfaro,657140,Kyle Wright,572816,Corey Dickerson,R,Tyler Flowers,452095,0,5,4,True,2020-09-08,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
29,29,29,29,29,1B,2B,Stolen Base 2B,607208,Trea Turner,543548,Tommy Milone,435062,Howie Kendrick,L,Tyler Flowers,452095,0,0,1,True,2020-09-04,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
30,30,30,30,30,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,458708,Josh Tomlin,544369,Didi Gregorius,R,Tyler Flowers,452095,1,0,1,False,2020-08-29,Stolen,2B,2020,2021,28.3,2021,28.3,2021,28.3,2021,28.3,2021,28.3
