,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1449,2B,,Caught Stealing 3B,547179,Michael Lorenzen,452657,Jon Lester,607468,Alex Blandino,L,Willson Contreras,575929,0,0,3,True,2019-09-18,Caught,3B
1450,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,592858,Rowan Wick,606299,José Peraza,R,Willson Contreras,575929,2,2,9,True,2019-09-18,Stolen,2B
1499,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,582494,Robby Scott,607468,Alex Blandino,L,Alex Avila,488671,1,3,6,True,2019-09-15,Stolen,2B
1796,1B,,Caught Stealing 2B,547179,Michael Lorenzen,592773,Ryne Stanek,571657,Kyle Farmer,R,Jorge Alfaro,595751,3,3,9,True,2019-08-29,Caught,2B
2480,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,518886,Craig Kimbrel,571657,Kyle Farmer,R,Martín Maldonado,455117,3,3,9,True,2019-07-16,Stolen,2B
3555,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,605525,J.B. Wendelken,578428,Jose Iglesias,R,Josh Phegley,572033,0,3,9,True,2019-05-09,Stolen,2B
3665,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,592789,Noah Syndergaard,624577,Yasiel Puig,R,Wilson Ramos,467092,1,0,9,True,2019-05-02,Stolen,2B
4292,2B,,Caught Stealing 3B,547179,Michael Lorenzen,452657,Jon Lester,607468,Alex Blandino,L,Willson Contreras,575929,0,0,3,True,2019-09-18,Caught,3B
4293,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,592858,Rowan Wick,606299,José Peraza,R,Willson Contreras,575929,2,2,9,True,2019-09-18,Stolen,2B
4342,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,582494,Robby Scott,607468,Alex Blandino,L,Alex Avila,488671,1,3,6,True,2019-09-15,Stolen,2B
4639,1B,,Caught Stealing 2B,547179,Michael Lorenzen,592773,Ryne Stanek,571657,Kyle Farmer,R,Jorge Alfaro,595751,3,3,9,True,2019-08-29,Caught,2B
5323,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,518886,Craig Kimbrel,571657,Kyle Farmer,R,Martín Maldonado,455117,3,3,9,True,2019-07-16,Stolen,2B
6398,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,605525,J.B. Wendelken,578428,Jose Iglesias,R,Josh Phegley,572033,0,3,9,True,2019-05-09,Stolen,2B
6508,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,592789,Noah Syndergaard,624577,Yasiel Puig,R,Wilson Ramos,467092,1,0,9,True,2019-05-02,Stolen,2B
6216,2B,,Caught Stealing 3B,547179,Michael Lorenzen,452657,Jon Lester,607468,Alex Blandino,L,Willson Contreras,575929,0,0,3,True,2019-09-18,Caught,3B
6217,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,592858,Rowan Wick,606299,José Peraza,R,Willson Contreras,575929,2,2,9,True,2019-09-18,Stolen,2B
6266,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,582494,Robby Scott,607468,Alex Blandino,L,Alex Avila,488671,1,3,6,True,2019-09-15,Stolen,2B
6563,1B,,Caught Stealing 2B,547179,Michael Lorenzen,592773,Ryne Stanek,571657,Kyle Farmer,R,Jorge Alfaro,595751,3,3,9,True,2019-08-29,Caught,2B
7247,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,518886,Craig Kimbrel,571657,Kyle Farmer,R,Martín Maldonado,455117,3,3,9,True,2019-07-16,Stolen,2B
8322,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,605525,J.B. Wendelken,578428,Jose Iglesias,R,Josh Phegley,572033,0,3,9,True,2019-05-09,Stolen,2B
8432,1B,2B,Stolen Base 2B,547179,Michael Lorenzen,592789,Noah Syndergaard,624577,Yasiel Puig,R,Wilson Ramos,467092,1,0,9,True,2019-05-02,Stolen,2B
