,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
19,19,19,19,19,1B,2B,Stolen Base 2B,622682,Victor Reyes,628452,Raisel Iglesias,641513,Travis Demeritte,R,Tucker Barnhart,571466,7,2,8,False,2020-07-31,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
20,20,20,20,20,1B,,Caught Stealing 2B,541645,Avisaíl García,545333,Trevor Bauer,592885,Christian Yelich,R,Tucker Barnhart,571466,0,0,1,True,2020-09-23,Caught,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
21,21,21,21,21,1B,,Caught Stealing 2B,663611,Nick Madrigal,547179,Michael Lorenzen,547989,José Abreu,R,Tucker Barnhart,571466,0,0,3,True,2020-09-20,Caught,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
22,22,22,22,22,1B,,Caught Stealing 2B,608577,Nomar Mazara,641816,Tyler Mahle,663611,Nick Madrigal,R,Tucker Barnhart,571466,1,0,3,True,2020-09-18,Caught,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
23,23,23,23,23,1B,2B,Stolen Base 2B,570481,Erik González,545333,Trevor Bauer,663647,Ke'Bryan Hayes,R,Tucker Barnhart,571466,0,0,1,True,2020-09-14,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
24,24,24,24,24,2B,,Caught Stealing 3B,668804,Bryan Reynolds,545333,Trevor Bauer,571974,John Ryan Murphy,R,Tucker Barnhart,571466,0,0,2,True,2020-09-14,Caught,3B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
25,25,25,25,25,1B,2B,Caught Stealing 3B,621028,Kevin Newman,545333,Trevor Bauer,571974,John Ryan Murphy,R,Tucker Barnhart,571466,0,0,2,True,2020-09-14,Caught,3B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
26,26,26,26,26,2B,3B,Stolen Base 3B,502671,Paul Goldschmidt,543101,Anthony DeSclafani,425877,Yadier Molina,R,Tucker Barnhart,571466,1,3,3,True,2020-08-31,Stolen,3B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
27,27,27,27,27,1B,2B,Stolen Base 2B,657557,Paul DeJong,543101,Anthony DeSclafani,425877,Yadier Molina,R,Tucker Barnhart,571466,1,3,3,True,2020-08-31,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
28,28,28,28,28,1B,2B,Stolen Base 2B,623520,David Bote,622491,Luis Castillo,663538,Nico Hoerner,R,Tucker Barnhart,571466,0,0,2,True,2020-08-30,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
29,29,29,29,29,1B,2B,Stolen Base 2B,623520,David Bote,592254,José De León,663538,Nico Hoerner,R,Tucker Barnhart,571466,1,6,9,True,2020-08-30,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
30,30,30,30,30,1B,2B,Stolen Base 2B,649966,Luis Urías,489119,Wade Miley,606115,Orlando Arcia,L,Tucker Barnhart,571466,0,2,3,False,2020-08-27,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
31,31,31,31,31,1B,2B,Stolen Base 2B,649966,Luis Urías,489119,Wade Miley,606115,Orlando Arcia,L,Tucker Barnhart,571466,0,2,3,False,2020-08-26,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
32,32,32,32,32,1B,2B,Stolen Base 2B,543543,Brad Miller,547179,Michael Lorenzen,641933,Tyler O'Neill,R,Tucker Barnhart,571466,2,0,5,False,2020-08-21,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
33,33,33,33,33,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,622491,Luis Castillo,595956,Cam Gallagher,R,Tucker Barnhart,571466,3,0,4,False,2020-08-19,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
34,34,34,34,34,1B,,Caught Stealing 2B,621433,Brett Phillips,622088,Tejay Antone,460086,Alex Gordon,R,Tucker Barnhart,571466,4,0,5,False,2020-08-19,Caught,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
35,35,35,35,35,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,547179,Michael Lorenzen,624428,Adam Frazier,R,Tucker Barnhart,571466,4,9,8,True,2020-08-13,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
36,36,36,36,36,1B,,Caught Stealing 2B,624428,Adam Frazier,547179,Michael Lorenzen,621028,Kevin Newman,R,Tucker Barnhart,571466,4,9,8,True,2020-08-13,Caught,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
37,37,37,37,37,1B,2B,Stolen Base 2B,664029,Mark Mathias,543243,Sonny Gray,444489,Manny Piña,R,Tucker Barnhart,571466,2,2,6,False,2020-08-09,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
38,38,38,38,38,1B,,Caught Stealing 2B,596019,Francisco Lindor,543243,Sonny Gray,467793,Carlos Santana,R,Tucker Barnhart,571466,1,2,6,True,2020-08-03,Caught,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
39,39,39,39,39,1B,2B,Stolen Base 2B,622682,Victor Reyes,628452,Raisel Iglesias,641513,Travis Demeritte,R,Tucker Barnhart,571466,7,2,8,False,2020-07-31,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
40,40,40,40,40,1B,,Caught Stealing 2B,541645,Avisaíl García,545333,Trevor Bauer,592885,Christian Yelich,R,Tucker Barnhart,571466,0,0,1,True,2020-09-23,Caught,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
41,41,41,41,41,1B,,Caught Stealing 2B,663611,Nick Madrigal,547179,Michael Lorenzen,547989,José Abreu,R,Tucker Barnhart,571466,0,0,3,True,2020-09-20,Caught,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
42,42,42,42,42,1B,,Caught Stealing 2B,608577,Nomar Mazara,641816,Tyler Mahle,663611,Nick Madrigal,R,Tucker Barnhart,571466,1,0,3,True,2020-09-18,Caught,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
43,43,43,43,43,1B,2B,Stolen Base 2B,570481,Erik González,545333,Trevor Bauer,663647,Ke'Bryan Hayes,R,Tucker Barnhart,571466,0,0,1,True,2020-09-14,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
44,44,44,44,44,2B,,Caught Stealing 3B,668804,Bryan Reynolds,545333,Trevor Bauer,571974,John Ryan Murphy,R,Tucker Barnhart,571466,0,0,2,True,2020-09-14,Caught,3B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
45,45,45,45,45,1B,2B,Caught Stealing 3B,621028,Kevin Newman,545333,Trevor Bauer,571974,John Ryan Murphy,R,Tucker Barnhart,571466,0,0,2,True,2020-09-14,Caught,3B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
46,46,46,46,46,2B,3B,Stolen Base 3B,502671,Paul Goldschmidt,543101,Anthony DeSclafani,425877,Yadier Molina,R,Tucker Barnhart,571466,1,3,3,True,2020-08-31,Stolen,3B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
47,47,47,47,47,1B,2B,Stolen Base 2B,657557,Paul DeJong,543101,Anthony DeSclafani,425877,Yadier Molina,R,Tucker Barnhart,571466,1,3,3,True,2020-08-31,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
48,48,48,48,48,1B,2B,Stolen Base 2B,623520,David Bote,622491,Luis Castillo,663538,Nico Hoerner,R,Tucker Barnhart,571466,0,0,2,True,2020-08-30,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
49,49,49,49,49,1B,2B,Stolen Base 2B,623520,David Bote,592254,José De León,663538,Nico Hoerner,R,Tucker Barnhart,571466,1,6,9,True,2020-08-30,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
50,50,50,50,50,1B,2B,Stolen Base 2B,649966,Luis Urías,489119,Wade Miley,606115,Orlando Arcia,L,Tucker Barnhart,571466,0,2,3,False,2020-08-27,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
51,51,51,51,51,1B,2B,Stolen Base 2B,649966,Luis Urías,489119,Wade Miley,606115,Orlando Arcia,L,Tucker Barnhart,571466,0,2,3,False,2020-08-26,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
52,52,52,52,52,1B,2B,Stolen Base 2B,543543,Brad Miller,547179,Michael Lorenzen,641933,Tyler O'Neill,R,Tucker Barnhart,571466,2,0,5,False,2020-08-21,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
53,53,53,53,53,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,622491,Luis Castillo,595956,Cam Gallagher,R,Tucker Barnhart,571466,3,0,4,False,2020-08-19,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
54,54,54,54,54,1B,,Caught Stealing 2B,621433,Brett Phillips,622088,Tejay Antone,460086,Alex Gordon,R,Tucker Barnhart,571466,4,0,5,False,2020-08-19,Caught,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
55,55,55,55,55,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,547179,Michael Lorenzen,624428,Adam Frazier,R,Tucker Barnhart,571466,4,9,8,True,2020-08-13,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
56,56,56,56,56,1B,,Caught Stealing 2B,624428,Adam Frazier,547179,Michael Lorenzen,621028,Kevin Newman,R,Tucker Barnhart,571466,4,9,8,True,2020-08-13,Caught,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
57,57,57,57,57,1B,2B,Stolen Base 2B,664029,Mark Mathias,543243,Sonny Gray,444489,Manny Piña,R,Tucker Barnhart,571466,2,2,6,False,2020-08-09,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
58,58,58,58,58,1B,,Caught Stealing 2B,596019,Francisco Lindor,543243,Sonny Gray,467793,Carlos Santana,R,Tucker Barnhart,571466,1,2,6,True,2020-08-03,Caught,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
59,59,59,59,59,1B,2B,Stolen Base 2B,622682,Victor Reyes,628452,Raisel Iglesias,641513,Travis Demeritte,R,Tucker Barnhart,571466,7,2,8,False,2020-07-31,Stolen,2B,2020,2021,28.6,2021,28.6,2021,28.6,2021,28.6,2021,28.6
60,60,60,60,60,1B,,Caught Stealing 2B,518653,Jake Elmore,607219,Sal Romano,607732,Jacob Stallings,R,Tucker Barnhart,571466,2,2,7,False,2019-09-28,Caught,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
61,61,61,61,61,1B,2B,Stolen Base 2B,642708,Amed Rosario,545333,Trevor Bauer,476704,Jed Lowrie,R,Tucker Barnhart,571466,2,5,7,True,2019-09-22,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
62,62,62,62,62,1B,2B,Stolen Base 2B,641796,Tim Locastro,596112,Robert Stephenson,571875,Jake Lamb,R,Tucker Barnhart,571466,3,4,6,False,2019-09-13,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
63,63,63,63,63,1B,2B,Stolen Base 2B,543592,Austin Nola,545333,Trevor Bauer,608596,Tom Murphy,R,Tucker Barnhart,571466,0,0,1,False,2019-09-10,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
64,64,64,64,64,1B,2B,Stolen Base 2B,571875,Jake Lamb,596112,Robert Stephenson,605113,Nick Ahmed,R,Tucker Barnhart,571466,2,3,8,True,2019-09-08,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
65,65,65,65,65,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,593974,Wandy Peralta,656555,Rhys Hoskins,L,Tucker Barnhart,571466,2,6,9,True,2019-09-03,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
66,66,66,66,66,1B,2B,Stolen Base 2B,500874,José A. Martínez,596112,Robert Stephenson,664056,Harrison Bader,R,Tucker Barnhart,571466,2,3,7,False,2019-09-01,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
67,67,67,67,67,1B,2B,Stolen Base 2B,669242,Tommy Edman,547179,Michael Lorenzen,502671,Paul Goldschmidt,R,Tucker Barnhart,571466,3,3,8,False,2019-09-01,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
68,68,68,68,68,2B,,Caught Stealing 3B,451594,Dexter Fowler,545333,Trevor Bauer,502671,Paul Goldschmidt,R,Tucker Barnhart,571466,6,2,4,False,2019-08-31,Caught,3B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
69,69,69,69,69,1B,2B,Caught Stealing 3B,543939,Kolten Wong,545333,Trevor Bauer,502671,Paul Goldschmidt,R,Tucker Barnhart,571466,6,2,4,False,2019-08-31,Caught,3B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
70,70,70,70,70,1B,2B,Stolen Base 2B,543939,Kolten Wong,595798,R.J. Alaniz,502671,Paul Goldschmidt,R,Tucker Barnhart,571466,8,2,7,False,2019-08-31,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
71,71,71,71,71,1B,,Caught Stealing 2B,656371,Isan Díaz,608371,Lucas Sims,621573,Austin Dean,R,Tucker Barnhart,571466,3,2,7,False,2019-08-29,Caught,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
72,72,72,72,72,1B,2B,Stolen Base 2B,542932,Jon Berti,543243,Sonny Gray,435522,Neil Walker,R,Tucker Barnhart,571466,2,1,3,False,2019-08-26,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
73,73,73,73,73,1B,2B,Stolen Base 2B,621028,Kevin Newman,596112,Robert Stephenson,668804,Bryan Reynolds,R,Tucker Barnhart,571466,8,5,6,False,2019-08-25,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
74,74,74,74,74,1B,2B,Stolen Base 2B,621028,Kevin Newman,607237,Amir Garrett,668804,Bryan Reynolds,L,Tucker Barnhart,571466,8,7,8,False,2019-08-25,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
75,75,75,75,75,2B,3B,Stolen Base 3B,668804,Bryan Reynolds,543101,Anthony DeSclafani,592567,Colin Moran,R,Tucker Barnhart,571466,0,1,4,False,2019-08-23,Stolen,3B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
76,76,76,76,76,1B,2B,Stolen Base 2B,624428,Adam Frazier,596112,Robert Stephenson,607732,Jacob Stallings,R,Tucker Barnhart,571466,1,1,7,False,2019-08-23,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
77,77,77,77,77,1B,2B,Stolen Base 2B,669242,Tommy Edman,622072,Alex Wood,542303,Marcell Ozuna,L,Tucker Barnhart,571466,0,0,1,True,2019-08-18,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
78,78,78,78,78,1B,,Caught Stealing 2B,657041,Lane Thomas,622072,Alex Wood,622168,Yairo Muñoz,L,Tucker Barnhart,571466,1,3,4,True,2019-08-18,Caught,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
79,79,79,79,79,1B,2B,Stolen Base 2B,543939,Kolten Wong,543243,Sonny Gray,668227,Randy Arozarena,R,Tucker Barnhart,571466,0,0,3,True,2019-08-15,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
80,80,80,80,80,1B,2B,Stolen Base 2B,542303,Marcell Ozuna,543243,Sonny Gray,425877,Yadier Molina,R,Tucker Barnhart,571466,0,0,4,True,2019-08-15,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
81,81,81,81,81,1B,2B,Stolen Base 2B,451594,Dexter Fowler,543243,Sonny Gray,572761,Matt Carpenter,R,Tucker Barnhart,571466,0,0,5,True,2019-08-15,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
82,82,82,82,82,2B,,Caught Stealing 3B,572821,Brian Dozier,608371,Lucas Sims,571431,Matt Adams,R,Tucker Barnhart,571466,3,1,7,False,2019-08-13,Caught,3B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
83,83,83,83,83,1B,,Caught Stealing 2B,467827,Gerardo Parra,592332,Kevin Gausman,645302,Victor Robles,R,Tucker Barnhart,571466,6,2,6,False,2019-08-12,Caught,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
84,84,84,84,84,1B,2B,Stolen Base 2B,518792,Jason Heyward,608371,Lucas Sims,592206,Nick Castellanos,R,Tucker Barnhart,571466,5,7,6,True,2019-08-08,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
85,85,85,85,85,1B,2B,Stolen Base 2B,545361,Mike Trout,622491,Luis Castillo,457708,Justin Upton,R,Tucker Barnhart,571466,0,0,1,True,2019-08-05,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
86,86,86,86,86,1B,2B,Stolen Base 2B,645277,Ozzie Albies,545333,Trevor Bauer,518692,Freddie Freeman,R,Tucker Barnhart,571466,0,0,1,False,2019-08-03,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
87,87,87,87,87,1B,2B,Stolen Base 2B,645277,Ozzie Albies,545333,Trevor Bauer,518626,Josh Donaldson,R,Tucker Barnhart,571466,0,0,3,False,2019-08-03,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
88,88,88,88,88,1B,,Caught Stealing 2B,660670,Ronald Acuña Jr.,543101,Anthony DeSclafani,645277,Ozzie Albies,R,Tucker Barnhart,571466,3,1,2,False,2019-08-01,Caught,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
89,89,89,89,89,1B,2B,Stolen Base 2B,621028,Kevin Newman,622491,Luis Castillo,642607,Dario Agrazal,R,Tucker Barnhart,571466,1,0,3,True,2019-07-31,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
90,90,90,90,90,1B,,Caught Stealing 2B,624428,Adam Frazier,543243,Sonny Gray,516782,Starling Marte,R,Tucker Barnhart,571466,0,1,1,True,2019-07-29,Caught,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
91,91,91,91,91,1B,,Caught Stealing 2B,641658,Garrett Hampson,596112,Robert Stephenson,547172,Tony Wolters,R,Tucker Barnhart,571466,2,6,8,True,2019-07-26,Caught,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
92,92,92,92,92,1B,2B,Stolen Base 2B,606115,Orlando Arcia,622491,Luis Castillo,543768,Travis Shaw,R,Tucker Barnhart,571466,4,3,1,False,2019-06-22,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
93,93,93,93,93,2B,3B,Stolen Base 3B,542303,Marcell Ozuna,543101,Anthony DeSclafani,543939,Kolten Wong,R,Tucker Barnhart,571466,0,0,2,False,2019-06-06,Stolen,3B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
94,94,94,94,94,1B,2B,Stolen Base 2B,572761,Matt Carpenter,543101,Anthony DeSclafani,657557,Paul DeJong,R,Tucker Barnhart,571466,1,0,3,False,2019-06-06,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
95,95,95,95,95,1B,2B,Stolen Base 2B,451594,Dexter Fowler,543101,Anthony DeSclafani,446308,Matt Wieters,R,Tucker Barnhart,571466,1,1,4,False,2019-06-06,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
96,96,96,96,96,1B,2B,Stolen Base 2B,543939,Kolten Wong,607237,Amir Garrett,446308,Matt Wieters,L,Tucker Barnhart,571466,1,1,6,False,2019-06-06,Stolen,2B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
97,97,97,97,97,2B,,Caught Stealing 3B,451594,Dexter Fowler,545333,Trevor Bauer,502671,Paul Goldschmidt,R,Tucker Barnhart,571466,6,2,4,False,2019-06-05,Caught,3B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
98,98,98,98,98,1B,2B,Caught Stealing 3B,543939,Kolten Wong,545333,Trevor Bauer,502671,Paul Goldschmidt,R,Tucker Barnhart,571466,6,2,4,False,2019-06-05,Caught,3B,2019,2020,28.0,2020,28.0,2020,28.0,2020,28.0,2020,28.0
