,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
331,1B,2B,Stolen Base 2B,663330,Jahmai Jones,592662,Robbie Ray,642721,Kelvin Gutiérrez,L,Alejandro Kirk,672386,3,0,1,False,2021-09-10,Stolen,2B
1969,1B,2B,Stolen Base 2B,663330,Jahmai Jones,657006,Justin Steele,663368,Blake Perkins,L,Yan Gomes,543228,2,1,6,False,2023-07-05,Stolen,2B
2255,1B,2B,Stolen Base 2B,663330,Jahmai Jones,592662,Robbie Ray,642721,Kelvin Gutiérrez,L,Alejandro Kirk,672386,3,0,1,False,2021-09-10,Stolen,2B
2705,1B,,Caught Stealing 2B,663330,Jahmai Jones,607625,Seth Lugo,624431,Jose Trevino,R,Freddy Fermin,666023,0,2,2,True,2024-06-10,Caught,2B
3134,1B,2B,Stolen Base 2B,663330,Jahmai Jones,657508,Mike Baumann,650402,Gleyber Torres,R,Seby Zavala,664874,5,0,7,False,2024-05-23,Stolen,2B
6383,1B,2B,Stolen Base 2B,663330,Jahmai Jones,657006,Justin Steele,663368,Blake Perkins,L,Yan Gomes,543228,2,1,6,False,2023-07-05,Stolen,2B
