,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,592669,Hunter Renfroe,612434,Miguel Castro,622534,Manuel Margot,R,Bryan Holaday,592407,3,2,6,False,2020-08-26,Stolen,2B,2020,2021,27.2
1,1B,,Caught Stealing 2B,607208,Trea Turner,502171,Alex Cobb,594809,Adam Eaton,R,Bryan Holaday,592407,0,0,3,True,2020-07-20,Caught,2B,2020,2021,27.2
2,1B,2B,Stolen Base 2B,592669,Hunter Renfroe,612434,Miguel Castro,622534,Manuel Margot,R,Bryan Holaday,592407,3,2,6,False,2020-08-26,Stolen,2B,2020,2021,27.2
3,1B,,Caught Stealing 2B,607208,Trea Turner,502171,Alex Cobb,594809,Adam Eaton,R,Bryan Holaday,592407,0,0,3,True,2020-07-20,Caught,2B,2020,2021,27.2
4,1B,2B,Stolen Base 2B,592669,Hunter Renfroe,612434,Miguel Castro,622534,Manuel Margot,R,Bryan Holaday,592407,3,2,6,False,2020-08-26,Stolen,2B,2020,2021,27.2
5,1B,,Caught Stealing 2B,607208,Trea Turner,502171,Alex Cobb,594809,Adam Eaton,R,Bryan Holaday,592407,0,0,3,True,2020-07-20,Caught,2B,2020,2021,27.2
6,1B,2B,Stolen Base 2B,645302,Victor Robles,592761,Caleb Smith,543685,Anthony Rendon,L,Bryan Holaday,592407,1,0,3,False,2019-09-01,Stolen,2B,2019,2020,27.3
7,1B,,Caught Stealing 2B,664068,Scott Kingery,656257,Jeff Brigham,656514,Adam Haseley,R,Bryan Holaday,592407,3,2,7,True,2019-08-25,Caught,2B,2019,2020,27.3
8,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,592773,Ryne Stanek,645277,Ozzie Albies,R,Bryan Holaday,592407,2,6,9,True,2019-08-10,Stolen,2B,2019,2020,27.3
9,2B,3B,Stolen Base 3B,660670,Ronald Acuña Jr.,592773,Ryne Stanek,645277,Ozzie Albies,R,Bryan Holaday,592407,2,6,9,True,2019-08-10,Stolen,3B,2019,2020,27.3
10,1B,2B,Stolen Base 2B,642708,Amed Rosario,645261,Sandy Alcantara,624424,Michael Conforto,R,Bryan Holaday,592407,2,0,1,False,2019-08-05,Stolen,2B,2019,2020,27.3
11,1B,2B,Stolen Base 2B,502054,Tommy Pham,592761,Caleb Smith,518595,Travis d'Arnaud,L,Bryan Holaday,592407,1,0,1,False,2019-08-04,Stolen,2B,2019,2020,27.3
12,1B,2B,Stolen Base 2B,628338,Guillermo Heredia,664918,Kyle Keller,642715,Willy Adames,R,Bryan Holaday,592407,6,1,7,False,2019-08-04,Stolen,2B,2019,2020,27.3
13,1B,2B,Stolen Base 2B,621439,Byron Buxton,657141,Jordan Yamamoto,501381,Michael Pineda,R,Bryan Holaday,592407,0,1,2,True,2019-08-01,Stolen,2B,2019,2020,27.3
14,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,622694,Elieser Hernández,606466,Ketel Marte,R,Bryan Holaday,592407,0,0,1,True,2019-07-28,Stolen,2B,2019,2020,27.3
15,1B,2B,Stolen Base 2B,607208,Trea Turner,645261,Sandy Alcantara,594809,Adam Eaton,R,Bryan Holaday,592407,4,1,6,True,2019-06-27,Stolen,2B,2019,2020,27.3
16,2B,,Caught Stealing 3B,607208,Trea Turner,623433,Nick Anderson,594809,Adam Eaton,R,Bryan Holaday,592407,4,6,7,True,2019-06-27,Caught,3B,2019,2020,27.3
17,1B,2B,Stolen Base 2B,607208,Trea Turner,489265,Sergio Romo,594809,Adam Eaton,R,Bryan Holaday,592407,4,8,9,True,2019-06-27,Stolen,2B,2019,2020,27.3
18,1B,2B,Stolen Base 2B,607208,Trea Turner,668678,Zac Gallen,594809,Adam Eaton,R,Bryan Holaday,592407,0,0,3,True,2019-06-26,Stolen,2B,2019,2020,27.3
19,3B,score,Stolen Base Home,596451,Roman Quinn,645261,Sandy Alcantara,457803,Jay Bruce,R,Bryan Holaday,592407,1,1,3,False,2019-06-21,Stolen,Home,2019,2020,27.3
20,1B,2B,Stolen Base 2B,547180,Bryce Harper,645261,Sandy Alcantara,457803,Jay Bruce,R,Bryan Holaday,592407,1,1,3,False,2019-06-21,Stolen,2B,2019,2020,27.3
21,1B,2B,Stolen Base 2B,516416,Jean Segura,645261,Sandy Alcantara,514917,César Hernández,R,Bryan Holaday,592407,1,2,8,False,2019-06-21,Stolen,2B,2019,2020,27.3
22,1B,2B,Stolen Base 2B,621028,Kevin Newman,645261,Sandy Alcantara,668804,Bryan Reynolds,R,Bryan Holaday,592407,4,2,5,True,2019-06-16,Stolen,2B,2019,2020,27.3
23,1B,,Caught Stealing 2B,607680,Kevin Pillar,645261,Sandy Alcantara,573262,Mike Yastrzemski,R,Bryan Holaday,592407,1,0,5,True,2019-05-30,Caught,2B,2019,2020,27.3
24,1B,2B,Stolen Base 2B,642708,Amed Rosario,645261,Sandy Alcantara,624424,Michael Conforto,R,Bryan Holaday,592407,2,0,1,False,2019-05-12,Stolen,2B,2019,2020,27.3
25,1B,2B,Stolen Base 2B,645302,Victor Robles,592761,Caleb Smith,543685,Anthony Rendon,L,Bryan Holaday,592407,1,0,3,False,2019-09-01,Stolen,2B,2019,2020,27.3
26,1B,,Caught Stealing 2B,664068,Scott Kingery,656257,Jeff Brigham,656514,Adam Haseley,R,Bryan Holaday,592407,3,2,7,True,2019-08-25,Caught,2B,2019,2020,27.3
27,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,592773,Ryne Stanek,645277,Ozzie Albies,R,Bryan Holaday,592407,2,6,9,True,2019-08-10,Stolen,2B,2019,2020,27.3
28,2B,3B,Stolen Base 3B,660670,Ronald Acuña Jr.,592773,Ryne Stanek,645277,Ozzie Albies,R,Bryan Holaday,592407,2,6,9,True,2019-08-10,Stolen,3B,2019,2020,27.3
29,1B,2B,Stolen Base 2B,642708,Amed Rosario,645261,Sandy Alcantara,624424,Michael Conforto,R,Bryan Holaday,592407,2,0,1,False,2019-08-05,Stolen,2B,2019,2020,27.3
30,1B,2B,Stolen Base 2B,502054,Tommy Pham,592761,Caleb Smith,518595,Travis d'Arnaud,L,Bryan Holaday,592407,1,0,1,False,2019-08-04,Stolen,2B,2019,2020,27.3
31,1B,2B,Stolen Base 2B,628338,Guillermo Heredia,664918,Kyle Keller,642715,Willy Adames,R,Bryan Holaday,592407,6,1,7,False,2019-08-04,Stolen,2B,2019,2020,27.3
32,1B,2B,Stolen Base 2B,621439,Byron Buxton,657141,Jordan Yamamoto,501381,Michael Pineda,R,Bryan Holaday,592407,0,1,2,True,2019-08-01,Stolen,2B,2019,2020,27.3
33,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,622694,Elieser Hernández,606466,Ketel Marte,R,Bryan Holaday,592407,0,0,1,True,2019-07-28,Stolen,2B,2019,2020,27.3
34,1B,2B,Stolen Base 2B,607208,Trea Turner,645261,Sandy Alcantara,594809,Adam Eaton,R,Bryan Holaday,592407,4,1,6,True,2019-06-27,Stolen,2B,2019,2020,27.3
