,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,,Caught Stealing 2B,607208,Trea Turner,592826,Vince Velasquez,457759,Justin Turner,R,Webster Rivas,593590,2,0,1,False,2021-09-30,Caught,2B,2021,2022,30.3
1,1B,2B,Stolen Base 2B,592696,Eddie Rosario,663753,Reiss Knehr,621020,Dansby Swanson,R,Webster Rivas,593590,0,3,2,True,2021-09-24,Stolen,2B,2021,2022,30.3
2,1B,2B,Stolen Base 2B,645277,Ozzie Albies,489334,Craig Stammen,663586,Austin Riley,R,Webster Rivas,593590,0,3,6,True,2021-09-24,Stolen,2B,2021,2022,30.3
3,1B,2B,Stolen Base 2B,664057,Andrew Stevenson,605397,Joe Musgrove,467827,Gerardo Parra,R,Webster Rivas,593590,3,0,3,False,2021-07-18,Stolen,2B,2021,2022,30.3
4,1B,2B,Stolen Base 2B,607208,Trea Turner,605483,Blake Snell,665742,Juan Soto,L,Webster Rivas,593590,0,2,1,False,2021-07-18,Stolen,2B,2021,2022,30.3
5,1B,2B,Stolen Base 2B,645302,Victor Robles,605483,Blake Snell,571578,Patrick Corbin,L,Webster Rivas,593590,4,5,3,False,2021-07-18,Stolen,2B,2021,2022,30.3
6,1B,2B,Stolen Base 2B,607208,Trea Turner,605483,Blake Snell,665742,Juan Soto,L,Webster Rivas,593590,0,2,1,False,2021-07-17,Stolen,2B,2021,2022,30.3
7,1B,2B,Stolen Base 2B,645302,Victor Robles,605483,Blake Snell,571578,Patrick Corbin,L,Webster Rivas,593590,4,5,3,False,2021-07-17,Stolen,2B,2021,2022,30.3
8,1B,2B,Stolen Base 2B,596115,Trevor Story,663753,Reiss Knehr,641857,Ryan McMahon,R,Webster Rivas,593590,0,1,3,True,2021-07-09,Stolen,2B,2021,2022,30.3
9,1B,2B,Stolen Base 2B,607208,Trea Turner,506433,Yu Darvish,665742,Juan Soto,R,Webster Rivas,593590,0,3,3,True,2021-07-08,Stolen,2B,2021,2022,30.3
10,2B,3B,Stolen Base 3B,663697,Jonathan India,677960,Ryan Weathers,458015,Joey Votto,L,Webster Rivas,593590,0,0,1,False,2021-07-01,Stolen,3B,2021,2022,30.3
11,1B,2B,Stolen Base 2B,571657,Kyle Farmer,666168,Mason Thompson,622491,Luis Castillo,R,Webster Rivas,593590,3,1,5,False,2021-07-01,Stolen,2B,2021,2022,30.3
12,1B,2B,Stolen Base 2B,608385,Jesse Winker,572955,Pierce Johnson,663886,Tyler Stephenson,R,Webster Rivas,593590,3,1,6,False,2021-07-01,Stolen,2B,2021,2022,30.3
13,1B,,Caught Stealing 2B,668942,Josh Rojas,622503,Nabil Crismatt,502210,Josh Reddick,R,Webster Rivas,593590,0,6,4,True,2021-06-26,Caught,2B,2021,2022,30.3
14,2B,3B,Stolen Base 3B,596115,Trevor Story,605483,Blake Snell,543068,C.J. Cron,L,Webster Rivas,593590,3,0,1,False,2021-06-16,Stolen,3B,2021,2022,30.3
