,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year,Sprint
114,114,114,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,544931,Stephen Strasburg,645277,Ozzie Albies,R,Kurt Suzuki,435559,1,0,1,False,2019-09-05,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
115,115,115,1B,2B,Stolen Base 2B,518626,Josh Donaldson,544931,Stephen Strasburg,435263,Brian McCann,R,Kurt Suzuki,435559,3,0,6,False,2019-09-05,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
116,116,116,1B,2B,Stolen Base 2B,645277,Ozzie Albies,407845,Fernando Rodney,435263,Brian McCann,R,Kurt Suzuki,435559,4,0,8,False,2019-09-05,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
117,117,117,2B,3B,Stolen Base 3B,642708,Amed Rosario,407845,Fernando Rodney,643446,Jeff McNeil,R,Kurt Suzuki,435559,4,8,8,True,2019-09-04,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
118,118,118,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,453286,Max Scherzer,453943,Todd Frazier,R,Kurt Suzuki,435559,1,0,2,True,2019-09-03,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
119,119,119,1B,2B,Stolen Base 2B,595751,Jorge Alfaro,434671,Aníbal Sánchez,656371,Isan Díaz,R,Kurt Suzuki,435559,2,1,2,True,2019-08-30,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
120,120,120,1B,2B,Stolen Base 2B,542340,Jonathan Villar,453286,Max Scherzer,623993,Anthony Santander,R,Kurt Suzuki,435559,5,1,3,True,2019-08-28,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
121,121,121,1B,2B,Stolen Base 2B,516782,Starling Marte,453286,Max Scherzer,605137,Josh Bell,R,Kurt Suzuki,435559,1,2,3,False,2019-08-22,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
122,122,122,2B,3B,Stolen Base 3B,516782,Starling Marte,453286,Max Scherzer,605137,Josh Bell,R,Kurt Suzuki,435559,1,2,3,False,2019-08-22,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
123,123,123,1B,2B,Stolen Base 2B,621028,Kevin Newman,519326,Hunter Strickland,591741,José Osuna,R,Kurt Suzuki,435559,1,2,7,False,2019-08-22,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
124,124,124,1B,2B,Stolen Base 2B,592885,Christian Yelich,434671,Aníbal Sánchez,669374,Keston Hiura,R,Kurt Suzuki,435559,0,4,3,True,2019-08-17,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
125,125,125,2B,3B,Stolen Base 3B,669374,Keston Hiura,434671,Aníbal Sánchez,519058,Mike Moustakas,R,Kurt Suzuki,435559,0,5,3,True,2019-08-17,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
126,126,126,1B,2B,Stolen Base 2B,460075,Ryan Braun,434671,Aníbal Sánchez,606115,Orlando Arcia,R,Kurt Suzuki,435559,0,5,3,True,2019-08-17,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
127,127,127,2B,,Caught Stealing 3B,518735,Yasmani Grandal,593833,Wander Suero,519058,Mike Moustakas,R,Kurt Suzuki,435559,5,8,6,True,2019-08-17,Caught,3B,2019,2020,26.2,2020,26.2,2020,26.2
128,128,128,1B,2B,Stolen Base 2B,624424,Michael Conforto,544931,Stephen Strasburg,605204,J.D. Davis,R,Kurt Suzuki,435559,3,3,6,False,2019-08-09,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
129,129,129,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,434671,Aníbal Sánchez,645277,Ozzie Albies,R,Kurt Suzuki,435559,1,3,4,True,2019-07-31,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
130,130,130,1B,2B,Stolen Base 2B,542255,Ender Inciarte,593833,Wander Suero,622666,Johan Camargo,R,Kurt Suzuki,435559,1,4,8,True,2019-07-31,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
131,131,131,1B,,Caught Stealing 2B,453568,Charlie Blackmon,453286,Max Scherzer,621311,David Dahl,R,Kurt Suzuki,435559,0,3,5,True,2019-07-25,Caught,2B,2019,2020,26.2,2020,26.2,2020,26.2
132,132,132,1B,2B,Stolen Base 2B,596115,Trevor Story,607200,Erick Fedde,571448,Nolan Arenado,R,Kurt Suzuki,435559,0,0,3,True,2019-07-24,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
133,133,133,1B,2B,Stolen Base 2B,596115,Trevor Story,607200,Erick Fedde,571448,Nolan Arenado,R,Kurt Suzuki,435559,0,0,3,True,2019-07-22,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
134,134,134,1B,2B,Stolen Base 2B,518692,Freddie Freeman,605452,Joe Ross,518626,Josh Donaldson,R,Kurt Suzuki,435559,0,0,1,False,2019-07-21,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
135,135,135,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,434671,Aníbal Sánchez,621020,Dansby Swanson,R,Kurt Suzuki,435559,0,0,1,False,2019-07-20,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
136,136,136,1B,2B,Stolen Base 2B,645277,Ozzie Albies,434671,Aníbal Sánchez,435263,Brian McCann,R,Kurt Suzuki,435559,1,1,4,False,2019-07-20,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
137,137,137,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,593833,Wander Suero,621020,Dansby Swanson,R,Kurt Suzuki,435559,3,4,6,False,2019-07-20,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
138,138,138,1B,2B,Stolen Base 2B,455976,Nick Markakis,593833,Wander Suero,645277,Ozzie Albies,R,Kurt Suzuki,435559,3,4,7,False,2019-07-20,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
139,139,139,1B,2B,Stolen Base 2B,542255,Ender Inciarte,448281,Sean Doolittle,660670,Ronald Acuña Jr.,L,Kurt Suzuki,435559,3,4,8,False,2019-07-20,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
140,140,140,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,544931,Stephen Strasburg,518692,Freddie Freeman,R,Kurt Suzuki,435559,1,0,1,False,2019-07-18,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
141,141,141,2B,,Caught Stealing 3B,514917,César Hernández,571578,Patrick Corbin,596748,Maikel Franco,L,Kurt Suzuki,435559,2,0,2,False,2019-07-13,Caught,3B,2019,2020,26.2,2020,26.2,2020,26.2
142,142,142,1B,2B,Stolen Base 2B,664068,Scott Kingery,663432,Tanner Rainey,516416,Jean Segura,R,Kurt Suzuki,435559,3,1,7,False,2019-07-13,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
143,143,143,1B,2B,Stolen Base 2B,596451,Roman Quinn,448281,Sean Doolittle,595284,Andrew Knapp,L,Kurt Suzuki,435559,3,4,9,False,2019-07-13,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
144,144,144,1B,2B,Stolen Base 2B,593160,Whit Merrifield,453286,Max Scherzer,609275,Adalberto Mondesi,R,Kurt Suzuki,435559,0,0,1,True,2019-07-06,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
145,145,145,2B,3B,Stolen Base 3B,609275,Adalberto Mondesi,457915,Javy Guerra,641531,Hunter Dozier,R,Kurt Suzuki,435559,1,3,5,True,2019-07-05,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
146,146,146,1B,2B,Stolen Base 2B,460086,Alex Gordon,457915,Javy Guerra,641531,Hunter Dozier,R,Kurt Suzuki,435559,1,3,5,True,2019-07-05,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
147,147,147,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,434671,Aníbal Sánchez,605612,Harold Castro,R,Kurt Suzuki,435559,1,2,6,False,2019-06-28,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
148,148,148,2B,3B,Stolen Base 3B,500743,Miguel Rojas,544931,Stephen Strasburg,643265,Garrett Cooper,R,Kurt Suzuki,435559,0,0,1,False,2019-06-27,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
149,149,149,1B,2B,Stolen Base 2B,645277,Ozzie Albies,594840,Matt Grace,435263,Brian McCann,L,Kurt Suzuki,435559,9,12,9,True,2019-06-22,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
150,150,150,1B,2B,Stolen Base 2B,664068,Scott Kingery,607200,Erick Fedde,514917,César Hernández,R,Kurt Suzuki,435559,1,0,2,True,2019-06-20,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
151,151,151,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,453286,Max Scherzer,606466,Ketel Marte,R,Kurt Suzuki,435559,3,2,5,True,2019-06-14,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
152,152,152,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,544931,Stephen Strasburg,621020,Dansby Swanson,R,Kurt Suzuki,435559,0,0,1,False,2019-05-28,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
153,153,153,1B,2B,Stolen Base 2B,641355,Cody Bellinger,544931,Stephen Strasburg,657077,Alex Verdugo,R,Kurt Suzuki,435559,0,0,2,False,2019-05-12,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
154,154,154,1B,2B,Stolen Base 2B,605131,Austin Barnes,434671,Aníbal Sánchez,628317,Kenta Maeda,R,Kurt Suzuki,435559,2,0,4,False,2019-05-10,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
155,155,155,1B,2B,Stolen Base 2B,571970,Max Muncy,434671,Aníbal Sánchez,641355,Cody Bellinger,R,Kurt Suzuki,435559,3,0,5,False,2019-05-10,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
156,156,156,1B,2B,Stolen Base 2B,519058,Mike Moustakas,593833,Wander Suero,519346,Eric Thames,R,Kurt Suzuki,435559,4,3,7,False,2019-05-06,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
157,157,157,2B,3B,Stolen Base 3B,514917,César Hernández,434671,Aníbal Sánchez,595284,Andrew Knapp,R,Kurt Suzuki,435559,2,1,4,False,2019-05-05,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
158,158,158,1B,,Caught Stealing 2B,514917,César Hernández,502522,Justin Miller,595284,Andrew Knapp,R,Kurt Suzuki,435559,4,2,7,False,2019-05-03,Caught,2B,2019,2020,26.2,2020,26.2,2020,26.2
159,159,159,1B,2B,Stolen Base 2B,543939,Kolten Wong,593833,Wander Suero,664056,Harrison Bader,R,Kurt Suzuki,435559,2,3,6,True,2019-04-30,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
160,160,160,1B,2B,Stolen Base 2B,592669,Hunter Renfroe,476451,Jeremy Hellickson,622534,Manuel Margot,R,Kurt Suzuki,435559,0,2,2,True,2019-04-28,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
161,161,161,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,607200,Erick Fedde,594824,Greg Garcia,R,Kurt Suzuki,435559,4,6,4,True,2019-04-28,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
162,162,162,1B,2B,Stolen Base 2B,605119,Brian Anderson,434671,Aníbal Sánchez,595751,Jorge Alfaro,R,Kurt Suzuki,435559,1,1,3,False,2019-04-19,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
163,163,163,2B,3B,Stolen Base 3B,446334,Evan Longoria,476451,Jeremy Hellickson,502188,Jeff Samardzija,R,Kurt Suzuki,435559,4,2,4,True,2019-04-17,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
164,164,164,1B,2B,Stolen Base 2B,467827,Gerardo Parra,476451,Jeremy Hellickson,502188,Jeff Samardzija,R,Kurt Suzuki,435559,4,2,4,True,2019-04-17,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
165,165,165,1B,2B,Stolen Base 2B,607680,Kevin Pillar,657117,Austen Williams,467827,Gerardo Parra,R,Kurt Suzuki,435559,1,5,7,True,2019-04-16,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
166,166,166,1B,,Caught Stealing 2B,546318,Odúbel Herrera,502522,Justin Miller,664068,Scott Kingery,R,Kurt Suzuki,435559,4,2,8,False,2019-04-08,Caught,2B,2019,2020,26.2,2020,26.2,2020,26.2
167,167,167,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,544931,Stephen Strasburg,645277,Ozzie Albies,R,Kurt Suzuki,435559,1,0,1,False,2019-09-05,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
168,168,168,1B,2B,Stolen Base 2B,518626,Josh Donaldson,544931,Stephen Strasburg,435263,Brian McCann,R,Kurt Suzuki,435559,3,0,6,False,2019-09-05,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
169,169,169,1B,2B,Stolen Base 2B,645277,Ozzie Albies,407845,Fernando Rodney,435263,Brian McCann,R,Kurt Suzuki,435559,4,0,8,False,2019-09-05,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
170,170,170,2B,3B,Stolen Base 3B,642708,Amed Rosario,407845,Fernando Rodney,643446,Jeff McNeil,R,Kurt Suzuki,435559,4,8,8,True,2019-09-04,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
171,171,171,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,453286,Max Scherzer,453943,Todd Frazier,R,Kurt Suzuki,435559,1,0,2,True,2019-09-03,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
172,172,172,1B,2B,Stolen Base 2B,595751,Jorge Alfaro,434671,Aníbal Sánchez,656371,Isan Díaz,R,Kurt Suzuki,435559,2,1,2,True,2019-08-30,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
173,173,173,1B,2B,Stolen Base 2B,542340,Jonathan Villar,453286,Max Scherzer,623993,Anthony Santander,R,Kurt Suzuki,435559,5,1,3,True,2019-08-28,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
174,174,174,1B,2B,Stolen Base 2B,516782,Starling Marte,453286,Max Scherzer,605137,Josh Bell,R,Kurt Suzuki,435559,1,2,3,False,2019-08-22,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
175,175,175,2B,3B,Stolen Base 3B,516782,Starling Marte,453286,Max Scherzer,605137,Josh Bell,R,Kurt Suzuki,435559,1,2,3,False,2019-08-22,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
176,176,176,1B,2B,Stolen Base 2B,621028,Kevin Newman,519326,Hunter Strickland,591741,José Osuna,R,Kurt Suzuki,435559,1,2,7,False,2019-08-22,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
177,177,177,1B,2B,Stolen Base 2B,592885,Christian Yelich,434671,Aníbal Sánchez,669374,Keston Hiura,R,Kurt Suzuki,435559,0,4,3,True,2019-08-17,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
178,178,178,2B,3B,Stolen Base 3B,669374,Keston Hiura,434671,Aníbal Sánchez,519058,Mike Moustakas,R,Kurt Suzuki,435559,0,5,3,True,2019-08-17,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
179,179,179,1B,2B,Stolen Base 2B,460075,Ryan Braun,434671,Aníbal Sánchez,606115,Orlando Arcia,R,Kurt Suzuki,435559,0,5,3,True,2019-08-17,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
180,180,180,2B,,Caught Stealing 3B,518735,Yasmani Grandal,593833,Wander Suero,519058,Mike Moustakas,R,Kurt Suzuki,435559,5,8,6,True,2019-08-17,Caught,3B,2019,2020,26.2,2020,26.2,2020,26.2
181,181,181,1B,2B,Stolen Base 2B,624424,Michael Conforto,544931,Stephen Strasburg,605204,J.D. Davis,R,Kurt Suzuki,435559,3,3,6,False,2019-08-09,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
182,182,182,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,434671,Aníbal Sánchez,645277,Ozzie Albies,R,Kurt Suzuki,435559,1,3,4,True,2019-07-31,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
183,183,183,1B,2B,Stolen Base 2B,542255,Ender Inciarte,593833,Wander Suero,622666,Johan Camargo,R,Kurt Suzuki,435559,1,4,8,True,2019-07-31,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
184,184,184,1B,,Caught Stealing 2B,453568,Charlie Blackmon,453286,Max Scherzer,621311,David Dahl,R,Kurt Suzuki,435559,0,3,5,True,2019-07-25,Caught,2B,2019,2020,26.2,2020,26.2,2020,26.2
185,185,185,1B,2B,Stolen Base 2B,596115,Trevor Story,607200,Erick Fedde,571448,Nolan Arenado,R,Kurt Suzuki,435559,0,0,3,True,2019-07-24,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
186,186,186,1B,2B,Stolen Base 2B,596115,Trevor Story,607200,Erick Fedde,571448,Nolan Arenado,R,Kurt Suzuki,435559,0,0,3,True,2019-07-22,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
187,187,187,1B,2B,Stolen Base 2B,518692,Freddie Freeman,605452,Joe Ross,518626,Josh Donaldson,R,Kurt Suzuki,435559,0,0,1,False,2019-07-21,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
188,188,188,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,434671,Aníbal Sánchez,621020,Dansby Swanson,R,Kurt Suzuki,435559,0,0,1,False,2019-07-20,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
189,189,189,1B,2B,Stolen Base 2B,645277,Ozzie Albies,434671,Aníbal Sánchez,435263,Brian McCann,R,Kurt Suzuki,435559,1,1,4,False,2019-07-20,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
190,190,190,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,593833,Wander Suero,621020,Dansby Swanson,R,Kurt Suzuki,435559,3,4,6,False,2019-07-20,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
191,191,191,1B,2B,Stolen Base 2B,455976,Nick Markakis,593833,Wander Suero,645277,Ozzie Albies,R,Kurt Suzuki,435559,3,4,7,False,2019-07-20,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
192,192,192,1B,2B,Stolen Base 2B,542255,Ender Inciarte,448281,Sean Doolittle,660670,Ronald Acuña Jr.,L,Kurt Suzuki,435559,3,4,8,False,2019-07-20,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
193,193,193,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,544931,Stephen Strasburg,518692,Freddie Freeman,R,Kurt Suzuki,435559,1,0,1,False,2019-07-18,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
194,194,194,2B,,Caught Stealing 3B,514917,César Hernández,571578,Patrick Corbin,596748,Maikel Franco,L,Kurt Suzuki,435559,2,0,2,False,2019-07-13,Caught,3B,2019,2020,26.2,2020,26.2,2020,26.2
195,195,195,1B,2B,Stolen Base 2B,664068,Scott Kingery,663432,Tanner Rainey,516416,Jean Segura,R,Kurt Suzuki,435559,3,1,7,False,2019-07-13,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
196,196,196,1B,2B,Stolen Base 2B,596451,Roman Quinn,448281,Sean Doolittle,595284,Andrew Knapp,L,Kurt Suzuki,435559,3,4,9,False,2019-07-13,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
197,197,197,1B,2B,Stolen Base 2B,593160,Whit Merrifield,453286,Max Scherzer,609275,Adalberto Mondesi,R,Kurt Suzuki,435559,0,0,1,True,2019-07-06,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
198,198,198,2B,3B,Stolen Base 3B,609275,Adalberto Mondesi,457915,Javy Guerra,641531,Hunter Dozier,R,Kurt Suzuki,435559,1,3,5,True,2019-07-05,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
199,199,199,1B,2B,Stolen Base 2B,460086,Alex Gordon,457915,Javy Guerra,641531,Hunter Dozier,R,Kurt Suzuki,435559,1,3,5,True,2019-07-05,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
200,200,200,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,434671,Aníbal Sánchez,605612,Harold Castro,R,Kurt Suzuki,435559,1,2,6,False,2019-06-28,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
201,201,201,2B,3B,Stolen Base 3B,500743,Miguel Rojas,544931,Stephen Strasburg,643265,Garrett Cooper,R,Kurt Suzuki,435559,0,0,1,False,2019-06-27,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
202,202,202,1B,2B,Stolen Base 2B,645277,Ozzie Albies,594840,Matt Grace,435263,Brian McCann,L,Kurt Suzuki,435559,9,12,9,True,2019-06-22,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
203,203,203,1B,2B,Stolen Base 2B,664068,Scott Kingery,607200,Erick Fedde,514917,César Hernández,R,Kurt Suzuki,435559,1,0,2,True,2019-06-20,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
204,204,204,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,453286,Max Scherzer,606466,Ketel Marte,R,Kurt Suzuki,435559,3,2,5,True,2019-06-14,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
205,205,205,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,544931,Stephen Strasburg,621020,Dansby Swanson,R,Kurt Suzuki,435559,0,0,1,False,2019-05-28,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
206,206,206,1B,2B,Stolen Base 2B,641355,Cody Bellinger,544931,Stephen Strasburg,657077,Alex Verdugo,R,Kurt Suzuki,435559,0,0,2,False,2019-05-12,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
207,207,207,1B,2B,Stolen Base 2B,605131,Austin Barnes,434671,Aníbal Sánchez,628317,Kenta Maeda,R,Kurt Suzuki,435559,2,0,4,False,2019-05-10,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
208,208,208,1B,2B,Stolen Base 2B,571970,Max Muncy,434671,Aníbal Sánchez,641355,Cody Bellinger,R,Kurt Suzuki,435559,3,0,5,False,2019-05-10,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
209,209,209,1B,2B,Stolen Base 2B,519058,Mike Moustakas,593833,Wander Suero,519346,Eric Thames,R,Kurt Suzuki,435559,4,3,7,False,2019-05-06,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
210,210,210,2B,3B,Stolen Base 3B,514917,César Hernández,434671,Aníbal Sánchez,595284,Andrew Knapp,R,Kurt Suzuki,435559,2,1,4,False,2019-05-05,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
211,211,211,1B,,Caught Stealing 2B,514917,César Hernández,502522,Justin Miller,595284,Andrew Knapp,R,Kurt Suzuki,435559,4,2,7,False,2019-05-03,Caught,2B,2019,2020,26.2,2020,26.2,2020,26.2
212,212,212,1B,2B,Stolen Base 2B,543939,Kolten Wong,593833,Wander Suero,664056,Harrison Bader,R,Kurt Suzuki,435559,2,3,6,True,2019-04-30,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
213,213,213,1B,2B,Stolen Base 2B,592669,Hunter Renfroe,476451,Jeremy Hellickson,622534,Manuel Margot,R,Kurt Suzuki,435559,0,2,2,True,2019-04-28,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
214,214,214,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,607200,Erick Fedde,594824,Greg Garcia,R,Kurt Suzuki,435559,4,6,4,True,2019-04-28,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
215,215,215,1B,2B,Stolen Base 2B,605119,Brian Anderson,434671,Aníbal Sánchez,595751,Jorge Alfaro,R,Kurt Suzuki,435559,1,1,3,False,2019-04-19,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
216,216,216,2B,3B,Stolen Base 3B,446334,Evan Longoria,476451,Jeremy Hellickson,502188,Jeff Samardzija,R,Kurt Suzuki,435559,4,2,4,True,2019-04-17,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
217,217,217,1B,2B,Stolen Base 2B,467827,Gerardo Parra,476451,Jeremy Hellickson,502188,Jeff Samardzija,R,Kurt Suzuki,435559,4,2,4,True,2019-04-17,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
218,218,218,1B,2B,Stolen Base 2B,607680,Kevin Pillar,657117,Austen Williams,467827,Gerardo Parra,R,Kurt Suzuki,435559,1,5,7,True,2019-04-16,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
219,219,219,1B,,Caught Stealing 2B,546318,Odúbel Herrera,502522,Justin Miller,664068,Scott Kingery,R,Kurt Suzuki,435559,4,2,8,False,2019-04-08,Caught,2B,2019,2020,26.2,2020,26.2,2020,26.2
220,220,220,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,544931,Stephen Strasburg,645277,Ozzie Albies,R,Kurt Suzuki,435559,1,0,1,False,2019-09-05,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
221,221,221,1B,2B,Stolen Base 2B,518626,Josh Donaldson,544931,Stephen Strasburg,435263,Brian McCann,R,Kurt Suzuki,435559,3,0,6,False,2019-09-05,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
222,222,222,1B,2B,Stolen Base 2B,645277,Ozzie Albies,407845,Fernando Rodney,435263,Brian McCann,R,Kurt Suzuki,435559,4,0,8,False,2019-09-05,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
223,223,223,2B,3B,Stolen Base 3B,642708,Amed Rosario,407845,Fernando Rodney,643446,Jeff McNeil,R,Kurt Suzuki,435559,4,8,8,True,2019-09-04,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
224,224,224,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,453286,Max Scherzer,453943,Todd Frazier,R,Kurt Suzuki,435559,1,0,2,True,2019-09-03,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
225,225,225,1B,2B,Stolen Base 2B,595751,Jorge Alfaro,434671,Aníbal Sánchez,656371,Isan Díaz,R,Kurt Suzuki,435559,2,1,2,True,2019-08-30,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
226,226,226,1B,2B,Stolen Base 2B,542340,Jonathan Villar,453286,Max Scherzer,623993,Anthony Santander,R,Kurt Suzuki,435559,5,1,3,True,2019-08-28,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
227,227,227,1B,2B,Stolen Base 2B,516782,Starling Marte,453286,Max Scherzer,605137,Josh Bell,R,Kurt Suzuki,435559,1,2,3,False,2019-08-22,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
228,228,228,2B,3B,Stolen Base 3B,516782,Starling Marte,453286,Max Scherzer,605137,Josh Bell,R,Kurt Suzuki,435559,1,2,3,False,2019-08-22,Stolen,3B,2019,2020,26.2,2020,26.2,2020,26.2
229,229,229,1B,2B,Stolen Base 2B,621028,Kevin Newman,519326,Hunter Strickland,591741,José Osuna,R,Kurt Suzuki,435559,1,2,7,False,2019-08-22,Stolen,2B,2019,2020,26.2,2020,26.2,2020,26.2
