,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
10,10,10,10,10,1B,2B,Stolen Base 2B,605141,Mookie Betts,518693,Sam Freeman,120074,David Ortiz,L,Carlos Corporán,449786,2,3,7,True,2015-05-31,Stolen,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
11,11,11,11,11,1B,2B,Stolen Base 2B,628329,Rusney Castillo,456027,Ross Ohlendorf,456030,Dustin Pedroia,R,Carlos Corporán,449786,2,3,9,True,2015-05-31,Stolen,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
12,12,12,12,12,1B,,Caught Stealing 2B,543401,Jason Kipnis,518693,Sam Freeman,488726,Michael Brantley,L,Carlos Corporán,449786,8,10,8,False,2015-05-25,Caught,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
13,13,13,13,13,1B,2B,Stolen Base 2B,458731,Brett Gardner,607259,Nick Martinez,121347,Alex Rodriguez,R,Carlos Corporán,449786,0,0,1,False,2015-05-23,Stolen,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
14,14,14,14,14,1B,2B,Stolen Base 2B,488726,Michael Brantley,434643,Wandy Rodriguez,430605,Ryan Raburn,L,Carlos Corporán,449786,3,2,3,True,2015-05-15,Stolen,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
15,15,15,15,15,1B,2B,Stolen Base 2B,542921,Tim Beckham,451596,Yovani Gallardo,518653,Jake Elmore,R,Carlos Corporán,449786,1,0,5,False,2015-05-08,Stolen,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
16,16,16,16,16,1B,,Caught Stealing 2B,502210,Josh Reddick,451596,Yovani Gallardo,519390,Stephen Vogt,R,Carlos Corporán,449786,0,0,3,True,2015-05-03,Caught,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
17,17,17,17,17,2B,3B,Caught Stealing 2B,542993,Billy Burns,451596,Yovani Gallardo,519390,Stephen Vogt,R,Carlos Corporán,449786,0,0,3,True,2015-05-03,Caught,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
18,18,18,18,18,1B,,Caught Stealing 2B,542993,Billy Burns,542669,Roman Mendez,543760,Marcus Semien,R,Carlos Corporán,449786,0,5,9,True,2015-05-03,Caught,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
19,19,19,19,19,1B,2B,Stolen Base 2B,217100,Willie Bloomquist,434643,Wandy Rodriguez,572287,Mike Zunino,L,Carlos Corporán,449786,2,2,4,True,2015-04-29,Stolen,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
20,20,20,20,20,2B,,Caught Stealing 3B,543543,Brad Miller,516935,Stolmy Pimentel,448605,Justin Ruggiano,R,Carlos Corporán,449786,2,4,6,True,2015-04-29,Caught,3B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
21,21,21,21,21,1B,2B,Stolen Base 2B,545361,Mike Trout,605309,Keone Kela,405395,Albert Pujols,R,Carlos Corporán,449786,1,2,7,False,2015-04-24,Stolen,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
22,22,22,22,22,1B,2B,Stolen Base 2B,545361,Mike Trout,519168,Anthony Ranaudo,459964,Matt Joyce,R,Carlos Corporán,449786,0,0,1,True,2015-04-15,Stolen,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
23,23,23,23,23,2B,3B,Stolen Base 3B,518577,Collin Cowgill,519168,Anthony Ranaudo,430947,Erick Aybar,R,Carlos Corporán,449786,0,3,2,True,2015-04-15,Stolen,3B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
24,24,24,24,24,2B,3B,Stolen Base 3B,545350,Jake Marisnick,542669,Roman Mendez,476704,Jed Lowrie,R,Carlos Corporán,449786,2,4,8,True,2015-04-12,Stolen,3B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
25,25,25,25,25,1B,2B,Stolen Base 2B,543807,George Springer,542669,Roman Mendez,476704,Jed Lowrie,R,Carlos Corporán,449786,2,4,8,True,2015-04-12,Stolen,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
26,26,26,26,26,1B,2B,Stolen Base 2B,542340,Jonathan Villar,607309,Phil Klein,503556,Marwin Gonzalez,R,Carlos Corporán,449786,4,4,12,True,2015-04-12,Stolen,2B,2015,2016,27.4,2016,27.4,2016,27.4,2016,27.4,2016,27.4
