,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
0,0,0,0,0,1B,2B,Stolen Base 2B,541650,Hernán Pérez,605232,Brandon Finnegan,455117,Martín Maldonado,L,Ramón Cabrera,541608,0,2,2,False,2016-09-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
1,1,1,1,1,1B,2B,Stolen Base 2B,606115,Orlando Arcia,471822,Jumbo Díaz,455117,Martín Maldonado,R,Ramón Cabrera,541608,1,4,7,False,2016-09-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
2,2,2,2,2,2B,3B,Stolen Base 2B,606115,Orlando Arcia,471822,Jumbo Díaz,455117,Martín Maldonado,R,Ramón Cabrera,541608,1,4,7,False,2016-09-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
3,3,3,3,3,1B,2B,Stolen Base 2B,451594,Dexter Fowler,593582,Abel De Los Santos,519203,Anthony Rizzo,R,Ramón Cabrera,541608,6,1,6,False,2016-09-20,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
4,4,4,4,4,1B,,Caught Stealing 2B,519203,Anthony Rizzo,593582,Abel De Los Santos,450314,Ben Zobrist,R,Ramón Cabrera,541608,6,1,6,False,2016-09-20,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
5,5,5,5,5,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,471822,Jumbo Díaz,425877,Yadier Molina,R,Ramón Cabrera,541608,0,3,6,True,2016-09-04,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
6,6,6,6,6,1B,2B,Stolen Base 2B,592743,Andrelton Simmons,605232,Brandon Finnegan,543068,C.J. Cron,L,Ramón Cabrera,541608,0,0,1,False,2016-08-31,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
7,7,7,7,7,1B,2B,Stolen Base 2B,527043,Jefry Marte,534947,Tim Adleman,502544,Nick Buss,R,Ramón Cabrera,541608,2,0,1,False,2016-08-30,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
8,8,8,8,8,1B,2B,Stolen Base 2B,572041,AJ Pollock,595001,Josh A. Smith,430001,Rickie Weeks Jr.,R,Ramón Cabrera,541608,4,2,3,False,2016-08-28,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
9,9,9,9,9,2B,3B,Stolen Base 3B,572041,AJ Pollock,595001,Josh A. Smith,456078,Welington Castillo,R,Ramón Cabrera,541608,5,2,3,False,2016-08-28,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
10,10,10,10,10,1B,2B,Stolen Base 2B,572008,Chris Owings,595001,Josh A. Smith,594838,Phil Gosselin,R,Ramón Cabrera,541608,5,2,4,False,2016-08-28,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
11,11,11,11,11,1B,2B,Stolen Base 2B,456422,Michael Bourn,595001,Josh A. Smith,456078,Welington Castillo,R,Ramón Cabrera,541608,6,2,5,False,2016-08-28,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
12,12,12,12,12,1B,2B,Stolen Base 2B,572008,Chris Owings,547179,Michael Lorenzen,571875,Jake Lamb,R,Ramón Cabrera,541608,2,1,7,False,2016-08-26,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
13,13,13,13,13,1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,471822,Jumbo Díaz,456078,Welington Castillo,R,Ramón Cabrera,541608,2,1,8,False,2016-08-26,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
14,14,14,14,14,1B,2B,Stolen Base 2B,435622,Ian Desmond,502028,Blake Wood,136860,Carlos Beltrán,R,Ramón Cabrera,541608,5,5,8,True,2016-08-24,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
15,15,15,15,15,1B,2B,Stolen Base 2B,542979,Keon Broxton,642003,Cody Reed,606115,Orlando Arcia,L,Ramón Cabrera,541608,0,0,1,False,2016-08-14,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
16,16,16,16,16,2B,3B,Stolen Base 3B,542979,Keon Broxton,642003,Cody Reed,460075,Ryan Braun,L,Ramón Cabrera,541608,2,0,1,False,2016-08-14,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
17,17,17,17,17,1B,2B,Stolen Base 2B,606115,Orlando Arcia,642003,Cody Reed,460075,Ryan Braun,L,Ramón Cabrera,541608,2,0,1,False,2016-08-14,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
18,18,18,18,18,1B,2B,Stolen Base 2B,474892,Chris Carter,642003,Cody Reed,571697,Scooter Gennett,L,Ramón Cabrera,541608,2,0,1,False,2016-08-14,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
19,19,19,19,19,2B,3B,Stolen Base 3B,457763,Buster Posey,642003,Cody Reed,474832,Brandon Belt,L,Ramón Cabrera,541608,5,2,5,False,2016-07-26,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
20,20,20,20,20,2B,,Caught Stealing 3B,516416,Jean Segura,605232,Brandon Finnegan,502671,Paul Goldschmidt,L,Ramón Cabrera,541608,0,0,1,True,2016-07-24,Caught,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
21,21,21,21,21,1B,2B,Caught Stealing 3B,594838,Phil Gosselin,605232,Brandon Finnegan,502671,Paul Goldschmidt,L,Ramón Cabrera,541608,0,0,1,True,2016-07-24,Caught,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
22,22,22,22,22,1B,,Caught Stealing 2B,516416,Jean Segura,456027,Ross Ohlendorf,594838,Phil Gosselin,R,Ramón Cabrera,541608,5,8,6,True,2016-07-24,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
23,23,23,23,23,1B,2B,Stolen Base 2B,542255,Ender Inciarte,642003,Cody Reed,430947,Erick Aybar,L,Ramón Cabrera,541608,2,2,4,True,2016-07-19,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
24,24,24,24,24,1B,,Caught Stealing 2B,150029,Jayson Werth,571561,Tony Cingrani,547180,Bryce Harper,L,Ramón Cabrera,541608,2,2,10,False,2016-07-01,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
25,25,25,25,25,1B,2B,Stolen Base 2B,608671,Travis Jankowski,605232,Brandon Finnegan,571976,Wil Myers,L,Ramón Cabrera,541608,0,2,5,True,2016-06-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
26,26,26,26,26,1B,2B,Stolen Base 2B,519083,Derek Norris,605232,Brandon Finnegan,489267,Adam Rosales,L,Ramón Cabrera,541608,0,2,7,True,2016-06-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
27,27,27,27,27,1B,2B,Stolen Base 2B,425834,B.J. Upton,456027,Ross Ohlendorf,519083,Derek Norris,R,Ramón Cabrera,541608,0,3,8,True,2016-06-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
28,28,28,28,28,1B,2B,Stolen Base 2B,425834,B.J. Upton,543424,John Lamb,519083,Derek Norris,L,Ramón Cabrera,541608,0,0,2,True,2016-06-23,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
29,29,29,29,29,1B,2B,Stolen Base 2B,608671,Travis Jankowski,456027,Ross Ohlendorf,571976,Wil Myers,R,Ramón Cabrera,541608,4,7,9,True,2016-06-23,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
30,30,30,30,30,1B,2B,Stolen Base 2B,460576,Carlos Gómez,502028,Blake Wood,472528,Luis Valbuena,R,Ramón Cabrera,541608,2,2,8,False,2016-06-17,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
31,31,31,31,31,2B,3B,Stolen Base 3B,542255,Ender Inciarte,543101,Anthony DeSclafani,518692,Freddie Freeman,R,Ramón Cabrera,541608,1,0,1,False,2016-06-15,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
32,32,32,32,32,1B,2B,Stolen Base 2B,607054,Jace Peterson,595001,Josh A. Smith,452095,Tyler Flowers,R,Ramón Cabrera,541608,4,3,5,False,2016-06-15,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
33,33,33,33,33,1B,2B,Stolen Base 2B,542340,Jonathan Villar,543424,John Lamb,460075,Ryan Braun,L,Ramón Cabrera,541608,0,3,1,False,2016-05-27,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
34,34,34,34,34,2B,3B,Stolen Base 3B,542340,Jonathan Villar,543424,John Lamb,518960,Jonathan Lucroy,L,Ramón Cabrera,541608,1,3,1,False,2016-05-27,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
35,35,35,35,35,1B,2B,Stolen Base 2B,460075,Ryan Braun,543424,John Lamb,518960,Jonathan Lucroy,L,Ramón Cabrera,541608,1,3,1,False,2016-05-27,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
36,36,36,36,36,2B,3B,Stolen Base 3B,460075,Ryan Braun,543424,John Lamb,474892,Chris Carter,L,Ramón Cabrera,541608,1,3,1,False,2016-05-27,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
37,37,37,37,37,1B,,Caught Stealing 2B,431094,Aaron Hill,456027,Ross Ohlendorf,541650,Hernán Pérez,R,Ramón Cabrera,541608,4,5,8,True,2016-05-08,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
38,38,38,38,38,1B,2B,Stolen Base 2B,541650,Hernán Pérez,605232,Brandon Finnegan,455117,Martín Maldonado,L,Ramón Cabrera,541608,0,2,2,False,2016-09-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
39,39,39,39,39,1B,2B,Stolen Base 2B,606115,Orlando Arcia,471822,Jumbo Díaz,455117,Martín Maldonado,R,Ramón Cabrera,541608,1,4,7,False,2016-09-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
40,40,40,40,40,2B,3B,Stolen Base 2B,606115,Orlando Arcia,471822,Jumbo Díaz,455117,Martín Maldonado,R,Ramón Cabrera,541608,1,4,7,False,2016-09-25,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
41,41,41,41,41,1B,2B,Stolen Base 2B,451594,Dexter Fowler,593582,Abel De Los Santos,519203,Anthony Rizzo,R,Ramón Cabrera,541608,6,1,6,False,2016-09-20,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
