,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,641487,J.P. Crawford,521230,Liam Hendriks,664034,Ty France,R,Jonah Heim,641680,1,3,8,True,2020-09-26,Stolen,2B,2020,2021,27.5
1,1B,,Caught Stealing 2B,607680,Kevin Pillar,642152,Lou Trivino,658069,Joshua Fuentes,R,Jonah Heim,641680,3,1,8,False,2020-09-15,Caught,2B,2020,2021,27.5
2,1B,2B,Stolen Base 2B,543333,Eric Hosmer,640455,Sean Manaea,543592,Austin Nola,L,Jonah Heim,641680,4,1,3,True,2020-09-05,Stolen,2B,2020,2021,27.5
3,1B,2B,Stolen Base 2B,641487,J.P. Crawford,521230,Liam Hendriks,664034,Ty France,R,Jonah Heim,641680,1,3,8,True,2020-09-26,Stolen,2B,2020,2021,27.5
4,1B,,Caught Stealing 2B,607680,Kevin Pillar,642152,Lou Trivino,658069,Joshua Fuentes,R,Jonah Heim,641680,3,1,8,False,2020-09-15,Caught,2B,2020,2021,27.5
5,1B,2B,Stolen Base 2B,543333,Eric Hosmer,640455,Sean Manaea,543592,Austin Nola,L,Jonah Heim,641680,4,1,3,True,2020-09-05,Stolen,2B,2020,2021,27.5
6,1B,2B,Stolen Base 2B,641487,J.P. Crawford,521230,Liam Hendriks,664034,Ty France,R,Jonah Heim,641680,1,3,8,True,2020-09-26,Stolen,2B,2020,2021,27.5
7,1B,,Caught Stealing 2B,607680,Kevin Pillar,642152,Lou Trivino,658069,Joshua Fuentes,R,Jonah Heim,641680,3,1,8,False,2020-09-15,Caught,2B,2020,2021,27.5
8,1B,2B,Stolen Base 2B,543333,Eric Hosmer,640455,Sean Manaea,543592,Austin Nola,L,Jonah Heim,641680,4,1,3,True,2020-09-05,Stolen,2B,2020,2021,27.5
9,1B,2B,Stolen Base 2B,669016,Brandon Marsh,623454,Drew Anderson,660271,Shohei Ohtani,R,Jonah Heim,641680,3,5,4,True,2021-09-30,Stolen,2B,2021,2022,26.9
10,1B,2B,Stolen Base 2B,516782,Starling Marte,621368,Taylor Hearn,621566,Matt Olson,L,Jonah Heim,641680,3,4,6,False,2021-09-12,Stolen,2B,2021,2022,26.9
11,1B,2B,Stolen Base 2B,662139,Daulton Varsho,543475,Jordan Lyles,605113,Nick Ahmed,R,Jonah Heim,641680,0,0,3,False,2021-09-07,Stolen,2B,2021,2022,26.9
