,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
10,10,10,10,2255,1B,2B,Stolen Base 2B,681546,James Outman,641585,J.P. France,500743,Miguel Rojas,R,Martín Maldonado,455117,2,2,4,False,2023-06-23,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
11,11,11,11,2701,1B,2B,Stolen Base 2B,681546,James Outman,593334,Domingo Germán,518692,Freddie Freeman,R,Kyle Higashioka,543309,0,0,6,False,2023-06-04,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
12,12,12,12,2860,1B,2B,Stolen Base 2B,681546,James Outman,592866,Trevor Williams,605141,Mookie Betts,R,Keibert Ruiz,660688,0,1,3,False,2023-05-29,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
13,13,13,13,3155,1B,2B,Stolen Base 2B,681546,James Outman,543243,Sonny Gray,621035,Chris Taylor,R,Christian Vázquez,543877,1,1,4,False,2023-05-17,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
14,14,14,14,3530,1B,2B,Stolen Base 2B,681546,James Outman,606149,Giovanny Gallegos,678246,Miguel Vargas,R,Willson Contreras,575929,5,3,7,False,2023-04-30,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
15,15,15,15,3554,1B,2B,Stolen Base 2B,681546,James Outman,656756,Jordan Montgomery,572204,Trayce Thompson,L,Andrew Knizner,668800,0,0,2,False,2023-04-29,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
16,16,16,16,3971,1B,,Caught Stealing 2B,681546,James Outman,502171,Alex Cobb,678246,Miguel Vargas,R,Joey Bart,663698,3,1,4,True,2023-04-12,Caught,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
17,17,17,17,4021,1B,2B,Stolen Base 2B,681546,James Outman,573124,Taylor Rogers,621035,Chris Taylor,L,Joey Bart,663698,1,4,7,True,2023-04-10,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
18,18,18,18,4214,1B,2B,Stolen Base 2B,681546,James Outman,612434,Miguel Castro,500743,Miguel Rojas,R,Jose Herrera,645444,1,1,7,False,2023-04-02,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
19,19,19,19,4491,1B,,Caught Stealing 2B,681546,James Outman,656382,Tommy Doyle,444482,David Peralta,R,Elias Díaz,553869,1,4,6,True,2023-09-27,Caught,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
20,20,20,20,4959,1B,2B,Stolen Base 2B,681546,James Outman,640448,Kyle Finnegan,543939,Kolten Wong,R,Keibert Ruiz,660688,5,5,9,True,2023-09-09,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
21,21,21,21,5695,1B,2B,Stolen Base 2B,681546,James Outman,612434,Miguel Castro,642708,Amed Rosario,R,Carson Kelly,608348,2,4,9,True,2023-08-08,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
22,22,22,22,5807,1B,2B,Stolen Base 2B,681546,James Outman,506433,Yu Darvish,642708,Amed Rosario,R,Luis Campusano,669134,3,2,7,True,2023-08-04,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
23,23,23,23,5935,1B,2B,Stolen Base 2B,681546,James Outman,664747,Alexis Díaz,605141,Mookie Betts,R,Tyler Stephenson,663886,5,6,8,False,2023-07-28,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
24,24,24,24,5982,1B,2B,Stolen Base 2B,681546,James Outman,605135,Chris Bassitt,605141,Mookie Betts,R,Alejandro Kirk,672386,2,3,4,False,2023-07-25,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
25,25,25,25,6175,1B,2B,Stolen Base 2B,681546,James Outman,672335,Cionel Pérez,605141,Mookie Betts,L,Adley Rutschman,668939,1,6,7,True,2023-07-18,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
26,26,26,26,6176,2B,3B,Stolen Base 2B,681546,James Outman,672335,Cionel Pérez,605141,Mookie Betts,L,Adley Rutschman,668939,1,6,7,True,2023-07-18,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
27,27,27,27,6262,1B,,Caught Stealing 2B,681546,James Outman,434378,Justin Verlander,500743,Miguel Rojas,R,Francisco Alvarez,682626,0,0,2,True,2023-07-14,Caught,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
28,28,28,28,6377,1B,2B,Stolen Base 2B,681546,James Outman,672710,Roansy Contreras,500743,Miguel Rojas,R,Austin Hedges,595978,6,4,5,False,2023-07-05,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
29,29,29,29,6669,1B,2B,Stolen Base 2B,681546,James Outman,641585,J.P. France,500743,Miguel Rojas,R,Martín Maldonado,455117,2,2,4,False,2023-06-23,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
30,30,30,30,7115,1B,2B,Stolen Base 2B,681546,James Outman,593334,Domingo Germán,518692,Freddie Freeman,R,Kyle Higashioka,543309,0,0,6,False,2023-06-04,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
31,31,31,31,7274,1B,2B,Stolen Base 2B,681546,James Outman,592866,Trevor Williams,605141,Mookie Betts,R,Keibert Ruiz,660688,0,1,3,False,2023-05-29,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
32,32,32,32,7569,1B,2B,Stolen Base 2B,681546,James Outman,543243,Sonny Gray,621035,Chris Taylor,R,Christian Vázquez,543877,1,1,4,False,2023-05-17,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
33,33,33,33,7944,1B,2B,Stolen Base 2B,681546,James Outman,606149,Giovanny Gallegos,678246,Miguel Vargas,R,Willson Contreras,575929,5,3,7,False,2023-04-30,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
34,34,34,34,7968,1B,2B,Stolen Base 2B,681546,James Outman,656756,Jordan Montgomery,572204,Trayce Thompson,L,Andrew Knizner,668800,0,0,2,False,2023-04-29,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
35,35,35,35,8385,1B,,Caught Stealing 2B,681546,James Outman,502171,Alex Cobb,678246,Miguel Vargas,R,Joey Bart,663698,3,1,4,True,2023-04-12,Caught,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
36,36,36,36,8435,1B,2B,Stolen Base 2B,681546,James Outman,573124,Taylor Rogers,621035,Chris Taylor,L,Joey Bart,663698,1,4,7,True,2023-04-10,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
37,37,37,37,8628,1B,2B,Stolen Base 2B,681546,James Outman,612434,Miguel Castro,500743,Miguel Rojas,R,Jose Herrera,645444,1,1,7,False,2023-04-02,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8
