,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year,Sprint
0,0,0,0,0,0,0,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,150359,A.J. Burnett,121347,Alex Rodriguez,R,Wilkin Castillo,446868,0,0,1,False,2015-04-02,Stolen,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
1,1,1,1,1,1,1,1B,2B,Stolen Base 2B,592518,Manny Machado,491708,Arquimedes Caminero,570731,Jonathan Schoop,R,Wilkin Castillo,446868,1,2,7,False,2015-04-01,Stolen,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
2,2,2,2,2,2,2,1B,2B,Stolen Base 2B,457477,Alejandro De Aza,491708,Arquimedes Caminero,501983,Travis Snider,R,Wilkin Castillo,446868,3,2,7,False,2015-04-01,Stolen,2B,2015,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9,2016,27.9
