,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
0,0,0,0,0,6604,1B,2B,Stolen Base 2B,456078,Welington Castillo,501381,Michael Pineda,630111,Yasmany Tomás,R,Brian McCann,435263,3,1,3,False,2016-05-17,Stolen,2B,2016,2017,24.8,2017,24.8,2017,24.8,2017,24.8,2017,24.8
1,1,1,1,1,7036,1B,2B,Stolen Base 2B,456078,Welington Castillo,453265,Tony Watson,571875,Jake Lamb,L,Chris Stewart,455755,5,8,8,False,2016-04-24,Stolen,2B,2016,2017,24.8,2017,24.8,2017,24.8,2017,24.8,2017,24.8
2,2,2,2,2,2569,1B,2B,Stolen Base 2B,456078,Welington Castillo,501381,Michael Pineda,630111,Yasmany Tomás,R,Brian McCann,435263,3,1,3,False,2016-05-17,Stolen,2B,2016,2017,24.8,2017,24.8,2017,24.8,2017,24.8,2017,24.8
3,3,3,3,3,3001,1B,2B,Stolen Base 2B,456078,Welington Castillo,453265,Tony Watson,571875,Jake Lamb,L,Chris Stewart,455755,5,8,8,False,2016-04-24,Stolen,2B,2016,2017,24.8,2017,24.8,2017,24.8,2017,24.8,2017,24.8
4,4,4,4,4,5976,1B,2B,Stolen Base 2B,456078,Welington Castillo,501381,Michael Pineda,630111,Yasmany Tomás,R,Brian McCann,435263,3,1,3,False,2016-05-17,Stolen,2B,2016,2017,24.8,2017,24.8,2017,24.8,2017,24.8,2017,24.8
5,5,5,5,5,6408,1B,2B,Stolen Base 2B,456078,Welington Castillo,453265,Tony Watson,571875,Jake Lamb,L,Chris Stewart,455755,5,8,8,False,2016-04-24,Stolen,2B,2016,2017,24.8,2017,24.8,2017,24.8,2017,24.8,2017,24.8
