,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
370,1B,2B,Stolen Base 2B,683011,Anthony Volpe,669796,Jose E. Hernandez,664314,Estevan Florial,L,Endy Rodríguez,682848,3,6,9,True,2023-09-16,Stolen,2B
466,1B,2B,Stolen Base 2B,683011,Anthony Volpe,661440,Mauricio Llovera,643396,Isiah Kiner-Falefa,R,Reese McGuire,624512,2,3,6,True,2023-09-12,Stolen,2B
470,1B,2B,Stolen Base 2B,683011,Anthony Volpe,661440,Mauricio Llovera,643396,Isiah Kiner-Falefa,R,Reese McGuire,624512,2,3,6,True,2023-09-11,Stolen,2B
735,2B,3B,Stolen Base 3B,683011,Anthony Volpe,664208,Phil Maton,672724,Oswald Peraza,R,Yainer Diaz,673237,4,5,5,True,2023-09-02,Stolen,3B
791,2B,3B,Stolen Base 3B,683011,Anthony Volpe,666214,Joey Wentz,664056,Harrison Bader,L,Jake Rogers,668670,0,3,3,True,2023-08-30,Stolen,3B
1000,1B,,Caught Stealing 2B,683011,Anthony Volpe,680686,Josiah Gray,677592,Everson Pereira,R,Riley Adams,656180,1,1,4,False,2023-08-22,Caught,2B
1287,1B,,Caught Stealing 2B,683011,Anthony Volpe,686539,Declan Cronin,666163,Ben Rortvedt,R,Carlos Pérez,656024,1,4,6,True,2023-08-08,Caught,2B
1433,1B,,Caught Stealing 2B,683011,Anthony Volpe,541640,Erasmo Ramírez,666163,Ben Rortvedt,R,René Pinto,650907,5,2,6,False,2023-08-02,Caught,2B
1436,1B,2B,Stolen Base 2B,683011,Anthony Volpe,518617,Jake Diekman,666163,Ben Rortvedt,L,René Pinto,650907,7,2,8,False,2023-08-02,Stolen,2B
1515,1B,2B,Stolen Base 2B,683011,Anthony Volpe,641329,Bryan Baker,543309,Kyle Higashioka,R,Adley Rutschman,668939,3,8,7,True,2023-07-29,Stolen,2B
1597,1B,2B,Stolen Base 2B,683011,Anthony Volpe,434378,Justin Verlander,641343,Jake Bauers,R,Omar Narváez,553882,0,4,5,False,2023-07-25,Stolen,2B
1678,2B,3B,Stolen Base 3B,683011,Anthony Volpe,663903,Brady Singer,641856,Billy McKinney,R,Salvador Perez,521692,1,1,3,False,2023-07-22,Stolen,3B
2139,2B,3B,Stolen Base 3B,683011,Anthony Volpe,676664,JP Sears,518934,DJ LeMahieu,L,Shea Langeliers,669127,0,4,5,True,2023-06-28,Stolen,3B
