,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year,Sprint
35,35,35,1B,2B,Stolen Base 2B,606132,Raimel Tapia,605151,Archie Bradley,518934,DJ LeMahieu,R,Tuffy Gosewisch,488912,2,1,5,False,2016-09-04,Stolen,2B,2016,2017,28.4,2017,28.4,2017,28.4
36,36,36,1B,2B,Stolen Base 2B,621020,Dansby Swanson,592662,Robbie Ray,493596,Gordon Beckham,L,Tuffy Gosewisch,488912,0,0,2,True,2016-08-25,Stolen,2B,2016,2017,28.4,2017,28.4,2017,28.4
37,37,37,1B,,Caught Stealing 2B,542255,Ender Inciarte,592662,Robbie Ray,611177,Adonis García,L,Tuffy Gosewisch,488912,0,2,4,True,2016-08-25,Caught,2B,2016,2017,28.4,2017,28.4,2017,28.4
38,38,38,1B,,Caught Stealing 2B,608703,Matt Reynolds,425844,Zack Greinke,571927,Steven Matz,R,Tuffy Gosewisch,488912,1,1,5,False,2016-08-09,Caught,2B,2016,2017,28.4,2017,28.4,2017,28.4
39,39,39,1B,2B,Stolen Base 2B,542340,Jonathan Villar,605151,Archie Bradley,606115,Orlando Arcia,R,Tuffy Gosewisch,488912,0,0,1,True,2016-08-07,Stolen,2B,2016,2017,28.4,2017,28.4,2017,28.4
40,40,40,1B,2B,Stolen Base 2B,542979,Keon Broxton,605151,Archie Bradley,519421,Andy Wilkins,R,Tuffy Gosewisch,488912,0,1,2,True,2016-08-07,Stolen,2B,2016,2017,28.4,2017,28.4,2017,28.4
41,41,41,1B,2B,Stolen Base 2B,542340,Jonathan Villar,605151,Archie Bradley,606115,Orlando Arcia,R,Tuffy Gosewisch,488912,3,3,5,True,2016-08-07,Stolen,2B,2016,2017,28.4,2017,28.4,2017,28.4
42,42,42,1B,2B,Stolen Base 2B,541650,Hernán Pérez,592662,Robbie Ray,474892,Chris Carter,L,Tuffy Gosewisch,488912,0,2,1,False,2016-07-28,Stolen,2B,2016,2017,28.4,2017,28.4,2017,28.4
43,43,43,1B,2B,Stolen Base 2B,541650,Hernán Pérez,592662,Robbie Ray,474892,Chris Carter,L,Tuffy Gosewisch,488912,2,2,6,False,2016-07-28,Stolen,2B,2016,2017,28.4,2017,28.4,2017,28.4
44,44,44,1B,2B,Stolen Base 2B,460075,Ryan Braun,640463,Braden Shipley,518960,Jonathan Lucroy,R,Tuffy Gosewisch,488912,2,1,3,False,2016-07-25,Stolen,2B,2016,2017,28.4,2017,28.4,2017,28.4
45,45,45,1B,2B,Stolen Base 2B,571740,Billy Hamilton,592662,Robbie Ray,446359,Zack Cozart,L,Tuffy Gosewisch,488912,0,1,1,False,2016-07-23,Stolen,2B,2016,2017,28.4,2017,28.4,2017,28.4
46,46,46,1B,2B,Stolen Base 2B,458015,Joey Votto,592662,Robbie Ray,457803,Jay Bruce,L,Tuffy Gosewisch,488912,0,1,1,False,2016-07-23,Stolen,2B,2016,2017,28.4,2017,28.4,2017,28.4
47,47,47,1B,,Caught Stealing 2B,607680,Kevin Pillar,545332,Jake Barrett,516809,Junior Lake,R,Tuffy Gosewisch,488912,1,6,7,True,2016-07-20,Caught,2B,2016,2017,28.4,2017,28.4,2017,28.4
48,48,48,1B,2B,Stolen Base 2B,518792,Jason Heyward,605151,Archie Bradley,545341,Randal Grichuk,R,Tuffy Gosewisch,488912,6,4,4,False,2015-05-26,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
49,49,49,1B,2B,Stolen Base 2B,545341,Randal Grichuk,605151,Archie Bradley,448802,Jaime García,R,Tuffy Gosewisch,488912,6,4,4,False,2015-05-26,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
50,50,50,1B,,Caught Stealing 2B,543939,Kolten Wong,502624,Chase Anderson,572761,Matt Carpenter,R,Tuffy Gosewisch,488912,2,0,5,False,2015-05-25,Caught,2B,2015,2016,27.8,2016,27.8,2016,27.8
51,51,51,1B,,Caught Stealing 2B,488721,Peter Bourjos,517414,Randall Delgado,545341,Randal Grichuk,R,Tuffy Gosewisch,488912,2,2,8,False,2015-05-25,Caught,2B,2015,2016,27.8,2016,27.8,2016,27.8
52,52,52,1B,2B,Stolen Base 2B,451594,Dexter Fowler,523989,Rubby De La Rosa,516770,Starlin Castro,R,Tuffy Gosewisch,488912,0,0,1,True,2015-05-23,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
53,53,53,1B,2B,Stolen Base 2B,592178,Kris Bryant,523989,Rubby De La Rosa,516770,Starlin Castro,R,Tuffy Gosewisch,488912,2,0,4,True,2015-05-23,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
54,54,54,1B,2B,Stolen Base 2B,451594,Dexter Fowler,592665,Addison Reed,592178,Kris Bryant,R,Tuffy Gosewisch,488912,2,3,10,True,2015-05-22,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
55,55,55,2B,,Caught Stealing 3B,519203,Anthony Rizzo,500724,JC Ramírez,624585,Jorge Soler,R,Tuffy Gosewisch,488912,2,4,10,True,2015-05-22,Caught,3B,2015,2016,27.8,2016,27.8,2016,27.8
56,56,56,1B,2B,Caught Stealing 3B,516770,Starlin Castro,500724,JC Ramírez,624585,Jorge Soler,R,Tuffy Gosewisch,488912,2,4,10,True,2015-05-22,Caught,3B,2015,2016,27.8,2016,27.8,2016,27.8
57,57,57,1B,,Caught Stealing 2B,588751,Adeiny Hechavarría,543339,Daniel Hudson,400085,Ichiro Suzuki,R,Tuffy Gosewisch,488912,2,2,7,False,2015-05-19,Caught,2B,2015,2016,27.8,2016,27.8,2016,27.8
58,58,58,1B,,Caught Stealing 2B,519317,Giancarlo Stanton,592665,Addison Reed,592663,J.T. Realmuto,R,Tuffy Gosewisch,488912,2,2,12,False,2015-05-18,Caught,2B,2015,2016,27.8,2016,27.8,2016,27.8
59,59,59,1B,,Caught Stealing 2B,400085,Ichiro Suzuki,542609,Enrique Burgos,425557,Jeff Baker,R,Tuffy Gosewisch,488912,2,3,13,False,2015-05-18,Caught,2B,2015,2016,27.8,2016,27.8,2016,27.8
60,60,60,1B,2B,Stolen Base 2B,520471,Freddy Galvis,605151,Archie Bradley,429713,Grady Sizemore,R,Tuffy Gosewisch,488912,0,0,1,False,2015-05-16,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
61,61,61,1B,2B,Stolen Base 2B,461416,Will Venable,500724,JC Ramírez,576397,Jedd Gyorko,R,Tuffy Gosewisch,488912,2,1,6,True,2015-05-10,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
62,62,62,1B,2B,Stolen Base 2B,605486,Cory Spangenberg,476451,Jeremy Hellickson,461314,Matt Kemp,R,Tuffy Gosewisch,488912,2,2,3,True,2015-05-08,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
63,63,63,1B,,Caught Stealing 2B,506560,Alexi Amarista,476451,Jeremy Hellickson,448306,James Shields,R,Tuffy Gosewisch,488912,2,3,4,True,2015-05-08,Caught,2B,2015,2016,27.8,2016,27.8,2016,27.8
64,64,64,1B,2B,Stolen Base 2B,500208,Yangervis Solarte,605177,Andrew Chafin,461416,Will Venable,L,Tuffy Gosewisch,488912,2,5,5,True,2015-05-08,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
65,65,65,1B,2B,Stolen Base 2B,457708,Justin Upton,542609,Enrique Burgos,500208,Yangervis Solarte,R,Tuffy Gosewisch,488912,5,5,7,True,2015-05-08,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
66,66,66,2B,,Caught Stealing 3B,461416,Will Venable,542609,Enrique Burgos,506560,Alexi Amarista,R,Tuffy Gosewisch,488912,5,6,7,True,2015-05-08,Caught,3B,2015,2016,27.8,2016,27.8,2016,27.8
67,67,67,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,592662,Robbie Ray,518934,DJ LeMahieu,L,Tuffy Gosewisch,488912,0,0,3,False,2015-05-06,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
68,68,68,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,592662,Robbie Ray,518934,DJ LeMahieu,L,Tuffy Gosewisch,488912,0,0,3,False,2015-05-05,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
69,69,69,1B,,Caught Stealing 2B,518934,DJ LeMahieu,502624,Chase Anderson,554431,Tyler Matzek,R,Tuffy Gosewisch,488912,0,3,2,True,2015-04-27,Caught,2B,2015,2016,27.8,2016,27.8,2016,27.8
70,70,70,1B,2B,Stolen Base 2B,570256,Gregory Polanco,523989,Rubby De La Rosa,435522,Neil Walker,R,Tuffy Gosewisch,488912,0,0,1,True,2015-04-25,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
71,71,71,1B,2B,Stolen Base 2B,570256,Gregory Polanco,518567,Josh Collmenter,457705,Andrew McCutchen,R,Tuffy Gosewisch,488912,0,0,1,True,2015-04-24,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
72,72,72,1B,2B,Stolen Base 2B,134181,Adrian Beltré,502624,Chase Anderson,425783,Shin-Soo Choo,R,Tuffy Gosewisch,488912,1,1,4,True,2015-04-21,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
73,73,73,2B,3B,Stolen Base 3B,547982,Leonys Martin,543339,Daniel Hudson,425902,Prince Fielder,R,Tuffy Gosewisch,488912,1,5,8,True,2015-04-21,Stolen,3B,2015,2016,27.8,2016,27.8,2016,27.8
74,74,74,1B,2B,Stolen Base 2B,462101,Elvis Andrus,543339,Daniel Hudson,425902,Prince Fielder,R,Tuffy Gosewisch,488912,1,5,8,True,2015-04-21,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
75,75,75,2B,3B,Stolen Base 2B,462101,Elvis Andrus,543339,Daniel Hudson,425902,Prince Fielder,R,Tuffy Gosewisch,488912,1,5,8,True,2015-04-21,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
76,76,76,1B,2B,Stolen Base 2B,519295,Jake Smolinski,424144,Oliver Pérez,547982,Leonys Martin,L,Tuffy Gosewisch,488912,1,7,9,True,2015-04-21,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
77,77,77,1B,2B,Stolen Base 2B,453923,Grégor Blanco,605151,Archie Bradley,434636,Ángel Pagán,R,Tuffy Gosewisch,488912,0,0,1,False,2015-04-16,Stolen,2B,2015,2016,27.8,2016,27.8,2016,27.8
78,78,78,1B,,Caught Stealing 2B,493114,Norichika Aoki,605151,Archie Bradley,453923,Grégor Blanco,R,Tuffy Gosewisch,488912,1,1,3,False,2015-04-16,Caught,2B,2015,2016,27.8,2016,27.8,2016,27.8
