,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,596043,Daniel Mengden,405395,Albert Pujols,R,Austin Allen,664119,5,0,5,False,2020-08-11,Stolen,2B,2020,2021,28.8
1,2B,3B,Stolen Base 3B,462101,Elvis Andrus,640455,Sean Manaea,608336,Joey Gallo,L,Austin Allen,664119,2,1,3,True,2020-08-05,Stolen,3B,2020,2021,28.8
2,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,572143,Burch Smith,425783,Shin-Soo Choo,R,Austin Allen,664119,2,4,4,True,2020-08-05,Stolen,2B,2020,2021,28.8
3,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,596043,Daniel Mengden,405395,Albert Pujols,R,Austin Allen,664119,5,0,5,False,2020-08-11,Stolen,2B,2020,2021,28.8
4,2B,3B,Stolen Base 3B,462101,Elvis Andrus,640455,Sean Manaea,608336,Joey Gallo,L,Austin Allen,664119,2,1,3,True,2020-08-05,Stolen,3B,2020,2021,28.8
5,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,572143,Burch Smith,425783,Shin-Soo Choo,R,Austin Allen,664119,2,4,4,True,2020-08-05,Stolen,2B,2020,2021,28.8
6,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,596043,Daniel Mengden,405395,Albert Pujols,R,Austin Allen,664119,5,0,5,False,2020-08-11,Stolen,2B,2020,2021,28.8
7,2B,3B,Stolen Base 3B,462101,Elvis Andrus,640455,Sean Manaea,608336,Joey Gallo,L,Austin Allen,664119,2,1,3,True,2020-08-05,Stolen,3B,2020,2021,28.8
8,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,572143,Burch Smith,425783,Shin-Soo Choo,R,Austin Allen,664119,2,4,4,True,2020-08-05,Stolen,2B,2020,2021,28.8
9,1B,2B,Stolen Base 2B,606132,Raimel Tapia,615698,Cal Quantrill,453568,Charlie Blackmon,R,Austin Allen,664119,0,0,1,False,2019-09-15,Stolen,2B,2019,2020,28.7
10,1B,2B,Stolen Base 2B,641658,Garrett Hampson,615698,Cal Quantrill,658069,Joshua Fuentes,R,Austin Allen,664119,4,1,3,False,2019-09-15,Stolen,2B,2019,2020,28.7
11,2B,3B,Stolen Base 3B,656941,Kyle Schwarber,659275,Dinelson Lamet,518792,Jason Heyward,R,Austin Allen,664119,0,1,4,True,2019-09-12,Stolen,3B,2019,2020,28.7
12,1B,2B,Stolen Base 2B,592178,Kris Bryant,659275,Dinelson Lamet,518792,Jason Heyward,R,Austin Allen,664119,0,1,4,True,2019-09-12,Stolen,2B,2019,2020,28.7
13,1B,2B,Stolen Base 2B,596115,Trevor Story,659275,Dinelson Lamet,453568,Charlie Blackmon,R,Austin Allen,664119,0,1,1,True,2019-09-06,Stolen,2B,2019,2020,28.7
14,1B,,Caught Stealing 2B,621311,David Dahl,606131,Luis Perdomo,502517,Daniel Murphy,R,Austin Allen,664119,6,3,4,False,2019-06-13,Caught,2B,2019,2020,28.7
15,1B,2B,Stolen Base 2B,457727,Cameron Maybin,476589,Adam Warren,519222,Austin Romine,R,Austin Allen,664119,4,0,6,False,2019-05-29,Stolen,2B,2019,2020,28.7
16,2B,3B,Stolen Base 3B,457727,Cameron Maybin,476589,Adam Warren,518934,DJ LeMahieu,R,Austin Allen,664119,5,0,6,False,2019-05-29,Stolen,3B,2019,2020,28.7
