,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1713,1B,,Caught Stealing 2B,489267,Adam Rosales,473879,Sam Dyson,571875,Jake Lamb,R,Buster Posey,457763,1,2,9,True,2017-08-04,Caught,2B
2870,1B,,Caught Stealing 2B,489267,Adam Rosales,446372,Corey Kluber,459964,Matt Joyce,R,Roberto Pérez,547379,1,0,6,True,2017-06-01,Caught,2B
3486,1B,2B,Stolen Base 2B,489267,Adam Rosales,502381,Luke Gregerson,475174,Yonder Alonso,R,Brian McCann,435263,4,0,8,True,2017-04-30,Stolen,2B
4712,1B,2B,Stolen Base 2B,489267,Adam Rosales,592593,Justin Nicolino,596143,Luis Sardinas,L,J.T. Realmuto,592663,1,2,4,True,2016-08-28,Stolen,2B
4927,1B,2B,Stolen Base 2B,489267,Adam Rosales,502202,Brad Boxberger,608671,Travis Jankowski,R,Bobby Wilson,435064,3,1,8,True,2016-08-15,Stolen,2B
5360,1B,2B,Stolen Base 2B,489267,Adam Rosales,532077,Roberto Osuna,519083,Derek Norris,R,Russell Martin,431145,4,4,9,True,2016-07-26,Stolen,2B
5908,1B,2B,Stolen Base 2B,489267,Adam Rosales,642003,Cody Reed,608671,Travis Jankowski,L,Tucker Barnhart,571466,4,3,4,True,2016-06-24,Stolen,2B
631,1B,2B,Stolen Base 2B,489267,Adam Rosales,502051,Josh Ravin,547982,Leonys Martin,R,A.J. Ellis,454560,3,5,9,True,2015-06-17,Stolen,2B
1007,1B,,Caught Stealing 2B,489267,Adam Rosales,489119,Wade Miley,547982,Leonys Martin,L,Sandy León,506702,1,0,2,False,2015-05-30,Caught,2B
1120,1B,,Caught Stealing 2B,489267,Adam Rosales,458677,Justin Wilson,592261,Delino DeShields,L,Brian McCann,435263,2,3,6,True,2015-05-24,Caught,2B
1196,1B,,Caught Stealing 2B,489267,Adam Rosales,453329,Clay Buchholz,425783,Shin-Soo Choo,R,Sandy León,506702,1,3,5,True,2015-05-21,Caught,2B
1228,1B,2B,Stolen Base 2B,489267,Adam Rosales,547749,Junichi Tazawa,134181,Adrian Beltré,R,Blake Swihart,596119,1,2,8,True,2015-05-20,Stolen,2B
1440,1B,2B,Stolen Base 2B,489267,Adam Rosales,460156,Brandon Gomes,425783,Shin-Soo Choo,R,René Rivera,425784,3,2,4,True,2015-05-09,Stolen,2B
2492,1B,2B,Stolen Base 2B,489267,Adam Rosales,502188,Jeff Samardzija,543706,Daniel Robertson,R,Geovany Soto,434567,0,0,5,True,2014-09-17,Stolen,2B
2659,1B,,Caught Stealing 2B,489267,Adam Rosales,533167,Matt Shoemaker,596143,Luis Sardinas,R,Chris Iannetta,455104,0,2,2,False,2014-09-10,Caught,2B
2724,1B,2B,Stolen Base 2B,489267,Adam Rosales,572020,James Paxton,450317,J.P. Arencibia,L,Jesús Sucre,491696,1,0,6,False,2014-09-07,Stolen,2B
2780,1B,2B,Stolen Base 2B,489267,Adam Rosales,500721,Yoervis Medina,596143,Luis Sardinas,R,Mike Zunino,572287,4,7,8,False,2014-09-05,Stolen,2B
3163,1B,2B,Stolen Base 2B,489267,Adam Rosales,502327,Héctor Santiago,434567,Geovany Soto,L,Hank Conger,474233,0,2,5,False,2014-08-17,Stolen,2B
248,1B,2B,Stolen Base 2B,489267,Adam Rosales,502188,Jeff Samardzija,543706,Daniel Robertson,R,Geovany Soto,434567,0,0,5,True,2014-09-17,Stolen,2B
415,1B,,Caught Stealing 2B,489267,Adam Rosales,533167,Matt Shoemaker,596143,Luis Sardinas,R,Chris Iannetta,455104,0,2,2,False,2014-09-10,Caught,2B
480,1B,2B,Stolen Base 2B,489267,Adam Rosales,572020,James Paxton,450317,J.P. Arencibia,L,Jesús Sucre,491696,1,0,6,False,2014-09-07,Stolen,2B
536,1B,2B,Stolen Base 2B,489267,Adam Rosales,500721,Yoervis Medina,596143,Luis Sardinas,R,Mike Zunino,572287,4,7,8,False,2014-09-05,Stolen,2B
919,1B,2B,Stolen Base 2B,489267,Adam Rosales,502327,Héctor Santiago,434567,Geovany Soto,L,Hank Conger,474233,0,2,5,False,2014-08-17,Stolen,2B
677,1B,2B,Stolen Base 2B,489267,Adam Rosales,592593,Justin Nicolino,596143,Luis Sardinas,L,J.T. Realmuto,592663,1,2,4,True,2016-08-28,Stolen,2B
892,1B,2B,Stolen Base 2B,489267,Adam Rosales,502202,Brad Boxberger,608671,Travis Jankowski,R,Bobby Wilson,435064,3,1,8,True,2016-08-15,Stolen,2B
1325,1B,2B,Stolen Base 2B,489267,Adam Rosales,532077,Roberto Osuna,519083,Derek Norris,R,Russell Martin,431145,4,4,9,True,2016-07-26,Stolen,2B
1873,1B,2B,Stolen Base 2B,489267,Adam Rosales,642003,Cody Reed,608671,Travis Jankowski,L,Tucker Barnhart,571466,4,3,4,True,2016-06-24,Stolen,2B
1085,1B,,Caught Stealing 2B,489267,Adam Rosales,473879,Sam Dyson,571875,Jake Lamb,R,Buster Posey,457763,1,2,9,True,2017-08-04,Caught,2B
2242,1B,,Caught Stealing 2B,489267,Adam Rosales,446372,Corey Kluber,459964,Matt Joyce,R,Roberto Pérez,547379,1,0,6,True,2017-06-01,Caught,2B
2858,1B,2B,Stolen Base 2B,489267,Adam Rosales,502381,Luke Gregerson,475174,Yonder Alonso,R,Brian McCann,435263,4,0,8,True,2017-04-30,Stolen,2B
4084,1B,2B,Stolen Base 2B,489267,Adam Rosales,592593,Justin Nicolino,596143,Luis Sardinas,L,J.T. Realmuto,592663,1,2,4,True,2016-08-28,Stolen,2B
4299,1B,2B,Stolen Base 2B,489267,Adam Rosales,502202,Brad Boxberger,608671,Travis Jankowski,R,Bobby Wilson,435064,3,1,8,True,2016-08-15,Stolen,2B
4732,1B,2B,Stolen Base 2B,489267,Adam Rosales,532077,Roberto Osuna,519083,Derek Norris,R,Russell Martin,431145,4,4,9,True,2016-07-26,Stolen,2B
5280,1B,2B,Stolen Base 2B,489267,Adam Rosales,642003,Cody Reed,608671,Travis Jankowski,L,Tucker Barnhart,571466,4,3,4,True,2016-06-24,Stolen,2B
