,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,543302,Chris Herrmann,489334,Craig Stammen,571681,Rey Fuentes,R,Héctor Sánchez,516949,6,6,7,True,2017-09-20,Stolen,2B,2017,2018,27.0
1,1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,543508,Cory Mazzoni,518614,Daniel Descalso,R,Héctor Sánchez,516949,6,10,9,True,2017-09-20,Stolen,2B,2017,2018,27.0
2,2B,3B,Stolen Base 3B,467827,Gerardo Parra,468504,Jhoulys Chacín,448602,Mark Reynolds,R,Héctor Sánchez,516949,0,0,2,False,2017-09-17,Stolen,3B,2017,2018,27.0
3,1B,,Caught Stealing 2B,594824,Greg Garcia,489334,Craig Stammen,622270,Alex D. Mejia,R,Héctor Sánchez,516949,1,2,7,True,2017-09-06,Caught,2B,2017,2018,27.0
4,1B,2B,Stolen Base 2B,502054,Tommy Pham,489446,Kirby Yates,451594,Dexter Fowler,R,Héctor Sánchez,516949,1,2,8,True,2017-09-06,Stolen,2B,2017,2018,27.0
5,1B,2B,Stolen Base 2B,664056,Harrison Bader,606131,Luis Perdomo,594824,Greg Garcia,R,Héctor Sánchez,516949,0,0,2,True,2017-09-04,Stolen,2B,2017,2018,27.0
6,1B,2B,Stolen Base 2B,502054,Tommy Pham,606131,Luis Perdomo,657557,Paul DeJong,R,Héctor Sánchez,516949,0,0,4,True,2017-09-04,Stolen,2B,2017,2018,27.0
7,1B,,Caught Stealing 2B,452254,Hunter Pence,605169,Carter Capps,592620,Jarrett Parker,R,Héctor Sánchez,516949,0,3,9,True,2017-08-28,Caught,2B,2017,2018,27.0
8,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,659275,Dinelson Lamet,519317,Giancarlo Stanton,R,Héctor Sánchez,516949,0,0,1,False,2017-08-26,Stolen,2B,2017,2018,27.0
9,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,659275,Dinelson Lamet,519317,Giancarlo Stanton,R,Héctor Sánchez,516949,1,1,5,False,2017-08-26,Stolen,2B,2017,2018,27.0
10,1B,2B,Stolen Base 2B,592885,Christian Yelich,659275,Dinelson Lamet,518618,Derek Dietrich,R,Héctor Sánchez,516949,1,1,6,False,2017-08-26,Stolen,2B,2017,2018,27.0
11,1B,2B,Stolen Base 2B,457477,Alejandro De Aza,659275,Dinelson Lamet,594694,Wilmer Difo,R,Héctor Sánchez,516949,1,1,5,True,2017-08-20,Stolen,2B,2017,2018,27.0
12,1B,2B,Stolen Base 2B,408314,José Reyes,643414,Kyle Lloyd,518595,Travis d'Arnaud,R,Héctor Sánchez,516949,0,1,2,True,2017-07-25,Stolen,2B,2017,2018,27.0
