,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
357,1B,2B,Stolen Base 2B,608701,Rob Refsnyder,663474,Triston McKenzie,624503,Nick Gordon,R,Ryan Lavarnway,543432,0,1,5,True,2021-09-08,Stolen,2B
1517,1B,,Caught Stealing 2B,608701,Rob Refsnyder,666808,Camilo Doval,646240,Rafael Devers,R,Patrick Bailey,672275,2,2,9,True,2023-07-29,Caught,2B
1724,1B,2B,Stolen Base 2B,608701,Rob Refsnyder,686610,Ken Waldichuk,457759,Justin Turner,L,Shea Langeliers,669127,0,2,1,True,2023-07-19,Stolen,2B
2062,1B,2B,Stolen Base 2B,608701,Rob Refsnyder,554340,Yimi García,571771,Enrique Hernández,R,Alejandro Kirk,672386,3,2,6,True,2023-07-02,Stolen,2B
2089,1B,2B,Stolen Base 2B,608701,Rob Refsnyder,579328,Yusei Kikuchi,457759,Justin Turner,L,Alejandro Kirk,672386,0,0,1,True,2023-07-01,Stolen,2B
2484,1B,2B,Stolen Base 2B,608701,Rob Refsnyder,596295,Austin Gomber,457759,Justin Turner,L,Brian Serven,661531,0,0,1,False,2023-06-14,Stolen,2B
2631,1B,2B,Stolen Base 2B,608701,Rob Refsnyder,675916,James Karinchak,624414,Christian Arroyo,R,Cam Gallagher,595956,3,2,6,True,2023-06-08,Stolen,2B
2932,1B,2B,Stolen Base 2B,608701,Rob Refsnyder,666818,Luis Frías,571771,Enrique Hernández,R,Jose Herrera,645444,1,5,5,True,2023-05-26,Stolen,2B
3229,1B,2B,Stolen Base 2B,608701,Rob Refsnyder,571927,Steven Matz,807799,Masataka Yoshida,L,Andrew Knizner,668800,3,0,6,False,2023-05-13,Stolen,2B
348,1B,,Caught Stealing 2B,608701,Rob Refsnyder,548389,Ross Stripling,646240,Rafael Devers,R,Gabriel Moreno,672515,0,0,1,True,2022-06-28,Caught,2B
2281,1B,2B,Stolen Base 2B,608701,Rob Refsnyder,663474,Triston McKenzie,624503,Nick Gordon,R,Ryan Lavarnway,543432,0,1,5,True,2021-09-08,Stolen,2B
