,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
520,1B,2B,Stolen Base 2B,700242,Trey Sweeney,548389,Ross Stripling,668670,Jake Rogers,R,Shea Langeliers,669127,1,3,8,True,2024-09-08,Stolen,2B
688,1B,2B,Stolen Base 2B,700242,Trey Sweeney,592094,Jason Adam,668670,Jake Rogers,R,Kyle Higashioka,543309,1,0,7,True,2024-09-02,Stolen,2B
