,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
10,10,10,10,10,10,1B,2B,Stolen Base 2B,519346,Eric Thames,444857,Scott Feldman,570267,Domingo Santana,R,Devin Mesoraco,519023,3,2,3,False,2017-08-12,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
11,11,11,11,11,11,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,534947,Tim Adleman,519317,Giancarlo Stanton,R,Devin Mesoraco,519023,0,1,3,False,2017-07-29,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
12,12,12,12,12,12,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,596112,Robert Stephenson,519317,Giancarlo Stanton,R,Devin Mesoraco,519023,0,1,1,True,2017-07-22,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
13,13,13,13,13,13,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,596112,Robert Stephenson,519317,Giancarlo Stanton,R,Devin Mesoraco,519023,0,1,1,True,2017-07-22,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
14,14,14,14,14,14,1B,,Caught Stealing 2B,519317,Giancarlo Stanton,596112,Robert Stephenson,592885,Christian Yelich,R,Devin Mesoraco,519023,2,3,5,True,2017-07-22,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
15,15,15,15,15,15,1B,2B,Stolen Base 2B,543302,Chris Herrmann,554374,Ariel Hernández,606466,Ketel Marte,R,Devin Mesoraco,519023,2,8,9,True,2017-07-20,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
16,16,16,16,16,16,1B,,Caught Stealing 2B,592178,Kris Bryant,534947,Tim Adleman,519203,Anthony Rizzo,R,Devin Mesoraco,519023,0,3,5,True,2017-07-02,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
17,17,17,17,17,17,1B,2B,Stolen Base 2B,664023,Ian Happ,502028,Blake Wood,453562,Jake Arrieta,R,Devin Mesoraco,519023,0,4,6,True,2017-07-02,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
18,18,18,18,18,18,2B,3B,Stolen Base 3B,541650,Hernán Pérez,456701,Homer Bailey,444489,Manny Piña,R,Devin Mesoraco,519023,0,6,3,True,2017-06-29,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
19,19,19,19,19,19,1B,2B,Stolen Base 2B,542979,Keon Broxton,519322,Drew Storen,606115,Orlando Arcia,R,Devin Mesoraco,519023,8,6,6,True,2017-06-27,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
20,20,20,20,20,20,2B,3B,Stolen Base 3B,502054,Tommy Pham,605232,Brandon Finnegan,572039,Stephen Piscotty,L,Devin Mesoraco,519023,1,0,1,False,2017-06-26,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
21,21,21,21,21,21,1B,2B,Stolen Base 2B,607208,Trea Turner,622491,Luis Castillo,571718,Brian Goodwin,R,Devin Mesoraco,519023,2,5,5,False,2017-06-23,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
22,22,22,22,22,22,1B,2B,Stolen Base 2B,605480,Mallex Smith,534947,Tim Adleman,572816,Corey Dickerson,R,Devin Mesoraco,519023,3,0,4,False,2017-06-21,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
23,23,23,23,23,23,1B,2B,Stolen Base 2B,592669,Hunter Renfroe,444857,Scott Feldman,642707,Allen Córdoba,R,Devin Mesoraco,519023,2,0,1,False,2017-06-13,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
24,24,24,24,24,24,1B,2B,Stolen Base 2B,571976,Wil Myers,444857,Scott Feldman,592669,Hunter Renfroe,R,Devin Mesoraco,519023,3,0,3,False,2017-06-13,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
25,25,25,25,25,25,2B,3B,Stolen Base 3B,571976,Wil Myers,571561,Tony Cingrani,592669,Hunter Renfroe,L,Devin Mesoraco,519023,5,0,7,False,2017-06-13,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
26,26,26,26,26,26,1B,2B,Stolen Base 2B,502054,Tommy Pham,276520,Bronson Arroyo,572039,Stephen Piscotty,R,Devin Mesoraco,519023,0,0,1,True,2017-06-07,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
27,27,27,27,27,27,1B,2B,Stolen Base 2B,425877,Yadier Molina,592879,Asher Wojciechowski,502054,Tommy Pham,R,Devin Mesoraco,519023,0,2,6,True,2017-06-05,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
28,28,28,28,28,28,1B,,Caught Stealing 2B,408252,Brandon Phillips,592169,Austin Brice,455976,Nick Markakis,R,Devin Mesoraco,519023,1,5,6,True,2017-06-03,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
29,29,29,29,29,29,1B,2B,Stolen Base 2B,611177,Adonis García,547179,Michael Lorenzen,621020,Dansby Swanson,R,Devin Mesoraco,519023,5,5,7,True,2017-06-03,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
30,30,30,30,30,30,1B,2B,Stolen Base 2B,611177,Adonis García,502028,Blake Wood,435559,Kurt Suzuki,R,Devin Mesoraco,519023,5,6,12,True,2017-06-03,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
31,31,31,31,31,31,2B,3B,Stolen Base 3B,542255,Ender Inciarte,592169,Austin Brice,408252,Brandon Phillips,R,Devin Mesoraco,519023,0,2,7,True,2017-06-02,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
32,32,32,32,32,32,1B,,Caught Stealing 2B,543706,Daniel Robertson,570810,Lisalverto Bonilla,543401,Jason Kipnis,R,Devin Mesoraco,519023,2,2,4,False,2017-05-24,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
33,33,33,33,33,33,1B,2B,Stolen Base 2B,605548,Bradley Zimmer,502028,Blake Wood,547379,Roberto Pérez,R,Devin Mesoraco,519023,3,2,6,False,2017-05-24,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
34,34,34,34,34,34,2B,,Caught Stealing 3B,605548,Bradley Zimmer,502028,Blake Wood,543706,Daniel Robertson,R,Devin Mesoraco,519023,3,2,6,False,2017-05-24,Caught,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
35,35,35,35,35,35,1B,2B,Caught Stealing 3B,547379,Roberto Pérez,502028,Blake Wood,543706,Daniel Robertson,R,Devin Mesoraco,519023,3,2,6,False,2017-05-24,Caught,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
36,36,36,36,36,36,1B,,Caught Stealing 2B,543401,Jason Kipnis,502028,Blake Wood,596019,Francisco Lindor,R,Devin Mesoraco,519023,3,2,7,False,2017-05-24,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
37,37,37,37,37,37,1B,,Caught Stealing 2B,518934,DJ LeMahieu,276520,Bronson Arroyo,448602,Mark Reynolds,R,Devin Mesoraco,519023,0,0,1,True,2017-05-21,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
38,38,38,38,38,38,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,534947,Tim Adleman,518934,DJ LeMahieu,R,Devin Mesoraco,519023,3,3,5,True,2017-05-20,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
39,39,39,39,39,39,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,592169,Austin Brice,448605,Justin Ruggiano,R,Devin Mesoraco,519023,7,2,5,False,2017-05-14,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
40,40,40,40,40,40,2B,3B,Stolen Base 3B,456488,Eduardo Núñez,592169,Austin Brice,502188,Jeff Samardzija,R,Devin Mesoraco,519023,7,2,5,False,2017-05-14,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
41,41,41,41,41,41,1B,2B,Stolen Base 2B,491676,Gorkys Hernández,570810,Lisalverto Bonilla,543063,Brandon Crawford,R,Devin Mesoraco,519023,2,1,7,False,2017-05-13,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
42,42,42,42,42,42,1B,2B,Stolen Base 2B,605509,Kelby Tomlinson,570810,Lisalverto Bonilla,448605,Justin Ruggiano,R,Devin Mesoraco,519023,3,1,7,False,2017-05-13,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
43,43,43,43,43,43,1B,2B,Stolen Base 2B,605412,Joe Panik,570810,Lisalverto Bonilla,474832,Brandon Belt,R,Devin Mesoraco,519023,3,1,8,False,2017-05-13,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
44,44,44,44,44,44,1B,2B,Stolen Base 2B,570256,Gregory Polanco,606959,Rookie Davis,605137,Josh Bell,R,Devin Mesoraco,519023,3,0,3,True,2017-05-03,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
45,45,45,45,45,45,1B,2B,Stolen Base 2B,593700,Alen Hanson,444857,Scott Feldman,474568,Jordy Mercer,R,Devin Mesoraco,519023,3,2,4,True,2017-05-02,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
46,46,46,46,46,46,1B,,Caught Stealing 2B,572039,Stephen Piscotty,628452,Raisel Iglesias,425877,Yadier Molina,R,Devin Mesoraco,519023,4,5,8,False,2017-04-30,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
47,47,47,47,47,47,2B,3B,Stolen Base 3B,502054,Tommy Pham,605232,Brandon Finnegan,572039,Stephen Piscotty,L,Devin Mesoraco,519023,1,0,1,False,2017-04-29,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
48,48,48,48,48,48,1B,,Caught Stealing 2B,572039,Stephen Piscotty,534947,Tim Adleman,425877,Yadier Molina,R,Devin Mesoraco,519023,3,1,4,False,2017-04-28,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
49,49,49,49,49,49,2B,3B,Stolen Base 3B,542340,Jonathan Villar,444857,Scott Feldman,460075,Ryan Braun,R,Devin Mesoraco,519023,0,2,1,False,2017-08-12,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
50,50,50,50,50,50,1B,2B,Stolen Base 2B,460075,Ryan Braun,444857,Scott Feldman,543768,Travis Shaw,R,Devin Mesoraco,519023,3,2,1,False,2017-08-12,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
51,51,51,51,51,51,1B,2B,Stolen Base 2B,519346,Eric Thames,444857,Scott Feldman,570267,Domingo Santana,R,Devin Mesoraco,519023,3,2,3,False,2017-08-12,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
52,52,52,52,52,52,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,534947,Tim Adleman,519317,Giancarlo Stanton,R,Devin Mesoraco,519023,0,1,3,False,2017-07-29,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
53,53,53,53,53,53,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,596112,Robert Stephenson,519317,Giancarlo Stanton,R,Devin Mesoraco,519023,0,1,1,True,2017-07-22,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
54,54,54,54,54,54,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,596112,Robert Stephenson,519317,Giancarlo Stanton,R,Devin Mesoraco,519023,0,1,1,True,2017-07-22,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
55,55,55,55,55,55,1B,,Caught Stealing 2B,519317,Giancarlo Stanton,596112,Robert Stephenson,592885,Christian Yelich,R,Devin Mesoraco,519023,2,3,5,True,2017-07-22,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
56,56,56,56,56,56,1B,2B,Stolen Base 2B,543302,Chris Herrmann,554374,Ariel Hernández,606466,Ketel Marte,R,Devin Mesoraco,519023,2,8,9,True,2017-07-20,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
57,57,57,57,57,57,1B,,Caught Stealing 2B,592178,Kris Bryant,534947,Tim Adleman,519203,Anthony Rizzo,R,Devin Mesoraco,519023,0,3,5,True,2017-07-02,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
58,58,58,58,58,58,1B,2B,Stolen Base 2B,664023,Ian Happ,502028,Blake Wood,453562,Jake Arrieta,R,Devin Mesoraco,519023,0,4,6,True,2017-07-02,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
59,59,59,59,59,59,2B,3B,Stolen Base 3B,541650,Hernán Pérez,456701,Homer Bailey,444489,Manny Piña,R,Devin Mesoraco,519023,0,6,3,True,2017-06-29,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
60,60,60,60,60,60,1B,2B,Stolen Base 2B,542979,Keon Broxton,519322,Drew Storen,606115,Orlando Arcia,R,Devin Mesoraco,519023,8,6,6,True,2017-06-27,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
61,61,61,61,61,61,2B,3B,Stolen Base 3B,502054,Tommy Pham,605232,Brandon Finnegan,572039,Stephen Piscotty,L,Devin Mesoraco,519023,1,0,1,False,2017-06-26,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
62,62,62,62,62,62,1B,2B,Stolen Base 2B,607208,Trea Turner,622491,Luis Castillo,571718,Brian Goodwin,R,Devin Mesoraco,519023,2,5,5,False,2017-06-23,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
63,63,63,63,63,63,1B,2B,Stolen Base 2B,605480,Mallex Smith,534947,Tim Adleman,572816,Corey Dickerson,R,Devin Mesoraco,519023,3,0,4,False,2017-06-21,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
64,64,64,64,64,64,1B,2B,Stolen Base 2B,592669,Hunter Renfroe,444857,Scott Feldman,642707,Allen Córdoba,R,Devin Mesoraco,519023,2,0,1,False,2017-06-13,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
65,65,65,65,65,65,1B,2B,Stolen Base 2B,571976,Wil Myers,444857,Scott Feldman,592669,Hunter Renfroe,R,Devin Mesoraco,519023,3,0,3,False,2017-06-13,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
66,66,66,66,66,66,2B,3B,Stolen Base 3B,571976,Wil Myers,571561,Tony Cingrani,592669,Hunter Renfroe,L,Devin Mesoraco,519023,5,0,7,False,2017-06-13,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
67,67,67,67,67,67,1B,2B,Stolen Base 2B,502054,Tommy Pham,276520,Bronson Arroyo,572039,Stephen Piscotty,R,Devin Mesoraco,519023,0,0,1,True,2017-06-07,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
68,68,68,68,68,68,1B,2B,Stolen Base 2B,425877,Yadier Molina,592879,Asher Wojciechowski,502054,Tommy Pham,R,Devin Mesoraco,519023,0,2,6,True,2017-06-05,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
69,69,69,69,69,69,1B,,Caught Stealing 2B,408252,Brandon Phillips,592169,Austin Brice,455976,Nick Markakis,R,Devin Mesoraco,519023,1,5,6,True,2017-06-03,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
70,70,70,70,70,70,1B,2B,Stolen Base 2B,611177,Adonis García,547179,Michael Lorenzen,621020,Dansby Swanson,R,Devin Mesoraco,519023,5,5,7,True,2017-06-03,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
71,71,71,71,71,71,1B,2B,Stolen Base 2B,611177,Adonis García,502028,Blake Wood,435559,Kurt Suzuki,R,Devin Mesoraco,519023,5,6,12,True,2017-06-03,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
72,72,72,72,72,72,2B,3B,Stolen Base 3B,542255,Ender Inciarte,592169,Austin Brice,408252,Brandon Phillips,R,Devin Mesoraco,519023,0,2,7,True,2017-06-02,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
73,73,73,73,73,73,1B,,Caught Stealing 2B,543706,Daniel Robertson,570810,Lisalverto Bonilla,543401,Jason Kipnis,R,Devin Mesoraco,519023,2,2,4,False,2017-05-24,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
74,74,74,74,74,74,1B,2B,Stolen Base 2B,605548,Bradley Zimmer,502028,Blake Wood,547379,Roberto Pérez,R,Devin Mesoraco,519023,3,2,6,False,2017-05-24,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
75,75,75,75,75,75,2B,,Caught Stealing 3B,605548,Bradley Zimmer,502028,Blake Wood,543706,Daniel Robertson,R,Devin Mesoraco,519023,3,2,6,False,2017-05-24,Caught,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
76,76,76,76,76,76,1B,2B,Caught Stealing 3B,547379,Roberto Pérez,502028,Blake Wood,543706,Daniel Robertson,R,Devin Mesoraco,519023,3,2,6,False,2017-05-24,Caught,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
77,77,77,77,77,77,1B,,Caught Stealing 2B,543401,Jason Kipnis,502028,Blake Wood,596019,Francisco Lindor,R,Devin Mesoraco,519023,3,2,7,False,2017-05-24,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
78,78,78,78,78,78,1B,,Caught Stealing 2B,518934,DJ LeMahieu,276520,Bronson Arroyo,448602,Mark Reynolds,R,Devin Mesoraco,519023,0,0,1,True,2017-05-21,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
79,79,79,79,79,79,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,534947,Tim Adleman,518934,DJ LeMahieu,R,Devin Mesoraco,519023,3,3,5,True,2017-05-20,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
80,80,80,80,80,80,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,592169,Austin Brice,448605,Justin Ruggiano,R,Devin Mesoraco,519023,7,2,5,False,2017-05-14,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
81,81,81,81,81,81,2B,3B,Stolen Base 3B,456488,Eduardo Núñez,592169,Austin Brice,502188,Jeff Samardzija,R,Devin Mesoraco,519023,7,2,5,False,2017-05-14,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
82,82,82,82,82,82,1B,2B,Stolen Base 2B,491676,Gorkys Hernández,570810,Lisalverto Bonilla,543063,Brandon Crawford,R,Devin Mesoraco,519023,2,1,7,False,2017-05-13,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
83,83,83,83,83,83,1B,2B,Stolen Base 2B,605509,Kelby Tomlinson,570810,Lisalverto Bonilla,448605,Justin Ruggiano,R,Devin Mesoraco,519023,3,1,7,False,2017-05-13,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
84,84,84,84,84,84,1B,2B,Stolen Base 2B,605412,Joe Panik,570810,Lisalverto Bonilla,474832,Brandon Belt,R,Devin Mesoraco,519023,3,1,8,False,2017-05-13,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
85,85,85,85,85,85,1B,2B,Stolen Base 2B,570256,Gregory Polanco,606959,Rookie Davis,605137,Josh Bell,R,Devin Mesoraco,519023,3,0,3,True,2017-05-03,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
86,86,86,86,86,86,1B,2B,Stolen Base 2B,593700,Alen Hanson,444857,Scott Feldman,474568,Jordy Mercer,R,Devin Mesoraco,519023,3,2,4,True,2017-05-02,Stolen,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
87,87,87,87,87,87,1B,,Caught Stealing 2B,572039,Stephen Piscotty,628452,Raisel Iglesias,425877,Yadier Molina,R,Devin Mesoraco,519023,4,5,8,False,2017-04-30,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
88,88,88,88,88,88,2B,3B,Stolen Base 3B,502054,Tommy Pham,605232,Brandon Finnegan,572039,Stephen Piscotty,L,Devin Mesoraco,519023,1,0,1,False,2017-04-29,Stolen,3B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
89,89,89,89,89,89,1B,,Caught Stealing 2B,572039,Stephen Piscotty,534947,Tim Adleman,425877,Yadier Molina,R,Devin Mesoraco,519023,3,1,4,False,2017-04-28,Caught,2B,2017,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6,2018,27.6
90,90,90,90,90,90,1B,2B,Stolen Base 2B,457477,Alejandro De Aza,621209,Jon Moscot,431151,David Wright,R,Devin Mesoraco,519023,2,1,2,False,2016-04-27,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
91,91,91,91,91,91,1B,2B,Stolen Base 2B,451594,Dexter Fowler,573185,Dan Straily,518792,Jason Heyward,R,Devin Mesoraco,519023,0,0,1,True,2016-04-23,Stolen,2B,2016,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9,2017,27.9
