,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,642423,Magneuris Sierra,621261,Corey Oswalt,656509,Monte Harrison,R,Tomás Nido,621512,2,3,5,False,2020-08-18,Stolen,2B,2020,2021,28.8
1,2B,3B,Stolen Base 3B,547180,Bryce Harper,544727,Jeurys Familia,592663,J.T. Realmuto,R,Tomás Nido,621512,6,0,5,False,2020-08-15,Stolen,3B,2020,2021,28.8
2,1B,2B,Stolen Base 2B,657193,Eddy Alvarez,594798,Jacob deGrom,656509,Monte Harrison,R,Tomás Nido,621512,2,0,4,True,2020-08-09,Stolen,2B,2020,2021,28.8
3,1B,2B,Stolen Base 2B,542932,Jon Berti,594798,Jacob deGrom,572816,Corey Dickerson,R,Tomás Nido,621512,3,0,5,True,2020-08-09,Stolen,2B,2020,2021,28.8
4,1B,2B,Stolen Base 2B,543281,Josh Harrison,623149,Paul Sewald,666198,Carter Kieboom,R,Tomás Nido,621512,5,3,5,False,2020-08-04,Stolen,2B,2020,2021,28.8
5,1B,,Caught Stealing 2B,607208,Trea Turner,544727,Jeurys Familia,594809,Adam Eaton,R,Tomás Nido,621512,5,3,6,False,2020-08-04,Caught,2B,2020,2021,28.8
6,1B,,Caught Stealing 2B,650402,Gleyber Torres,519144,Rick Porcello,645801,Mike Ford,R,Tomás Nido,621512,0,1,1,True,2020-07-18,Caught,2B,2020,2021,28.8
7,1B,2B,Stolen Base 2B,642423,Magneuris Sierra,621261,Corey Oswalt,656509,Monte Harrison,R,Tomás Nido,621512,2,3,5,False,2020-08-18,Stolen,2B,2020,2021,28.8
8,2B,3B,Stolen Base 3B,547180,Bryce Harper,544727,Jeurys Familia,592663,J.T. Realmuto,R,Tomás Nido,621512,6,0,5,False,2020-08-15,Stolen,3B,2020,2021,28.8
9,1B,2B,Stolen Base 2B,657193,Eddy Alvarez,594798,Jacob deGrom,656509,Monte Harrison,R,Tomás Nido,621512,2,0,4,True,2020-08-09,Stolen,2B,2020,2021,28.8
10,1B,2B,Stolen Base 2B,542932,Jon Berti,594798,Jacob deGrom,572816,Corey Dickerson,R,Tomás Nido,621512,3,0,5,True,2020-08-09,Stolen,2B,2020,2021,28.8
11,1B,2B,Stolen Base 2B,543281,Josh Harrison,623149,Paul Sewald,666198,Carter Kieboom,R,Tomás Nido,621512,5,3,5,False,2020-08-04,Stolen,2B,2020,2021,28.8
12,1B,,Caught Stealing 2B,607208,Trea Turner,544727,Jeurys Familia,594809,Adam Eaton,R,Tomás Nido,621512,5,3,6,False,2020-08-04,Caught,2B,2020,2021,28.8
13,1B,,Caught Stealing 2B,650402,Gleyber Torres,519144,Rick Porcello,645801,Mike Ford,R,Tomás Nido,621512,0,1,1,True,2020-07-18,Caught,2B,2020,2021,28.8
14,1B,2B,Stolen Base 2B,642423,Magneuris Sierra,621261,Corey Oswalt,656509,Monte Harrison,R,Tomás Nido,621512,2,3,5,False,2020-08-18,Stolen,2B,2020,2021,28.8
15,2B,3B,Stolen Base 3B,547180,Bryce Harper,544727,Jeurys Familia,592663,J.T. Realmuto,R,Tomás Nido,621512,6,0,5,False,2020-08-15,Stolen,3B,2020,2021,28.8
16,1B,2B,Stolen Base 2B,657193,Eddy Alvarez,594798,Jacob deGrom,656509,Monte Harrison,R,Tomás Nido,621512,2,0,4,True,2020-08-09,Stolen,2B,2020,2021,28.8
17,1B,2B,Stolen Base 2B,542932,Jon Berti,594798,Jacob deGrom,572816,Corey Dickerson,R,Tomás Nido,621512,3,0,5,True,2020-08-09,Stolen,2B,2020,2021,28.8
18,1B,2B,Stolen Base 2B,543281,Josh Harrison,623149,Paul Sewald,666198,Carter Kieboom,R,Tomás Nido,621512,5,3,5,False,2020-08-04,Stolen,2B,2020,2021,28.8
19,1B,,Caught Stealing 2B,607208,Trea Turner,544727,Jeurys Familia,594809,Adam Eaton,R,Tomás Nido,621512,5,3,6,False,2020-08-04,Caught,2B,2020,2021,28.8
