,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
0,0,0,0,0,127,1B,,Caught Stealing 2B,572019,Ben Paulsen,448306,James Shields,518934,DJ LeMahieu,R,Derek Norris,519083,3,1,5,True,2015-07-17,Caught,2B,2015,2016,26.8,2016,26.8,2016,26.8,2016,26.8,2016,26.8
1,1,1,1,1,195,1B,,Caught Stealing 2B,572019,Ben Paulsen,571946,Shelby Miller,518614,Daniel Descalso,R,A.J. Pierzynski,150229,5,0,5,False,2015-07-10,Caught,2B,2015,2016,26.8,2016,26.8,2016,26.8,2016,26.8,2016,26.8
