,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year,Sprint
10,10,10,10,10,10,10,3319,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,656232,Brandon Bielak,457708,Justin Upton,R,Martín Maldonado,455117,1,0,1,False,2020-09-05,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
11,11,11,11,11,11,11,3400,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,643290,Justin Dunn,543685,Anthony Rendon,R,Joseph Odom,641929,0,0,1,False,2020-08-30,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
12,12,12,12,12,12,12,3445,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,676606,Nick Margevicius,405395,Albert Pujols,L,Austin Nola,543592,1,1,6,False,2020-08-28,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
13,13,13,13,13,13,13,3534,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,548384,Brooks Raley,666176,Jo Adell,L,Dustin Garneau,572863,0,4,3,True,2020-08-25,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
14,14,14,14,14,14,14,3762,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,596043,Daniel Mengden,405395,Albert Pujols,R,Austin Allen,664119,5,0,5,False,2020-08-11,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
15,15,15,15,15,15,15,3971,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,605218,Carl Edwards Jr.,405395,Albert Pujols,R,Joe Hudson,621529,2,3,7,False,2020-07-30,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
16,16,16,16,16,16,16,4790,1B,,Caught Stealing 2B,660271,Shohei Ohtani,669160,Dustin May,621532,Anthony Bemboom,R,Austin Barnes,605131,1,0,2,True,2020-09-27,Caught,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
17,17,17,17,17,17,17,5170,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,458681,Lance Lynn,457708,Justin Upton,R,Jose Trevino,624431,1,0,4,True,2020-09-08,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
18,18,18,18,18,18,18,5243,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,656232,Brandon Bielak,457708,Justin Upton,R,Martín Maldonado,455117,1,0,1,False,2020-09-05,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
19,19,19,19,19,19,19,5324,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,643290,Justin Dunn,543685,Anthony Rendon,R,Joseph Odom,641929,0,0,1,False,2020-08-30,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
20,20,20,20,20,20,20,5369,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,676606,Nick Margevicius,405395,Albert Pujols,L,Austin Nola,543592,1,1,6,False,2020-08-28,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
21,21,21,21,21,21,21,5458,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,548384,Brooks Raley,666176,Jo Adell,L,Dustin Garneau,572863,0,4,3,True,2020-08-25,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
22,22,22,22,22,22,22,5686,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,596043,Daniel Mengden,405395,Albert Pujols,R,Austin Allen,664119,5,0,5,False,2020-08-11,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
23,23,23,23,23,23,23,5895,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,605218,Carl Edwards Jr.,405395,Albert Pujols,R,Joe Hudson,621529,2,3,7,False,2020-07-30,Stolen,2B,2020,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8,2021,28.8
24,24,24,24,24,24,24,1649,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,608334,Carson Fulmer,405395,Albert Pujols,R,Zack Collins,641470,2,7,4,True,2019-09-07,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
25,25,25,25,25,25,25,1950,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,518875,Shawn Kelley,457708,Justin Upton,R,Jose Trevino,624431,5,7,7,True,2019-08-19,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
26,26,26,26,26,26,26,2027,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,605280,Clay Holmes,457708,Justin Upton,R,Jacob Stallings,607732,7,10,9,False,2019-08-13,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
27,27,27,27,27,27,27,2108,1B,,Caught Stealing 2B,660271,Shohei Ohtani,519393,Marcus Walden,457708,Justin Upton,R,Sandy León,506702,1,3,3,True,2019-08-09,Caught,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
28,28,28,28,28,28,28,2206,1B,,Caught Stealing 2B,660271,Shohei Ohtani,605182,Mike Clevinger,457708,Justin Upton,R,Roberto Pérez,547379,0,1,1,True,2019-08-02,Caught,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
29,29,29,29,29,29,29,2243,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,572403,Drew VerHagen,594777,Kole Calhoun,R,Jake Rogers,668670,2,0,3,False,2019-07-30,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
30,30,30,30,30,30,30,2321,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,612434,Miguel Castro,571718,Brian Goodwin,R,Pedro Severino,600474,5,5,11,False,2019-07-25,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
31,31,31,31,31,31,31,2393,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,571539,Matt Carasiti,457708,Justin Upton,R,Omar Narváez,553882,2,6,9,True,2019-07-20,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
32,32,32,32,32,32,32,2465,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,606965,Chris Devenski,457708,Justin Upton,R,Max Stassi,545358,6,0,2,False,2019-07-16,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
33,33,33,33,33,33,33,2519,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,641853,David McKay,592743,Andrelton Simmons,R,Omar Narváez,553882,6,2,7,False,2019-07-13,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
34,34,34,34,34,34,34,2728,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,543699,Tanner Roark,457708,Justin Upton,R,Curt Casali,592200,1,1,6,False,2019-06-26,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
35,35,35,35,35,35,35,2866,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,592717,Aaron Sanchez,457708,Justin Upton,R,Danny Jansen,643376,0,0,1,True,2019-06-19,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
36,36,36,36,36,36,36,2953,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,605483,Blake Snell,405395,Albert Pujols,L,Mike Zunino,572287,0,1,1,True,2019-06-14,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
37,37,37,37,37,37,37,2993,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,520980,Pedro Báez,594777,Kole Calhoun,R,Austin Barnes,605131,5,2,7,False,2019-06-11,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
38,38,38,38,38,38,38,3256,1B,,Caught Stealing 2B,660271,Shohei Ohtani,642152,Lou Trivino,594777,Kole Calhoun,R,Josh Phegley,572033,6,5,7,True,2019-05-27,Caught,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
39,39,39,39,39,39,39,4492,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,608334,Carson Fulmer,405395,Albert Pujols,R,Zack Collins,641470,2,7,4,True,2019-09-07,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
40,40,40,40,40,40,40,4793,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,518875,Shawn Kelley,457708,Justin Upton,R,Jose Trevino,624431,5,7,7,True,2019-08-19,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
41,41,41,41,41,41,41,4870,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,605280,Clay Holmes,457708,Justin Upton,R,Jacob Stallings,607732,7,10,9,False,2019-08-13,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
42,42,42,42,42,42,42,4951,1B,,Caught Stealing 2B,660271,Shohei Ohtani,519393,Marcus Walden,457708,Justin Upton,R,Sandy León,506702,1,3,3,True,2019-08-09,Caught,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
43,43,43,43,43,43,43,5049,1B,,Caught Stealing 2B,660271,Shohei Ohtani,605182,Mike Clevinger,457708,Justin Upton,R,Roberto Pérez,547379,0,1,1,True,2019-08-02,Caught,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
44,44,44,44,44,44,44,5086,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,572403,Drew VerHagen,594777,Kole Calhoun,R,Jake Rogers,668670,2,0,3,False,2019-07-30,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
45,45,45,45,45,45,45,5164,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,612434,Miguel Castro,571718,Brian Goodwin,R,Pedro Severino,600474,5,5,11,False,2019-07-25,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
46,46,46,46,46,46,46,5236,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,571539,Matt Carasiti,457708,Justin Upton,R,Omar Narváez,553882,2,6,9,True,2019-07-20,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
47,47,47,47,47,47,47,5308,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,606965,Chris Devenski,457708,Justin Upton,R,Max Stassi,545358,6,0,2,False,2019-07-16,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
48,48,48,48,48,48,48,5362,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,641853,David McKay,592743,Andrelton Simmons,R,Omar Narváez,553882,6,2,7,False,2019-07-13,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
49,49,49,49,49,49,49,5571,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,543699,Tanner Roark,457708,Justin Upton,R,Curt Casali,592200,1,1,6,False,2019-06-26,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
50,50,50,50,50,50,50,5709,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,592717,Aaron Sanchez,457708,Justin Upton,R,Danny Jansen,643376,0,0,1,True,2019-06-19,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
51,51,51,51,51,51,51,5796,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,605483,Blake Snell,405395,Albert Pujols,L,Mike Zunino,572287,0,1,1,True,2019-06-14,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
52,52,52,52,52,52,52,5836,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,520980,Pedro Báez,594777,Kole Calhoun,R,Austin Barnes,605131,5,2,7,False,2019-06-11,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
53,53,53,53,53,53,53,6099,1B,,Caught Stealing 2B,660271,Shohei Ohtani,642152,Lou Trivino,594777,Kole Calhoun,R,Josh Phegley,572033,6,5,7,True,2019-05-27,Caught,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
54,54,54,54,54,54,54,6416,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,608334,Carson Fulmer,405395,Albert Pujols,R,Zack Collins,641470,2,7,4,True,2019-09-07,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
55,55,55,55,55,55,55,6717,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,518875,Shawn Kelley,457708,Justin Upton,R,Jose Trevino,624431,5,7,7,True,2019-08-19,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
56,56,56,56,56,56,56,6794,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,605280,Clay Holmes,457708,Justin Upton,R,Jacob Stallings,607732,7,10,9,False,2019-08-13,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
57,57,57,57,57,57,57,6875,1B,,Caught Stealing 2B,660271,Shohei Ohtani,519393,Marcus Walden,457708,Justin Upton,R,Sandy León,506702,1,3,3,True,2019-08-09,Caught,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
58,58,58,58,58,58,58,6973,1B,,Caught Stealing 2B,660271,Shohei Ohtani,605182,Mike Clevinger,457708,Justin Upton,R,Roberto Pérez,547379,0,1,1,True,2019-08-02,Caught,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
59,59,59,59,59,59,59,7010,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,572403,Drew VerHagen,594777,Kole Calhoun,R,Jake Rogers,668670,2,0,3,False,2019-07-30,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
60,60,60,60,60,60,60,7088,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,612434,Miguel Castro,571718,Brian Goodwin,R,Pedro Severino,600474,5,5,11,False,2019-07-25,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
61,61,61,61,61,61,61,7160,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,571539,Matt Carasiti,457708,Justin Upton,R,Omar Narváez,553882,2,6,9,True,2019-07-20,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
62,62,62,62,62,62,62,7232,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,606965,Chris Devenski,457708,Justin Upton,R,Max Stassi,545358,6,0,2,False,2019-07-16,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
63,63,63,63,63,63,63,7286,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,641853,David McKay,592743,Andrelton Simmons,R,Omar Narváez,553882,6,2,7,False,2019-07-13,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
64,64,64,64,64,64,64,7495,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,543699,Tanner Roark,457708,Justin Upton,R,Curt Casali,592200,1,1,6,False,2019-06-26,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
65,65,65,65,65,65,65,7633,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,592717,Aaron Sanchez,457708,Justin Upton,R,Danny Jansen,643376,0,0,1,True,2019-06-19,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
66,66,66,66,66,66,66,7720,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,605483,Blake Snell,405395,Albert Pujols,L,Mike Zunino,572287,0,1,1,True,2019-06-14,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
67,67,67,67,67,67,67,7760,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,520980,Pedro Báez,594777,Kole Calhoun,R,Austin Barnes,605131,5,2,7,False,2019-06-11,Stolen,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
68,68,68,68,68,68,68,8023,1B,,Caught Stealing 2B,660271,Shohei Ohtani,642152,Lou Trivino,594777,Kole Calhoun,R,Josh Phegley,572033,6,5,7,True,2019-05-27,Caught,2B,2019,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7,2020,28.7
69,69,69,69,69,69,69,33,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,621368,Taylor Hearn,608686,Jack Mayfield,L,Jose Trevino,624431,2,3,6,True,2021-09-29,Stolen,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
70,70,70,70,70,70,70,35,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,622250,Josh Sborz,669016,Brandon Marsh,R,Jose Trevino,624431,2,7,9,True,2021-09-29,Stolen,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
71,71,71,71,71,71,71,117,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,621121,Lance McCullers Jr.,665120,Jared Walsh,R,Martín Maldonado,455117,1,1,6,False,2021-09-23,Stolen,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
72,72,72,72,72,72,72,132,1B,,Caught Stealing 2B,660271,Shohei Ohtani,677651,Luis Garcia,594838,Phil Gosselin,R,Jason Castro,488771,0,2,4,False,2021-09-22,Caught,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
73,73,73,73,73,73,73,390,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,622250,Josh Sborz,666176,Jo Adell,R,Jonah Heim,641680,3,7,8,False,2021-09-05,Stolen,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
74,74,74,74,74,74,74,412,1B,,Caught Stealing 2B,660271,Shohei Ohtani,607359,Spencer Patton,594838,Phil Gosselin,R,Jose Trevino,624431,4,0,8,False,2021-09-04,Caught,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
75,75,75,75,75,75,75,476,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,592791,Jameson Taillon,665120,Jared Walsh,R,Gary Sánchez,596142,3,1,4,False,2021-08-31,Stolen,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
76,76,76,76,76,76,76,479,3B,score,Stolen Base Home,660271,Shohei Ohtani,570257,Joely Rodríguez,665120,Jared Walsh,L,Gary Sánchez,596142,6,2,5,False,2021-08-31,Stolen,Home,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
77,77,77,77,77,77,77,521,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,613534,Austin Adams,594838,Phil Gosselin,R,Austin Nola,543592,5,2,5,False,2021-08-28,Stolen,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
78,78,78,78,78,78,78,614,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,615698,Cal Quantrill,457708,Justin Upton,R,Austin Hedges,595978,0,0,1,True,2021-08-22,Stolen,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
79,79,79,79,79,79,79,706,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,663554,Casey Mize,664058,David Fletcher,R,Grayson Greiner,606988,0,0,1,True,2021-08-17,Stolen,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
80,80,80,80,80,80,80,707,1B,,Caught Stealing 2B,660271,Shohei Ohtani,663554,Casey Mize,664058,David Fletcher,R,Grayson Greiner,606988,0,1,2,True,2021-08-17,Caught,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
81,81,81,81,81,81,81,741,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,677651,Luis Garcia,665120,Jared Walsh,R,Jason Castro,488771,2,3,3,False,2021-08-14,Stolen,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
82,82,82,82,82,82,82,818,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,503569,Rafael Dolis,594838,Phil Gosselin,R,Reese McGuire,624512,3,6,6,True,2021-08-10,Stolen,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
83,83,83,83,83,83,83,865,3B,,Caught Stealing Home,660271,Shohei Ohtani,660813,Brusdar Graterol,664058,David Fletcher,R,Austin Barnes,605131,2,4,10,True,2021-08-06,Caught,Home,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
84,84,84,84,84,84,84,974,1B,,Caught Stealing 2B,660271,Shohei Ohtani,605135,Chris Bassitt,594838,Phil Gosselin,R,Sean Murphy,669221,0,1,6,False,2021-07-30,Caught,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
85,85,85,85,85,85,85,988,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,593423,Frankie Montas,594838,Phil Gosselin,R,Sean Murphy,669221,0,3,5,False,2021-07-29,Stolen,2B,2021,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2,2022,28.2
