,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
70,70,70,70,70,1B,2B,Stolen Base 2B,682626,Francisco Alvarez,571578,Patrick Corbin,683146,Brett Baty,L,Keibert Ruiz,660688,1,7,3,True,2023-09-05,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
71,71,71,71,71,1B,2B,Stolen Base 2B,621563,Joey Wendle,607179,Jordan Weems,607732,Jacob Stallings,R,Keibert Ruiz,660688,3,3,7,True,2023-09-01,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
72,72,72,72,72,1B,2B,Stolen Base 2B,624415,Cavan Biggio,666168,Mason Thompson,595281,Kevin Kiermaier,R,Keibert Ruiz,660688,1,5,7,False,2023-08-29,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
73,73,73,73,73,1B,2B,Stolen Base 2B,543807,George Springer,680686,Josiah Gray,676914,Davis Schneider,R,Keibert Ruiz,660688,0,1,1,False,2023-08-28,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
74,74,74,74,74,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,600921,Andrés Machado,543807,George Springer,R,Keibert Ruiz,660688,6,3,5,False,2023-08-28,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
75,75,75,75,75,1B,2B,Stolen Base 2B,543807,George Springer,607179,Jordan Weems,665489,Vladimir Guerrero Jr.,R,Keibert Ruiz,660688,6,3,8,False,2023-08-28,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
76,76,76,76,76,1B,2B,Stolen Base 2B,664056,Harrison Bader,669022,MacKenzie Gore,683011,Anthony Volpe,L,Keibert Ruiz,660688,1,0,2,False,2023-08-23,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
77,77,77,77,77,1B,2B,Stolen Base 2B,664056,Harrison Bader,676395,Robert Garcia,683011,Anthony Volpe,L,Keibert Ruiz,660688,6,0,5,False,2023-08-23,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
78,78,78,78,78,1B,2B,Stolen Base 2B,679032,Johan Rojas,672851,Joan Adon,656941,Kyle Schwarber,R,Keibert Ruiz,660688,1,6,4,True,2023-08-18,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
79,79,79,79,79,1B,2B,Stolen Base 2B,624512,Reese McGuire,680686,Josiah Gray,657077,Alex Verdugo,R,Keibert Ruiz,660688,0,1,3,True,2023-08-15,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
80,80,80,80,80,1B,2B,Stolen Base 2B,669127,Shea Langeliers,676265,Cory Abbott,671732,Lawrence Butler,R,Keibert Ruiz,660688,2,2,4,True,2023-08-11,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
81,81,81,81,81,1B,2B,Stolen Base 2B,669397,Nick Allen,676395,Robert Garcia,668709,JJ Bleday,L,Keibert Ruiz,660688,3,2,5,True,2023-08-11,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
82,82,82,82,82,1B,2B,Stolen Base 2B,681082,Bryson Stott,571578,Patrick Corbin,592663,J.T. Realmuto,L,Keibert Ruiz,660688,0,0,2,False,2023-08-10,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
83,83,83,83,83,1B,2B,Stolen Base 2B,642215,Weston Wilson,669022,MacKenzie Gore,679032,Johan Rojas,L,Keibert Ruiz,660688,6,0,4,False,2023-08-09,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
84,84,84,84,84,1B,,Caught Stealing 2B,679032,Johan Rojas,669022,MacKenzie Gore,607208,Trea Turner,L,Keibert Ruiz,660688,6,0,4,False,2023-08-09,Caught,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
85,85,85,85,85,1B,2B,Stolen Base 2B,679032,Johan Rojas,686294,Amos Willingham,664761,Alec Bohm,R,Keibert Ruiz,660688,8,3,6,False,2023-08-08,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
86,86,86,86,86,1B,2B,Stolen Base 2B,670770,TJ Friedl,600921,Andrés Machado,680574,Matt McLain,R,Keibert Ruiz,660688,3,5,5,False,2023-08-06,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
87,87,87,87,87,1B,2B,Stolen Base 2B,670770,TJ Friedl,678606,Jose A. Ferrer,663886,Tyler Stephenson,L,Keibert Ruiz,660688,3,3,9,False,2023-08-04,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
88,88,88,88,88,2B,3B,Stolen Base 3B,670770,TJ Friedl,600921,Andrés Machado,656413,Stuart Fairchild,R,Keibert Ruiz,660688,3,3,9,False,2023-08-04,Stolen,3B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
89,89,89,89,89,1B,2B,Stolen Base 2B,668930,Brice Turang,680686,Josiah Gray,686894,Joey Wiemer,R,Keibert Ruiz,660688,3,5,4,True,2023-08-01,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
90,90,90,90,90,1B,,Caught Stealing 2B,607043,Brandon Nimmo,680686,Josiah Gray,596019,Francisco Lindor,R,Keibert Ruiz,660688,0,0,5,False,2023-07-27,Caught,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
91,91,91,91,91,1B,2B,Stolen Base 2B,678662,Ezequiel Tovar,571578,Patrick Corbin,545341,Randal Grichuk,L,Keibert Ruiz,660688,0,2,6,True,2023-07-24,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
92,92,92,92,92,1B,2B,Stolen Base 2B,573262,Mike Yastrzemski,680686,Josiah Gray,682641,Luis Matos,R,Keibert Ruiz,660688,0,0,2,True,2023-07-22,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
93,93,93,93,93,1B,2B,Stolen Base 2B,664023,Ian Happ,571578,Patrick Corbin,641355,Cody Bellinger,L,Keibert Ruiz,660688,3,3,6,False,2023-07-18,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
94,94,94,94,94,2B,3B,Stolen Base 3B,641355,Cody Bellinger,640448,Kyle Finnegan,643565,Mike Tauchman,R,Keibert Ruiz,660688,5,7,8,False,2023-07-17,Stolen,3B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
95,95,95,95,95,1B,2B,Stolen Base 2B,670156,Miles Mastrobuoni,640448,Kyle Finnegan,643565,Mike Tauchman,R,Keibert Ruiz,660688,5,7,8,False,2023-07-17,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
96,96,96,96,96,1B,2B,Stolen Base 2B,666181,Will Benson,680686,Josiah Gray,670770,TJ Friedl,R,Keibert Ruiz,660688,1,4,4,True,2023-07-05,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
97,97,97,97,97,1B,2B,Stolen Base 2B,670770,TJ Friedl,680686,Josiah Gray,680574,Matt McLain,R,Keibert Ruiz,660688,1,4,4,True,2023-07-05,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
98,98,98,98,98,1B,2B,Stolen Base 2B,641584,Jake Fraley,680686,Josiah Gray,458015,Joey Votto,R,Keibert Ruiz,660688,1,5,5,True,2023-07-05,Stolen,2B,2023,2024,28.0,2024,28.0,2024,28.0,2024,28.0,2024,28.0
