,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
10,10,10,10,10,10,1B,2B,Stolen Base 2B,606115,Orlando Arcia,605154,John Brebbia,621446,Lewis Brinson,R,Eric Fryer,518700,2,5,4,True,2017-06-13,Stolen,2B,2017,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8
11,11,11,11,11,11,1B,2B,Stolen Base 2B,435062,Howie Kendrick,608379,Michael Wacha,571830,Tommy Joseph,R,Eric Fryer,518700,2,2,5,True,2017-06-09,Stolen,2B,2017,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8
12,12,12,12,12,12,1B,,Caught Stealing 2B,546318,Odúbel Herrera,572096,Trevor Rosenthal,571830,Tommy Joseph,R,Eric Fryer,518700,3,2,8,True,2017-06-09,Caught,2B,2017,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8
13,13,13,13,13,13,1B,2B,Stolen Base 2B,572669,Lane Adams,502190,Mike Leake,542255,Ender Inciarte,R,Eric Fryer,518700,0,4,6,False,2017-05-06,Stolen,2B,2017,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8
14,14,14,14,14,14,1B,,Caught Stealing 2B,542255,Ender Inciarte,502190,Mike Leake,408252,Brandon Phillips,R,Eric Fryer,518700,0,4,6,False,2017-05-06,Caught,2B,2017,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8
15,15,15,15,15,15,2B,3B,Caught Stealing 2B,572669,Lane Adams,502190,Mike Leake,408252,Brandon Phillips,R,Eric Fryer,518700,0,4,6,False,2017-05-06,Caught,2B,2017,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8
16,16,16,16,16,16,1B,2B,Stolen Base 2B,581527,Devon Travis,446399,Brett Cecil,485567,Ezequiel Carrera,L,Eric Fryer,518700,6,4,7,True,2017-04-27,Stolen,2B,2017,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8
17,17,17,17,17,17,2B,3B,Stolen Base 3B,581527,Devon Travis,446399,Brett Cecil,485567,Ezequiel Carrera,L,Eric Fryer,518700,6,4,7,True,2017-04-27,Stolen,3B,2017,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8
18,18,18,18,18,18,1B,2B,Stolen Base 2B,581527,Devon Travis,446399,Brett Cecil,485567,Ezequiel Carrera,L,Eric Fryer,518700,6,4,7,True,2017-04-26,Stolen,2B,2017,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8
19,19,19,19,19,19,2B,3B,Stolen Base 3B,581527,Devon Travis,446399,Brett Cecil,485567,Ezequiel Carrera,L,Eric Fryer,518700,6,4,7,True,2017-04-26,Stolen,3B,2017,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8,2018,26.8
20,20,20,20,20,20,1B,2B,Stolen Base 2B,518792,Jason Heyward,592791,Jameson Taillon,458085,Chris Coghlan,R,Eric Fryer,518700,1,1,2,True,2016-09-28,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
21,21,21,21,21,21,1B,2B,Stolen Base 2B,519184,Ben Revere,607192,Tyler Glasnow,594694,Wilmer Difo,R,Eric Fryer,518700,0,0,1,True,2016-09-25,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
22,22,22,22,22,22,2B,3B,Stolen Base 3B,519184,Ben Revere,607192,Tyler Glasnow,547180,Bryce Harper,R,Eric Fryer,518700,0,1,1,True,2016-09-25,Stolen,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
23,23,23,23,23,23,1B,2B,Stolen Base 2B,594694,Wilmer Difo,607192,Tyler Glasnow,547180,Bryce Harper,R,Eric Fryer,518700,0,1,1,True,2016-09-25,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
24,24,24,24,24,24,1B,,Caught Stealing 2B,571437,Aaron Altherr,453281,Wade LeBlanc,595963,Tyler Goeddel,L,Eric Fryer,518700,6,2,7,False,2016-09-14,Caught,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
25,25,25,25,25,25,1B,2B,Stolen Base 2B,541650,Hernán Pérez,643230,Steven Brault,474892,Chris Carter,L,Eric Fryer,518700,0,1,3,True,2016-09-04,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
26,26,26,26,26,26,2B,,Caught Stealing 3B,542979,Keon Broxton,643230,Steven Brault,606115,Orlando Arcia,L,Eric Fryer,518700,0,1,5,True,2016-09-04,Caught,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
27,27,27,27,27,27,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,285064,Ryan Vogelsong,445988,Martín Prado,R,Eric Fryer,518700,2,2,5,True,2016-08-21,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
28,28,28,28,28,28,3B,score,Stolen Base Home,608671,Travis Jankowski,455374,Antonio Bastardo,543105,Alex Dickerson,L,Eric Fryer,518700,0,4,8,True,2016-08-10,Stolen,Home,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
29,29,29,29,29,29,1B,2B,Stolen Base 2B,571740,Billy Hamilton,543037,Gerrit Cole,446359,Zack Cozart,R,Eric Fryer,518700,0,0,1,True,2016-08-07,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
30,30,30,30,30,30,2B,3B,Stolen Base 3B,571740,Billy Hamilton,543037,Gerrit Cole,458015,Joey Votto,R,Eric Fryer,518700,0,0,1,True,2016-08-07,Stolen,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
31,31,31,31,31,31,2B,3B,Stolen Base 3B,571740,Billy Hamilton,543037,Gerrit Cole,446359,Zack Cozart,R,Eric Fryer,518700,0,2,3,True,2016-08-07,Stolen,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
32,32,32,32,32,32,1B,2B,Stolen Base 2B,594807,Adam Duvall,543037,Gerrit Cole,408252,Brandon Phillips,R,Eric Fryer,518700,1,4,6,True,2016-08-07,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
33,33,33,33,33,33,1B,2B,Stolen Base 2B,571740,Billy Hamilton,489197,Curtis Partch,446359,Zack Cozart,R,Eric Fryer,518700,2,6,7,True,2016-08-07,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
34,34,34,34,34,34,1B,,Caught Stealing 2B,571740,Billy Hamilton,504379,Juan Nicasio,446359,Zack Cozart,R,Eric Fryer,518700,3,7,9,True,2016-08-07,Caught,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
35,35,35,35,35,35,2B,score,Caught Stealing 3B,611177,Adonis García,553878,Felipe Vázquez,150229,A.J. Pierzynski,L,Eric Fryer,518700,2,1,7,False,2016-08-04,Caught,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
36,36,36,36,36,36,1B,2B,Caught Stealing 3B,542255,Ender Inciarte,553878,Felipe Vázquez,150229,A.J. Pierzynski,L,Eric Fryer,518700,2,1,7,False,2016-08-04,Caught,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
37,37,37,37,37,37,1B,2B,Stolen Base 2B,430947,Erick Aybar,455374,Antonio Bastardo,518692,Freddie Freeman,L,Eric Fryer,518700,3,2,8,False,2016-08-04,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
38,38,38,38,38,38,1B,2B,Stolen Base 2B,607054,Jace Peterson,543037,Gerrit Cole,461314,Matt Kemp,R,Eric Fryer,518700,0,0,1,False,2016-08-02,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
39,39,39,39,39,39,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434538,Francisco Liriano,474892,Chris Carter,L,Eric Fryer,518700,1,0,1,False,2016-07-31,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
40,40,40,40,40,40,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434538,Francisco Liriano,474892,Chris Carter,L,Eric Fryer,518700,2,1,3,False,2016-07-31,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
41,41,41,41,41,41,1B,2B,Stolen Base 2B,150029,Jayson Werth,543037,Gerrit Cole,547180,Bryce Harper,R,Eric Fryer,518700,0,0,1,False,2016-07-16,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
42,42,42,42,42,42,2B,3B,Stolen Base 3B,457787,Danny Espinosa,543037,Gerrit Cole,543699,Tanner Roark,R,Eric Fryer,518700,2,0,2,False,2016-07-16,Stolen,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
43,43,43,43,43,43,1B,2B,Stolen Base 2B,547180,Bryce Harper,434538,Francisco Liriano,543685,Anthony Rendon,L,Eric Fryer,518700,1,1,6,False,2016-07-15,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
44,44,44,44,44,44,1B,,Caught Stealing 2B,608365,Addison Russell,491703,Neftalí Feliz,595879,Javier Báez,R,Eric Fryer,518700,4,5,7,True,2016-07-10,Caught,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
45,45,45,45,45,45,1B,2B,Stolen Base 2B,450314,Ben Zobrist,434538,Francisco Liriano,592178,Kris Bryant,L,Eric Fryer,518700,3,1,5,True,2016-07-08,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
46,46,46,46,46,46,1B,2B,Stolen Base 2B,594824,Greg Garcia,607192,Tyler Glasnow,649557,Aledmys Díaz,R,Eric Fryer,518700,0,0,1,False,2016-07-07,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
47,47,47,47,47,47,1B,2B,Stolen Base 2B,649557,Aledmys Díaz,643230,Steven Brault,407812,Matt Holliday,L,Eric Fryer,518700,2,0,3,False,2016-07-05,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
48,48,48,48,48,48,1B,2B,Stolen Base 2B,435622,Ian Desmond,502190,Mike Leake,608577,Nomar Mazara,R,Eric Fryer,518700,0,1,1,True,2016-06-19,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
49,49,49,49,49,49,1B,2B,Stolen Base 2B,543685,Anthony Rendon,502190,Mike Leake,475582,Ryan Zimmerman,R,Eric Fryer,518700,2,1,4,True,2016-04-29,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
50,50,50,50,50,50,1B,,Caught Stealing 2B,547180,Bryce Harper,621199,Matt Bowman,475582,Ryan Zimmerman,R,Eric Fryer,518700,2,5,8,True,2016-04-29,Caught,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
51,51,51,51,51,51,1B,2B,Stolen Base 2B,518792,Jason Heyward,592791,Jameson Taillon,458085,Chris Coghlan,R,Eric Fryer,518700,1,1,2,True,2016-09-28,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
52,52,52,52,52,52,1B,2B,Stolen Base 2B,519184,Ben Revere,607192,Tyler Glasnow,594694,Wilmer Difo,R,Eric Fryer,518700,0,0,1,True,2016-09-25,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
53,53,53,53,53,53,2B,3B,Stolen Base 3B,519184,Ben Revere,607192,Tyler Glasnow,547180,Bryce Harper,R,Eric Fryer,518700,0,1,1,True,2016-09-25,Stolen,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
54,54,54,54,54,54,1B,2B,Stolen Base 2B,594694,Wilmer Difo,607192,Tyler Glasnow,547180,Bryce Harper,R,Eric Fryer,518700,0,1,1,True,2016-09-25,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
55,55,55,55,55,55,1B,,Caught Stealing 2B,571437,Aaron Altherr,453281,Wade LeBlanc,595963,Tyler Goeddel,L,Eric Fryer,518700,6,2,7,False,2016-09-14,Caught,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
56,56,56,56,56,56,1B,2B,Stolen Base 2B,541650,Hernán Pérez,643230,Steven Brault,474892,Chris Carter,L,Eric Fryer,518700,0,1,3,True,2016-09-04,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
57,57,57,57,57,57,2B,,Caught Stealing 3B,542979,Keon Broxton,643230,Steven Brault,606115,Orlando Arcia,L,Eric Fryer,518700,0,1,5,True,2016-09-04,Caught,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
58,58,58,58,58,58,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,285064,Ryan Vogelsong,445988,Martín Prado,R,Eric Fryer,518700,2,2,5,True,2016-08-21,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
59,59,59,59,59,59,3B,score,Stolen Base Home,608671,Travis Jankowski,455374,Antonio Bastardo,543105,Alex Dickerson,L,Eric Fryer,518700,0,4,8,True,2016-08-10,Stolen,Home,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
60,60,60,60,60,60,1B,2B,Stolen Base 2B,571740,Billy Hamilton,543037,Gerrit Cole,446359,Zack Cozart,R,Eric Fryer,518700,0,0,1,True,2016-08-07,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
61,61,61,61,61,61,2B,3B,Stolen Base 3B,571740,Billy Hamilton,543037,Gerrit Cole,458015,Joey Votto,R,Eric Fryer,518700,0,0,1,True,2016-08-07,Stolen,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
62,62,62,62,62,62,2B,3B,Stolen Base 3B,571740,Billy Hamilton,543037,Gerrit Cole,446359,Zack Cozart,R,Eric Fryer,518700,0,2,3,True,2016-08-07,Stolen,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
63,63,63,63,63,63,1B,2B,Stolen Base 2B,594807,Adam Duvall,543037,Gerrit Cole,408252,Brandon Phillips,R,Eric Fryer,518700,1,4,6,True,2016-08-07,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
64,64,64,64,64,64,1B,2B,Stolen Base 2B,571740,Billy Hamilton,489197,Curtis Partch,446359,Zack Cozart,R,Eric Fryer,518700,2,6,7,True,2016-08-07,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
65,65,65,65,65,65,1B,,Caught Stealing 2B,571740,Billy Hamilton,504379,Juan Nicasio,446359,Zack Cozart,R,Eric Fryer,518700,3,7,9,True,2016-08-07,Caught,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
66,66,66,66,66,66,2B,score,Caught Stealing 3B,611177,Adonis García,553878,Felipe Vázquez,150229,A.J. Pierzynski,L,Eric Fryer,518700,2,1,7,False,2016-08-04,Caught,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
67,67,67,67,67,67,1B,2B,Caught Stealing 3B,542255,Ender Inciarte,553878,Felipe Vázquez,150229,A.J. Pierzynski,L,Eric Fryer,518700,2,1,7,False,2016-08-04,Caught,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
68,68,68,68,68,68,1B,2B,Stolen Base 2B,430947,Erick Aybar,455374,Antonio Bastardo,518692,Freddie Freeman,L,Eric Fryer,518700,3,2,8,False,2016-08-04,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
69,69,69,69,69,69,1B,2B,Stolen Base 2B,607054,Jace Peterson,543037,Gerrit Cole,461314,Matt Kemp,R,Eric Fryer,518700,0,0,1,False,2016-08-02,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
70,70,70,70,70,70,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434538,Francisco Liriano,474892,Chris Carter,L,Eric Fryer,518700,1,0,1,False,2016-07-31,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
71,71,71,71,71,71,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434538,Francisco Liriano,474892,Chris Carter,L,Eric Fryer,518700,2,1,3,False,2016-07-31,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
72,72,72,72,72,72,1B,2B,Stolen Base 2B,150029,Jayson Werth,543037,Gerrit Cole,547180,Bryce Harper,R,Eric Fryer,518700,0,0,1,False,2016-07-16,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
73,73,73,73,73,73,2B,3B,Stolen Base 3B,457787,Danny Espinosa,543037,Gerrit Cole,543699,Tanner Roark,R,Eric Fryer,518700,2,0,2,False,2016-07-16,Stolen,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
74,74,74,74,74,74,1B,2B,Stolen Base 2B,547180,Bryce Harper,434538,Francisco Liriano,543685,Anthony Rendon,L,Eric Fryer,518700,1,1,6,False,2016-07-15,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
75,75,75,75,75,75,1B,,Caught Stealing 2B,608365,Addison Russell,491703,Neftalí Feliz,595879,Javier Báez,R,Eric Fryer,518700,4,5,7,True,2016-07-10,Caught,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
76,76,76,76,76,76,1B,2B,Stolen Base 2B,450314,Ben Zobrist,434538,Francisco Liriano,592178,Kris Bryant,L,Eric Fryer,518700,3,1,5,True,2016-07-08,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
77,77,77,77,77,77,1B,2B,Stolen Base 2B,594824,Greg Garcia,607192,Tyler Glasnow,649557,Aledmys Díaz,R,Eric Fryer,518700,0,0,1,False,2016-07-07,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
78,78,78,78,78,78,1B,2B,Stolen Base 2B,649557,Aledmys Díaz,643230,Steven Brault,407812,Matt Holliday,L,Eric Fryer,518700,2,0,3,False,2016-07-05,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
79,79,79,79,79,79,1B,2B,Stolen Base 2B,435622,Ian Desmond,502190,Mike Leake,608577,Nomar Mazara,R,Eric Fryer,518700,0,1,1,True,2016-06-19,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
80,80,80,80,80,80,1B,2B,Stolen Base 2B,543685,Anthony Rendon,502190,Mike Leake,475582,Ryan Zimmerman,R,Eric Fryer,518700,2,1,4,True,2016-04-29,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
81,81,81,81,81,81,1B,,Caught Stealing 2B,547180,Bryce Harper,621199,Matt Bowman,475582,Ryan Zimmerman,R,Eric Fryer,518700,2,5,8,True,2016-04-29,Caught,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
82,82,82,82,82,82,1B,2B,Stolen Base 2B,518792,Jason Heyward,592791,Jameson Taillon,458085,Chris Coghlan,R,Eric Fryer,518700,1,1,2,True,2016-09-28,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
83,83,83,83,83,83,1B,2B,Stolen Base 2B,519184,Ben Revere,607192,Tyler Glasnow,594694,Wilmer Difo,R,Eric Fryer,518700,0,0,1,True,2016-09-25,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
84,84,84,84,84,84,2B,3B,Stolen Base 3B,519184,Ben Revere,607192,Tyler Glasnow,547180,Bryce Harper,R,Eric Fryer,518700,0,1,1,True,2016-09-25,Stolen,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
85,85,85,85,85,85,1B,2B,Stolen Base 2B,594694,Wilmer Difo,607192,Tyler Glasnow,547180,Bryce Harper,R,Eric Fryer,518700,0,1,1,True,2016-09-25,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
86,86,86,86,86,86,1B,,Caught Stealing 2B,571437,Aaron Altherr,453281,Wade LeBlanc,595963,Tyler Goeddel,L,Eric Fryer,518700,6,2,7,False,2016-09-14,Caught,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
87,87,87,87,87,87,1B,2B,Stolen Base 2B,541650,Hernán Pérez,643230,Steven Brault,474892,Chris Carter,L,Eric Fryer,518700,0,1,3,True,2016-09-04,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
88,88,88,88,88,88,2B,,Caught Stealing 3B,542979,Keon Broxton,643230,Steven Brault,606115,Orlando Arcia,L,Eric Fryer,518700,0,1,5,True,2016-09-04,Caught,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
89,89,89,89,89,89,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,285064,Ryan Vogelsong,445988,Martín Prado,R,Eric Fryer,518700,2,2,5,True,2016-08-21,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
90,90,90,90,90,90,3B,score,Stolen Base Home,608671,Travis Jankowski,455374,Antonio Bastardo,543105,Alex Dickerson,L,Eric Fryer,518700,0,4,8,True,2016-08-10,Stolen,Home,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
91,91,91,91,91,91,1B,2B,Stolen Base 2B,571740,Billy Hamilton,543037,Gerrit Cole,446359,Zack Cozart,R,Eric Fryer,518700,0,0,1,True,2016-08-07,Stolen,2B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
92,92,92,92,92,92,2B,3B,Stolen Base 3B,571740,Billy Hamilton,543037,Gerrit Cole,458015,Joey Votto,R,Eric Fryer,518700,0,0,1,True,2016-08-07,Stolen,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
93,93,93,93,93,93,2B,3B,Stolen Base 3B,571740,Billy Hamilton,543037,Gerrit Cole,446359,Zack Cozart,R,Eric Fryer,518700,0,2,3,True,2016-08-07,Stolen,3B,2016,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2,2017,27.2
