,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
126,126,1B,2B,Stolen Base 2B,666139,Josh Lowe,502085,David Robertson,650490,Yandy Díaz,R,Nick Fortes,663743,0,1,10,True,2023-08-30,Stolen,2B,2023,2024,26.3,2024,26.3
127,127,1B,2B,Stolen Base 2B,668227,Randy Arozarena,502085,David Robertson,623912,Harold Ramírez,R,Nick Fortes,663743,0,3,10,True,2023-08-30,Stolen,2B,2023,2024,26.3,2024,26.3
128,128,2B,3B,Stolen Base 3B,668227,Randy Arozarena,502085,David Robertson,670623,Isaac Paredes,R,Nick Fortes,663743,0,3,10,True,2023-08-30,Stolen,3B,2023,2024,26.3,2024,26.3
129,129,2B,3B,Stolen Base 3B,682928,CJ Abrams,666129,Braxton Garrett,608841,Joey Meneses,L,Nick Fortes,663743,0,1,1,True,2023-08-25,Stolen,3B,2023,2024,26.3,2024,26.3
130,130,1B,2B,Stolen Base 2B,657041,Lane Thomas,595345,Steven Okert,608841,Joey Meneses,L,Nick Fortes,663743,0,5,7,True,2023-08-25,Stolen,2B,2023,2024,26.3,2024,26.3
131,131,1B,2B,Stolen Base 2B,656308,Michael Chavis,640462,A.J. Puk,682928,CJ Abrams,L,Nick Fortes,663743,4,7,8,True,2023-08-25,Stolen,2B,2023,2024,26.3,2024,26.3
132,132,1B,,Caught Stealing 2B,673490,Ha-Seong Kim,666200,Jesús Luzardo,665487,Fernando Tatis Jr.,L,Nick Fortes,663743,0,3,6,False,2023-08-22,Caught,2B,2023,2024,26.3,2024,26.3
133,133,2B,3B,Stolen Base 3B,673490,Ha-Seong Kim,677960,Ryan Weathers,592518,Manny Machado,L,Nick Fortes,663743,1,0,1,False,2023-08-21,Stolen,3B,2023,2024,26.3,2024,26.3
134,134,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,677960,Ryan Weathers,592518,Manny Machado,L,Nick Fortes,663743,1,0,1,False,2023-08-21,Stolen,2B,2023,2024,26.3,2024,26.3
135,135,1B,2B,Stolen Base 2B,514888,Jose Altuve,666129,Braxton Garrett,663656,Kyle Tucker,L,Nick Fortes,663743,0,0,1,True,2023-08-14,Stolen,2B,2023,2024,26.3,2024,26.3
136,136,1B,2B,Stolen Base 2B,664056,Harrison Bader,691587,Eury Pérez,641856,Billy McKinney,R,Nick Fortes,663743,0,0,2,True,2023-08-13,Stolen,2B,2023,2024,26.3,2024,26.3
137,137,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,691587,Eury Pérez,683011,Anthony Volpe,R,Nick Fortes,663743,0,1,2,True,2023-08-13,Stolen,2B,2023,2024,26.3,2024,26.3
138,138,1B,2B,Stolen Base 2B,650402,Gleyber Torres,623211,Huascar Brazobán,519317,Giancarlo Stanton,R,Nick Fortes,663743,1,4,5,True,2023-08-13,Stolen,2B,2023,2024,26.3,2024,26.3
139,139,2B,3B,Stolen Base 3B,650402,Gleyber Torres,623211,Huascar Brazobán,519317,Giancarlo Stanton,R,Nick Fortes,663743,1,4,5,True,2023-08-13,Stolen,3B,2023,2024,26.3,2024,26.3
140,140,1B,2B,Stolen Base 2B,650402,Gleyber Torres,623211,Huascar Brazobán,664056,Harrison Bader,R,Nick Fortes,663743,2,7,7,True,2023-08-13,Stolen,2B,2023,2024,26.3,2024,26.3
141,141,1B,2B,Stolen Base 2B,664056,Harrison Bader,595345,Steven Okert,683011,Anthony Volpe,L,Nick Fortes,663743,4,7,9,True,2023-08-11,Stolen,2B,2023,2024,26.3,2024,26.3
142,142,2B,,Caught Stealing 3B,670770,TJ Friedl,666129,Braxton Garrett,656413,Stuart Fairchild,L,Nick Fortes,663743,1,1,2,False,2023-08-08,Caught,3B,2023,2024,26.3,2024,26.3
143,143,1B,2B,Stolen Base 2B,666181,Will Benson,691587,Eury Pérez,656413,Stuart Fairchild,R,Nick Fortes,663743,0,1,3,False,2023-08-07,Stolen,2B,2023,2024,26.3,2024,26.3
144,144,1B,2B,Stolen Base 2B,621028,Kevin Newman,691587,Eury Pérez,666181,Will Benson,R,Nick Fortes,663743,4,1,4,False,2023-08-07,Stolen,2B,2023,2024,26.3,2024,26.3
145,145,1B,2B,Stolen Base 2B,670770,TJ Friedl,595345,Steven Okert,668715,Spencer Steer,L,Nick Fortes,663743,5,1,7,False,2023-08-07,Stolen,2B,2023,2024,26.3,2024,26.3
146,146,1B,2B,Stolen Base 2B,679032,Johan Rojas,608638,JT Chargois,664761,Alec Bohm,R,Nick Fortes,663743,2,5,8,True,2023-08-02,Stolen,2B,2023,2024,26.3,2024,26.3
147,147,1B,2B,Stolen Base 2B,681082,Bryson Stott,677053,Andrew Nardi,607208,Trea Turner,L,Nick Fortes,663743,4,5,9,True,2023-08-02,Stolen,2B,2023,2024,26.3,2024,26.3
148,148,1B,2B,Stolen Base 2B,664761,Alec Bohm,665795,Edward Cabrera,592663,J.T. Realmuto,R,Nick Fortes,663743,0,0,1,True,2023-07-31,Stolen,2B,2023,2024,26.3,2024,26.3
149,149,1B,2B,Stolen Base 2B,595879,Javier Báez,666129,Braxton Garrett,408234,Miguel Cabrera,L,Nick Fortes,663743,2,0,2,True,2023-07-28,Stolen,2B,2023,2024,26.3,2024,26.3
150,150,1B,2B,Stolen Base 2B,665155,Nick Maton,656945,Tanner Scott,682985,Riley Greene,L,Nick Fortes,663743,4,1,7,True,2023-07-28,Stolen,2B,2023,2024,26.3,2024,26.3
151,151,1B,2B,Stolen Base 2B,666134,Nolan Jones,640462,A.J. Puk,669911,Michael Toglia,L,Nick Fortes,663743,2,2,9,True,2023-07-23,Stolen,2B,2023,2024,26.3,2024,26.3
152,152,1B,2B,Stolen Base 2B,663457,Lars Nootbaar,665795,Edward Cabrera,571448,Nolan Arenado,R,Nick Fortes,663743,0,0,4,False,2023-07-18,Stolen,2B,2023,2024,26.3,2024,26.3
153,153,1B,,Caught Stealing 2B,657557,Paul DeJong,663773,Bryan Hoeing,671056,Iván Herrera,R,Nick Fortes,663743,6,4,7,False,2023-07-17,Caught,2B,2023,2024,26.3,2024,26.3
154,154,1B,2B,Stolen Base 2B,623993,Anthony Santander,608638,JT Chargois,543305,Aaron Hicks,R,Nick Fortes,663743,6,5,7,False,2023-07-15,Stolen,2B,2023,2024,26.3,2024,26.3
155,155,1B,2B,Stolen Base 2B,681082,Bryson Stott,666200,Jesús Luzardo,624641,Edmundo Sosa,L,Nick Fortes,663743,2,0,2,True,2023-07-09,Stolen,2B,2023,2024,26.3,2024,26.3
156,156,1B,2B,Stolen Base 2B,665506,Cristian Pache,666200,Jesús Luzardo,607208,Trea Turner,L,Nick Fortes,663743,2,0,3,True,2023-07-09,Stolen,2B,2023,2024,26.3,2024,26.3
157,157,2B,,Caught Stealing 3B,547180,Bryce Harper,666129,Braxton Garrett,664761,Alec Bohm,L,Nick Fortes,663743,3,3,3,True,2023-07-08,Caught,3B,2023,2024,26.3,2024,26.3
158,158,1B,2B,Stolen Base 2B,666185,Dylan Carlson,691587,Eury Pérez,680977,Brendan Donovan,R,Nick Fortes,663743,0,0,3,True,2023-07-06,Stolen,2B,2023,2024,26.3,2024,26.3
159,159,1B,2B,Stolen Base 2B,657557,Paul DeJong,666129,Braxton Garrett,666185,Dylan Carlson,L,Nick Fortes,663743,2,2,4,True,2023-07-03,Stolen,2B,2023,2024,26.3,2024,26.3
160,160,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,645261,Sandy Alcantara,645277,Ozzie Albies,R,Nick Fortes,663743,0,0,1,False,2023-07-02,Stolen,2B,2023,2024,26.3,2024,26.3
161,161,1B,2B,Stolen Base 2B,671739,Michael Harris II,645261,Sandy Alcantara,660670,Ronald Acuña Jr.,R,Nick Fortes,663743,2,2,5,False,2023-07-02,Stolen,2B,2023,2024,26.3,2024,26.3
162,162,2B,3B,Stolen Base 3B,660670,Ronald Acuña Jr.,571670,Dylan Floro,645277,Ozzie Albies,R,Nick Fortes,663743,4,3,7,False,2023-07-02,Stolen,3B,2023,2024,26.3,2024,26.3
163,163,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,605151,Archie Bradley,645277,Ozzie Albies,R,Nick Fortes,663743,7,3,4,False,2023-06-30,Stolen,2B,2023,2024,26.3,2024,26.3
164,164,2B,,Caught Stealing 3B,660670,Ronald Acuña Jr.,605151,Archie Bradley,645277,Ozzie Albies,R,Nick Fortes,663743,7,3,4,False,2023-06-30,Caught,3B,2023,2024,26.3,2024,26.3
165,165,1B,,Caught Stealing 2B,666152,David Hamilton,666129,Braxton Garrett,657077,Alex Verdugo,L,Nick Fortes,663743,0,1,3,False,2023-06-28,Caught,2B,2023,2024,26.3,2024,26.3
166,166,1B,2B,Stolen Base 2B,680776,Jarren Duran,623211,Huascar Brazobán,571771,Enrique Hernández,R,Nick Fortes,663743,1,4,7,False,2023-06-28,Stolen,2B,2023,2024,26.3,2024,26.3
167,167,1B,2B,Stolen Base 2B,680779,Henry Davis,656945,Tanner Scott,666801,Rodolfo Castro,L,Nick Fortes,663743,1,0,8,True,2023-06-23,Stolen,2B,2023,2024,26.3,2024,26.3
168,168,2B,3B,Stolen Base 3B,641943,Joshua Palacios,640462,A.J. Puk,656582,Connor Joe,L,Nick Fortes,663743,1,1,9,True,2023-06-23,Stolen,3B,2023,2024,26.3,2024,26.3
169,169,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,640462,A.J. Puk,656582,Connor Joe,L,Nick Fortes,663743,1,1,9,True,2023-06-23,Stolen,2B,2023,2024,26.3,2024,26.3
170,170,2B,3B,Stolen Base 3B,457705,Andrew McCutchen,640462,A.J. Puk,467793,Carlos Santana,L,Nick Fortes,663743,1,2,9,True,2023-06-23,Stolen,3B,2023,2024,26.3,2024,26.3
171,171,1B,,Caught Stealing 2B,672779,Tucupita Marcano,571670,Dylan Floro,693304,Nick Gonzales,R,Nick Fortes,663743,1,3,9,True,2023-06-23,Caught,2B,2023,2024,26.3,2024,26.3
172,172,2B,3B,Stolen Base 3B,467793,Carlos Santana,666129,Braxton Garrett,666801,Rodolfo Castro,L,Nick Fortes,663743,1,2,4,True,2023-06-22,Stolen,3B,2023,2024,26.3,2024,26.3
173,173,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,645261,Sandy Alcantara,543807,George Springer,R,Nick Fortes,663743,0,4,2,True,2023-06-21,Stolen,2B,2023,2024,26.3,2024,26.3
174,174,1B,2B,Stolen Base 2B,543807,George Springer,656945,Tanner Scott,593160,Whit Merrifield,L,Nick Fortes,663743,0,2,8,True,2023-06-20,Stolen,2B,2023,2024,26.3,2024,26.3
175,175,1B,2B,Stolen Base 2B,640449,Clint Frazier,623211,Huascar Brazobán,673357,Luis Robert Jr.,R,Nick Fortes,663743,5,1,7,False,2023-06-11,Stolen,2B,2023,2024,26.3,2024,26.3
176,176,1B,2B,Stolen Base 2B,641313,Tim Anderson,691587,Eury Pérez,643217,Andrew Benintendi,R,Nick Fortes,663743,1,0,3,False,2023-06-09,Stolen,2B,2023,2024,26.3,2024,26.3
177,177,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,666129,Braxton Garrett,669004,MJ Melendez,L,Nick Fortes,663743,0,4,3,True,2023-06-05,Stolen,2B,2023,2024,26.3,2024,26.3
178,178,1B,2B,Stolen Base 2B,669004,MJ Melendez,666129,Braxton Garrett,521692,Salvador Perez,L,Nick Fortes,663743,0,4,3,True,2023-06-05,Stolen,2B,2023,2024,26.3,2024,26.3
179,179,1B,2B,Stolen Base 2B,672580,Maikel Garcia,623211,Huascar Brazobán,670032,Nicky Lopez,R,Nick Fortes,663743,7,4,6,True,2023-06-05,Stolen,2B,2023,2024,26.3,2024,26.3
180,180,1B,2B,Stolen Base 2B,607054,Jace Peterson,645261,Sandy Alcantara,669127,Shea Langeliers,R,Nick Fortes,663743,1,0,3,True,2023-06-04,Stolen,2B,2023,2024,26.3,2024,26.3
181,181,2B,3B,Stolen Base 3B,657656,Ramón Laureano,645261,Sandy Alcantara,668709,JJ Bleday,R,Nick Fortes,663743,1,5,3,True,2023-06-04,Stolen,3B,2023,2024,26.3,2024,26.3
182,182,2B,3B,Stolen Base 3B,673490,Ha-Seong Kim,666200,Jesús Luzardo,665487,Fernando Tatis Jr.,L,Nick Fortes,663743,1,1,4,True,2023-06-01,Stolen,3B,2023,2024,26.3,2024,26.3
183,183,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,666200,Jesús Luzardo,593428,Xander Bogaerts,L,Nick Fortes,663743,1,3,6,True,2023-06-01,Stolen,2B,2023,2024,26.3,2024,26.3
184,184,1B,2B,Stolen Base 2B,630105,Jake Cronenworth,598264,Matt Barnes,596142,Gary Sánchez,R,Nick Fortes,663743,1,7,6,True,2023-06-01,Stolen,2B,2023,2024,26.3,2024,26.3
185,185,1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,666129,Braxton Garrett,665487,Fernando Tatis Jr.,L,Nick Fortes,663743,0,1,3,True,2023-05-31,Stolen,2B,2023,2024,26.3,2024,26.3
186,186,1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,645261,Sandy Alcantara,665742,Juan Soto,R,Nick Fortes,663743,3,2,5,True,2023-05-30,Stolen,2B,2023,2024,26.3,2024,26.3
187,187,1B,2B,Stolen Base 2B,663757,Trent Grisham,645261,Sandy Alcantara,673490,Ha-Seong Kim,R,Nick Fortes,663743,4,2,7,True,2023-05-30,Stolen,2B,2023,2024,26.3,2024,26.3
188,188,1B,2B,Stolen Base 2B,665742,Juan Soto,656945,Tanner Scott,593428,Xander Bogaerts,L,Nick Fortes,663743,4,4,7,True,2023-05-30,Stolen,2B,2023,2024,26.3,2024,26.3
189,189,1B,,Caught Stealing 2B,640492,José Azocar,608638,JT Chargois,663757,Trent Grisham,R,Nick Fortes,663743,4,4,8,True,2023-05-30,Caught,2B,2023,2024,26.3,2024,26.3
190,190,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,571670,Dylan Floro,665742,Juan Soto,R,Nick Fortes,663743,4,4,9,True,2023-05-30,Stolen,2B,2023,2024,26.3,2024,26.3
191,191,1B,2B,Stolen Base 2B,663757,Trent Grisham,663773,Bryan Hoeing,673490,Ha-Seong Kim,R,Nick Fortes,663743,4,9,9,True,2023-05-30,Stolen,2B,2023,2024,26.3,2024,26.3
192,192,1B,2B,Stolen Base 2B,570482,Gio Urshela,663773,Bryan Hoeing,650859,Luis Rengifo,R,Nick Fortes,663743,2,3,6,False,2023-05-26,Stolen,2B,2023,2024,26.3,2024,26.3
193,193,1B,,Caught Stealing 2B,545341,Randal Grichuk,677053,Andrew Nardi,641857,Ryan McMahon,L,Nick Fortes,663743,2,2,6,False,2023-05-25,Caught,2B,2023,2024,26.3,2024,26.3
194,194,2B,3B,Stolen Base 3B,676701,Alan Trejo,608638,JT Chargois,592178,Kris Bryant,R,Nick Fortes,663743,2,2,7,False,2023-05-25,Stolen,3B,2023,2024,26.3,2024,26.3
195,195,1B,2B,Stolen Base 2B,642851,Austin Wynns,608638,JT Chargois,592178,Kris Bryant,R,Nick Fortes,663743,2,2,7,False,2023-05-25,Stolen,2B,2023,2024,26.3,2024,26.3
196,196,1B,2B,Stolen Base 2B,641857,Ryan McMahon,623211,Huascar Brazobán,605612,Harold Castro,R,Nick Fortes,663743,5,1,5,False,2023-05-23,Stolen,2B,2023,2024,26.3,2024,26.3
197,197,1B,2B,Stolen Base 2B,571745,Mitch Haniger,595345,Steven Okert,573262,Mike Yastrzemski,L,Nick Fortes,663743,6,4,8,False,2023-05-21,Stolen,2B,2023,2024,26.3,2024,26.3
198,198,1B,2B,Stolen Base 2B,669477,Casey Schmitt,595345,Steven Okert,543063,Brandon Crawford,L,Nick Fortes,663743,7,4,8,False,2023-05-21,Stolen,2B,2023,2024,26.3,2024,26.3
199,199,1B,2B,Stolen Base 2B,642731,Thairo Estrada,666129,Braxton Garrett,624424,Michael Conforto,L,Nick Fortes,663743,0,0,1,False,2023-05-20,Stolen,2B,2023,2024,26.3,2024,26.3
200,200,1B,2B,Stolen Base 2B,672515,Gabriel Moreno,666129,Braxton Garrett,682998,Corbin Carroll,L,Nick Fortes,663743,1,1,5,False,2023-05-08,Stolen,2B,2023,2024,26.3,2024,26.3
201,201,1B,2B,Stolen Base 2B,641355,Cody Bellinger,645261,Sandy Alcantara,543333,Eric Hosmer,R,Nick Fortes,663743,0,0,4,False,2023-05-07,Stolen,2B,2023,2024,26.3,2024,26.3
202,202,1B,2B,Stolen Base 2B,621550,Patrick Wisdom,640462,A.J. Puk,676369,Nelson Velázquez,L,Nick Fortes,663743,2,2,9,False,2023-05-07,Stolen,2B,2023,2024,26.3,2024,26.3
203,203,1B,2B,Stolen Base 2B,641355,Cody Bellinger,595345,Steven Okert,621550,Patrick Wisdom,L,Nick Fortes,663743,4,4,13,False,2023-05-07,Stolen,2B,2023,2024,26.3,2024,26.3
204,204,1B,2B,Stolen Base 2B,641355,Cody Bellinger,640462,A.J. Puk,641820,Trey Mancini,L,Nick Fortes,663743,1,2,8,False,2023-05-06,Stolen,2B,2023,2024,26.3,2024,26.3
205,205,1B,2B,Stolen Base 2B,663538,Nico Hoerner,592346,Chi Chi González,621020,Dansby Swanson,R,Nick Fortes,663743,4,2,8,False,2023-05-06,Stolen,2B,2023,2024,26.3,2024,26.3
206,206,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,666200,Jesús Luzardo,621566,Matt Olson,L,Nick Fortes,663743,2,3,2,True,2023-05-04,Stolen,2B,2023,2024,26.3,2024,26.3
207,207,1B,2B,Stolen Base 2B,607680,Kevin Pillar,623211,Huascar Brazobán,660670,Ronald Acuña Jr.,R,Nick Fortes,663743,3,4,6,True,2023-05-04,Stolen,2B,2023,2024,26.3,2024,26.3
208,208,1B,2B,Stolen Base 2B,607680,Kevin Pillar,666129,Braxton Garrett,660670,Ronald Acuña Jr.,L,Nick Fortes,663743,0,0,3,False,2023-04-27,Stolen,2B,2023,2024,26.3,2024,26.3
209,209,2B,3B,Stolen Base 3B,660670,Ronald Acuña Jr.,663773,Bryan Hoeing,663586,Austin Riley,R,Nick Fortes,663743,1,0,1,False,2023-04-25,Stolen,3B,2023,2024,26.3,2024,26.3
210,210,1B,2B,Stolen Base 2B,647304,Josh Naylor,666200,Jesús Luzardo,572287,Mike Zunino,L,Nick Fortes,663743,3,1,3,False,2023-04-23,Stolen,2B,2023,2024,26.3,2024,26.3
211,211,2B,3B,Stolen Base 3B,642708,Amed Rosario,666200,Jesús Luzardo,605137,Josh Bell,L,Nick Fortes,663743,4,1,5,False,2023-04-23,Stolen,3B,2023,2024,26.3,2024,26.3
212,212,2B,3B,Stolen Base 3B,516782,Starling Marte,666129,Braxton Garrett,596019,Francisco Lindor,L,Nick Fortes,663743,0,3,1,False,2023-04-09,Stolen,3B,2023,2024,26.3,2024,26.3
213,213,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,665795,Edward Cabrera,596019,Francisco Lindor,R,Nick Fortes,663743,0,0,1,False,2023-04-07,Stolen,2B,2023,2024,26.3,2024,26.3
214,214,1B,2B,Stolen Base 2B,596019,Francisco Lindor,598264,Matt Barnes,624413,Pete Alonso,R,Nick Fortes,663743,4,0,6,False,2023-04-07,Stolen,2B,2023,2024,26.3,2024,26.3
215,215,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,665795,Edward Cabrera,596019,Francisco Lindor,R,Nick Fortes,663743,0,0,1,False,2023-04-06,Stolen,2B,2023,2024,26.3,2024,26.3
216,216,1B,2B,Stolen Base 2B,596019,Francisco Lindor,598264,Matt Barnes,624413,Pete Alonso,R,Nick Fortes,663743,4,0,6,False,2023-04-06,Stolen,2B,2023,2024,26.3,2024,26.3
217,217,1B,,Caught Stealing 2B,650489,Willi Castro,666200,Jesús Luzardo,572191,Michael A. Taylor,L,Nick Fortes,663743,1,0,3,True,2023-04-05,Caught,2B,2023,2024,26.3,2024,26.3
218,218,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,666200,Jesús Luzardo,621439,Byron Buxton,L,Nick Fortes,663743,1,0,6,True,2023-04-05,Stolen,2B,2023,2024,26.3,2024,26.3
219,219,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,598264,Matt Barnes,596019,Francisco Lindor,R,Nick Fortes,663743,2,4,6,True,2023-04-01,Stolen,2B,2023,2024,26.3,2024,26.3
220,220,1B,2B,Stolen Base 2B,544369,Didi Gregorius,645261,Sandy Alcantara,666160,Mickey Moniak,R,Nick Fortes,663743,1,2,8,True,2022-07-15,Stolen,2B,2022,2023,27.4,2023,27.4
221,221,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,622694,Elieser Hernández,681082,Bryson Stott,R,Nick Fortes,663743,1,2,9,True,2022-07-15,Stolen,2B,2022,2023,27.4,2023,27.4
222,222,1B,2B,Stolen Base 2B,621028,Kevin Newman,666129,Braxton Garrett,663647,Ke'Bryan Hayes,L,Nick Fortes,663743,0,0,5,True,2022-07-14,Stolen,2B,2022,2023,27.4,2023,27.4
223,223,1B,,Caught Stealing 2B,665833,Oneil Cruz,542914,Anthony Bass,621028,Kevin Newman,R,Nick Fortes,663743,1,0,7,True,2022-07-14,Caught,2B,2022,2023,27.4,2023,27.4
224,224,1B,,Caught Stealing 2B,665833,Oneil Cruz,656945,Tanner Scott,605421,Michael Pérez,L,Nick Fortes,663743,1,1,9,True,2022-07-14,Caught,2B,2022,2023,27.4,2023,27.4
225,225,1B,2B,Stolen Base 2B,665833,Oneil Cruz,641154,Pablo López,592325,Ben Gamel,R,Nick Fortes,663743,0,1,5,True,2022-07-13,Stolen,2B,2022,2023,27.4,2023,27.4
226,226,1B,,Caught Stealing 2B,669261,Jack Suwinski,641154,Pablo López,605421,Michael Pérez,R,Nick Fortes,663743,0,1,5,True,2022-07-13,Caught,2B,2022,2023,27.4,2023,27.4
227,227,1B,2B,Stolen Base 2B,663647,Ke'Bryan Hayes,669432,Trevor Rogers,596129,Daniel Vogelbach,L,Nick Fortes,663743,0,0,1,True,2022-07-11,Stolen,2B,2022,2023,27.4,2023,27.4
228,228,1B,2B,Stolen Base 2B,545350,Jake Marisnick,669432,Trevor Rogers,621028,Kevin Newman,L,Nick Fortes,663743,0,3,2,True,2022-07-11,Stolen,2B,2022,2023,27.4,2023,27.4
229,229,1B,,Caught Stealing 2B,500871,Eduardo Escobar,622694,Elieser Hernández,641645,Luis Guillorme,R,Nick Fortes,663743,3,2,7,False,2022-07-09,Caught,2B,2022,2023,27.4,2023,27.4
230,230,2B,3B,Stolen Base 3B,542340,Jonathan Villar,667297,Tommy Nance,621493,Taylor Ward,R,Nick Fortes,663743,1,4,7,True,2022-07-06,Stolen,3B,2022,2023,27.4,2023,27.4
231,231,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,667297,Tommy Nance,621493,Taylor Ward,R,Nick Fortes,663743,1,4,7,True,2022-07-06,Stolen,2B,2022,2023,27.4,2023,27.4
232,232,1B,2B,Stolen Base 2B,501303,Ehire Adrianza,666129,Braxton Garrett,671277,Luis García Jr.,L,Nick Fortes,663743,1,1,8,False,2022-07-04,Stolen,2B,2022,2023,27.4,2023,27.4
233,233,1B,2B,Stolen Base 2B,666185,Dylan Carlson,666129,Braxton Garrett,502671,Paul Goldschmidt,L,Nick Fortes,663743,1,3,4,False,2022-06-28,Stolen,2B,2022,2023,27.4,2023,27.4
234,234,1B,2B,Stolen Base 2B,669242,Tommy Edman,666129,Braxton Garrett,666185,Dylan Carlson,L,Nick Fortes,663743,4,3,5,False,2022-06-28,Stolen,2B,2022,2023,27.4,2023,27.4
235,235,1B,,Caught Stealing 2B,664761,Alec Bohm,641447,Daniel Castano,546318,Odúbel Herrera,L,Nick Fortes,663743,0,0,4,False,2022-06-15,Caught,2B,2022,2023,27.4,2023,27.4
236,236,1B,,Caught Stealing 2B,663837,Matt Vierling,542914,Anthony Bass,592206,Nick Castellanos,R,Nick Fortes,663743,0,1,8,False,2022-06-15,Caught,2B,2022,2023,27.4,2023,27.4
237,237,1B,2B,Stolen Base 2B,665161,Jeremy Peña,667297,Tommy Nance,488771,Jason Castro,R,Nick Fortes,663743,5,0,5,False,2022-06-12,Stolen,2B,2022,2023,27.4,2023,27.4
238,238,1B,2B,Caught Stealing Home,663656,Kyle Tucker,642121,Cole Sulser,493329,Yuli Gurriel,R,Nick Fortes,663743,5,4,7,False,2022-06-12,Caught,Home,2022,2023,27.4,2023,27.4
239,239,3B,,Caught Stealing Home,670541,Yordan Alvarez,642121,Cole Sulser,493329,Yuli Gurriel,R,Nick Fortes,663743,5,4,7,False,2022-06-12,Caught,Home,2022,2023,27.4,2023,27.4
240,240,1B,2B,Stolen Base 2B,665161,Jeremy Peña,666129,Braxton Garrett,643289,Mauricio Dubón,L,Nick Fortes,663743,0,4,5,False,2022-06-11,Stolen,2B,2022,2023,27.4,2023,27.4
241,241,1B,2B,Stolen Base 2B,665742,Juan Soto,665795,Edward Cabrera,443558,Nelson Cruz,R,Nick Fortes,663743,0,0,1,True,2022-06-07,Stolen,2B,2022,2023,27.4,2023,27.4
242,242,1B,2B,Stolen Base 2B,621020,Dansby Swanson,667297,Tommy Nance,542303,Marcell Ozuna,R,Nick Fortes,663743,4,1,5,False,2022-05-29,Stolen,2B,2022,2023,27.4,2023,27.4
243,243,2B,3B,Stolen Base 3B,621020,Dansby Swanson,667297,Tommy Nance,663586,Austin Riley,R,Nick Fortes,663743,5,1,5,False,2022-05-29,Stolen,3B,2022,2023,27.4,2023,27.4
