,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
148,1B,,Caught Stealing 2B,664761,Alec Bohm,434671,Aníbal Sánchez,544369,Didi Gregorius,R,Kurt Suzuki,435559,0,0,1,True,2020-09-21,Caught,2B
218,1B,2B,Stolen Base 2B,664761,Alec Bohm,548389,Ross Stripling,544369,Didi Gregorius,R,Danny Jansen,643376,1,0,1,False,2020-09-18,Stolen,2B
1455,1B,2B,Stolen Base 2B,664761,Alec Bohm,592390,Heath Hembree,663897,Luke Williams,R,Tyler Stephenson,663886,2,4,7,True,2021-06-28,Stolen,2B
1839,1B,2B,Stolen Base 2B,664761,Alec Bohm,592390,Heath Hembree,663897,Luke Williams,R,Tyler Stephenson,663886,2,4,7,True,2021-06-02,Stolen,2B
2135,1B,2B,Stolen Base 2B,664761,Alec Bohm,676886,Jeremy Beasley,543543,Brad Miller,R,Danny Jansen,643376,10,7,9,True,2021-05-16,Stolen,2B
2742,1B,2B,Stolen Base 2B,664761,Alec Bohm,606930,Jacob Barnes,544369,Didi Gregorius,R,James McCann,543510,7,1,5,False,2021-04-07,Stolen,2B
2807,1B,2B,Stolen Base 2B,664761,Alec Bohm,666120,Ian Anderson,544369,Didi Gregorius,R,Travis d'Arnaud,518595,0,0,1,False,2021-04-04,Stolen,2B
2991,1B,,Caught Stealing 2B,664761,Alec Bohm,434671,Aníbal Sánchez,544369,Didi Gregorius,R,Kurt Suzuki,435559,0,0,1,True,2020-09-21,Caught,2B
3061,1B,2B,Stolen Base 2B,664761,Alec Bohm,548389,Ross Stripling,544369,Didi Gregorius,R,Danny Jansen,643376,1,0,1,False,2020-09-18,Stolen,2B
1483,1B,2B,Stolen Base 2B,664761,Alec Bohm,665795,Edward Cabrera,592663,J.T. Realmuto,R,Nick Fortes,663743,0,0,1,True,2023-07-31,Stolen,2B
