,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1848,1B,2B,Stolen Base 2B,694192,Jackson Chourio,608032,Carlos Estévez,457705,Andrew McCutchen,R,Elias Díaz,553869,5,6,7,True,2022-04-04,Stolen,2B
38,1B,2B,Stolen Base 2B,694192,Jackson Chourio,500779,Jose Quintana,669003,Garrett Mitchell,L,Francisco Alvarez,682626,0,0,1,False,2024-09-28,Stolen,2B
214,1B,2B,Stolen Base 2B,694192,Jackson Chourio,668678,Zac Gallen,669003,Garrett Mitchell,R,Gabriel Moreno,672515,0,1,1,False,2024-09-20,Stolen,2B
547,3B,,Caught Stealing Home,694192,Jackson Chourio,676105,Jeff Criswell,642715,Willy Adames,R,Drew Romo,691011,5,1,7,False,2024-09-07,Caught,Home
744,2B,3B,Stolen Base 3B,694192,Jackson Chourio,571656,Buck Farmer,661388,William Contreras,R,Luke Maile,571912,0,0,3,True,2024-08-31,Stolen,3B
790,1B,,Caught Stealing 2B,694192,Jackson Chourio,641941,Emilio Pagán,661388,William Contreras,R,Luke Maile,571912,4,4,8,True,2024-08-30,Caught,2B
862,1B,2B,Stolen Base 2B,694192,Jackson Chourio,657277,Logan Webb,661388,William Contreras,R,Curt Casali,592200,0,0,1,False,2024-08-27,Stolen,2B
1014,1B,2B,Stolen Base 2B,694192,Jackson Chourio,669461,Matthew Liberatore,669003,Garrett Mitchell,L,Willson Contreras,575929,4,6,9,True,2024-08-21,Stolen,2B
1088,1B,2B,Stolen Base 2B,694192,Jackson Chourio,594902,Ben Lively,661388,William Contreras,R,Bo Naylor,666310,2,0,5,False,2024-08-18,Stolen,2B
1317,1B,2B,Stolen Base 2B,694192,Jackson Chourio,686730,Carson Spiers,669003,Garrett Mitchell,R,Luke Maile,571912,0,0,1,False,2024-08-09,Stolen,2B
1363,1B,2B,Stolen Base 2B,694192,Jackson Chourio,572955,Pierce Johnson,656555,Rhys Hoskins,R,Sean Murphy,669221,4,3,6,True,2024-08-07,Stolen,2B
1364,1B,2B,Stolen Base 2B,694192,Jackson Chourio,607481,Aaron Bummer,656555,Rhys Hoskins,L,Sean Murphy,669221,4,6,7,True,2024-08-07,Stolen,2B
1500,1B,2B,Stolen Base 2B,694192,Jackson Chourio,663623,Jake Irvin,661388,William Contreras,R,Keibert Ruiz,660688,0,0,1,True,2024-08-02,Stolen,2B
1660,1B,,Caught Stealing 2B,694192,Jackson Chourio,669432,Trevor Rogers,668930,Brice Turang,L,Nick Fortes,663743,1,5,3,False,2024-07-26,Caught,2B
1828,1B,2B,Stolen Base 2B,694192,Jackson Chourio,641154,Pablo López,661388,William Contreras,R,Ryan Jeffers,680777,0,1,3,True,2024-07-20,Stolen,2B
1829,1B,2B,Stolen Base 2B,694192,Jackson Chourio,622251,Josh Staumont,668930,Brice Turang,R,Ryan Jeffers,680777,3,7,12,True,2024-07-20,Stolen,2B
2048,1B,2B,Stolen Base 2B,694192,Jackson Chourio,680736,Justin Wrobleski,656555,Rhys Hoskins,L,Will Smith,669257,0,0,4,True,2024-07-07,Stolen,2B
2193,1B,2B,Stolen Base 2B,694192,Jackson Chourio,663372,Ryan Feltner,655316,Andruw Monasterio,R,Jacob Stallings,607732,2,1,4,True,2024-07-02,Stolen,2B
2457,1B,,Caught Stealing 2B,694192,Jackson Chourio,542881,Tyler Anderson,687401,Joey Ortiz,L,Matt Thaiss,642136,0,1,2,True,2024-06-19,Caught,2B
2587,1B,2B,Stolen Base 2B,694192,Jackson Chourio,671096,Andrew Abbott,668930,Brice Turang,L,Tyler Stephenson,663886,0,0,5,False,2024-06-15,Stolen,2B
2752,1B,,Caught Stealing 2B,694192,Jackson Chourio,663554,Casey Mize,668930,Brice Turang,R,Carson Kelly,608348,4,3,5,True,2024-06-08,Caught,2B
3142,1B,2B,Stolen Base 2B,694192,Jackson Chourio,666200,Jesús Luzardo,680911,Owen Miller,L,Nick Fortes,663743,1,0,8,True,2024-05-22,Stolen,2B
3529,2B,,Caught Stealing 3B,694192,Jackson Chourio,519293,Will Smith,668930,Brice Turang,L,Salvador Perez,521692,3,2,8,True,2024-05-06,Caught,3B
3620,1B,2B,Stolen Base 2B,694192,Jackson Chourio,640470,Adbert Alzolay,661388,William Contreras,R,Miguel Amaya,665804,1,1,8,True,2024-05-03,Stolen,2B
3678,1B,2B,Stolen Base 2B,694192,Jackson Chourio,641302,Tyler Alexander,668930,Brice Turang,L,Ben Rortvedt,666163,2,0,2,False,2024-04-30,Stolen,2B
3957,1B,2B,Stolen Base 2B,694192,Jackson Chourio,669467,Andre Pallante,686217,Sal Frelick,R,Iván Herrera,671056,4,10,7,True,2024-04-20,Stolen,2B
4072,1B,2B,Stolen Base 2B,694192,Jackson Chourio,605397,Joe Musgrove,661388,William Contreras,R,Luis Campusano,669134,0,0,1,False,2024-04-15,Stolen,2B
4174,1B,,Caught Stealing 2B,694192,Jackson Chourio,641941,Emilio Pagán,661388,William Contreras,R,Luke Maile,571912,4,4,8,True,2024-04-11,Caught,2B
4196,1B,2B,Stolen Base 2B,694192,Jackson Chourio,668881,Hunter Greene,661388,William Contreras,R,Luke Maile,571912,0,0,1,True,2024-04-10,Stolen,2B
