,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
22,22,22,22,22,1B,2B,Stolen Base 2B,544725,Leury García,543208,Sam Gaviglio,570560,Yolmer Sánchez,R,Carlos Ruiz,434563,0,0,3,True,2017-05-18,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
23,23,23,23,23,1B,2B,Stolen Base 2B,641313,Tim Anderson,543208,Sam Gaviglio,553882,Omar Narváez,R,Carlos Ruiz,434563,1,0,5,True,2017-05-18,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
24,24,24,24,24,1B,2B,Stolen Base 2B,592192,Mark Canha,608328,Chase De Jong,572033,Josh Phegley,R,Carlos Ruiz,434563,1,2,2,True,2017-05-16,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
25,25,25,25,25,1B,2B,Stolen Base 2B,607680,Kevin Pillar,543901,Ryan Weber,485567,Ezequiel Carrera,R,Carlos Ruiz,434563,1,0,3,False,2017-05-13,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
26,26,26,26,26,2B,3B,Stolen Base 3B,572365,Ryan Goins,572021,James Pazos,571912,Luke Maile,L,Carlos Ruiz,434563,5,2,8,False,2017-05-13,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
27,27,27,27,27,3B,score,Stolen Base Home,581527,Devon Travis,572021,James Pazos,485567,Ezequiel Carrera,L,Carlos Ruiz,434563,7,2,8,False,2017-05-13,Stolen,Home,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
28,28,28,28,28,1B,2B,Stolen Base 2B,571912,Luke Maile,572021,James Pazos,485567,Ezequiel Carrera,L,Carlos Ruiz,434563,7,2,8,False,2017-05-13,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
29,29,29,29,29,1B,2B,Stolen Base 2B,607680,Kevin Pillar,548357,Christian Bergman,475253,Justin Smoak,R,Carlos Ruiz,434563,3,0,5,False,2017-05-12,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
30,30,30,30,30,2B,3B,Stolen Base 3B,485567,Ezequiel Carrera,466948,Jean Machi,430832,José Bautista,R,Carlos Ruiz,434563,4,0,7,False,2017-05-12,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
31,31,31,31,31,1B,,Caught Stealing 2B,462101,Elvis Andrus,592614,Dillon Overton,460576,Carlos Gómez,L,Carlos Ruiz,434563,0,2,3,True,2017-05-07,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
32,32,32,32,32,1B,2B,Stolen Base 2B,462101,Elvis Andrus,621242,Edwin Díaz,460576,Carlos Gómez,R,Carlos Ruiz,434563,1,1,9,True,2017-05-05,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
33,33,33,33,33,1B,2B,Stolen Base 2B,519184,Ben Revere,547874,Hisashi Iwakuma,460060,Cliff Pennington,R,Carlos Ruiz,434563,1,0,5,True,2017-05-03,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
34,34,34,34,34,1B,2B,Stolen Base 2B,457727,Cameron Maybin,621242,Edwin Díaz,594777,Kole Calhoun,R,Carlos Ruiz,434563,3,4,8,True,2017-05-02,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
35,35,35,35,35,2B,3B,Stolen Base 3B,405395,Albert Pujols,572021,James Pazos,472528,Luis Valbuena,L,Carlos Ruiz,434563,4,5,11,True,2017-05-02,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
36,36,36,36,36,1B,,Caught Stealing 2B,501659,Abraham Almonte,608328,Chase De Jong,547379,Roberto Pérez,R,Carlos Ruiz,434563,1,1,2,False,2017-04-30,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
37,37,37,37,37,1B,2B,Stolen Base 2B,543401,Jason Kipnis,608328,Chase De Jong,502082,Lonnie Chisenhall,R,Carlos Ruiz,434563,3,1,3,False,2017-04-30,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
38,38,38,38,38,1B,2B,Stolen Base 2B,500743,Miguel Rojas,656186,Dan Altavilla,454560,A.J. Ellis,R,Carlos Ruiz,434563,0,4,9,True,2017-04-18,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
39,39,39,39,39,1B,2B,Stolen Base 2B,592261,Delino DeShields,656186,Dan Altavilla,595777,Jurickson Profar,R,Carlos Ruiz,434563,6,6,8,True,2017-04-16,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
40,40,40,40,40,2B,3B,Stolen Base 3B,514888,Jose Altuve,502272,Casey Fien,621043,Carlos Correa,R,Carlos Ruiz,434563,3,6,9,True,2017-04-11,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
41,41,41,41,41,1B,2B,Stolen Base 2B,457708,Justin Upton,596271,Casey Lawrence,405395,Albert Pujols,R,Carlos Ruiz,434563,4,1,7,False,2017-09-30,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
42,42,42,42,42,1B,2B,Stolen Base 2B,458731,Brett Gardner,596271,Casey Lawrence,592450,Aaron Judge,R,Carlos Ruiz,434563,6,3,8,False,2017-08-26,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
43,43,43,43,43,1B,2B,Stolen Base 2B,519306,Steven Souza Jr.,596271,Casey Lawrence,572816,Corey Dickerson,R,Carlos Ruiz,434563,3,0,8,False,2017-08-20,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
44,44,44,44,44,2B,3B,Stolen Base 3B,519306,Steven Souza Jr.,596271,Casey Lawrence,491696,Jesús Sucre,R,Carlos Ruiz,434563,3,0,8,False,2017-08-20,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
45,45,45,45,45,1B,2B,Stolen Base 2B,519184,Ben Revere,621242,Edwin Díaz,457727,Cameron Maybin,R,Carlos Ruiz,434563,3,3,9,True,2017-08-10,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
46,46,46,46,46,1B,2B,Stolen Base 2B,444876,Alcides Escobar,596271,Casey Lawrence,460086,Alex Gordon,R,Carlos Ruiz,434563,5,1,6,False,2017-08-06,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
47,47,47,47,47,2B,3B,Stolen Base 3B,593160,Whit Merrifield,592533,Cody Martin,543333,Eric Hosmer,R,Carlos Ruiz,434563,8,1,7,False,2017-08-06,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
48,48,48,48,48,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,592533,Cody Martin,543333,Eric Hosmer,R,Carlos Ruiz,434563,8,1,7,False,2017-08-06,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
49,49,49,49,49,1B,2B,Stolen Base 2B,444876,Alcides Escobar,596271,Casey Lawrence,460086,Alex Gordon,R,Carlos Ruiz,434563,5,1,6,False,2017-08-05,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
50,50,50,50,50,2B,3B,Stolen Base 3B,593160,Whit Merrifield,592533,Cody Martin,543333,Eric Hosmer,R,Carlos Ruiz,434563,8,1,7,False,2017-08-05,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
51,51,51,51,51,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,592533,Cody Martin,543333,Eric Hosmer,R,Carlos Ruiz,434563,8,1,7,False,2017-08-05,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
52,52,52,52,52,1B,,Caught Stealing 2B,460576,Carlos Gómez,433587,Félix Hernández,592685,Drew Robinson,R,Carlos Ruiz,434563,4,4,6,False,2017-07-31,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
53,53,53,53,53,2B,,Caught Stealing 3B,543807,George Springer,543208,Sam Gaviglio,514888,Jose Altuve,R,Carlos Ruiz,434563,4,0,4,False,2017-07-18,Caught,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
54,54,54,54,54,1B,2B,Stolen Base 2B,641553,Adam Engel,433587,Félix Hernández,466320,Melky Cabrera,R,Carlos Ruiz,434563,2,1,3,False,2017-07-15,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
55,55,55,55,55,1B,,Caught Stealing 2B,457727,Cameron Maybin,543208,Sam Gaviglio,594777,Kole Calhoun,R,Carlos Ruiz,434563,0,0,1,False,2017-07-01,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
56,56,56,56,56,1B,2B,Stolen Base 2B,519184,Ben Revere,543208,Sam Gaviglio,545338,Nick Franklin,R,Carlos Ruiz,434563,1,0,3,False,2017-07-01,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
57,57,57,57,57,1B,2B,Stolen Base 2B,435079,Ian Kinsler,656186,Dan Altavilla,592206,Nick Castellanos,R,Carlos Ruiz,434563,4,2,8,True,2017-06-20,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
58,58,58,58,58,2B,3B,Stolen Base 3B,435079,Ian Kinsler,656186,Dan Altavilla,502110,J.D. Martinez,R,Carlos Ruiz,434563,4,4,8,True,2017-06-20,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
59,59,59,59,59,1B,,Caught Stealing 2B,461865,Andrew Romine,621242,Edwin Díaz,488671,Alex Avila,R,Carlos Ruiz,434563,4,4,9,True,2017-06-20,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
60,60,60,60,60,1B,2B,Stolen Base 2B,430832,José Bautista,543964,Tony Zych,434778,Kendrys Morales,R,Carlos Ruiz,434563,2,3,8,True,2017-06-10,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
61,61,61,61,61,1B,2B,Stolen Base 2B,471865,Carlos González,596271,Casey Lawrence,448602,Mark Reynolds,R,Carlos Ruiz,434563,2,5,5,True,2017-06-01,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
62,62,62,62,62,1B,,Caught Stealing 2B,519048,Mitch Moreland,548357,Christian Bergman,598265,Jackie Bradley Jr.,R,Carlos Ruiz,434563,0,1,5,False,2017-05-28,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
63,63,63,63,63,1B,2B,Stolen Base 2B,544725,Leury García,543208,Sam Gaviglio,570560,Yolmer Sánchez,R,Carlos Ruiz,434563,0,0,3,True,2017-05-18,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
64,64,64,64,64,1B,2B,Stolen Base 2B,641313,Tim Anderson,543208,Sam Gaviglio,553882,Omar Narváez,R,Carlos Ruiz,434563,1,0,5,True,2017-05-18,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
65,65,65,65,65,1B,2B,Stolen Base 2B,592192,Mark Canha,608328,Chase De Jong,572033,Josh Phegley,R,Carlos Ruiz,434563,1,2,2,True,2017-05-16,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
66,66,66,66,66,1B,2B,Stolen Base 2B,607680,Kevin Pillar,543901,Ryan Weber,485567,Ezequiel Carrera,R,Carlos Ruiz,434563,1,0,3,False,2017-05-13,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
67,67,67,67,67,2B,3B,Stolen Base 3B,572365,Ryan Goins,572021,James Pazos,571912,Luke Maile,L,Carlos Ruiz,434563,5,2,8,False,2017-05-13,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
68,68,68,68,68,3B,score,Stolen Base Home,581527,Devon Travis,572021,James Pazos,485567,Ezequiel Carrera,L,Carlos Ruiz,434563,7,2,8,False,2017-05-13,Stolen,Home,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
69,69,69,69,69,1B,2B,Stolen Base 2B,571912,Luke Maile,572021,James Pazos,485567,Ezequiel Carrera,L,Carlos Ruiz,434563,7,2,8,False,2017-05-13,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
70,70,70,70,70,1B,2B,Stolen Base 2B,607680,Kevin Pillar,548357,Christian Bergman,475253,Justin Smoak,R,Carlos Ruiz,434563,3,0,5,False,2017-05-12,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
71,71,71,71,71,2B,3B,Stolen Base 3B,485567,Ezequiel Carrera,466948,Jean Machi,430832,José Bautista,R,Carlos Ruiz,434563,4,0,7,False,2017-05-12,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
72,72,72,72,72,1B,,Caught Stealing 2B,462101,Elvis Andrus,592614,Dillon Overton,460576,Carlos Gómez,L,Carlos Ruiz,434563,0,2,3,True,2017-05-07,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
73,73,73,73,73,1B,2B,Stolen Base 2B,462101,Elvis Andrus,621242,Edwin Díaz,460576,Carlos Gómez,R,Carlos Ruiz,434563,1,1,9,True,2017-05-05,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
74,74,74,74,74,1B,2B,Stolen Base 2B,519184,Ben Revere,547874,Hisashi Iwakuma,460060,Cliff Pennington,R,Carlos Ruiz,434563,1,0,5,True,2017-05-03,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
75,75,75,75,75,1B,2B,Stolen Base 2B,457727,Cameron Maybin,621242,Edwin Díaz,594777,Kole Calhoun,R,Carlos Ruiz,434563,3,4,8,True,2017-05-02,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
76,76,76,76,76,2B,3B,Stolen Base 3B,405395,Albert Pujols,572021,James Pazos,472528,Luis Valbuena,L,Carlos Ruiz,434563,4,5,11,True,2017-05-02,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
77,77,77,77,77,1B,,Caught Stealing 2B,501659,Abraham Almonte,608328,Chase De Jong,547379,Roberto Pérez,R,Carlos Ruiz,434563,1,1,2,False,2017-04-30,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
78,78,78,78,78,1B,2B,Stolen Base 2B,543401,Jason Kipnis,608328,Chase De Jong,502082,Lonnie Chisenhall,R,Carlos Ruiz,434563,3,1,3,False,2017-04-30,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
79,79,79,79,79,1B,2B,Stolen Base 2B,500743,Miguel Rojas,656186,Dan Altavilla,454560,A.J. Ellis,R,Carlos Ruiz,434563,0,4,9,True,2017-04-18,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
80,80,80,80,80,1B,2B,Stolen Base 2B,592261,Delino DeShields,656186,Dan Altavilla,595777,Jurickson Profar,R,Carlos Ruiz,434563,6,6,8,True,2017-04-16,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
81,81,81,81,81,2B,3B,Stolen Base 3B,514888,Jose Altuve,502272,Casey Fien,621043,Carlos Correa,R,Carlos Ruiz,434563,3,6,9,True,2017-04-11,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
82,82,82,82,82,1B,2B,Stolen Base 2B,519083,Derek Norris,628711,Julio Urías,641319,Carlos Asuaje,L,Carlos Ruiz,434563,0,0,2,False,2016-09-29,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
83,83,83,83,83,1B,,Caught Stealing 2B,596143,Luis Sardinas,445926,Jesse Chavez,543184,Christian Friedrich,R,Carlos Ruiz,434563,2,0,4,False,2016-09-29,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
84,84,84,84,84,1B,,Caught Stealing 2B,542436,Cristhian Adames,520980,Pedro Báez,572863,Dustin Garneau,R,Carlos Ruiz,434563,1,2,7,True,2016-09-25,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
85,85,85,85,85,1B,,Caught Stealing 2B,572008,Chris Owings,592779,Brock Stewart,502671,Paul Goldschmidt,R,Carlos Ruiz,434563,2,1,5,True,2016-09-07,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
86,86,86,86,86,2B,3B,Stolen Base 3B,621311,David Dahl,548389,Ross Stripling,467827,Gerardo Parra,R,Carlos Ruiz,434563,3,0,6,False,2016-08-31,Stolen,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
87,87,87,87,87,1B,2B,Stolen Base 2B,621311,David Dahl,434442,J.P. Howell,448602,Mark Reynolds,L,Carlos Ruiz,434563,4,0,8,False,2016-08-31,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
88,88,88,88,88,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,605388,Adam Morgan,425877,Yadier Molina,L,Carlos Ruiz,434563,0,0,1,True,2016-08-19,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
89,89,89,89,89,1B,,Caught Stealing 2B,518934,DJ LeMahieu,595191,Jerad Eickhoff,471865,Carlos González,R,Carlos Ruiz,434563,3,0,3,True,2016-08-13,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
90,90,90,90,90,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,472610,Luis García,518934,DJ LeMahieu,R,Carlos Ruiz,434563,4,3,6,True,2016-08-13,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
91,91,91,91,91,3B,,Caught Stealing Home,502210,Josh Reddick,542587,Elvis Araujo,592626,Joc Pederson,L,Carlos Ruiz,434563,1,0,6,False,2016-08-10,Caught,Home,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
92,92,92,92,92,1B,,Caught Stealing 2B,434636,Ángel Pagán,592826,Vince Velasquez,452254,Hunter Pence,R,Carlos Ruiz,434563,1,1,3,True,2016-08-04,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
93,93,93,93,93,2B,,Caught Stealing 3B,430947,Erick Aybar,456696,David Hernandez,488818,Chase d'Arnaud,R,Carlos Ruiz,434563,0,0,6,False,2016-07-31,Caught,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
94,94,94,94,94,1B,2B,Caught Stealing 3B,607054,Jace Peterson,456696,David Hernandez,488818,Chase d'Arnaud,R,Carlos Ruiz,434563,0,0,6,False,2016-07-31,Caught,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
95,95,95,95,95,1B,2B,Stolen Base 2B,516782,Starling Marte,592826,Vince Velasquez,459964,Matt Joyce,R,Carlos Ruiz,434563,0,1,2,False,2016-07-24,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
96,96,96,96,96,1B,,Caught Stealing 2B,516782,Starling Marte,592826,Vince Velasquez,459964,Matt Joyce,R,Carlos Ruiz,434563,2,3,3,False,2016-07-24,Caught,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
97,97,97,97,97,2B,,Caught Stealing 3B,570256,Gregory Polanco,592826,Vince Velasquez,501896,David Freese,R,Carlos Ruiz,434563,2,3,5,False,2016-07-24,Caught,3B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
98,98,98,98,98,1B,2B,Stolen Base 2B,408314,José Reyes,595191,Jerad Eickhoff,452678,Asdrúbal Cabrera,R,Carlos Ruiz,434563,0,0,1,True,2016-07-16,Stolen,2B,2016,2017,28.3,2017,28.3,2017,28.3,2017,28.3,2017,28.3
