,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
3772,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,571578,Patrick Corbin,622072,Alex Wood,L,Chris Herrmann,543302,5,4,5,False,2017-04-15,Stolen,2B
5133,1B,,Caught Stealing 2B,475100,Scott Van Slyke,598264,Matt Barnes,454560,A.J. Ellis,R,Sandy León,506702,3,0,6,False,2016-08-06,Caught,2B
5261,1B,,Caught Stealing 2B,475100,Scott Van Slyke,429400,Adam Loewen,400284,Chase Utley,L,Welington Castillo,456078,1,4,7,False,2016-07-30,Caught,2B
5485,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,461829,Gio González,624577,Yasiel Puig,L,Wilson Ramos,467092,2,0,2,True,2016-07-20,Stolen,2B
7470,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,434718,Huston Street,571771,Enrique Hernández,R,Geovany Soto,434567,1,5,8,False,2016-04-01,Stolen,2B
280,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,571927,Steven Matz,592626,Joc Pederson,L,Johnny Monell,476192,0,1,2,False,2015-07-05,Stolen,2B
2280,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,572750,Eddie Butler,461314,Matt Kemp,R,Michael McKenry,502374,3,2,5,False,2014-09-27,Stolen,2B
2281,2B,3B,Stolen Base 3B,475100,Scott Van Slyke,462985,Franklin Morales,500743,Miguel Rojas,L,Michael McKenry,502374,6,5,12,False,2014-09-27,Stolen,3B
4227,1B,,Caught Stealing 2B,475100,Scott Van Slyke,445612,Dale Thayer,457759,Justin Turner,R,René Rivera,425784,1,2,9,True,2014-06-22,Caught,2B
5105,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,518516,Madison Bumgarner,400018,Miguel Olivo,L,Buster Posey,457763,0,0,2,False,2014-05-09,Stolen,2B
5289,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,543859,Michael Tonkin,346874,Juan Uribe,R,Josmil Pinto,500887,2,2,7,True,2014-05-01,Stolen,2B
5309,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,543859,Michael Tonkin,346874,Juan Uribe,R,Josmil Pinto,500887,2,2,7,True,2014-04-29,Stolen,2B
36,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,572750,Eddie Butler,461314,Matt Kemp,R,Michael McKenry,502374,3,2,5,False,2014-09-27,Stolen,2B
37,2B,3B,Stolen Base 3B,475100,Scott Van Slyke,462985,Franklin Morales,500743,Miguel Rojas,L,Michael McKenry,502374,6,5,12,False,2014-09-27,Stolen,3B
1983,1B,,Caught Stealing 2B,475100,Scott Van Slyke,445612,Dale Thayer,457759,Justin Turner,R,René Rivera,425784,1,2,9,True,2014-06-22,Caught,2B
2861,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,518516,Madison Bumgarner,400018,Miguel Olivo,L,Buster Posey,457763,0,0,2,False,2014-05-09,Stolen,2B
3045,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,543859,Michael Tonkin,346874,Juan Uribe,R,Josmil Pinto,500887,2,2,7,True,2014-05-01,Stolen,2B
3065,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,543859,Michael Tonkin,346874,Juan Uribe,R,Josmil Pinto,500887,2,2,7,True,2014-04-29,Stolen,2B
1098,1B,,Caught Stealing 2B,475100,Scott Van Slyke,598264,Matt Barnes,454560,A.J. Ellis,R,Sandy León,506702,3,0,6,False,2016-08-06,Caught,2B
1226,1B,,Caught Stealing 2B,475100,Scott Van Slyke,429400,Adam Loewen,400284,Chase Utley,L,Welington Castillo,456078,1,4,7,False,2016-07-30,Caught,2B
1450,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,461829,Gio González,624577,Yasiel Puig,L,Wilson Ramos,467092,2,0,2,True,2016-07-20,Stolen,2B
3435,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,434718,Huston Street,571771,Enrique Hernández,R,Geovany Soto,434567,1,5,8,False,2016-04-01,Stolen,2B
3144,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,571578,Patrick Corbin,622072,Alex Wood,L,Chris Herrmann,543302,5,4,5,False,2017-04-15,Stolen,2B
4505,1B,,Caught Stealing 2B,475100,Scott Van Slyke,598264,Matt Barnes,454560,A.J. Ellis,R,Sandy León,506702,3,0,6,False,2016-08-06,Caught,2B
4633,1B,,Caught Stealing 2B,475100,Scott Van Slyke,429400,Adam Loewen,400284,Chase Utley,L,Welington Castillo,456078,1,4,7,False,2016-07-30,Caught,2B
4857,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,461829,Gio González,624577,Yasiel Puig,L,Wilson Ramos,467092,2,0,2,True,2016-07-20,Stolen,2B
6842,1B,2B,Stolen Base 2B,475100,Scott Van Slyke,434718,Huston Street,571771,Enrique Hernández,R,Geovany Soto,434567,1,5,8,False,2016-04-01,Stolen,2B
