,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
50,50,50,50,50,2B,,Caught Stealing 3B,592206,Nick Castellanos,605200,Zach Davies,519203,Anthony Rizzo,R,Manny Piña,444489,4,1,4,False,2019-08-02,Caught,3B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
51,51,51,51,51,1B,2B,Stolen Base 2B,595879,Javier Báez,592222,Alex Claudio,656941,Kyle Schwarber,L,Manny Piña,444489,6,1,6,False,2019-08-02,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
52,52,52,52,52,1B,2B,Stolen Base 2B,518792,Jason Heyward,502624,Chase Anderson,664023,Ian Happ,R,Manny Piña,444489,0,0,2,True,2019-07-27,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
53,53,53,53,53,1B,2B,Stolen Base 2B,578428,Jose Iglesias,605200,Zach Davies,543432,Ryan Lavarnway,R,Manny Piña,444489,0,4,4,True,2019-07-23,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
54,54,54,54,54,1B,2B,Stolen Base 2B,606466,Ketel Marte,623352,Josh Hader,572233,Christian Walker,L,Manny Piña,444489,4,7,9,False,2019-07-21,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
55,55,55,55,55,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,502624,Chase Anderson,621020,Dansby Swanson,R,Manny Piña,444489,2,0,3,True,2019-07-17,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
56,56,56,56,56,2B,,Caught Stealing 3B,446334,Evan Longoria,605200,Zach Davies,543063,Brandon Crawford,R,Manny Piña,444489,0,1,4,True,2019-07-13,Caught,3B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
57,57,57,57,57,1B,,Caught Stealing 2B,668804,Bryan Reynolds,605200,Zach Davies,605137,Josh Bell,R,Manny Piña,444489,0,0,3,False,2019-07-05,Caught,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
58,58,58,58,58,1B,,Caught Stealing 2B,516782,Starling Marte,605200,Zach Davies,605137,Josh Bell,R,Manny Piña,444489,1,1,6,True,2019-06-30,Caught,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
59,59,59,59,59,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605288,Adrian Houser,571539,Matt Carasiti,R,Manny Piña,444489,0,2,2,True,2019-06-26,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
60,60,60,60,60,1B,,Caught Stealing 2B,570267,Domingo Santana,592222,Alex Claudio,553882,Omar Narváez,L,Manny Piña,444489,2,3,7,True,2019-06-26,Caught,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
61,61,61,61,61,2B,3B,Stolen Base 3B,624577,Yasiel Puig,502624,Chase Anderson,592200,Curt Casali,R,Manny Piña,444489,0,3,1,True,2019-06-21,Stolen,3B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
62,62,62,62,62,1B,2B,Stolen Base 2B,578428,Jose Iglesias,502624,Chase Anderson,592200,Curt Casali,R,Manny Piña,444489,0,3,1,True,2019-06-21,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
63,63,63,63,63,1B,2B,Stolen Base 2B,669222,Nick Senzel,502624,Chase Anderson,553993,Eugenio Suárez,R,Manny Piña,444489,0,3,2,True,2019-06-21,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
64,64,64,64,64,1B,,Caught Stealing 2B,665487,Fernando Tatis Jr.,605288,Adrian Houser,543333,Eric Hosmer,R,Manny Piña,444489,5,4,6,False,2019-06-19,Caught,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
65,65,65,65,65,1B,,Caught Stealing 2B,642708,Amed Rosario,605200,Zach Davies,453943,Todd Frazier,R,Manny Piña,444489,3,1,6,True,2019-05-05,Caught,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
66,66,66,66,66,1B,2B,Stolen Base 2B,596115,Trevor Story,642547,Freddy Peralta,621311,David Dahl,R,Manny Piña,444489,0,5,2,True,2019-05-02,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
67,67,67,67,67,1B,2B,Stolen Base 2B,572761,Matt Carpenter,605200,Zach Davies,502671,Paul Goldschmidt,R,Manny Piña,444489,2,1,5,False,2019-04-23,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
68,68,68,68,68,2B,3B,Stolen Base 3B,425877,Yadier Molina,543935,Alex Wilson,451594,Dexter Fowler,R,Manny Piña,444489,4,2,8,False,2019-04-23,Stolen,3B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
69,69,69,69,69,1B,2B,Stolen Base 2B,596115,Trevor Story,605200,Zach Davies,641857,Ryan McMahon,R,Manny Piña,444489,1,2,4,False,2019-09-27,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
70,70,70,70,70,1B,2B,Stolen Base 2B,606157,Aristides Aquino,502624,Chase Anderson,642165,Josh VanMeter,R,Manny Piña,444489,1,0,3,False,2019-09-26,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
71,71,71,71,71,1B,2B,Stolen Base 2B,595879,Javier Báez,461829,Gio González,592206,Nick Castellanos,L,Manny Piña,444489,0,0,3,False,2019-09-01,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
72,72,72,72,72,1B,2B,Stolen Base 2B,592178,Kris Bryant,461829,Gio González,605170,Victor Caratini,L,Manny Piña,444489,0,0,3,False,2019-09-01,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
73,73,73,73,73,1B,2B,Stolen Base 2B,641796,Tim Locastro,605200,Zach Davies,500871,Eduardo Escobar,R,Manny Piña,444489,0,0,1,True,2019-08-25,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
74,74,74,74,74,1B,2B,Stolen Base 2B,606466,Ketel Marte,605143,Ray Black,641796,Tim Locastro,R,Manny Piña,444489,0,5,6,True,2019-08-25,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
75,75,75,75,75,1B,2B,Stolen Base 2B,543939,Kolten Wong,458006,Matt Albers,664056,Harrison Bader,R,Manny Piña,444489,7,2,7,False,2019-08-20,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
76,76,76,76,76,1B,2B,Stolen Base 2B,607208,Trea Turner,605288,Adrian Houser,543685,Anthony Rendon,R,Manny Piña,444489,1,1,3,False,2019-08-16,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
77,77,77,77,77,1B,2B,Stolen Base 2B,645302,Victor Robles,605288,Adrian Houser,543228,Yan Gomes,R,Manny Piña,444489,1,1,4,False,2019-08-16,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
78,78,78,78,78,1B,,Caught Stealing 2B,650333,Luis Arraez,642547,Freddy Peralta,543068,C.J. Cron,R,Manny Piña,444489,1,3,6,True,2019-08-13,Caught,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
79,79,79,79,79,1B,2B,Stolen Base 2B,592261,Delino DeShields,461829,Gio González,542454,Danny Santana,L,Manny Piña,444489,1,1,5,True,2019-08-09,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
80,80,80,80,80,1B,2B,Stolen Base 2B,592261,Delino DeShields,458006,Matt Albers,542454,Danny Santana,R,Manny Piña,444489,2,2,7,True,2019-08-09,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
81,81,81,81,81,2B,3B,Stolen Base 3B,592261,Delino DeShields,458006,Matt Albers,462101,Elvis Andrus,R,Manny Piña,444489,2,2,7,True,2019-08-09,Stolen,3B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
82,82,82,82,82,1B,2B,Stolen Base 2B,542454,Danny Santana,458006,Matt Albers,462101,Elvis Andrus,R,Manny Piña,444489,2,2,7,True,2019-08-09,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
83,83,83,83,83,2B,,Caught Stealing 3B,592206,Nick Castellanos,605200,Zach Davies,519203,Anthony Rizzo,R,Manny Piña,444489,4,1,4,False,2019-08-02,Caught,3B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
84,84,84,84,84,1B,2B,Stolen Base 2B,595879,Javier Báez,592222,Alex Claudio,656941,Kyle Schwarber,L,Manny Piña,444489,6,1,6,False,2019-08-02,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
85,85,85,85,85,1B,2B,Stolen Base 2B,518792,Jason Heyward,502624,Chase Anderson,664023,Ian Happ,R,Manny Piña,444489,0,0,2,True,2019-07-27,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
86,86,86,86,86,1B,2B,Stolen Base 2B,578428,Jose Iglesias,605200,Zach Davies,543432,Ryan Lavarnway,R,Manny Piña,444489,0,4,4,True,2019-07-23,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
87,87,87,87,87,1B,2B,Stolen Base 2B,606466,Ketel Marte,623352,Josh Hader,572233,Christian Walker,L,Manny Piña,444489,4,7,9,False,2019-07-21,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
88,88,88,88,88,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,502624,Chase Anderson,621020,Dansby Swanson,R,Manny Piña,444489,2,0,3,True,2019-07-17,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
89,89,89,89,89,2B,,Caught Stealing 3B,446334,Evan Longoria,605200,Zach Davies,543063,Brandon Crawford,R,Manny Piña,444489,0,1,4,True,2019-07-13,Caught,3B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
90,90,90,90,90,1B,,Caught Stealing 2B,668804,Bryan Reynolds,605200,Zach Davies,605137,Josh Bell,R,Manny Piña,444489,0,0,3,False,2019-07-05,Caught,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
91,91,91,91,91,1B,,Caught Stealing 2B,516782,Starling Marte,605200,Zach Davies,605137,Josh Bell,R,Manny Piña,444489,1,1,6,True,2019-06-30,Caught,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
92,92,92,92,92,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,605288,Adrian Houser,571539,Matt Carasiti,R,Manny Piña,444489,0,2,2,True,2019-06-26,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
93,93,93,93,93,1B,,Caught Stealing 2B,570267,Domingo Santana,592222,Alex Claudio,553882,Omar Narváez,L,Manny Piña,444489,2,3,7,True,2019-06-26,Caught,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
94,94,94,94,94,2B,3B,Stolen Base 3B,624577,Yasiel Puig,502624,Chase Anderson,592200,Curt Casali,R,Manny Piña,444489,0,3,1,True,2019-06-21,Stolen,3B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
95,95,95,95,95,1B,2B,Stolen Base 2B,578428,Jose Iglesias,502624,Chase Anderson,592200,Curt Casali,R,Manny Piña,444489,0,3,1,True,2019-06-21,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
96,96,96,96,96,1B,2B,Stolen Base 2B,669222,Nick Senzel,502624,Chase Anderson,553993,Eugenio Suárez,R,Manny Piña,444489,0,3,2,True,2019-06-21,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
97,97,97,97,97,1B,,Caught Stealing 2B,665487,Fernando Tatis Jr.,605288,Adrian Houser,543333,Eric Hosmer,R,Manny Piña,444489,5,4,6,False,2019-06-19,Caught,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
98,98,98,98,98,1B,,Caught Stealing 2B,642708,Amed Rosario,605200,Zach Davies,453943,Todd Frazier,R,Manny Piña,444489,3,1,6,True,2019-05-05,Caught,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
99,99,99,99,99,1B,2B,Stolen Base 2B,596115,Trevor Story,642547,Freddy Peralta,621311,David Dahl,R,Manny Piña,444489,0,5,2,True,2019-05-02,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
100,100,100,100,100,1B,2B,Stolen Base 2B,572761,Matt Carpenter,605200,Zach Davies,502671,Paul Goldschmidt,R,Manny Piña,444489,2,1,5,False,2019-04-23,Stolen,2B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
101,101,101,101,101,2B,3B,Stolen Base 3B,425877,Yadier Molina,543935,Alex Wilson,451594,Dexter Fowler,R,Manny Piña,444489,4,2,8,False,2019-04-23,Stolen,3B,2019,2020,27.0,2020,27.0,2020,27.0,2020,27.0,2020,27.0
