,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
140,1B,,Caught Stealing 2B,607043,Brandon Nimmo,664126,Pete Fairbanks,642086,Dominic Smith,R,Mike Zunino,572287,0,0,1,False,2020-09-21,Caught,2B
460,1B,,Caught Stealing 2B,607043,Brandon Nimmo,605400,Aaron Nola,624424,Michael Conforto,R,Andrew Knapp,595284,0,0,1,False,2020-09-06,Caught,2B
1116,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,468504,Jhoulys Chacín,624413,Pete Alonso,R,Travis d'Arnaud,518595,5,9,6,True,2020-07-31,Stolen,2B
1256,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,502154,Zack Britton,624413,Pete Alonso,L,Kyle Higashioka,543309,2,3,5,False,2020-07-18,Stolen,2B
1333,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,657141,Jordan Yamamoto,624413,Pete Alonso,R,Tyler Heineman,623168,0,0,1,False,2019-09-26,Stolen,2B
1721,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,453286,Max Scherzer,453943,Todd Frazier,R,Kurt Suzuki,435559,1,0,2,True,2019-09-03,Stolen,2B
3816,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,453562,Jake Arrieta,624413,Pete Alonso,R,J.T. Realmuto,592663,1,0,3,False,2019-04-22,Stolen,2B
84,1B,,Caught Stealing 2B,607043,Brandon Nimmo,669203,Corbin Burnes,624424,Michael Conforto,R,Manny Piña,444489,2,0,4,True,2021-09-25,Caught,2B
428,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,607200,Erick Fedde,624413,Pete Alonso,R,Keibert Ruiz,660688,0,6,2,True,2021-09-04,Stolen,2B
488,1B,,Caught Stealing 2B,607043,Brandon Nimmo,665795,Edward Cabrera,624424,Michael Conforto,R,Sandy León,506702,0,0,1,False,2021-08-31,Caught,2B
511,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,641851,Kyle McGowin,596019,Francisco Lindor,R,Tres Barrera,668663,7,3,6,False,2021-08-29,Stolen,2B
642,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,453286,Max Scherzer,624413,Pete Alonso,R,Will Smith,669257,2,0,3,True,2021-08-21,Stolen,2B
