,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
13,13,13,13,13,320,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,666120,Ian Anderson,660821,Jesús Sánchez,R,Travis d'Arnaud,518595,0,2,3,True,2021-09-10,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
14,14,14,14,14,339,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,573186,Marcus Stroman,650559,Bryan De La Cruz,R,James McCann,543510,1,2,6,False,2021-09-09,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
15,15,15,15,15,492,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,612434,Miguel Castro,500743,Miguel Rojas,R,Patrick Mazeika,664850,1,5,7,True,2021-08-31,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
16,16,16,16,16,493,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,612434,Miguel Castro,650559,Bryan De La Cruz,R,Patrick Mazeika,664850,1,5,7,True,2021-08-31,Stolen,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
17,17,17,17,17,567,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,680686,Josiah Gray,542583,Jesús Aguilar,R,Riley Adams,656180,1,0,3,False,2021-08-25,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
18,18,18,18,18,598,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,607200,Erick Fedde,621446,Lewis Brinson,R,Tres Barrera,668663,0,0,1,False,2021-08-24,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
19,19,19,19,19,599,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,607200,Erick Fedde,621446,Lewis Brinson,R,Tres Barrera,668663,0,0,3,False,2021-08-24,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
20,20,20,20,20,627,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,661269,Vladimir Gutierrez,660821,Jesús Sánchez,R,Tyler Stephenson,663886,1,1,4,True,2021-08-22,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
21,21,21,21,21,659,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,543243,Sonny Gray,542583,Jesús Aguilar,R,Tucker Barnhart,571466,2,0,4,True,2021-08-20,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
22,22,22,22,22,948,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,656756,Jordan Montgomery,605119,Brian Anderson,L,Gary Sánchez,596142,1,0,3,False,2021-08-01,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
23,23,23,23,23,1182,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,592826,Vince Velasquez,542583,Jesús Aguilar,R,J.T. Realmuto,592663,0,0,1,True,2021-07-18,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
24,24,24,24,24,1199,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,592826,Vince Velasquez,542583,Jesús Aguilar,R,J.T. Realmuto,592663,0,0,1,True,2021-07-17,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
25,25,25,25,25,1234,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,666120,Ian Anderson,516782,Starling Marte,R,Kevan Smith,607345,3,0,2,False,2021-07-11,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
26,26,26,26,26,1315,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,641360,Phil Bickford,516782,Starling Marte,R,Will Smith,669257,1,1,7,False,2021-07-06,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
27,27,27,27,27,1523,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,605452,Joe Ross,542583,Jesús Aguilar,R,Yan Gomes,543228,0,1,1,False,2021-06-24,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
28,28,28,28,28,1612,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,453562,Jake Arrieta,516782,Starling Marte,R,Jose Lobaton,446653,0,0,1,True,2021-06-19,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
29,29,29,29,29,1998,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,592826,Vince Velasquez,542583,Jesús Aguilar,R,Andrew Knapp,595284,0,0,1,False,2021-05-25,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
30,30,30,30,30,1999,2B,,Caught Stealing 3B,665862,Jazz Chisholm Jr.,592826,Vince Velasquez,594807,Adam Duvall,R,Andrew Knapp,595284,0,0,1,False,2021-05-25,Caught,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
31,31,31,31,31,2057,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,573186,Marcus Stroman,572816,Corey Dickerson,R,James McCann,543510,0,2,1,False,2021-05-21,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
32,32,32,32,32,2119,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,670955,Edwin Uceta,572816,Corey Dickerson,R,Austin Barnes,605131,2,3,7,True,2021-05-16,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
33,33,33,33,33,2436,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,605288,Adrian Houser,500743,Miguel Rojas,R,Omar Narváez,553882,0,0,1,True,2021-04-27,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
34,34,34,34,34,2451,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,669203,Corbin Burnes,500743,Miguel Rojas,R,Manny Piña,444489,0,0,1,True,2021-04-26,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
35,35,35,35,35,2452,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,669203,Corbin Burnes,542583,Jesús Aguilar,R,Manny Piña,444489,0,0,1,True,2021-04-26,Stolen,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
36,36,36,36,36,2543,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,669145,Bruce Zimmermann,542583,Jesús Aguilar,L,Pedro Severino,600474,0,0,3,False,2021-04-21,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
37,37,37,37,37,2635,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,592426,Luke Jackson,595751,Jorge Alfaro,R,Travis d'Arnaud,518595,5,5,8,True,2021-04-14,Stolen,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
38,38,38,38,38,2696,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,612434,Miguel Castro,500743,Miguel Rojas,R,Patrick Mazeika,664850,1,5,7,True,2021-04-11,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
39,39,39,39,39,2697,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,612434,Miguel Castro,650559,Bryan De La Cruz,R,Patrick Mazeika,664850,1,5,7,True,2021-04-11,Stolen,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
40,40,40,40,40,2813,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,448179,Rich Hill,595453,Chad Wallach,L,Mike Zunino,572287,4,2,4,False,2021-04-03,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
41,41,41,41,41,2814,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,448179,Rich Hill,595453,Chad Wallach,L,Mike Zunino,572287,4,2,4,False,2021-04-03,Stolen,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
42,42,42,42,42,1963,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,571901,Aaron Loup,650331,Lewin Díaz,L,James McCann,543510,2,3,9,True,2021-09-29,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
43,43,43,43,43,1982,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,573186,Marcus Stroman,650559,Bryan De La Cruz,R,Tomás Nido,621512,1,0,3,True,2021-09-28,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
44,44,44,44,44,2098,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,621348,Sam Clay,621446,Lewis Brinson,L,Keibert Ruiz,660688,8,7,10,False,2021-09-20,Stolen,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
45,45,45,45,45,2210,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,502179,Paolo Espino,650559,Bryan De La Cruz,R,Keibert Ruiz,660688,0,0,1,True,2021-09-13,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
46,46,46,46,46,2244,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,666120,Ian Anderson,660821,Jesús Sánchez,R,Travis d'Arnaud,518595,0,2,3,True,2021-09-10,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
47,47,47,47,47,2263,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,573186,Marcus Stroman,650559,Bryan De La Cruz,R,James McCann,543510,1,2,6,False,2021-09-09,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
48,48,48,48,48,2416,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,612434,Miguel Castro,500743,Miguel Rojas,R,Patrick Mazeika,664850,1,5,7,True,2021-08-31,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
49,49,49,49,49,2417,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,612434,Miguel Castro,650559,Bryan De La Cruz,R,Patrick Mazeika,664850,1,5,7,True,2021-08-31,Stolen,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
50,50,50,50,50,2491,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,680686,Josiah Gray,542583,Jesús Aguilar,R,Riley Adams,656180,1,0,3,False,2021-08-25,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
51,51,51,51,51,2522,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,607200,Erick Fedde,621446,Lewis Brinson,R,Tres Barrera,668663,0,0,1,False,2021-08-24,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
52,52,52,52,52,2523,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,607200,Erick Fedde,621446,Lewis Brinson,R,Tres Barrera,668663,0,0,3,False,2021-08-24,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
53,53,53,53,53,2551,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,661269,Vladimir Gutierrez,660821,Jesús Sánchez,R,Tyler Stephenson,663886,1,1,4,True,2021-08-22,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
54,54,54,54,54,2583,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,543243,Sonny Gray,542583,Jesús Aguilar,R,Tucker Barnhart,571466,2,0,4,True,2021-08-20,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
55,55,55,55,55,2872,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,656756,Jordan Montgomery,605119,Brian Anderson,L,Gary Sánchez,596142,1,0,3,False,2021-08-01,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
56,56,56,56,56,3106,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,592826,Vince Velasquez,542583,Jesús Aguilar,R,J.T. Realmuto,592663,0,0,1,True,2021-07-18,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
57,57,57,57,57,3123,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,592826,Vince Velasquez,542583,Jesús Aguilar,R,J.T. Realmuto,592663,0,0,1,True,2021-07-17,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
58,58,58,58,58,3158,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,666120,Ian Anderson,516782,Starling Marte,R,Kevan Smith,607345,3,0,2,False,2021-07-11,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
59,59,59,59,59,3239,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,641360,Phil Bickford,516782,Starling Marte,R,Will Smith,669257,1,1,7,False,2021-07-06,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
60,60,60,60,60,3447,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,605452,Joe Ross,542583,Jesús Aguilar,R,Yan Gomes,543228,0,1,1,False,2021-06-24,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
61,61,61,61,61,3536,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,453562,Jake Arrieta,516782,Starling Marte,R,Jose Lobaton,446653,0,0,1,True,2021-06-19,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
62,62,62,62,62,3922,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,592826,Vince Velasquez,542583,Jesús Aguilar,R,Andrew Knapp,595284,0,0,1,False,2021-05-25,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
63,63,63,63,63,3923,2B,,Caught Stealing 3B,665862,Jazz Chisholm Jr.,592826,Vince Velasquez,594807,Adam Duvall,R,Andrew Knapp,595284,0,0,1,False,2021-05-25,Caught,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
64,64,64,64,64,3981,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,573186,Marcus Stroman,572816,Corey Dickerson,R,James McCann,543510,0,2,1,False,2021-05-21,Caught,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
65,65,65,65,65,4043,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,670955,Edwin Uceta,572816,Corey Dickerson,R,Austin Barnes,605131,2,3,7,True,2021-05-16,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
66,66,66,66,66,4360,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,605288,Adrian Houser,500743,Miguel Rojas,R,Omar Narváez,553882,0,0,1,True,2021-04-27,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
67,67,67,67,67,4375,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,669203,Corbin Burnes,500743,Miguel Rojas,R,Manny Piña,444489,0,0,1,True,2021-04-26,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
68,68,68,68,68,4376,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,669203,Corbin Burnes,542583,Jesús Aguilar,R,Manny Piña,444489,0,0,1,True,2021-04-26,Stolen,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
69,69,69,69,69,4467,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,669145,Bruce Zimmermann,542583,Jesús Aguilar,L,Pedro Severino,600474,0,0,3,False,2021-04-21,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
70,70,70,70,70,4559,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,592426,Luke Jackson,595751,Jorge Alfaro,R,Travis d'Arnaud,518595,5,5,8,True,2021-04-14,Stolen,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
71,71,71,71,71,4620,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,612434,Miguel Castro,500743,Miguel Rojas,R,Patrick Mazeika,664850,1,5,7,True,2021-04-11,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
72,72,72,72,72,4621,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,612434,Miguel Castro,650559,Bryan De La Cruz,R,Patrick Mazeika,664850,1,5,7,True,2021-04-11,Stolen,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
73,73,73,73,73,4737,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,448179,Rich Hill,595453,Chad Wallach,L,Mike Zunino,572287,4,2,4,False,2021-04-03,Stolen,2B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
74,74,74,74,74,4738,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,448179,Rich Hill,595453,Chad Wallach,L,Mike Zunino,572287,4,2,4,False,2021-04-03,Stolen,3B,2021,2022,29.3,2022,29.3,2022,29.3,2022,29.3,2022,29.3
75,75,75,75,75,376,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,623451,Jackson Stephens,542932,Jon Berti,R,Sean Murphy,669221,5,4,5,False,2023-09-16,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
76,76,76,76,76,377,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,621345,A.J. Minter,542932,Jon Berti,L,Sean Murphy,669221,5,5,7,False,2023-09-16,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
77,77,77,77,77,378,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,621345,A.J. Minter,542932,Jon Berti,L,Sean Murphy,669221,5,5,7,False,2023-09-16,Stolen,3B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
78,78,78,78,78,652,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,477132,Clayton Kershaw,641658,Garrett Hampson,L,Austin Barnes,605131,1,2,4,False,2023-09-05,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
79,79,79,79,79,716,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,640448,Kyle Finnegan,650559,Bryan De La Cruz,R,Drew Millas,686452,4,6,9,True,2023-09-03,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
80,80,80,80,80,1058,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,660813,Brusdar Graterol,660821,Jesús Sánchez,R,Will Smith,669257,3,1,9,True,2023-08-19,Stolen,3B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
81,81,81,81,81,1146,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,664299,Cristian Javier,669394,Jake Burger,R,Yainer Diaz,673237,3,2,4,False,2023-08-15,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
82,82,82,82,82,1383,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,592351,Jon Gray,542932,Jon Berti,R,Austin Hedges,595978,0,3,3,True,2023-08-05,Caught,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
83,83,83,83,83,1484,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,592836,Taijuan Walker,542932,Jon Berti,R,J.T. Realmuto,592663,2,2,6,False,2023-07-31,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
84,84,84,84,84,3246,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,571656,Buck Farmer,624585,Jorge Soler,R,Curt Casali,592200,1,3,5,False,2023-05-13,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
85,85,85,85,85,3313,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,694297,Brandon Pfaadt,624585,Jorge Soler,R,Gabriel Moreno,672515,0,0,1,True,2023-05-09,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
86,86,86,86,86,3314,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,694297,Brandon Pfaadt,624585,Jorge Soler,R,Gabriel Moreno,672515,1,6,5,True,2023-05-09,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
87,87,87,87,87,3483,1B,,Caught Stealing 2B,665862,Jazz Chisholm Jr.,543521,Collin McHugh,624585,Jorge Soler,R,Sean Murphy,669221,4,8,4,False,2023-05-03,Caught,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
88,88,88,88,88,3615,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,573186,Marcus Stroman,643265,Garrett Cooper,R,Yan Gomes,543228,1,1,6,False,2023-04-28,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
89,89,89,89,89,3616,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,573186,Marcus Stroman,643265,Garrett Cooper,R,Yan Gomes,543228,1,1,6,False,2023-04-28,Stolen,3B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
90,90,90,90,90,3637,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,657140,Kyle Wright,643265,Garrett Cooper,R,Chadwick Tromp,644433,0,0,1,True,2023-04-27,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
91,91,91,91,91,3639,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,445926,Jesse Chavez,643265,Garrett Cooper,R,Chadwick Tromp,644433,4,5,9,True,2023-04-27,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
92,92,92,92,92,3737,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,663986,Trevor Stephan,516416,Jean Segura,R,Mike Zunino,572287,4,1,7,True,2023-04-23,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
93,93,93,93,93,3822,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,666808,Camilo Doval,624585,Jorge Soler,R,Joey Bart,663698,1,1,10,False,2023-04-19,Stolen,3B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
