,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1812,1B,,Caught Stealing 2B,542979,Keon Broxton,572020,James Paxton,621005,Tim Lopes,L,Gary Sánchez,596142,0,2,3,False,2019-08-28,Caught,2B
2013,1B,,Caught Stealing 2B,542979,Keon Broxton,429719,Edwin Jackson,605480,Mallex Smith,R,Jake Rogers,668670,2,0,3,True,2019-08-14,Caught,2B
2090,1B,,Caught Stealing 2B,542979,Keon Broxton,543118,Oliver Drake,553882,Omar Narváez,R,Mike Zunino,572287,2,2,8,False,2019-08-09,Caught,2B
2132,1B,2B,Stolen Base 2B,542979,Keon Broxton,659275,Dinelson Lamet,605480,Mallex Smith,R,Austin Hedges,595978,0,0,3,False,2019-08-06,Stolen,2B
2255,1B,2B,Stolen Base 2B,542979,Keon Broxton,642558,Ariel Jurado,641487,J.P. Crawford,R,Tim Federowicz,543148,0,4,4,True,2019-07-30,Stolen,2B
2797,1B,2B,Stolen Base 2B,542979,Keon Broxton,592145,Jesse Biddle,621006,Richie Martin,L,Omar Narváez,553882,2,6,8,True,2019-06-22,Stolen,2B
3108,1B,2B,Stolen Base 2B,542979,Keon Broxton,501985,Mike Minor,621466,DJ Stewart,L,Jeff Mathis,425772,1,0,4,True,2019-06-05,Stolen,2B
3131,2B,3B,Stolen Base 3B,542979,Keon Broxton,592767,Drew Smyly,641820,Trey Mancini,L,Isiah Kiner-Falefa,643396,1,5,2,True,2019-06-04,Stolen,3B
3265,1B,2B,Stolen Base 2B,542979,Keon Broxton,596057,Daniel Norris,621006,Richie Martin,L,Grayson Greiner,606988,2,1,2,False,2019-05-27,Stolen,2B
4009,1B,2B,Stolen Base 2B,542979,Keon Broxton,657140,Kyle Wright,607043,Brandon Nimmo,R,Tyler Flowers,452095,1,2,4,True,2019-04-12,Stolen,2B
4020,1B,2B,Stolen Base 2B,542979,Keon Broxton,592426,Luke Jackson,429664,Robinson Canó,R,Tyler Flowers,452095,3,6,9,True,2019-04-11,Stolen,2B
4127,1B,,Caught Stealing 2B,542979,Keon Broxton,607457,Kyle Barraclough,501571,Juan Lagares,R,Yan Gomes,543228,3,2,7,False,2019-04-06,Caught,2B
4655,1B,,Caught Stealing 2B,542979,Keon Broxton,572020,James Paxton,621005,Tim Lopes,L,Gary Sánchez,596142,0,2,3,False,2019-08-28,Caught,2B
4856,1B,,Caught Stealing 2B,542979,Keon Broxton,429719,Edwin Jackson,605480,Mallex Smith,R,Jake Rogers,668670,2,0,3,True,2019-08-14,Caught,2B
4933,1B,,Caught Stealing 2B,542979,Keon Broxton,543118,Oliver Drake,553882,Omar Narváez,R,Mike Zunino,572287,2,2,8,False,2019-08-09,Caught,2B
4975,1B,2B,Stolen Base 2B,542979,Keon Broxton,659275,Dinelson Lamet,605480,Mallex Smith,R,Austin Hedges,595978,0,0,3,False,2019-08-06,Stolen,2B
5098,1B,2B,Stolen Base 2B,542979,Keon Broxton,642558,Ariel Jurado,641487,J.P. Crawford,R,Tim Federowicz,543148,0,4,4,True,2019-07-30,Stolen,2B
5640,1B,2B,Stolen Base 2B,542979,Keon Broxton,592145,Jesse Biddle,621006,Richie Martin,L,Omar Narváez,553882,2,6,8,True,2019-06-22,Stolen,2B
5951,1B,2B,Stolen Base 2B,542979,Keon Broxton,501985,Mike Minor,621466,DJ Stewart,L,Jeff Mathis,425772,1,0,4,True,2019-06-05,Stolen,2B
5974,2B,3B,Stolen Base 3B,542979,Keon Broxton,592767,Drew Smyly,641820,Trey Mancini,L,Isiah Kiner-Falefa,643396,1,5,2,True,2019-06-04,Stolen,3B
6108,1B,2B,Stolen Base 2B,542979,Keon Broxton,596057,Daniel Norris,621006,Richie Martin,L,Grayson Greiner,606988,2,1,2,False,2019-05-27,Stolen,2B
6852,1B,2B,Stolen Base 2B,542979,Keon Broxton,657140,Kyle Wright,607043,Brandon Nimmo,R,Tyler Flowers,452095,1,2,4,True,2019-04-12,Stolen,2B
6863,1B,2B,Stolen Base 2B,542979,Keon Broxton,592426,Luke Jackson,429664,Robinson Canó,R,Tyler Flowers,452095,3,6,9,True,2019-04-11,Stolen,2B
6970,1B,,Caught Stealing 2B,542979,Keon Broxton,607457,Kyle Barraclough,501571,Juan Lagares,R,Yan Gomes,543228,3,2,7,False,2019-04-06,Caught,2B
6579,1B,,Caught Stealing 2B,542979,Keon Broxton,572020,James Paxton,621005,Tim Lopes,L,Gary Sánchez,596142,0,2,3,False,2019-08-28,Caught,2B
6780,1B,,Caught Stealing 2B,542979,Keon Broxton,429719,Edwin Jackson,605480,Mallex Smith,R,Jake Rogers,668670,2,0,3,True,2019-08-14,Caught,2B
6857,1B,,Caught Stealing 2B,542979,Keon Broxton,543118,Oliver Drake,553882,Omar Narváez,R,Mike Zunino,572287,2,2,8,False,2019-08-09,Caught,2B
6899,1B,2B,Stolen Base 2B,542979,Keon Broxton,659275,Dinelson Lamet,605480,Mallex Smith,R,Austin Hedges,595978,0,0,3,False,2019-08-06,Stolen,2B
7022,1B,2B,Stolen Base 2B,542979,Keon Broxton,642558,Ariel Jurado,641487,J.P. Crawford,R,Tim Federowicz,543148,0,4,4,True,2019-07-30,Stolen,2B
7564,1B,2B,Stolen Base 2B,542979,Keon Broxton,592145,Jesse Biddle,621006,Richie Martin,L,Omar Narváez,553882,2,6,8,True,2019-06-22,Stolen,2B
7875,1B,2B,Stolen Base 2B,542979,Keon Broxton,501985,Mike Minor,621466,DJ Stewart,L,Jeff Mathis,425772,1,0,4,True,2019-06-05,Stolen,2B
7898,2B,3B,Stolen Base 3B,542979,Keon Broxton,592767,Drew Smyly,641820,Trey Mancini,L,Isiah Kiner-Falefa,643396,1,5,2,True,2019-06-04,Stolen,3B
8032,1B,2B,Stolen Base 2B,542979,Keon Broxton,596057,Daniel Norris,621006,Richie Martin,L,Grayson Greiner,606988,2,1,2,False,2019-05-27,Stolen,2B
8776,1B,2B,Stolen Base 2B,542979,Keon Broxton,657140,Kyle Wright,607043,Brandon Nimmo,R,Tyler Flowers,452095,1,2,4,True,2019-04-12,Stolen,2B
8787,1B,2B,Stolen Base 2B,542979,Keon Broxton,592426,Luke Jackson,429664,Robinson Canó,R,Tyler Flowers,452095,3,6,9,True,2019-04-11,Stolen,2B
8894,1B,,Caught Stealing 2B,542979,Keon Broxton,607457,Kyle Barraclough,501571,Juan Lagares,R,Yan Gomes,543228,3,2,7,False,2019-04-06,Caught,2B
722,1B,2B,Stolen Base 2B,542979,Keon Broxton,593974,Wandy Peralta,519346,Eric Thames,L,Tucker Barnhart,571466,7,5,7,False,2017-09-26,Stolen,2B
753,1B,2B,Stolen Base 2B,542979,Keon Broxton,500779,Jose Quintana,502624,Chase Anderson,L,Willson Contreras,575929,0,1,5,False,2017-09-24,Stolen,2B
983,1B,,Caught Stealing 2B,542979,Keon Broxton,543037,Gerrit Cole,502026,Jeremy Jeffress,R,Chris Stewart,455755,5,2,4,False,2017-09-12,Caught,2B
1685,1B,2B,Stolen Base 2B,542979,Keon Broxton,502042,Chris Archer,606115,Orlando Arcia,R,Wilson Ramos,467092,1,0,3,True,2017-08-06,Stolen,2B
1706,1B,2B,Stolen Base 2B,542979,Keon Broxton,502171,Alex Cobb,606115,Orlando Arcia,R,Jesús Sucre,491696,0,1,3,True,2017-08-05,Stolen,2B
1749,1B,,Caught Stealing 2B,542979,Keon Broxton,608379,Michael Wacha,542908,Jett Bandy,R,Yadier Molina,425877,0,0,2,False,2017-08-03,Caught,2B
2131,1B,2B,Stolen Base 2B,542979,Keon Broxton,643338,Chad Green,606115,Orlando Arcia,R,Gary Sánchez,596142,3,5,8,True,2017-07-09,Stolen,2B
