,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x.3,Sprint_x.3,Current_Year_y.3,Sprint_y.3,Current_Year,Sprint
22,22,22,22,22,22,22,22,22,1B,2B,Stolen Base 2B,657434,Brian O'Grady,645261,Sandy Alcantara,592669,Hunter Renfroe,R,Chad Wallach,595453,0,3,4,True,2020-08-30,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
23,23,23,23,23,23,23,23,23,1B,2B,Stolen Base 2B,592669,Hunter Renfroe,645261,Sandy Alcantara,595281,Kevin Kiermaier,R,Chad Wallach,595453,0,3,4,True,2020-08-30,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
24,24,24,24,24,24,24,24,24,1B,,Caught Stealing 2B,543281,Josh Harrison,641447,Daniel Castano,666198,Carter Kieboom,L,Chad Wallach,595453,0,2,1,True,2020-08-01,Caught,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
25,25,25,25,25,25,25,25,25,1B,,Caught Stealing 2B,516416,Jean Segura,592761,Caleb Smith,664068,Scott Kingery,L,Chad Wallach,595453,1,0,3,False,2020-07-25,Caught,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
26,26,26,26,26,26,26,26,26,1B,2B,Stolen Base 2B,543305,Aaron Hicks,570632,José Ureña,572228,Luke Voit,R,Chad Wallach,595453,0,0,1,False,2020-09-27,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
27,27,27,27,27,27,27,27,27,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,641154,Pablo López,518595,Travis d'Arnaud,R,Chad Wallach,595453,0,0,1,False,2020-09-24,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
28,28,28,28,28,28,28,28,28,1B,2B,Stolen Base 2B,518692,Freddie Freeman,445213,Brandon Kintzler,518595,Travis d'Arnaud,R,Chad Wallach,595453,2,4,9,False,2020-09-24,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
29,29,29,29,29,29,29,29,29,1B,2B,Stolen Base 2B,664057,Andrew Stevenson,641154,Pablo López,607208,Trea Turner,R,Chad Wallach,595453,1,0,3,True,2020-09-19,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
30,30,30,30,30,30,30,30,30,3B,,Caught Stealing Home,666198,Carter Kieboom,641154,Pablo López,645302,Victor Robles,R,Chad Wallach,595453,3,2,4,True,2020-09-19,Caught,Home,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
31,31,31,31,31,31,31,31,31,1B,,Caught Stealing 2B,543281,Josh Harrison,641447,Daniel Castano,666198,Carter Kieboom,L,Chad Wallach,595453,0,2,1,True,2020-09-18,Caught,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
32,32,32,32,32,32,32,32,32,1B,,Caught Stealing 2B,598265,Jackie Bradley Jr.,663734,Nick Neidert,624407,Tzu-Wei Lin,R,Chad Wallach,595453,3,5,8,True,2020-09-17,Caught,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
33,33,33,33,33,33,33,33,33,1B,2B,Stolen Base 2B,621020,Dansby Swanson,657141,Jordan Yamamoto,663586,Austin Riley,R,Chad Wallach,595453,8,2,2,False,2020-09-09,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
34,34,34,34,34,34,34,34,34,1B,2B,Stolen Base 2B,645277,Ozzie Albies,657141,Jordan Yamamoto,542255,Ender Inciarte,R,Chad Wallach,595453,13,8,4,False,2020-09-09,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
35,35,35,35,35,35,35,35,35,1B,2B,Stolen Base 2B,657434,Brian O'Grady,645261,Sandy Alcantara,592669,Hunter Renfroe,R,Chad Wallach,595453,0,3,4,True,2020-08-30,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
36,36,36,36,36,36,36,36,36,1B,2B,Stolen Base 2B,592669,Hunter Renfroe,645261,Sandy Alcantara,595281,Kevin Kiermaier,R,Chad Wallach,595453,0,3,4,True,2020-08-30,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
37,37,37,37,37,37,37,37,37,1B,,Caught Stealing 2B,543281,Josh Harrison,641447,Daniel Castano,666198,Carter Kieboom,L,Chad Wallach,595453,0,2,1,True,2020-08-01,Caught,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
38,38,38,38,38,38,38,38,38,1B,,Caught Stealing 2B,516416,Jean Segura,592761,Caleb Smith,664068,Scott Kingery,L,Chad Wallach,595453,1,0,3,False,2020-07-25,Caught,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
39,39,39,39,39,39,39,39,39,1B,,Caught Stealing 2B,435559,Kurt Suzuki,670950,Trevor Richards,572821,Brian Dozier,R,Chad Wallach,595453,0,0,2,True,2019-04-21,Caught,2B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
40,40,40,40,40,40,40,40,40,1B,2B,Stolen Base 2B,514917,César Hernández,489265,Sergio Romo,664068,Scott Kingery,R,Chad Wallach,595453,1,1,9,True,2019-04-14,Stolen,2B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
41,41,41,41,41,41,41,41,41,1B,2B,Stolen Base 2B,664068,Scott Kingery,489265,Sergio Romo,595284,Andrew Knapp,R,Chad Wallach,595453,1,1,9,True,2019-04-14,Stolen,2B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
42,42,42,42,42,42,42,42,42,2B,3B,Stolen Base 3B,624577,Yasiel Puig,623433,Nick Anderson,553993,Eugenio Suárez,R,Chad Wallach,595453,4,0,5,False,2019-04-11,Stolen,3B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
43,43,43,43,43,43,43,43,43,1B,,Caught Stealing 2B,608385,Jesse Winker,594027,Tayron Guerrero,553993,Eugenio Suárez,R,Chad Wallach,595453,4,0,7,False,2019-04-11,Caught,2B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
44,44,44,44,44,44,44,44,44,1B,,Caught Stealing 2B,435559,Kurt Suzuki,670950,Trevor Richards,572821,Brian Dozier,R,Chad Wallach,595453,0,0,2,True,2019-04-21,Caught,2B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
45,45,45,45,45,45,45,45,45,1B,2B,Stolen Base 2B,514917,César Hernández,489265,Sergio Romo,664068,Scott Kingery,R,Chad Wallach,595453,1,1,9,True,2019-04-14,Stolen,2B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
46,46,46,46,46,46,46,46,46,1B,2B,Stolen Base 2B,664068,Scott Kingery,489265,Sergio Romo,595284,Andrew Knapp,R,Chad Wallach,595453,1,1,9,True,2019-04-14,Stolen,2B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
47,47,47,47,47,47,47,47,47,2B,3B,Stolen Base 3B,624577,Yasiel Puig,623433,Nick Anderson,553993,Eugenio Suárez,R,Chad Wallach,595453,4,0,5,False,2019-04-11,Stolen,3B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
48,48,48,48,48,48,48,48,48,1B,,Caught Stealing 2B,608385,Jesse Winker,594027,Tayron Guerrero,553993,Eugenio Suárez,R,Chad Wallach,595453,4,0,7,False,2019-04-11,Caught,2B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
49,49,49,49,49,49,49,49,49,1B,,Caught Stealing 2B,435559,Kurt Suzuki,670950,Trevor Richards,572821,Brian Dozier,R,Chad Wallach,595453,0,0,2,True,2019-04-21,Caught,2B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
50,50,50,50,50,50,50,50,50,1B,2B,Stolen Base 2B,514917,César Hernández,489265,Sergio Romo,664068,Scott Kingery,R,Chad Wallach,595453,1,1,9,True,2019-04-14,Stolen,2B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
51,51,51,51,51,51,51,51,51,1B,2B,Stolen Base 2B,664068,Scott Kingery,489265,Sergio Romo,595284,Andrew Knapp,R,Chad Wallach,595453,1,1,9,True,2019-04-14,Stolen,2B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
52,52,52,52,52,52,52,52,52,2B,3B,Stolen Base 3B,624577,Yasiel Puig,623433,Nick Anderson,553993,Eugenio Suárez,R,Chad Wallach,595453,4,0,5,False,2019-04-11,Stolen,3B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
53,53,53,53,53,53,53,53,53,1B,,Caught Stealing 2B,608385,Jesse Winker,594027,Tayron Guerrero,553993,Eugenio Suárez,R,Chad Wallach,595453,4,0,7,False,2019-04-11,Caught,2B,2019,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5,2020,27.5
54,54,54,54,54,54,54,54,54,1B,2B,Stolen Base 2B,546318,Odúbel Herrera,645261,Sandy Alcantara,547180,Bryce Harper,R,Chad Wallach,595453,0,1,3,False,2021-05-20,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
55,55,55,55,55,55,55,55,55,1B,2B,Stolen Base 2B,605141,Mookie Betts,645261,Sandy Alcantara,608369,Corey Seager,R,Chad Wallach,595453,0,0,1,False,2021-05-14,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
56,56,56,56,56,56,56,56,56,1B,2B,Stolen Base 2B,605113,Nick Ahmed,650347,Luís Madero,662139,Daulton Varsho,R,Chad Wallach,595453,5,0,6,False,2021-05-10,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
57,57,57,57,57,57,57,57,57,1B,2B,Stolen Base 2B,607208,Trea Turner,669294,Paul Campbell,543281,Josh Harrison,R,Chad Wallach,595453,4,0,4,False,2021-05-01,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
58,58,58,58,58,58,58,58,58,2B,3B,Stolen Base 3B,607208,Trea Turner,446321,Ross Detwiler,656941,Kyle Schwarber,L,Chad Wallach,595453,4,0,4,False,2021-05-01,Stolen,3B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
59,59,59,59,59,59,59,59,59,1B,2B,Stolen Base 2B,628450,Yadiel Hernandez,446321,Ross Detwiler,656941,Kyle Schwarber,L,Chad Wallach,595453,4,0,4,False,2021-05-01,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
60,60,60,60,60,60,60,60,60,1B,2B,Stolen Base 2B,596103,Austin Slater,446321,Ross Detwiler,573262,Mike Yastrzemski,L,Chad Wallach,595453,0,0,1,False,2021-04-25,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
61,61,61,61,61,61,61,61,61,2B,3B,Stolen Base 3B,596103,Austin Slater,446321,Ross Detwiler,573131,Darin Ruf,L,Chad Wallach,595453,0,0,1,False,2021-04-25,Stolen,3B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
62,62,62,62,62,62,62,62,62,1B,2B,Stolen Base 2B,613564,Jason Vosler,542947,Richard Bleier,600303,Tommy La Stella,L,Chad Wallach,595453,4,0,5,False,2021-04-25,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
63,63,63,63,63,63,63,63,63,1B,2B,Stolen Base 2B,543063,Brandon Crawford,641154,Pablo López,622072,Alex Wood,R,Chad Wallach,595453,0,0,2,True,2021-04-18,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
64,64,64,64,64,64,64,64,64,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,645261,Sandy Alcantara,645277,Ozzie Albies,R,Chad Wallach,595453,0,0,1,False,2021-04-12,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
65,65,65,65,65,65,65,65,65,1B,,Caught Stealing 2B,596019,Francisco Lindor,669432,Trevor Rogers,624424,Michael Conforto,L,Chad Wallach,595453,0,0,1,False,2021-04-10,Caught,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
66,66,66,66,66,66,66,66,66,1B,2B,Stolen Base 2B,669242,Tommy Edman,643256,Adam Cimber,502671,Paul Goldschmidt,R,Chad Wallach,595453,0,3,8,True,2021-04-07,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
67,67,67,67,67,67,67,67,67,1B,2B,Stolen Base 2B,546318,Odúbel Herrera,645261,Sandy Alcantara,547180,Bryce Harper,R,Chad Wallach,595453,0,1,3,False,2021-05-20,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
68,68,68,68,68,68,68,68,68,1B,2B,Stolen Base 2B,605141,Mookie Betts,645261,Sandy Alcantara,608369,Corey Seager,R,Chad Wallach,595453,0,0,1,False,2021-05-14,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
69,69,69,69,69,69,69,69,69,1B,2B,Stolen Base 2B,605113,Nick Ahmed,650347,Luís Madero,662139,Daulton Varsho,R,Chad Wallach,595453,5,0,6,False,2021-05-10,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
70,70,70,70,70,70,70,70,70,1B,2B,Stolen Base 2B,607208,Trea Turner,669294,Paul Campbell,543281,Josh Harrison,R,Chad Wallach,595453,4,0,4,False,2021-05-01,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
71,71,71,71,71,71,71,71,71,2B,3B,Stolen Base 3B,607208,Trea Turner,446321,Ross Detwiler,656941,Kyle Schwarber,L,Chad Wallach,595453,4,0,4,False,2021-05-01,Stolen,3B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
72,72,72,72,72,72,72,72,72,1B,2B,Stolen Base 2B,628450,Yadiel Hernandez,446321,Ross Detwiler,656941,Kyle Schwarber,L,Chad Wallach,595453,4,0,4,False,2021-05-01,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
73,73,73,73,73,73,73,73,73,1B,2B,Stolen Base 2B,596103,Austin Slater,446321,Ross Detwiler,573262,Mike Yastrzemski,L,Chad Wallach,595453,0,0,1,False,2021-04-25,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
74,74,74,74,74,74,74,74,74,2B,3B,Stolen Base 3B,596103,Austin Slater,446321,Ross Detwiler,573131,Darin Ruf,L,Chad Wallach,595453,0,0,1,False,2021-04-25,Stolen,3B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
75,75,75,75,75,75,75,75,75,1B,2B,Stolen Base 2B,613564,Jason Vosler,542947,Richard Bleier,600303,Tommy La Stella,L,Chad Wallach,595453,4,0,5,False,2021-04-25,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
76,76,76,76,76,76,76,76,76,1B,2B,Stolen Base 2B,543063,Brandon Crawford,641154,Pablo López,622072,Alex Wood,R,Chad Wallach,595453,0,0,2,True,2021-04-18,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
77,77,77,77,77,77,77,77,77,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,645261,Sandy Alcantara,645277,Ozzie Albies,R,Chad Wallach,595453,0,0,1,False,2021-04-12,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
