,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1364,1B,2B,Stolen Base 2B,664068,Scott Kingery,434671,Aníbal Sánchez,595284,Andrew Knapp,R,Yan Gomes,543228,1,2,7,True,2019-09-25,Stolen,2B
1365,2B,3B,Stolen Base 3B,664068,Scott Kingery,434671,Aníbal Sánchez,595284,Andrew Knapp,R,Yan Gomes,543228,1,2,7,True,2019-09-25,Stolen,3B
1406,1B,2B,Stolen Base 2B,664068,Scott Kingery,675916,James Karinchak,514917,César Hernández,R,Kevin Plawecki,608700,4,8,9,True,2019-09-21,Stolen,2B
1633,1B,2B,Stolen Base 2B,664068,Scott Kingery,592789,Noah Syndergaard,656514,Adam Haseley,R,Wilson Ramos,467092,3,0,2,True,2019-09-08,Stolen,2B
1697,1B,2B,Stolen Base 2B,664068,Scott Kingery,592332,Kevin Gausman,514917,César Hernández,R,Curt Casali,592200,3,1,7,True,2019-09-05,Stolen,2B
1868,1B,,Caught Stealing 2B,664068,Scott Kingery,656257,Jeff Brigham,656514,Adam Haseley,R,Bryan Holaday,592407,3,2,7,True,2019-08-25,Caught,2B
2118,1B,2B,Stolen Base 2B,664068,Scott Kingery,668678,Zac Gallen,656514,Adam Haseley,R,Carson Kelly,608348,0,0,3,True,2019-08-07,Stolen,2B
2210,1B,2B,Stolen Base 2B,664068,Scott Kingery,622772,Jimmy Cordero,656514,Adam Haseley,R,James McCann,543510,2,2,6,False,2019-08-02,Stolen,2B
2225,1B,2B,Stolen Base 2B,664068,Scott Kingery,605446,Dereck Rodríguez,656514,Adam Haseley,R,Stephen Vogt,519390,0,0,2,False,2019-08-01,Stolen,2B
2343,2B,3B,Stolen Base 3B,664068,Scott Kingery,642397,Gregory Soto,656555,Rhys Hoskins,L,Bobby Wilson,435064,0,4,7,True,2019-07-24,Stolen,3B
