,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
102,1B,2B,Stolen Base 2B,669364,Xavier Edwards,641360,Phil Bickford,542932,Jon Berti,R,Omar Narváez,553882,2,2,7,True,2023-09-27,Stolen,2B
103,1B,2B,Stolen Base 2B,669364,Xavier Edwards,493603,Adam Ottavino,542932,Jon Berti,R,Omar Narváez,553882,2,2,9,True,2023-09-27,Stolen,2B
106,1B,2B,Stolen Base 2B,669364,Xavier Edwards,641360,Phil Bickford,542932,Jon Berti,R,Omar Narváez,553882,2,2,7,True,2023-09-26,Stolen,2B
107,1B,2B,Stolen Base 2B,669364,Xavier Edwards,493603,Adam Ottavino,542932,Jon Berti,R,Omar Narváez,553882,2,2,9,True,2023-09-26,Stolen,2B
155,1B,2B,Stolen Base 2B,669364,Xavier Edwards,642547,Freddy Peralta,624585,Jorge Soler,R,William Contreras,661388,1,0,2,False,2023-09-24,Stolen,2B
157,1B,2B,Stolen Base 2B,669364,Xavier Edwards,656266,J.B. Bukauskas,624585,Jorge Soler,R,William Contreras,661388,6,1,8,False,2023-09-24,Stolen,2B
3130,1B,2B,Stolen Base 2B,669364,Xavier Edwards,592866,Trevor Williams,516416,Jean Segura,R,Keibert Ruiz,660688,3,1,4,False,2023-05-18,Stolen,2B
85,1B,2B,Stolen Base 2B,669364,Xavier Edwards,656240,Scott Blewett,681393,Connor Norby,R,Ryan Jeffers,680777,5,6,13,True,2024-09-26,Stolen,2B
128,1B,,Caught Stealing 2B,669364,Xavier Edwards,641927,Bailey Ober,681393,Connor Norby,R,Ryan Jeffers,680777,1,4,4,True,2024-09-24,Caught,2B
283,1B,2B,Stolen Base 2B,669364,Xavier Edwards,689017,Landon Knack,660821,Jesús Sánchez,R,Will Smith,669257,0,0,1,False,2024-09-18,Stolen,2B
285,1B,2B,Stolen Base 2B,669364,Xavier Edwards,595014,Blake Treinen,681393,Connor Norby,R,Will Smith,669257,3,6,7,False,2024-09-18,Stolen,2B
316,1B,2B,Stolen Base 2B,669364,Xavier Edwards,681911,Alex Vesia,681393,Connor Norby,L,Hunter Feduccia,676439,7,6,5,False,2024-09-17,Stolen,2B
365,1B,2B,Stolen Base 2B,669364,Xavier Edwards,669022,MacKenzie Gore,669394,Jake Burger,L,Keibert Ruiz,660688,0,0,1,True,2024-09-15,Stolen,2B
446,1B,2B,Stolen Base 2B,669364,Xavier Edwards,663432,Tanner Rainey,681393,Connor Norby,R,Keibert Ruiz,660688,3,6,9,True,2024-09-12,Stolen,2B
526,1B,2B,Stolen Base 2B,669364,Xavier Edwards,686751,Seth Johnson,681393,Connor Norby,R,Aramis Garcia,605244,2,0,1,False,2024-09-08,Stolen,2B
555,1B,2B,Stolen Base 2B,669364,Xavier Edwards,621383,Tanner Banks,681393,Connor Norby,L,Garrett Stubbs,596117,5,3,6,False,2024-09-07,Stolen,2B
556,2B,3B,Stolen Base 3B,669364,Xavier Edwards,621383,Tanner Banks,660821,Jesús Sánchez,L,Garrett Stubbs,596117,6,3,6,False,2024-09-07,Stolen,3B
