,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,2B,3B,Stolen Base 3B,592743,Andrelton Simmons,664285,Framber Valdez,664058,David Fletcher,L,Garrett Stubbs,596117,2,1,3,True,2020-08-24,Stolen,3B,2020,2021,26.2
1,1B,2B,Stolen Base 2B,596103,Austin Slater,656232,Brandon Bielak,644433,Chadwick Tromp,R,Garrett Stubbs,596117,0,1,2,True,2020-08-11,Stolen,2B,2020,2021,26.2
2,2B,3B,Stolen Base 3B,592743,Andrelton Simmons,664285,Framber Valdez,664058,David Fletcher,L,Garrett Stubbs,596117,2,1,3,True,2020-08-24,Stolen,3B,2020,2021,26.2
3,1B,2B,Stolen Base 2B,596103,Austin Slater,656232,Brandon Bielak,644433,Chadwick Tromp,R,Garrett Stubbs,596117,0,1,2,True,2020-08-11,Stolen,2B,2020,2021,26.2
4,2B,3B,Stolen Base 3B,592743,Andrelton Simmons,664285,Framber Valdez,664058,David Fletcher,L,Garrett Stubbs,596117,2,1,3,True,2020-08-24,Stolen,3B,2020,2021,26.2
5,1B,2B,Stolen Base 2B,596103,Austin Slater,656232,Brandon Bielak,644433,Chadwick Tromp,R,Garrett Stubbs,596117,0,1,2,True,2020-08-11,Stolen,2B,2020,2021,26.2
6,1B,2B,Stolen Base 2B,592230,Kaleb Cowart,607352,Joe Biagini,641684,Michael Hermosillo,R,Garrett Stubbs,596117,3,3,12,False,2019-09-26,Stolen,2B,2019,2020,26.0
7,1B,2B,Stolen Base 2B,641684,Michael Hermosillo,650556,Bryan Abreu,592230,Kaleb Cowart,R,Garrett Stubbs,596117,3,5,6,True,2019-09-21,Stolen,2B,2019,2020,26.0
8,1B,2B,Stolen Base 2B,571718,Brian Goodwin,607352,Joe Biagini,571506,Justin Bour,R,Garrett Stubbs,596117,4,8,9,True,2019-09-21,Stolen,2B,2019,2020,26.0
9,1B,2B,Stolen Base 2B,605490,Bubba Starling,543037,Gerrit Cole,650619,Meibrys Viloria,R,Garrett Stubbs,596117,1,1,8,False,2019-09-13,Stolen,2B,2019,2020,26.0
10,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,664285,Framber Valdez,520471,Freddy Galvis,L,Garrett Stubbs,596117,0,0,2,True,2019-06-15,Stolen,2B,2019,2020,26.0
11,1B,,Caught Stealing 2B,543257,Robbie Grossman,543037,Gerrit Cole,595777,Jurickson Profar,R,Garrett Stubbs,596117,2,1,4,False,2019-06-02,Caught,2B,2019,2020,26.0
12,1B,2B,Stolen Base 2B,592230,Kaleb Cowart,607352,Joe Biagini,641684,Michael Hermosillo,R,Garrett Stubbs,596117,3,3,12,False,2019-09-26,Stolen,2B,2019,2020,26.0
13,1B,2B,Stolen Base 2B,641684,Michael Hermosillo,650556,Bryan Abreu,592230,Kaleb Cowart,R,Garrett Stubbs,596117,3,5,6,True,2019-09-21,Stolen,2B,2019,2020,26.0
14,1B,2B,Stolen Base 2B,571718,Brian Goodwin,607352,Joe Biagini,571506,Justin Bour,R,Garrett Stubbs,596117,4,8,9,True,2019-09-21,Stolen,2B,2019,2020,26.0
15,1B,2B,Stolen Base 2B,605490,Bubba Starling,543037,Gerrit Cole,650619,Meibrys Viloria,R,Garrett Stubbs,596117,1,1,8,False,2019-09-13,Stolen,2B,2019,2020,26.0
16,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,664285,Framber Valdez,520471,Freddy Galvis,L,Garrett Stubbs,596117,0,0,2,True,2019-06-15,Stolen,2B,2019,2020,26.0
17,1B,,Caught Stealing 2B,543257,Robbie Grossman,543037,Gerrit Cole,595777,Jurickson Profar,R,Garrett Stubbs,596117,2,1,4,False,2019-06-02,Caught,2B,2019,2020,26.0
18,1B,2B,Stolen Base 2B,592230,Kaleb Cowart,607352,Joe Biagini,641684,Michael Hermosillo,R,Garrett Stubbs,596117,3,3,12,False,2019-09-26,Stolen,2B,2019,2020,26.0
19,1B,2B,Stolen Base 2B,641684,Michael Hermosillo,650556,Bryan Abreu,592230,Kaleb Cowart,R,Garrett Stubbs,596117,3,5,6,True,2019-09-21,Stolen,2B,2019,2020,26.0
20,1B,2B,Stolen Base 2B,571718,Brian Goodwin,607352,Joe Biagini,571506,Justin Bour,R,Garrett Stubbs,596117,4,8,9,True,2019-09-21,Stolen,2B,2019,2020,26.0
21,1B,2B,Stolen Base 2B,605490,Bubba Starling,543037,Gerrit Cole,650619,Meibrys Viloria,R,Garrett Stubbs,596117,1,1,8,False,2019-09-13,Stolen,2B,2019,2020,26.0
22,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,664285,Framber Valdez,520471,Freddy Galvis,L,Garrett Stubbs,596117,0,0,2,True,2019-06-15,Stolen,2B,2019,2020,26.0
23,1B,,Caught Stealing 2B,543257,Robbie Grossman,543037,Gerrit Cole,595777,Jurickson Profar,R,Garrett Stubbs,596117,2,1,4,False,2019-06-02,Caught,2B,2019,2020,26.0
24,1B,,Caught Stealing 2B,630105,Jake Cronenworth,548384,Brooks Raley,543333,Eric Hosmer,L,Garrett Stubbs,596117,3,1,6,False,2021-09-05,Caught,2B,2021,2022,26.6
25,1B,2B,Stolen Base 2B,672284,Jarred Kelenic,554340,Yimi García,608596,Tom Murphy,R,Garrett Stubbs,596117,1,0,7,False,2021-09-01,Stolen,2B,2021,2022,26.6
26,1B,2B,Stolen Base 2B,665750,Leody Taveras,425844,Zack Greinke,660634,Yonny Hernández,R,Garrett Stubbs,596117,3,0,2,False,2021-08-29,Stolen,2B,2021,2022,26.6
27,1B,,Caught Stealing 2B,605548,Bradley Zimmer,543606,Jake Odorizzi,676391,Ernie Clement,R,Garrett Stubbs,596117,1,3,4,False,2021-07-03,Caught,2B,2021,2022,26.6
28,3B,,Caught Stealing Home,646240,Rafael Devers,543606,Jake Odorizzi,624414,Christian Arroyo,R,Garrett Stubbs,596117,0,3,3,True,2021-06-03,Caught,Home,2021,2022,26.6
29,1B,,Caught Stealing 2B,630105,Jake Cronenworth,548384,Brooks Raley,543333,Eric Hosmer,L,Garrett Stubbs,596117,3,1,6,False,2021-09-05,Caught,2B,2021,2022,26.6
30,1B,2B,Stolen Base 2B,672284,Jarred Kelenic,554340,Yimi García,608596,Tom Murphy,R,Garrett Stubbs,596117,1,0,7,False,2021-09-01,Stolen,2B,2021,2022,26.6
31,1B,2B,Stolen Base 2B,665750,Leody Taveras,425844,Zack Greinke,660634,Yonny Hernández,R,Garrett Stubbs,596117,3,0,2,False,2021-08-29,Stolen,2B,2021,2022,26.6
32,1B,,Caught Stealing 2B,605548,Bradley Zimmer,543606,Jake Odorizzi,676391,Ernie Clement,R,Garrett Stubbs,596117,1,3,4,False,2021-07-03,Caught,2B,2021,2022,26.6
33,3B,,Caught Stealing Home,646240,Rafael Devers,543606,Jake Odorizzi,624414,Christian Arroyo,R,Garrett Stubbs,596117,0,3,3,True,2021-06-03,Caught,Home,2021,2022,26.6
