,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
6742,1B,,Caught Stealing 2B,431151,David Wright,622072,Alex Wood,527038,Wilmer Flores,L,Yasmani Grandal,518735,2,2,3,True,2016-05-10,Caught,2B
6797,1B,2B,Stolen Base 2B,431151,David Wright,543272,Brad Hand,624424,Michael Conforto,L,Derek Norris,519083,3,4,7,True,2016-05-07,Stolen,2B
7427,1B,2B,Stolen Base 2B,431151,David Wright,432934,Chris Young,446263,Lucas Duda,R,Salvador Perez,521692,0,0,1,True,2016-04-05,Stolen,2B
7428,1B,2B,Stolen Base 2B,431151,David Wright,432934,Chris Young,493316,Yoenis Cespedes,R,Salvador Perez,521692,0,2,5,True,2016-04-05,Stolen,2B
1994,1B,2B,Stolen Base 2B,431151,David Wright,518603,Justin De Fratus,446263,Lucas Duda,R,Carlos Ruiz,434563,6,4,8,False,2015-04-14,Stolen,2B
2084,1B,2B,Stolen Base 2B,431151,David Wright,462382,Jim Johnson,460055,John Mayberry Jr.,R,Christian Bethancourt,542194,3,3,8,True,2015-04-10,Stolen,2B
2786,1B,2B,Stolen Base 2B,431151,David Wright,430580,Alfredo Simon,446263,Lucas Duda,R,Devin Mesoraco,519023,0,0,1,True,2014-09-05,Stolen,2B
2867,2B,3B,Stolen Base 3B,431151,David Wright,543272,Brad Hand,446263,Lucas Duda,L,Jarrod Saltalamacchia,457454,2,4,3,True,2014-09-01,Stolen,3B
3334,1B,2B,Caught Stealing 3B,431151,David Wright,430935,Cole Hamels,493472,Eric Campbell,L,Carlos Ruiz,434563,0,0,4,True,2014-08-09,Caught,3B
3355,1B,,Caught Stealing 2B,431151,David Wright,462945,Cesar Jimenez,446263,Lucas Duda,L,Carlos Ruiz,434563,1,5,9,True,2014-08-08,Caught,2B
3405,1B,2B,Stolen Base 2B,431151,David Wright,461829,Gio González,446263,Lucas Duda,L,Jose Lobaton,446653,0,1,1,True,2014-08-05,Stolen,2B
3575,1B,2B,Stolen Base 2B,431151,David Wright,503449,Wily Peralta,446263,Lucas Duda,R,Jonathan Lucroy,518960,0,0,1,True,2014-07-26,Stolen,2B
4434,1B,2B,Stolen Base 2B,431151,David Wright,445213,Brandon Kintzler,446263,Lucas Duda,R,Jonathan Lucroy,518960,1,1,11,False,2014-06-12,Stolen,2B
4633,1B,,Caught Stealing 2B,431151,David Wright,571786,Mario Hollands,434158,Curtis Granderson,L,Carlos Ruiz,434563,1,5,7,True,2014-06-02,Caught,2B
4745,1B,2B,Stolen Base 2B,431151,David Wright,450203,Charlie Morton,434158,Curtis Granderson,R,Chris Stewart,455755,2,0,3,False,2014-05-28,Stolen,2B
4862,1B,,Caught Stealing 2B,431151,David Wright,425844,Zack Greinke,434158,Curtis Granderson,R,A.J. Ellis,454560,1,1,3,False,2014-05-22,Caught,2B
5226,1B,2B,Stolen Base 2B,431151,David Wright,462985,Franklin Morales,455759,Chris Young,L,Jordan Pacheco,457574,0,3,3,True,2014-05-03,Stolen,2B
5296,1B,,Caught Stealing 2B,431151,David Wright,571786,Mario Hollands,434158,Curtis Granderson,L,Carlos Ruiz,434563,1,5,7,True,2014-04-30,Caught,2B
5635,1B,2B,Stolen Base 2B,431151,David Wright,424144,Oliver Pérez,477195,Ike Davis,L,Miguel Montero,471083,0,3,7,True,2014-04-16,Stolen,2B
5690,1B,,Caught Stealing 2B,431151,David Wright,450351,C.J. Wilson,543744,Josh Satin,L,Hank Conger,474233,0,1,1,True,2014-04-13,Caught,2B
5704,2B,,Caught Stealing 3B,431151,David Wright,450308,Jered Weaver,477195,Ike Davis,R,Chris Iannetta,455104,1,1,4,True,2014-04-12,Caught,3B
542,1B,2B,Stolen Base 2B,431151,David Wright,430580,Alfredo Simon,446263,Lucas Duda,R,Devin Mesoraco,519023,0,0,1,True,2014-09-05,Stolen,2B
623,2B,3B,Stolen Base 3B,431151,David Wright,543272,Brad Hand,446263,Lucas Duda,L,Jarrod Saltalamacchia,457454,2,4,3,True,2014-09-01,Stolen,3B
1090,1B,2B,Caught Stealing 3B,431151,David Wright,430935,Cole Hamels,493472,Eric Campbell,L,Carlos Ruiz,434563,0,0,4,True,2014-08-09,Caught,3B
1111,1B,,Caught Stealing 2B,431151,David Wright,462945,Cesar Jimenez,446263,Lucas Duda,L,Carlos Ruiz,434563,1,5,9,True,2014-08-08,Caught,2B
1161,1B,2B,Stolen Base 2B,431151,David Wright,461829,Gio González,446263,Lucas Duda,L,Jose Lobaton,446653,0,1,1,True,2014-08-05,Stolen,2B
1331,1B,2B,Stolen Base 2B,431151,David Wright,503449,Wily Peralta,446263,Lucas Duda,R,Jonathan Lucroy,518960,0,0,1,True,2014-07-26,Stolen,2B
