,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,451594,Dexter Fowler,571946,Shelby Miller,592178,Kris Bryant,R,A.J. Pierzynski,150229,0,3,5,True,2015-07-19,Stolen,2B,2015,2016,26.9
1,1B,2B,Stolen Base 2B,624585,Jorge Soler,501593,Luis Avilán,458085,Chris Coghlan,L,A.J. Pierzynski,150229,0,3,7,True,2015-07-19,Stolen,2B,2015,2016,26.9
2,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,571946,Shelby Miller,518934,DJ LeMahieu,R,A.J. Pierzynski,150229,1,0,3,False,2015-07-10,Stolen,2B,2015,2016,26.9
3,1B,,Caught Stealing 2B,488681,Brandon Barnes,571946,Shelby Miller,444836,Aaron Laffey,R,A.J. Pierzynski,150229,3,0,4,False,2015-07-10,Caught,2B,2015,2016,26.9
4,1B,,Caught Stealing 2B,572019,Ben Paulsen,571946,Shelby Miller,518614,Daniel Descalso,R,A.J. Pierzynski,150229,5,0,5,False,2015-07-10,Caught,2B,2015,2016,26.9
5,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,544365,Manny Bañuelos,518934,DJ LeMahieu,L,A.J. Pierzynski,150229,5,3,6,False,2015-07-10,Stolen,2B,2015,2016,26.9
6,1B,2B,Stolen Base 2B,516416,Jean Segura,605538,Matt Wisler,455117,Martín Maldonado,R,A.J. Pierzynski,150229,1,4,5,False,2015-07-06,Stolen,2B,2015,2016,26.9
7,1B,2B,Stolen Base 2B,514917,César Hernández,571946,Shelby Miller,596748,Maikel Franco,R,A.J. Pierzynski,150229,0,0,3,True,2015-07-05,Stolen,2B,2015,2016,26.9
8,2B,,Caught Stealing 3B,546318,Odúbel Herrera,571946,Shelby Miller,514917,César Hernández,R,A.J. Pierzynski,150229,0,0,5,True,2015-07-05,Caught,3B,2015,2016,26.9
9,1B,2B,Stolen Base 2B,514917,César Hernández,571946,Shelby Miller,429667,Ryan Howard,R,A.J. Pierzynski,150229,0,0,5,True,2015-07-05,Stolen,2B,2015,2016,26.9
10,1B,2B,Stolen Base 2B,520471,Freddy Galvis,502010,Jake Brigham,502126,Domonic Brown,R,A.J. Pierzynski,150229,0,4,10,True,2015-07-05,Stolen,2B,2015,2016,26.9
11,1B,2B,Stolen Base 2B,452655,Denard Span,544365,Manny Bañuelos,488862,Yunel Escobar,L,A.J. Pierzynski,150229,0,0,1,True,2015-07-02,Stolen,2B,2015,2016,26.9
12,1B,2B,Stolen Base 2B,452655,Denard Span,544365,Manny Bañuelos,457787,Danny Espinosa,L,A.J. Pierzynski,150229,1,0,6,True,2015-07-02,Stolen,2B,2015,2016,26.9
