,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year,Sprint
10,10,10,10,10,10,10,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,502042,Chris Archer,462101,Elvis Andrus,R,Derek Norris,519083,4,3,7,False,2017-05-31,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
11,11,11,11,11,11,11,2B,3B,Stolen Base 3B,462101,Elvis Andrus,541640,Erasmo Ramírez,134181,Adrian Beltré,R,Derek Norris,519083,4,3,3,False,2017-05-29,Stolen,3B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
12,12,12,12,12,12,12,1B,2B,Stolen Base 2B,592419,Jared Hoying,592254,José De León,425783,Shin-Soo Choo,R,Derek Norris,519083,7,5,6,False,2017-05-29,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
13,13,13,13,13,13,13,1B,2B,Stolen Base 2B,462101,Elvis Andrus,592254,José De León,608577,Nomar Mazara,R,Derek Norris,519083,7,5,6,False,2017-05-29,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
14,14,14,14,14,14,14,1B,2B,Stolen Base 2B,621439,Byron Buxton,488984,Tommy Hunter,596146,Max Kepler,R,Derek Norris,519083,5,2,8,False,2017-05-27,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
15,15,15,15,15,15,15,1B,2B,Stolen Base 2B,592450,Aaron Judge,541640,Erasmo Ramírez,544369,Didi Gregorius,R,Derek Norris,519083,0,1,1,True,2017-05-19,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
16,16,16,16,16,16,16,1B,2B,Stolen Base 2B,543401,Jason Kipnis,502042,Chris Archer,488726,Michael Brantley,R,Derek Norris,519083,6,2,2,False,2017-05-15,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
17,17,17,17,17,17,17,1B,2B,Stolen Base 2B,460086,Alex Gordon,643493,Austin Pruitt,460077,Drew Butera,R,Derek Norris,519083,1,5,6,True,2017-05-08,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
18,18,18,18,18,18,18,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,643493,Austin Pruitt,543333,Eric Hosmer,R,Derek Norris,519083,1,5,7,True,2017-05-08,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
19,19,19,19,19,19,19,1B,2B,Stolen Base 2B,543333,Eric Hosmer,643493,Austin Pruitt,521692,Salvador Perez,R,Derek Norris,519083,1,6,7,True,2017-05-08,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
20,20,20,20,20,20,20,2B,3B,Stolen Base 3B,543333,Eric Hosmer,643493,Austin Pruitt,593160,Whit Merrifield,R,Derek Norris,519083,1,6,7,True,2017-05-08,Stolen,3B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
21,21,21,21,21,21,21,1B,,Caught Stealing 2B,581527,Devon Travis,543606,Jake Odorizzi,572365,Ryan Goins,R,Derek Norris,519083,0,1,2,True,2017-05-06,Caught,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
22,22,22,22,22,22,22,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,542882,Matt Andriese,445988,Martín Prado,R,Derek Norris,519083,4,0,5,True,2017-05-04,Caught,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
23,23,23,23,23,23,23,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543606,Jake Odorizzi,445988,Martín Prado,R,Derek Norris,519083,0,0,1,False,2017-05-01,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
24,24,24,24,24,24,24,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,471822,Jumbo Díaz,445988,Martín Prado,R,Derek Norris,519083,2,4,8,False,2017-05-01,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
25,25,25,25,25,25,25,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,471822,Jumbo Díaz,445988,Martín Prado,R,Derek Norris,519083,2,4,8,False,2017-05-01,Stolen,3B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
26,26,26,26,26,26,26,1B,2B,Stolen Base 2B,514888,Jose Altuve,488984,Tommy Hunter,594828,Evan Gattis,R,Derek Norris,519083,2,3,6,True,2017-04-22,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
27,27,27,27,27,27,27,1B,2B,Stolen Base 2B,435079,Ian Kinsler,502042,Chris Archer,408234,Miguel Cabrera,R,Derek Norris,519083,2,1,3,True,2017-04-19,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
28,28,28,28,28,28,28,1B,2B,Stolen Base 2B,578428,Jose Iglesias,542882,Matt Andriese,592206,Nick Castellanos,R,Derek Norris,519083,0,1,3,True,2017-04-18,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
29,29,29,29,29,29,29,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,605483,Blake Snell,543305,Aaron Hicks,L,Derek Norris,519083,0,2,3,False,2017-04-12,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
30,30,30,30,30,30,30,1B,2B,Stolen Base 2B,458731,Brett Gardner,502171,Alex Cobb,453056,Jacoby Ellsbury,R,Derek Norris,519083,3,1,8,False,2017-04-10,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
31,31,31,31,31,31,31,2B,3B,Stolen Base 3B,458731,Brett Gardner,502171,Alex Cobb,407812,Matt Holliday,R,Derek Norris,519083,4,1,8,False,2017-04-10,Stolen,3B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
32,32,32,32,32,32,32,1B,2B,Stolen Base 2B,452104,Chase Headley,643493,Austin Pruitt,592450,Aaron Judge,R,Derek Norris,519083,0,5,8,True,2017-04-04,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
33,33,33,33,33,33,33,1B,,Caught Stealing 2B,571697,Scooter Gennett,543606,Jake Odorizzi,594807,Adam Duvall,R,Derek Norris,519083,0,0,1,True,2017-06-19,Caught,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
34,34,34,34,34,34,34,2B,3B,Stolen Base 3B,543484,Mikie Mahtook,517008,Alex Colomé,488671,Alex Avila,R,Derek Norris,519083,2,3,9,False,2017-06-17,Stolen,3B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
35,35,35,35,35,35,35,1B,2B,Stolen Base 2B,607680,Kevin Pillar,543606,Jake Odorizzi,518626,Josh Donaldson,R,Derek Norris,519083,0,2,3,False,2017-06-14,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
36,36,36,36,36,36,36,2B,3B,Stolen Base 3B,596105,Dwight Smith Jr.,621237,José Alvarado,607680,Kevin Pillar,L,Derek Norris,519083,7,6,8,False,2017-06-14,Stolen,3B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
37,37,37,37,37,37,37,1B,2B,Stolen Base 2B,501981,Khris Davis,471822,Jumbo Díaz,519390,Stephen Vogt,R,Derek Norris,519083,5,4,8,True,2017-06-11,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
38,38,38,38,38,38,38,1B,2B,Stolen Base 2B,641553,Adam Engel,543606,Jake Odorizzi,466320,Melky Cabrera,R,Derek Norris,519083,0,0,1,True,2017-06-08,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
39,39,39,39,39,39,39,1B,2B,Stolen Base 2B,641553,Adam Engel,488984,Tommy Hunter,466320,Melky Cabrera,R,Derek Norris,519083,6,3,7,True,2017-06-08,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
40,40,40,40,40,40,40,2B,3B,Stolen Base 3B,641313,Tim Anderson,592773,Ryne Stanek,570560,Yolmer Sánchez,R,Derek Norris,519083,6,5,8,True,2017-06-08,Stolen,3B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
41,41,41,41,41,41,41,1B,2B,Stolen Base 2B,544725,Leury García,607188,Jake Faria,547989,José Abreu,R,Derek Norris,519083,0,1,1,True,2017-06-07,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
42,42,42,42,42,42,42,1B,,Caught Stealing 2B,544725,Leury García,607188,Jake Faria,466320,Melky Cabrera,R,Derek Norris,519083,0,1,3,True,2017-06-07,Caught,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
43,43,43,43,43,43,43,1B,2B,Stolen Base 2B,425783,Shin-Soo Choo,502042,Chris Archer,462101,Elvis Andrus,R,Derek Norris,519083,4,3,7,False,2017-05-31,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
44,44,44,44,44,44,44,2B,3B,Stolen Base 3B,462101,Elvis Andrus,541640,Erasmo Ramírez,134181,Adrian Beltré,R,Derek Norris,519083,4,3,3,False,2017-05-29,Stolen,3B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
45,45,45,45,45,45,45,1B,2B,Stolen Base 2B,592419,Jared Hoying,592254,José De León,425783,Shin-Soo Choo,R,Derek Norris,519083,7,5,6,False,2017-05-29,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
46,46,46,46,46,46,46,1B,2B,Stolen Base 2B,462101,Elvis Andrus,592254,José De León,608577,Nomar Mazara,R,Derek Norris,519083,7,5,6,False,2017-05-29,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
47,47,47,47,47,47,47,1B,2B,Stolen Base 2B,621439,Byron Buxton,488984,Tommy Hunter,596146,Max Kepler,R,Derek Norris,519083,5,2,8,False,2017-05-27,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
48,48,48,48,48,48,48,1B,2B,Stolen Base 2B,592450,Aaron Judge,541640,Erasmo Ramírez,544369,Didi Gregorius,R,Derek Norris,519083,0,1,1,True,2017-05-19,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
49,49,49,49,49,49,49,1B,2B,Stolen Base 2B,543401,Jason Kipnis,502042,Chris Archer,488726,Michael Brantley,R,Derek Norris,519083,6,2,2,False,2017-05-15,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
50,50,50,50,50,50,50,1B,2B,Stolen Base 2B,460086,Alex Gordon,643493,Austin Pruitt,460077,Drew Butera,R,Derek Norris,519083,1,5,6,True,2017-05-08,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
51,51,51,51,51,51,51,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,643493,Austin Pruitt,543333,Eric Hosmer,R,Derek Norris,519083,1,5,7,True,2017-05-08,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
52,52,52,52,52,52,52,1B,2B,Stolen Base 2B,543333,Eric Hosmer,643493,Austin Pruitt,521692,Salvador Perez,R,Derek Norris,519083,1,6,7,True,2017-05-08,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
53,53,53,53,53,53,53,2B,3B,Stolen Base 3B,543333,Eric Hosmer,643493,Austin Pruitt,593160,Whit Merrifield,R,Derek Norris,519083,1,6,7,True,2017-05-08,Stolen,3B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
54,54,54,54,54,54,54,1B,,Caught Stealing 2B,581527,Devon Travis,543606,Jake Odorizzi,572365,Ryan Goins,R,Derek Norris,519083,0,1,2,True,2017-05-06,Caught,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
55,55,55,55,55,55,55,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,542882,Matt Andriese,445988,Martín Prado,R,Derek Norris,519083,4,0,5,True,2017-05-04,Caught,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
56,56,56,56,56,56,56,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,543606,Jake Odorizzi,445988,Martín Prado,R,Derek Norris,519083,0,0,1,False,2017-05-01,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
57,57,57,57,57,57,57,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,471822,Jumbo Díaz,445988,Martín Prado,R,Derek Norris,519083,2,4,8,False,2017-05-01,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
58,58,58,58,58,58,58,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,471822,Jumbo Díaz,445988,Martín Prado,R,Derek Norris,519083,2,4,8,False,2017-05-01,Stolen,3B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
59,59,59,59,59,59,59,1B,2B,Stolen Base 2B,514888,Jose Altuve,488984,Tommy Hunter,594828,Evan Gattis,R,Derek Norris,519083,2,3,6,True,2017-04-22,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
60,60,60,60,60,60,60,1B,2B,Stolen Base 2B,435079,Ian Kinsler,502042,Chris Archer,408234,Miguel Cabrera,R,Derek Norris,519083,2,1,3,True,2017-04-19,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
61,61,61,61,61,61,61,1B,2B,Stolen Base 2B,578428,Jose Iglesias,542882,Matt Andriese,592206,Nick Castellanos,R,Derek Norris,519083,0,1,3,True,2017-04-18,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
62,62,62,62,62,62,62,1B,2B,Stolen Base 2B,453056,Jacoby Ellsbury,605483,Blake Snell,543305,Aaron Hicks,L,Derek Norris,519083,0,2,3,False,2017-04-12,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
63,63,63,63,63,63,63,1B,2B,Stolen Base 2B,458731,Brett Gardner,502171,Alex Cobb,453056,Jacoby Ellsbury,R,Derek Norris,519083,3,1,8,False,2017-04-10,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
64,64,64,64,64,64,64,2B,3B,Stolen Base 3B,458731,Brett Gardner,502171,Alex Cobb,407812,Matt Holliday,R,Derek Norris,519083,4,1,8,False,2017-04-10,Stolen,3B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
65,65,65,65,65,65,65,1B,2B,Stolen Base 2B,452104,Chase Headley,643493,Austin Pruitt,592450,Aaron Judge,R,Derek Norris,519083,0,5,8,True,2017-04-04,Stolen,2B,2017,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4,2018,26.4
66,66,66,66,66,66,66,1B,2B,Stolen Base 2B,434636,Ángel Pagán,599998,Leonel Campos,518516,Madison Bumgarner,R,Derek Norris,519083,1,6,5,True,2016-09-24,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
67,67,67,67,67,67,67,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,543506,Brandon Maurer,605412,Joe Panik,R,Derek Norris,519083,6,6,9,True,2016-09-24,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
68,68,68,68,68,68,68,1B,2B,Stolen Base 2B,518934,DJ LeMahieu,543184,Christian Friedrich,471865,Carlos González,L,Derek Norris,519083,0,2,1,False,2016-09-16,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
69,69,69,69,69,69,69,1B,2B,Stolen Base 2B,452254,Hunter Pence,543272,Brad Hand,474832,Brandon Belt,L,Derek Norris,519083,1,3,7,False,2016-09-14,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
70,70,70,70,70,70,70,2B,3B,Stolen Base 3B,455759,Chris Young,453646,Carlos Villanueva,456030,Dustin Pedroia,R,Derek Norris,519083,2,5,4,True,2016-09-07,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
71,71,71,71,71,71,71,1B,2B,Stolen Base 2B,543768,Travis Shaw,453646,Carlos Villanueva,456030,Dustin Pedroia,R,Derek Norris,519083,2,5,4,True,2016-09-07,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
72,72,72,72,72,72,72,1B,2B,Stolen Base 2B,542255,Ender Inciarte,518560,Paul Clemens,611177,Adonis García,R,Derek Norris,519083,0,0,1,False,2016-08-31,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
73,73,73,73,73,73,73,2B,3B,Stolen Base 3B,542255,Ender Inciarte,518560,Paul Clemens,518692,Freddie Freeman,R,Derek Norris,519083,0,0,1,False,2016-08-31,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
74,74,74,74,74,74,74,2B,3B,Stolen Base 3B,516416,Jean Segura,543272,Brad Hand,571875,Jake Lamb,L,Derek Norris,519083,1,2,7,True,2016-08-19,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
75,75,75,75,75,75,75,1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,543272,Brad Hand,571875,Jake Lamb,L,Derek Norris,519083,1,2,7,True,2016-08-19,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
76,76,76,76,76,76,76,2B,3B,Stolen Base 2B,502671,Paul Goldschmidt,543272,Brad Hand,571875,Jake Lamb,L,Derek Norris,519083,1,2,7,True,2016-08-19,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
77,77,77,77,77,77,77,1B,2B,Stolen Base 2B,516416,Jean Segura,543506,Brandon Maurer,502671,Paul Goldschmidt,R,Derek Norris,519083,2,4,8,True,2016-08-19,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
78,78,78,78,78,78,78,2B,3B,Stolen Base 3B,594838,Phil Gosselin,534812,Kevin Quackenbush,456422,Michael Bourn,R,Derek Norris,519083,4,4,10,True,2016-08-19,Stolen,3B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
79,79,79,79,79,79,79,1B,2B,Stolen Base 2B,516416,Jean Segura,534812,Kevin Quackenbush,456422,Michael Bourn,R,Derek Norris,519083,4,4,10,True,2016-08-19,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
80,80,80,80,80,80,80,1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,518560,Paul Clemens,630111,Yasmany Tomás,R,Derek Norris,519083,5,2,5,True,2016-08-18,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
81,81,81,81,81,81,81,1B,2B,Stolen Base 2B,430001,Rickie Weeks Jr.,488748,Ryan Buchter,516416,Jean Segura,L,Derek Norris,519083,6,6,8,True,2016-08-18,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
82,82,82,82,82,82,82,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,606131,Luis Perdomo,446334,Evan Longoria,R,Derek Norris,519083,0,1,1,False,2016-08-15,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
83,83,83,83,83,83,83,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,606131,Luis Perdomo,446334,Evan Longoria,R,Derek Norris,519083,3,1,2,False,2016-08-15,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
84,84,84,84,84,84,84,1B,2B,Stolen Base 2B,545338,Nick Franklin,606131,Luis Perdomo,572816,Corey Dickerson,R,Derek Norris,519083,3,1,6,False,2016-08-15,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
85,85,85,85,85,85,85,1B,2B,Stolen Base 2B,408314,José Reyes,523848,José Domínguez,571841,Ty Kelly,R,Derek Norris,519083,3,0,8,False,2016-08-14,Stolen,2B,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
86,86,86,86,86,86,86,3B,,Caught Stealing Home,518700,Eric Fryer,543184,Christian Friedrich,516782,Starling Marte,L,Derek Norris,519083,4,0,4,False,2016-08-11,Caught,Home,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
87,87,87,87,87,87,87,1B,2B,Caught Stealing Home,543281,Josh Harrison,543184,Christian Friedrich,516782,Starling Marte,L,Derek Norris,519083,4,0,4,False,2016-08-11,Caught,Home,2016,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4,2017,26.4
