,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,,Caught Stealing 2B,621035,Chris Taylor,666808,Camilo Doval,444482,David Peralta,R,Patrick Bailey,672275,2,1,9,True,2023-09-30,Caught,2B,2023,2024,28.1
1,1B,2B,Stolen Base 2B,518692,Freddie Freeman,548389,Ross Stripling,681546,James Outman,R,Patrick Bailey,672275,5,0,7,False,2023-09-23,Stolen,2B,2023,2024,28.1
2,1B,2B,Stolen Base 2B,682998,Corbin Carroll,657277,Logan Webb,502054,Tommy Pham,R,Patrick Bailey,672275,0,1,1,False,2023-09-20,Stolen,2B,2023,2024,28.1
3,1B,2B,Stolen Base 2B,572233,Christian Walker,657277,Logan Webb,677950,Alek Thomas,R,Patrick Bailey,672275,1,1,1,False,2023-09-20,Stolen,2B,2023,2024,28.1
4,1B,2B,Stolen Base 2B,682998,Corbin Carroll,657277,Logan Webb,606466,Ketel Marte,R,Patrick Bailey,672275,1,1,3,False,2023-09-20,Stolen,2B,2023,2024,28.1
5,2B,3B,Stolen Base 3B,682998,Corbin Carroll,502171,Alex Cobb,502054,Tommy Pham,R,Patrick Bailey,672275,5,2,2,False,2023-09-19,Stolen,3B,2023,2024,28.1
6,1B,2B,Stolen Base 2B,606466,Ketel Marte,502171,Alex Cobb,502054,Tommy Pham,R,Patrick Bailey,672275,5,2,2,False,2023-09-19,Stolen,2B,2023,2024,28.1
7,1B,2B,Stolen Base 2B,678662,Ezequiel Tovar,518397,Scott Alexander,592178,Kris Bryant,L,Patrick Bailey,672275,1,0,1,False,2023-09-16,Stolen,2B,2023,2024,28.1
8,1B,2B,Stolen Base 2B,686668,Brenton Doyle,657277,Logan Webb,453568,Charlie Blackmon,R,Patrick Bailey,672275,0,1,6,False,2023-09-15,Stolen,2B,2023,2024,28.1
9,1B,2B,Stolen Base 2B,665926,Andrés Giménez,690986,Kyle Harrison,672356,Gabriel Arias,L,Patrick Bailey,672275,0,4,1,True,2023-09-13,Stolen,2B,2023,2024,28.1
