,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
750,1B,2B,Stolen Base 2B,621005,Tim Lopes,605138,Wes Benjamin,543829,Dee Strange-Gordon,L,Jose Trevino,624431,5,0,3,False,2020-08-21,Stolen,2B
922,1B,2B,Stolen Base 2B,621005,Tim Lopes,501985,Mike Minor,641487,J.P. Crawford,L,Jeff Mathis,425772,2,0,3,True,2020-08-11,Stolen,2B
951,1B,2B,Stolen Base 2B,621005,Tim Lopes,608566,Germán Márquez,543829,Dee Strange-Gordon,R,Elias Díaz,553869,5,0,7,False,2020-08-09,Stolen,2B
1130,1B,2B,Stolen Base 2B,621005,Tim Lopes,664918,Kyle Keller,641786,Kyle Lewis,R,Max Stassi,545358,2,8,9,True,2020-07-30,Stolen,2B
1194,1B,2B,Stolen Base 2B,621005,Tim Lopes,606965,Chris Devenski,543592,Austin Nola,R,Martín Maldonado,455117,5,4,8,True,2020-07-26,Stolen,2B
1313,1B,2B,Stolen Base 2B,621005,Tim Lopes,640462,A.J. Puk,608596,Tom Murphy,L,Josh Phegley,572033,2,1,6,False,2019-09-27,Stolen,2B
1582,1B,2B,Stolen Base 2B,621005,Tim Lopes,592332,Kevin Gausman,543829,Dee Strange-Gordon,R,Curt Casali,592200,3,2,7,False,2019-09-11,Stolen,2B
1668,1B,2B,Stolen Base 2B,621005,Tim Lopes,664285,Framber Valdez,643418,Shed Long Jr.,L,Martín Maldonado,455117,3,2,4,True,2019-09-06,Stolen,2B
1813,1B,,Caught Stealing 2B,621005,Tim Lopes,572020,James Paxton,543592,Austin Nola,L,Gary Sánchez,596142,0,2,4,False,2019-08-28,Caught,2B
1938,1B,2B,Stolen Base 2B,621005,Tim Lopes,656222,Jalen Beeks,542979,Keon Broxton,L,Mike Zunino,572287,4,6,6,True,2019-08-20,Stolen,2B
1954,1B,2B,Stolen Base 2B,621005,Tim Lopes,475054,Chaz Roe,641487,J.P. Crawford,R,Travis d'Arnaud,518595,1,7,4,True,2019-08-19,Stolen,2B
1992,1B,,Caught Stealing 2B,621005,Tim Lopes,621097,Jacob Waguespack,543829,Dee Strange-Gordon,R,Danny Jansen,643376,0,2,2,True,2019-08-16,Caught,2B
2316,1B,2B,Stolen Base 2B,621005,Tim Lopes,572403,Drew VerHagen,605480,Mallex Smith,R,John Hicks,543308,5,1,4,False,2019-07-25,Stolen,2B
1712,1B,,Caught Stealing 2B,621005,Tim Lopes,593144,Richard Rodríguez,607054,Jace Peterson,R,Jacob Stallings,607732,7,4,8,False,2021-06-12,Caught,2B
3593,1B,2B,Stolen Base 2B,621005,Tim Lopes,605138,Wes Benjamin,543829,Dee Strange-Gordon,L,Jose Trevino,624431,5,0,3,False,2020-08-21,Stolen,2B
3765,1B,2B,Stolen Base 2B,621005,Tim Lopes,501985,Mike Minor,641487,J.P. Crawford,L,Jeff Mathis,425772,2,0,3,True,2020-08-11,Stolen,2B
3794,1B,2B,Stolen Base 2B,621005,Tim Lopes,608566,Germán Márquez,543829,Dee Strange-Gordon,R,Elias Díaz,553869,5,0,7,False,2020-08-09,Stolen,2B
3973,1B,2B,Stolen Base 2B,621005,Tim Lopes,664918,Kyle Keller,641786,Kyle Lewis,R,Max Stassi,545358,2,8,9,True,2020-07-30,Stolen,2B
4037,1B,2B,Stolen Base 2B,621005,Tim Lopes,606965,Chris Devenski,543592,Austin Nola,R,Martín Maldonado,455117,5,4,8,True,2020-07-26,Stolen,2B
4156,1B,2B,Stolen Base 2B,621005,Tim Lopes,640462,A.J. Puk,608596,Tom Murphy,L,Josh Phegley,572033,2,1,6,False,2019-09-27,Stolen,2B
4425,1B,2B,Stolen Base 2B,621005,Tim Lopes,592332,Kevin Gausman,543829,Dee Strange-Gordon,R,Curt Casali,592200,3,2,7,False,2019-09-11,Stolen,2B
4511,1B,2B,Stolen Base 2B,621005,Tim Lopes,664285,Framber Valdez,643418,Shed Long Jr.,L,Martín Maldonado,455117,3,2,4,True,2019-09-06,Stolen,2B
4656,1B,,Caught Stealing 2B,621005,Tim Lopes,572020,James Paxton,543592,Austin Nola,L,Gary Sánchez,596142,0,2,4,False,2019-08-28,Caught,2B
4781,1B,2B,Stolen Base 2B,621005,Tim Lopes,656222,Jalen Beeks,542979,Keon Broxton,L,Mike Zunino,572287,4,6,6,True,2019-08-20,Stolen,2B
4797,1B,2B,Stolen Base 2B,621005,Tim Lopes,475054,Chaz Roe,641487,J.P. Crawford,R,Travis d'Arnaud,518595,1,7,4,True,2019-08-19,Stolen,2B
4835,1B,,Caught Stealing 2B,621005,Tim Lopes,621097,Jacob Waguespack,543829,Dee Strange-Gordon,R,Danny Jansen,643376,0,2,2,True,2019-08-16,Caught,2B
5159,1B,2B,Stolen Base 2B,621005,Tim Lopes,572403,Drew VerHagen,605480,Mallex Smith,R,John Hicks,543308,5,1,4,False,2019-07-25,Stolen,2B
3636,1B,,Caught Stealing 2B,621005,Tim Lopes,593144,Richard Rodríguez,607054,Jace Peterson,R,Jacob Stallings,607732,7,4,8,False,2021-06-12,Caught,2B
5517,1B,2B,Stolen Base 2B,621005,Tim Lopes,605138,Wes Benjamin,543829,Dee Strange-Gordon,L,Jose Trevino,624431,5,0,3,False,2020-08-21,Stolen,2B
5689,1B,2B,Stolen Base 2B,621005,Tim Lopes,501985,Mike Minor,641487,J.P. Crawford,L,Jeff Mathis,425772,2,0,3,True,2020-08-11,Stolen,2B
5718,1B,2B,Stolen Base 2B,621005,Tim Lopes,608566,Germán Márquez,543829,Dee Strange-Gordon,R,Elias Díaz,553869,5,0,7,False,2020-08-09,Stolen,2B
5897,1B,2B,Stolen Base 2B,621005,Tim Lopes,664918,Kyle Keller,641786,Kyle Lewis,R,Max Stassi,545358,2,8,9,True,2020-07-30,Stolen,2B
5961,1B,2B,Stolen Base 2B,621005,Tim Lopes,606965,Chris Devenski,543592,Austin Nola,R,Martín Maldonado,455117,5,4,8,True,2020-07-26,Stolen,2B
6080,1B,2B,Stolen Base 2B,621005,Tim Lopes,640462,A.J. Puk,608596,Tom Murphy,L,Josh Phegley,572033,2,1,6,False,2019-09-27,Stolen,2B
6349,1B,2B,Stolen Base 2B,621005,Tim Lopes,592332,Kevin Gausman,543829,Dee Strange-Gordon,R,Curt Casali,592200,3,2,7,False,2019-09-11,Stolen,2B
6435,1B,2B,Stolen Base 2B,621005,Tim Lopes,664285,Framber Valdez,643418,Shed Long Jr.,L,Martín Maldonado,455117,3,2,4,True,2019-09-06,Stolen,2B
6580,1B,,Caught Stealing 2B,621005,Tim Lopes,572020,James Paxton,543592,Austin Nola,L,Gary Sánchez,596142,0,2,4,False,2019-08-28,Caught,2B
6705,1B,2B,Stolen Base 2B,621005,Tim Lopes,656222,Jalen Beeks,542979,Keon Broxton,L,Mike Zunino,572287,4,6,6,True,2019-08-20,Stolen,2B
6721,1B,2B,Stolen Base 2B,621005,Tim Lopes,475054,Chaz Roe,641487,J.P. Crawford,R,Travis d'Arnaud,518595,1,7,4,True,2019-08-19,Stolen,2B
6759,1B,,Caught Stealing 2B,621005,Tim Lopes,621097,Jacob Waguespack,543829,Dee Strange-Gordon,R,Danny Jansen,643376,0,2,2,True,2019-08-16,Caught,2B
7083,1B,2B,Stolen Base 2B,621005,Tim Lopes,572403,Drew VerHagen,605480,Mallex Smith,R,John Hicks,543308,5,1,4,False,2019-07-25,Stolen,2B
