,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
380,1B,2B,Stolen Base 2B,592192,Mark Canha,668687,Andre Scrubb,605353,Vimael Machín,R,Martín Maldonado,455117,2,1,7,False,2020-09-10,Stolen,2B
747,1B,2B,Stolen Base 2B,592192,Mark Canha,571760,Andrew Heaney,572039,Stephen Piscotty,L,Anthony Bemboom,621532,3,0,3,False,2020-08-21,Stolen,2B
762,1B,2B,Stolen Base 2B,592192,Mark Canha,622065,Alex Young,621566,Matt Olson,L,Stephen Vogt,519390,3,0,4,False,2020-08-20,Stolen,2B
1067,1B,2B,Stolen Base 2B,592192,Mark Canha,664948,Anthony Misiewicz,543257,Robbie Grossman,L,Austin Nola,543592,1,3,6,True,2020-08-02,Stolen,2B
1285,1B,2B,Stolen Base 2B,592192,Mark Canha,594835,Marco Gonzales,501981,Khris Davis,L,Tom Murphy,608596,0,1,6,True,2019-09-28,Stolen,2B
2223,2B,3B,Stolen Base 3B,592192,Mark Canha,502624,Chase Anderson,595777,Jurickson Profar,R,Yasmani Grandal,518735,0,1,2,False,2019-08-01,Stolen,3B
2224,1B,2B,Stolen Base 2B,592192,Mark Canha,543351,Jay Jackson,595777,Jurickson Profar,R,Yasmani Grandal,518735,5,3,8,False,2019-08-01,Stolen,2B
3379,1B,,Caught Stealing 2B,592192,Mark Canha,519096,Dan Otero,543257,Robbie Grossman,R,Roberto Pérez,547379,1,3,6,True,2019-05-20,Caught,2B
606,2B,3B,Stolen Base 3B,592192,Mark Canha,594835,Marco Gonzales,543228,Yan Gomes,L,Cal Raleigh,663728,1,0,1,False,2021-08-23,Stolen,3B
680,1B,2B,Stolen Base 2B,592192,Mark Canha,607481,Aaron Bummer,476704,Jed Lowrie,L,Seby Zavala,664874,3,2,7,True,2021-08-18,Stolen,2B
986,2B,3B,Stolen Base 3B,592192,Mark Canha,500779,Jose Quintana,621566,Matt Olson,L,Max Stassi,545358,0,3,5,True,2021-07-29,Stolen,3B
1003,2B,3B,Stolen Base 3B,592192,Mark Canha,605483,Blake Snell,621566,Matt Olson,L,Austin Nola,543592,0,0,1,True,2021-07-28,Stolen,3B
1004,1B,,Caught Stealing 2B,592192,Mark Canha,605483,Blake Snell,657656,Ramón Laureano,L,Austin Nola,543592,0,5,2,True,2021-07-28,Caught,2B
1087,2B,3B,Stolen Base 3B,592192,Mark Canha,623167,Chris Flexen,621566,Matt Olson,R,Tom Murphy,608596,0,1,5,True,2021-07-22,Stolen,3B
1893,1B,2B,Stolen Base 2B,592192,Mark Canha,500779,Jose Quintana,656305,Matt Chapman,L,Kurt Suzuki,435559,0,4,3,False,2021-05-30,Stolen,2B
2257,1B,2B,Stolen Base 2B,592192,Mark Canha,664126,Pete Fairbanks,657656,Ramón Laureano,R,Kevan Smith,607345,1,1,8,False,2021-05-07,Stolen,2B
