,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x.3,Sprint_x.3,Current_Year_y.3,Sprint_y.3,Current_Year,Sprint
17,17,17,17,17,17,17,17,17,1B,2B,Stolen Base 2B,519317,Giancarlo Stanton,501625,Jose Alvarez,572228,Luke Voit,L,J.T. Realmuto,592663,6,3,8,False,2020-08-03,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
18,18,18,18,18,18,18,18,18,1B,2B,Stolen Base 2B,519317,Giancarlo Stanton,501625,Jose Alvarez,572228,Luke Voit,L,J.T. Realmuto,592663,6,3,8,False,2020-07-29,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
19,19,19,19,19,19,19,19,19,1B,,Caught Stealing 2B,458731,Brett Gardner,621107,Zach Eflin,570482,Gio Urshela,R,J.T. Realmuto,592663,5,2,4,True,2020-07-28,Caught,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
20,20,20,20,20,20,20,20,20,1B,2B,Stolen Base 2B,500743,Miguel Rojas,605400,Aaron Nola,542583,Jesús Aguilar,R,J.T. Realmuto,592663,0,1,3,True,2020-07-24,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
21,21,21,21,21,21,21,21,21,1B,,Caught Stealing 2B,623912,Harold Ramírez,605400,Aaron Nola,605119,Brian Anderson,R,J.T. Realmuto,592663,0,1,4,True,2020-07-24,Caught,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
22,22,22,22,22,22,22,22,22,2B,3B,Stolen Base 3B,607208,Trea Turner,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,0,3,False,2020-09-22,Stolen,3B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
23,23,23,23,23,23,23,23,23,1B,2B,Stolen Base 2B,665742,Juan Soto,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,0,3,False,2020-09-22,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
24,24,24,24,24,24,24,24,24,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,605400,Aaron Nola,595453,Chad Wallach,R,J.T. Realmuto,592663,0,4,3,False,2020-09-11,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
25,25,25,25,25,25,25,25,25,2B,3B,Stolen Base 3B,656509,Monte Harrison,519443,Brandon Workman,500743,Miguel Rojas,R,J.T. Realmuto,592663,6,6,9,False,2020-09-10,Stolen,3B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
26,26,26,26,26,26,26,26,26,1B,2B,Stolen Base 2B,500743,Miguel Rojas,519443,Brandon Workman,665862,Jazz Chisholm Jr.,R,J.T. Realmuto,592663,6,6,9,False,2020-09-10,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
27,27,27,27,27,27,27,27,27,1B,2B,Stolen Base 2B,665926,Andrés Giménez,571735,David Hale,607043,Brandon Nimmo,R,J.T. Realmuto,592663,5,1,8,False,2020-09-05,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
28,28,28,28,28,28,28,28,28,1B,2B,Stolen Base 2B,543228,Yan Gomes,605400,Aaron Nola,671277,Luis García Jr.,R,J.T. Realmuto,592663,0,0,5,True,2020-09-01,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
29,29,29,29,29,29,29,29,29,2B,3B,Stolen Base 3B,621020,Dansby Swanson,592390,Heath Hembree,518595,Travis d'Arnaud,R,J.T. Realmuto,592663,4,4,10,True,2020-08-28,Stolen,3B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
30,30,30,30,30,30,30,30,30,1B,,Caught Stealing 2B,542255,Ender Inciarte,453284,Blake Parker,588751,Adeiny Hechavarría,R,J.T. Realmuto,592663,4,4,11,True,2020-08-28,Caught,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
31,31,31,31,31,31,31,31,31,1B,2B,Stolen Base 2B,671277,Luis García Jr.,605400,Aaron Nola,519346,Eric Thames,R,J.T. Realmuto,592663,2,1,4,False,2020-08-26,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
32,32,32,32,32,32,32,32,32,1B,2B,Stolen Base 2B,607208,Trea Turner,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,1,5,False,2020-08-26,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
33,33,33,33,33,33,33,33,33,1B,2B,Stolen Base 2B,657077,Alex Verdugo,665759,Ramón Rosso,607680,Kevin Pillar,R,J.T. Realmuto,592663,4,3,7,False,2020-08-19,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
34,34,34,34,34,34,34,34,34,1B,2B,Stolen Base 2B,665926,Andrés Giménez,675921,Spencer Howard,641645,Luis Guillorme,R,J.T. Realmuto,592663,0,2,2,True,2020-08-14,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
35,35,35,35,35,35,35,35,35,1B,2B,Stolen Base 2B,571740,Billy Hamilton,488984,Tommy Hunter,642708,Amed Rosario,R,J.T. Realmuto,592663,5,4,8,True,2020-08-14,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
36,36,36,36,36,36,36,36,36,1B,,Caught Stealing 2B,623993,Anthony Santander,488984,Tommy Hunter,600524,Renato Núñez,R,J.T. Realmuto,592663,3,5,7,True,2020-08-11,Caught,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
37,37,37,37,37,37,37,37,37,3B,,Caught Stealing Home,623205,Andrew Velazquez,501625,Jose Alvarez,448801,Chris Davis,L,J.T. Realmuto,592663,3,5,8,True,2020-08-11,Caught,Home,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
38,38,38,38,38,38,38,38,38,1B,,Caught Stealing 2B,458731,Brett Gardner,621107,Zach Eflin,570482,Gio Urshela,R,J.T. Realmuto,592663,5,2,4,True,2020-08-06,Caught,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
39,39,39,39,39,39,39,39,39,1B,2B,Stolen Base 2B,519317,Giancarlo Stanton,501625,Jose Alvarez,572228,Luke Voit,L,J.T. Realmuto,592663,6,3,8,False,2020-08-03,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
40,40,40,40,40,40,40,40,40,1B,2B,Stolen Base 2B,519317,Giancarlo Stanton,501625,Jose Alvarez,572228,Luke Voit,L,J.T. Realmuto,592663,6,3,8,False,2020-07-29,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
41,41,41,41,41,41,41,41,41,1B,,Caught Stealing 2B,458731,Brett Gardner,621107,Zach Eflin,570482,Gio Urshela,R,J.T. Realmuto,592663,5,2,4,True,2020-07-28,Caught,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
42,42,42,42,42,42,42,42,42,1B,2B,Stolen Base 2B,500743,Miguel Rojas,605400,Aaron Nola,542583,Jesús Aguilar,R,J.T. Realmuto,592663,0,1,3,True,2020-07-24,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
43,43,43,43,43,43,43,43,43,1B,,Caught Stealing 2B,623912,Harold Ramírez,605400,Aaron Nola,605119,Brian Anderson,R,J.T. Realmuto,592663,0,1,4,True,2020-07-24,Caught,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
44,44,44,44,44,44,44,44,44,2B,3B,Stolen Base 3B,607208,Trea Turner,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,0,3,False,2020-09-22,Stolen,3B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
45,45,45,45,45,45,45,45,45,1B,2B,Stolen Base 2B,665742,Juan Soto,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,0,3,False,2020-09-22,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
46,46,46,46,46,46,46,46,46,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,605400,Aaron Nola,595453,Chad Wallach,R,J.T. Realmuto,592663,0,4,3,False,2020-09-11,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
47,47,47,47,47,47,47,47,47,2B,3B,Stolen Base 3B,656509,Monte Harrison,519443,Brandon Workman,500743,Miguel Rojas,R,J.T. Realmuto,592663,6,6,9,False,2020-09-10,Stolen,3B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
48,48,48,48,48,48,48,48,48,1B,2B,Stolen Base 2B,500743,Miguel Rojas,519443,Brandon Workman,665862,Jazz Chisholm Jr.,R,J.T. Realmuto,592663,6,6,9,False,2020-09-10,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
49,49,49,49,49,49,49,49,49,1B,2B,Stolen Base 2B,665926,Andrés Giménez,571735,David Hale,607043,Brandon Nimmo,R,J.T. Realmuto,592663,5,1,8,False,2020-09-05,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
50,50,50,50,50,50,50,50,50,1B,2B,Stolen Base 2B,543228,Yan Gomes,605400,Aaron Nola,671277,Luis García Jr.,R,J.T. Realmuto,592663,0,0,5,True,2020-09-01,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
51,51,51,51,51,51,51,51,51,2B,3B,Stolen Base 3B,621020,Dansby Swanson,592390,Heath Hembree,518595,Travis d'Arnaud,R,J.T. Realmuto,592663,4,4,10,True,2020-08-28,Stolen,3B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
52,52,52,52,52,52,52,52,52,1B,,Caught Stealing 2B,542255,Ender Inciarte,453284,Blake Parker,588751,Adeiny Hechavarría,R,J.T. Realmuto,592663,4,4,11,True,2020-08-28,Caught,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
53,53,53,53,53,53,53,53,53,1B,2B,Stolen Base 2B,671277,Luis García Jr.,605400,Aaron Nola,519346,Eric Thames,R,J.T. Realmuto,592663,2,1,4,False,2020-08-26,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
54,54,54,54,54,54,54,54,54,1B,2B,Stolen Base 2B,607208,Trea Turner,605400,Aaron Nola,452678,Asdrúbal Cabrera,R,J.T. Realmuto,592663,2,1,5,False,2020-08-26,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
55,55,55,55,55,55,55,55,55,1B,2B,Stolen Base 2B,657077,Alex Verdugo,665759,Ramón Rosso,607680,Kevin Pillar,R,J.T. Realmuto,592663,4,3,7,False,2020-08-19,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
56,56,56,56,56,56,56,56,56,1B,2B,Stolen Base 2B,665926,Andrés Giménez,675921,Spencer Howard,641645,Luis Guillorme,R,J.T. Realmuto,592663,0,2,2,True,2020-08-14,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
57,57,57,57,57,57,57,57,57,1B,2B,Stolen Base 2B,571740,Billy Hamilton,488984,Tommy Hunter,642708,Amed Rosario,R,J.T. Realmuto,592663,5,4,8,True,2020-08-14,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
58,58,58,58,58,58,58,58,58,1B,,Caught Stealing 2B,623993,Anthony Santander,488984,Tommy Hunter,600524,Renato Núñez,R,J.T. Realmuto,592663,3,5,7,True,2020-08-11,Caught,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
59,59,59,59,59,59,59,59,59,3B,,Caught Stealing Home,623205,Andrew Velazquez,501625,Jose Alvarez,448801,Chris Davis,L,J.T. Realmuto,592663,3,5,8,True,2020-08-11,Caught,Home,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
60,60,60,60,60,60,60,60,60,1B,,Caught Stealing 2B,458731,Brett Gardner,621107,Zach Eflin,570482,Gio Urshela,R,J.T. Realmuto,592663,5,2,4,True,2020-08-06,Caught,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
61,61,61,61,61,61,61,61,61,1B,2B,Stolen Base 2B,519317,Giancarlo Stanton,501625,Jose Alvarez,572228,Luke Voit,L,J.T. Realmuto,592663,6,3,8,False,2020-08-03,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
62,62,62,62,62,62,62,62,62,1B,2B,Stolen Base 2B,519317,Giancarlo Stanton,501625,Jose Alvarez,572228,Luke Voit,L,J.T. Realmuto,592663,6,3,8,False,2020-07-29,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
63,63,63,63,63,63,63,63,63,1B,,Caught Stealing 2B,458731,Brett Gardner,621107,Zach Eflin,570482,Gio Urshela,R,J.T. Realmuto,592663,5,2,4,True,2020-07-28,Caught,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
64,64,64,64,64,64,64,64,64,1B,2B,Stolen Base 2B,500743,Miguel Rojas,605400,Aaron Nola,542583,Jesús Aguilar,R,J.T. Realmuto,592663,0,1,3,True,2020-07-24,Stolen,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
65,65,65,65,65,65,65,65,65,1B,,Caught Stealing 2B,623912,Harold Ramírez,605400,Aaron Nola,605119,Brian Anderson,R,J.T. Realmuto,592663,0,1,4,True,2020-07-24,Caught,2B,2020,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6,2021,30.6
66,66,66,66,66,66,66,66,66,1B,2B,Stolen Base 2B,596019,Francisco Lindor,450306,Jason Vargas,640458,Óscar Mercado,L,J.T. Realmuto,592663,0,0,1,False,2019-09-21,Stolen,2B,2019,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9
67,67,67,67,67,67,67,67,67,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,593576,Héctor Neris,645277,Ozzie Albies,R,J.T. Realmuto,592663,4,5,9,False,2019-09-17,Stolen,2B,2019,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9
68,68,68,68,68,68,68,68,68,1B,,Caught Stealing 2B,593428,Xander Bogaerts,605400,Aaron Nola,646240,Rafael Devers,R,J.T. Realmuto,592663,0,0,4,True,2019-09-14,Caught,2B,2019,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9
69,69,69,69,69,69,69,69,69,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,592767,Drew Smyly,645277,Ozzie Albies,L,J.T. Realmuto,592663,0,2,1,True,2019-09-12,Stolen,2B,2019,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9
70,70,70,70,70,70,70,70,70,2B,3B,Stolen Base 3B,660670,Ronald Acuña Jr.,592767,Drew Smyly,645277,Ozzie Albies,L,J.T. Realmuto,592663,0,2,1,True,2019-09-12,Stolen,3B,2019,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9
71,71,71,71,71,71,71,71,71,1B,,Caught Stealing 2B,660670,Ronald Acuña Jr.,453284,Blake Parker,645277,Ozzie Albies,R,J.T. Realmuto,592663,5,4,6,True,2019-09-10,Caught,2B,2019,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9
72,72,72,72,72,72,72,72,72,1B,2B,Stolen Base 2B,621020,Dansby Swanson,605400,Aaron Nola,542364,Rafael Ortega,R,J.T. Realmuto,592663,0,4,3,True,2019-09-09,Stolen,2B,2019,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9
73,73,73,73,73,73,73,73,73,1B,2B,Stolen Base 2B,501571,Juan Lagares,592767,Drew Smyly,621512,Tomás Nido,L,J.T. Realmuto,592663,0,1,2,False,2019-09-07,Stolen,2B,2019,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9
74,74,74,74,74,74,74,74,74,1B,,Caught Stealing 2B,643446,Jeff McNeil,621107,Zach Eflin,624413,Pete Alonso,R,J.T. Realmuto,592663,1,0,3,False,2019-09-06,Caught,2B,2019,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9
75,75,75,75,75,75,75,75,75,1B,2B,Stolen Base 2B,606157,Aristides Aquino,453284,Blake Parker,571466,Tucker Barnhart,R,J.T. Realmuto,592663,6,5,7,False,2019-09-04,Stolen,2B,2019,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9
76,76,76,76,76,76,76,76,76,1B,,Caught Stealing 2B,622569,Pablo Reyes,453284,Blake Parker,621028,Kevin Newman,R,J.T. Realmuto,592663,3,4,6,True,2019-08-27,Caught,2B,2019,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9,2020,29.9
