,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
25,25,25,25,25,3718,2B,3B,Stolen Base 3B,664238,Dylan Moore,664285,Framber Valdez,572122,Kyle Seager,L,Dustin Garneau,572863,0,1,1,True,2020-08-14,Stolen,3B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
26,26,26,26,26,3738,1B,2B,Stolen Base 2B,664238,Dylan Moore,543475,Jordan Lyles,572122,Kyle Seager,R,Jeff Mathis,425772,0,0,1,True,2020-08-12,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
27,27,27,27,27,3845,1B,2B,Stolen Base 2B,664238,Dylan Moore,605164,Dylan Bundy,572122,Kyle Seager,R,Max Stassi,545358,0,0,1,False,2020-08-06,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
28,28,28,28,28,3858,1B,2B,Stolen Base 2B,664238,Dylan Moore,570663,Hansel Robles,641786,Kyle Lewis,R,Max Stassi,545358,7,6,8,False,2020-08-05,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
29,29,29,29,29,3909,1B,2B,Stolen Base 2B,664238,Dylan Moore,605135,Chris Bassitt,596129,Daniel Vogelbach,R,Sean Murphy,669221,1,0,1,False,2020-08-02,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
30,30,30,30,30,4945,1B,2B,Stolen Base 2B,664238,Dylan Moore,672715,Luis Patiño,641786,Kyle Lewis,R,Austin Nola,543592,0,0,1,False,2020-09-19,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
31,31,31,31,31,5055,1B,,Caught Stealing 2B,664238,Dylan Moore,596133,Luke Weaver,664034,Ty France,R,Daulton Varsho,662139,1,2,2,True,2020-09-13,Caught,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
32,32,32,32,32,5059,1B,2B,Stolen Base 2B,664238,Dylan Moore,622492,Keury Mella,664034,Ty France,R,Daulton Varsho,662139,3,6,9,True,2020-09-13,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
33,33,33,33,33,5097,1B,2B,Stolen Base 2B,664238,Dylan Moore,592761,Caleb Smith,641786,Kyle Lewis,L,Stephen Vogt,519390,0,0,1,True,2020-09-11,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
34,34,34,34,34,5162,1B,2B,Stolen Base 2B,664238,Dylan Moore,657277,Logan Webb,641786,Kyle Lewis,R,Joey Bart,663698,1,4,2,True,2020-09-08,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
35,35,35,35,35,5207,1B,2B,Stolen Base 2B,664238,Dylan Moore,543475,Jordan Lyles,640447,Phillip Ervin,R,Jose Trevino,624431,3,2,7,False,2020-09-06,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
36,36,36,36,36,5252,1B,2B,Stolen Base 2B,664238,Dylan Moore,623474,Jimmy Herget,572122,Kyle Seager,R,Jose Trevino,624431,3,1,7,False,2020-09-04,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
37,37,37,37,37,5538,1B,2B,Stolen Base 2B,664238,Dylan Moore,628711,Julio Urías,641786,Kyle Lewis,L,Keibert Ruiz,660688,0,0,1,False,2020-08-19,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
38,38,38,38,38,5607,1B,,Caught Stealing 2B,664238,Dylan Moore,621121,Lance McCullers Jr.,641786,Kyle Lewis,R,Martín Maldonado,455117,0,0,1,True,2020-08-16,Caught,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
39,39,39,39,39,5624,1B,,Caught Stealing 2B,664238,Dylan Moore,664299,Cristian Javier,641786,Kyle Lewis,R,Martín Maldonado,455117,1,0,4,True,2020-08-15,Caught,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
40,40,40,40,40,5642,2B,3B,Stolen Base 3B,664238,Dylan Moore,664285,Framber Valdez,572122,Kyle Seager,L,Dustin Garneau,572863,0,1,1,True,2020-08-14,Stolen,3B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
41,41,41,41,41,5662,1B,2B,Stolen Base 2B,664238,Dylan Moore,543475,Jordan Lyles,572122,Kyle Seager,R,Jeff Mathis,425772,0,0,1,True,2020-08-12,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
42,42,42,42,42,5769,1B,2B,Stolen Base 2B,664238,Dylan Moore,605164,Dylan Bundy,572122,Kyle Seager,R,Max Stassi,545358,0,0,1,False,2020-08-06,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
43,43,43,43,43,5782,1B,2B,Stolen Base 2B,664238,Dylan Moore,570663,Hansel Robles,641786,Kyle Lewis,R,Max Stassi,545358,7,6,8,False,2020-08-05,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
44,44,44,44,44,5833,1B,2B,Stolen Base 2B,664238,Dylan Moore,605135,Chris Bassitt,596129,Daniel Vogelbach,R,Sean Murphy,669221,1,0,1,False,2020-08-02,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4,2021,28.4,2021,28.4
45,45,45,45,45,1669,1B,2B,Stolen Base 2B,664238,Dylan Moore,664285,Framber Valdez,605480,Mallex Smith,L,Martín Maldonado,455117,3,3,4,True,2019-09-06,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
46,46,46,46,46,1682,1B,2B,Stolen Base 2B,664238,Dylan Moore,501925,Joe Smith,543592,Austin Nola,R,Martín Maldonado,455117,8,8,9,True,2019-09-05,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
47,47,47,47,47,1715,1B,2B,Stolen Base 2B,664238,Dylan Moore,452657,Jon Lester,543592,Austin Nola,L,Victor Caratini,605170,0,0,1,True,2019-09-03,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
48,48,48,48,48,1717,1B,2B,Stolen Base 2B,664238,Dylan Moore,452657,Jon Lester,543592,Austin Nola,L,Victor Caratini,605170,2,0,5,True,2019-09-03,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
49,49,49,49,49,1768,1B,,Caught Stealing 2B,664238,Dylan Moore,656271,Brock Burke,543829,Dee Strange-Gordon,L,Jose Trevino,624431,1,1,4,True,2019-08-31,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
50,50,50,50,50,2499,1B,2B,Stolen Base 2B,664238,Dylan Moore,660761,José Suarez,605480,Mallex Smith,L,Kevan Smith,607345,0,2,2,True,2019-07-14,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
51,51,51,51,51,2501,3B,,Caught Stealing Home,664238,Dylan Moore,660761,José Suarez,641487,J.P. Crawford,L,Kevan Smith,607345,1,3,4,True,2019-07-14,Caught,Home,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
52,52,52,52,52,2620,1B,,Caught Stealing 2B,664238,Dylan Moore,594965,Daniel Ponce de Leon,543829,Dee Strange-Gordon,R,Matt Wieters,446308,4,3,4,False,2019-07-04,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
53,53,53,53,53,2627,1B,,Caught Stealing 2B,664238,Dylan Moore,425794,Adam Wainwright,543829,Dee Strange-Gordon,R,Yadier Molina,425877,0,0,2,False,2019-07-03,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
54,54,54,54,54,2679,1B,,Caught Stealing 2B,664238,Dylan Moore,543037,Gerrit Cole,605480,Mallex Smith,R,Max Stassi,545358,3,1,5,True,2019-06-30,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
55,55,55,55,55,2696,1B,2B,Stolen Base 2B,664238,Dylan Moore,434378,Justin Verlander,607776,Mac Williamson,R,Robinson Chirinos,455139,5,3,4,True,2019-06-29,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
56,56,56,56,56,2721,1B,2B,Stolen Base 2B,664238,Dylan Moore,448855,Junior Guerra,553882,Omar Narváez,R,Yasmani Grandal,518735,4,2,7,True,2019-06-27,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
57,57,57,57,57,3081,1B,2B,Stolen Base 2B,664238,Dylan Moore,434378,Justin Verlander,571745,Mitch Haniger,R,Robinson Chirinos,455139,1,4,6,False,2019-06-06,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
58,58,58,58,58,3146,1B,2B,Stolen Base 2B,664238,Dylan Moore,664285,Framber Valdez,605480,Mallex Smith,L,Robinson Chirinos,455139,2,4,6,False,2019-06-03,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
59,59,59,59,59,3551,1B,2B,Stolen Base 2B,664238,Dylan Moore,493603,Adam Ottavino,571745,Mitch Haniger,R,Gary Sánchez,596142,1,0,6,True,2019-05-09,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
60,60,60,60,60,3572,1B,,Caught Stealing 2B,664238,Dylan Moore,570666,Luis Cessa,571745,Mitch Haniger,R,Austin Romine,519222,0,5,6,True,2019-05-08,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
61,61,61,61,61,4512,1B,2B,Stolen Base 2B,664238,Dylan Moore,664285,Framber Valdez,605480,Mallex Smith,L,Martín Maldonado,455117,3,3,4,True,2019-09-06,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
62,62,62,62,62,4525,1B,2B,Stolen Base 2B,664238,Dylan Moore,501925,Joe Smith,543592,Austin Nola,R,Martín Maldonado,455117,8,8,9,True,2019-09-05,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
63,63,63,63,63,4558,1B,2B,Stolen Base 2B,664238,Dylan Moore,452657,Jon Lester,543592,Austin Nola,L,Victor Caratini,605170,0,0,1,True,2019-09-03,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
64,64,64,64,64,4560,1B,2B,Stolen Base 2B,664238,Dylan Moore,452657,Jon Lester,543592,Austin Nola,L,Victor Caratini,605170,2,0,5,True,2019-09-03,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
65,65,65,65,65,4611,1B,,Caught Stealing 2B,664238,Dylan Moore,656271,Brock Burke,543829,Dee Strange-Gordon,L,Jose Trevino,624431,1,1,4,True,2019-08-31,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
66,66,66,66,66,5342,1B,2B,Stolen Base 2B,664238,Dylan Moore,660761,José Suarez,605480,Mallex Smith,L,Kevan Smith,607345,0,2,2,True,2019-07-14,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
67,67,67,67,67,5344,3B,,Caught Stealing Home,664238,Dylan Moore,660761,José Suarez,641487,J.P. Crawford,L,Kevan Smith,607345,1,3,4,True,2019-07-14,Caught,Home,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
68,68,68,68,68,5463,1B,,Caught Stealing 2B,664238,Dylan Moore,594965,Daniel Ponce de Leon,543829,Dee Strange-Gordon,R,Matt Wieters,446308,4,3,4,False,2019-07-04,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
69,69,69,69,69,5470,1B,,Caught Stealing 2B,664238,Dylan Moore,425794,Adam Wainwright,543829,Dee Strange-Gordon,R,Yadier Molina,425877,0,0,2,False,2019-07-03,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
70,70,70,70,70,5522,1B,,Caught Stealing 2B,664238,Dylan Moore,543037,Gerrit Cole,605480,Mallex Smith,R,Max Stassi,545358,3,1,5,True,2019-06-30,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
71,71,71,71,71,5539,1B,2B,Stolen Base 2B,664238,Dylan Moore,434378,Justin Verlander,607776,Mac Williamson,R,Robinson Chirinos,455139,5,3,4,True,2019-06-29,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
72,72,72,72,72,5564,1B,2B,Stolen Base 2B,664238,Dylan Moore,448855,Junior Guerra,553882,Omar Narváez,R,Yasmani Grandal,518735,4,2,7,True,2019-06-27,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
73,73,73,73,73,5924,1B,2B,Stolen Base 2B,664238,Dylan Moore,434378,Justin Verlander,571745,Mitch Haniger,R,Robinson Chirinos,455139,1,4,6,False,2019-06-06,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
74,74,74,74,74,5989,1B,2B,Stolen Base 2B,664238,Dylan Moore,664285,Framber Valdez,605480,Mallex Smith,L,Robinson Chirinos,455139,2,4,6,False,2019-06-03,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
75,75,75,75,75,6394,1B,2B,Stolen Base 2B,664238,Dylan Moore,493603,Adam Ottavino,571745,Mitch Haniger,R,Gary Sánchez,596142,1,0,6,True,2019-05-09,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
76,76,76,76,76,6415,1B,,Caught Stealing 2B,664238,Dylan Moore,570666,Luis Cessa,571745,Mitch Haniger,R,Austin Romine,519222,0,5,6,True,2019-05-08,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
77,77,77,77,77,6436,1B,2B,Stolen Base 2B,664238,Dylan Moore,664285,Framber Valdez,605480,Mallex Smith,L,Martín Maldonado,455117,3,3,4,True,2019-09-06,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
78,78,78,78,78,6449,1B,2B,Stolen Base 2B,664238,Dylan Moore,501925,Joe Smith,543592,Austin Nola,R,Martín Maldonado,455117,8,8,9,True,2019-09-05,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
79,79,79,79,79,6482,1B,2B,Stolen Base 2B,664238,Dylan Moore,452657,Jon Lester,543592,Austin Nola,L,Victor Caratini,605170,0,0,1,True,2019-09-03,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
80,80,80,80,80,6484,1B,2B,Stolen Base 2B,664238,Dylan Moore,452657,Jon Lester,543592,Austin Nola,L,Victor Caratini,605170,2,0,5,True,2019-09-03,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
81,81,81,81,81,6535,1B,,Caught Stealing 2B,664238,Dylan Moore,656271,Brock Burke,543829,Dee Strange-Gordon,L,Jose Trevino,624431,1,1,4,True,2019-08-31,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
82,82,82,82,82,7266,1B,2B,Stolen Base 2B,664238,Dylan Moore,660761,José Suarez,605480,Mallex Smith,L,Kevan Smith,607345,0,2,2,True,2019-07-14,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
83,83,83,83,83,7268,3B,,Caught Stealing Home,664238,Dylan Moore,660761,José Suarez,641487,J.P. Crawford,L,Kevan Smith,607345,1,3,4,True,2019-07-14,Caught,Home,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
84,84,84,84,84,7387,1B,,Caught Stealing 2B,664238,Dylan Moore,594965,Daniel Ponce de Leon,543829,Dee Strange-Gordon,R,Matt Wieters,446308,4,3,4,False,2019-07-04,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
85,85,85,85,85,7394,1B,,Caught Stealing 2B,664238,Dylan Moore,425794,Adam Wainwright,543829,Dee Strange-Gordon,R,Yadier Molina,425877,0,0,2,False,2019-07-03,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
86,86,86,86,86,7446,1B,,Caught Stealing 2B,664238,Dylan Moore,543037,Gerrit Cole,605480,Mallex Smith,R,Max Stassi,545358,3,1,5,True,2019-06-30,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
87,87,87,87,87,7463,1B,2B,Stolen Base 2B,664238,Dylan Moore,434378,Justin Verlander,607776,Mac Williamson,R,Robinson Chirinos,455139,5,3,4,True,2019-06-29,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
88,88,88,88,88,7488,1B,2B,Stolen Base 2B,664238,Dylan Moore,448855,Junior Guerra,553882,Omar Narváez,R,Yasmani Grandal,518735,4,2,7,True,2019-06-27,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
89,89,89,89,89,7848,1B,2B,Stolen Base 2B,664238,Dylan Moore,434378,Justin Verlander,571745,Mitch Haniger,R,Robinson Chirinos,455139,1,4,6,False,2019-06-06,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
90,90,90,90,90,7913,1B,2B,Stolen Base 2B,664238,Dylan Moore,664285,Framber Valdez,605480,Mallex Smith,L,Robinson Chirinos,455139,2,4,6,False,2019-06-03,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
91,91,91,91,91,8318,1B,2B,Stolen Base 2B,664238,Dylan Moore,493603,Adam Ottavino,571745,Mitch Haniger,R,Gary Sánchez,596142,1,0,6,True,2019-05-09,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
92,92,92,92,92,8339,1B,,Caught Stealing 2B,664238,Dylan Moore,570666,Luis Cessa,571745,Mitch Haniger,R,Austin Romine,519222,0,5,6,True,2019-05-08,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
93,93,93,93,93,191,1B,2B,Stolen Base 2B,664238,Dylan Moore,663804,Jackson Kowar,641487,J.P. Crawford,R,Sebastián  Rivero,665861,0,2,2,True,2021-09-19,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
94,94,94,94,94,212,1B,,Caught Stealing 2B,664238,Dylan Moore,663460,Kris Bubic,571745,Mitch Haniger,L,Salvador Perez,521692,2,0,3,True,2021-09-18,Caught,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
95,95,95,95,95,316,1B,2B,Stolen Base 2B,664238,Dylan Moore,518516,Madison Bumgarner,641487,J.P. Crawford,L,Carson Kelly,608348,3,2,2,False,2021-09-10,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
96,96,96,96,96,317,1B,2B,Stolen Base 2B,664238,Dylan Moore,518516,Madison Bumgarner,571745,Mitch Haniger,L,Carson Kelly,608348,3,3,5,False,2021-09-10,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
97,97,97,97,97,386,1B,,Caught Stealing 2B,664238,Dylan Moore,573009,Joe Mantiply,620443,Luis Torrens,L,Daulton Varsho,662139,3,3,10,True,2021-09-05,Caught,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
98,98,98,98,98,724,1B,2B,Stolen Base 2B,664238,Dylan Moore,571927,Steven Matz,663728,Cal Raleigh,L,Alejandro Kirk,672386,1,3,2,False,2021-08-15,Stolen,2B,2021,2022,28.3,2022,28.3,2022,28.3,2022,28.3,2022,28.3
