,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1049,1B,,Caught Stealing 2B,501659,Abraham Almonte,621111,Walker Buehler,595978,Austin Hedges,R,Will Smith,669257,1,1,2,False,2020-08-03,Caught,2B
1050,2B,3B,Stolen Base 3B,501659,Abraham Almonte,657571,Caleb Ferguson,595777,Jurickson Profar,L,Will Smith,669257,5,3,6,False,2020-08-03,Stolen,3B
705,1B,2B,Stolen Base 2B,501659,Abraham Almonte,645261,Sandy Alcantara,645277,Ozzie Albies,R,Alex Jackson,656577,0,0,8,True,2021-08-17,Stolen,2B
1586,1B,,Caught Stealing 2B,501659,Abraham Almonte,425794,Adam Wainwright,663586,Austin Riley,R,Yadier Molina,425877,0,2,2,False,2021-06-20,Caught,2B
1596,1B,,Caught Stealing 2B,501659,Abraham Almonte,425794,Adam Wainwright,663586,Austin Riley,R,Yadier Molina,425877,0,2,2,False,2021-06-19,Caught,2B
3892,1B,,Caught Stealing 2B,501659,Abraham Almonte,621111,Walker Buehler,595978,Austin Hedges,R,Will Smith,669257,1,1,2,False,2020-08-03,Caught,2B
3893,2B,3B,Stolen Base 3B,501659,Abraham Almonte,657571,Caleb Ferguson,595777,Jurickson Profar,L,Will Smith,669257,5,3,6,False,2020-08-03,Stolen,3B
2629,1B,2B,Stolen Base 2B,501659,Abraham Almonte,645261,Sandy Alcantara,645277,Ozzie Albies,R,Alex Jackson,656577,0,0,8,True,2021-08-17,Stolen,2B
3510,1B,,Caught Stealing 2B,501659,Abraham Almonte,425794,Adam Wainwright,663586,Austin Riley,R,Yadier Molina,425877,0,2,2,False,2021-06-20,Caught,2B
3520,1B,,Caught Stealing 2B,501659,Abraham Almonte,425794,Adam Wainwright,663586,Austin Riley,R,Yadier Molina,425877,0,2,2,False,2021-06-19,Caught,2B
5816,1B,,Caught Stealing 2B,501659,Abraham Almonte,621111,Walker Buehler,595978,Austin Hedges,R,Will Smith,669257,1,1,2,False,2020-08-03,Caught,2B
5817,2B,3B,Stolen Base 3B,501659,Abraham Almonte,657571,Caleb Ferguson,595777,Jurickson Profar,L,Will Smith,669257,5,3,6,False,2020-08-03,Stolen,3B
130,1B,,Caught Stealing 2B,501659,Abraham Almonte,592229,Dylan Covey,460086,Alex Gordon,R,Omar Narváez,553882,4,1,5,False,2018-04-28,Caught,2B
234,1B,2B,Stolen Base 2B,501659,Abraham Almonte,434538,Francisco Liriano,460077,Drew Butera,L,James McCann,543510,2,0,5,True,2018-04-22,Stolen,2B
643,1B,2B,Stolen Base 2B,501659,Abraham Almonte,500872,Gregory Infante,642336,Francisco Mejía,R,Kevan Smith,607345,1,2,7,False,2017-09-30,Stolen,2B
3491,1B,,Caught Stealing 2B,501659,Abraham Almonte,608328,Chase De Jong,547379,Roberto Pérez,R,Carlos Ruiz,434563,1,1,2,False,2017-04-30,Caught,2B
3997,1B,2B,Stolen Base 2B,501659,Abraham Almonte,456713,Matt Bush,467793,Carlos Santana,R,Jonathan Lucroy,518960,5,4,7,True,2017-04-03,Stolen,2B
4311,1B,2B,Stolen Base 2B,501659,Abraham Almonte,596057,Daniel Norris,460269,Chris Gimenez,L,James McCann,543510,2,0,2,False,2016-09-18,Stolen,2B
4331,1B,2B,Stolen Base 2B,501659,Abraham Almonte,458677,Justin Wilson,446386,Brandon Guyer,L,James McCann,543510,0,0,9,False,2016-09-17,Stolen,2B
4369,1B,2B,Stolen Base 2B,501659,Abraham Almonte,502085,David Robertson,596019,Francisco Lindor,R,Omar Narváez,553882,1,1,9,True,2016-09-15,Stolen,2B
4438,1B,2B,Stolen Base 2B,501659,Abraham Almonte,543507,Trevor May,571980,Tyler Naquin,R,Juan Centeno,518542,1,5,7,True,2016-09-11,Stolen,2B
4706,1B,2B,Stolen Base 2B,501659,Abraham Almonte,502706,Derek Holland,460269,Chris Gimenez,L,Jonathan Lucroy,518960,2,0,6,True,2016-08-28,Stolen,2B
4908,1B,2B,Stolen Base 2B,501659,Abraham Almonte,571476,Chris Beck,547379,Roberto Pérez,R,Omar Narváez,553882,3,1,8,False,2016-08-16,Stolen,2B
4950,1B,2B,Stolen Base 2B,501659,Abraham Almonte,450308,Jered Weaver,547379,Roberto Pérez,R,Geovany Soto,434567,1,2,2,False,2016-08-14,Stolen,2B
5044,2B,3B,Stolen Base 3B,501659,Abraham Almonte,461829,Gio González,460269,Chris Gimenez,L,Wilson Ramos,467092,1,1,2,True,2016-08-10,Stolen,3B
14,1B,,Caught Stealing 2B,501659,Abraham Almonte,543408,Tom Koehler,576397,Jedd Gyorko,R,J.T. Realmuto,592663,0,0,1,False,2015-07-23,Caught,2B
1272,1B,2B,Stolen Base 2B,501659,Abraham Almonte,544931,Stephen Strasburg,461314,Matt Kemp,R,Jose Lobaton,446653,1,0,1,False,2015-05-17,Stolen,2B
2931,1B,,Caught Stealing 2B,501659,Abraham Almonte,429717,Dan Haren,518735,Yasmani Grandal,R,A.J. Ellis,454560,0,0,1,False,2014-08-29,Caught,2B
2997,1B,2B,Stolen Base 2B,501659,Abraham Almonte,519076,Jimmy Nelson,518735,Yasmani Grandal,R,Jonathan Lucroy,518960,4,1,5,False,2014-08-26,Stolen,2B
3124,1B,,Caught Stealing 2B,501659,Abraham Almonte,429781,Kevin Correia,452234,Seth Smith,R,A.J. Ellis,454560,2,3,3,True,2014-08-19,Caught,2B
5214,1B,2B,Stolen Base 2B,501659,Abraham Almonte,445153,Darin Downs,475253,Justin Smoak,L,Jason Castro,488771,6,8,9,True,2014-05-04,Stolen,2B
5626,1B,2B,Stolen Base 2B,501659,Abraham Almonte,506433,Yu Darvish,572122,Kyle Seager,R,J.P. Arencibia,450317,0,0,1,True,2014-04-16,Stolen,2B
5912,1B,2B,Stolen Base 2B,501659,Abraham Almonte,448281,Sean Doolittle,429664,Robinson Canó,L,John Jaso,444379,2,2,10,True,2014-04-03,Stolen,2B
687,1B,,Caught Stealing 2B,501659,Abraham Almonte,429717,Dan Haren,518735,Yasmani Grandal,R,A.J. Ellis,454560,0,0,1,False,2014-08-29,Caught,2B
753,1B,2B,Stolen Base 2B,501659,Abraham Almonte,519076,Jimmy Nelson,518735,Yasmani Grandal,R,Jonathan Lucroy,518960,4,1,5,False,2014-08-26,Stolen,2B
880,1B,,Caught Stealing 2B,501659,Abraham Almonte,429781,Kevin Correia,452234,Seth Smith,R,A.J. Ellis,454560,2,3,3,True,2014-08-19,Caught,2B
2970,1B,2B,Stolen Base 2B,501659,Abraham Almonte,445153,Darin Downs,475253,Justin Smoak,L,Jason Castro,488771,6,8,9,True,2014-05-04,Stolen,2B
3382,1B,2B,Stolen Base 2B,501659,Abraham Almonte,506433,Yu Darvish,572122,Kyle Seager,R,J.P. Arencibia,450317,0,0,1,True,2014-04-16,Stolen,2B
3668,1B,2B,Stolen Base 2B,501659,Abraham Almonte,448281,Sean Doolittle,429664,Robinson Canó,L,John Jaso,444379,2,2,10,True,2014-04-03,Stolen,2B
276,1B,2B,Stolen Base 2B,501659,Abraham Almonte,596057,Daniel Norris,460269,Chris Gimenez,L,James McCann,543510,2,0,2,False,2016-09-18,Stolen,2B
296,1B,2B,Stolen Base 2B,501659,Abraham Almonte,458677,Justin Wilson,446386,Brandon Guyer,L,James McCann,543510,0,0,9,False,2016-09-17,Stolen,2B
334,1B,2B,Stolen Base 2B,501659,Abraham Almonte,502085,David Robertson,596019,Francisco Lindor,R,Omar Narváez,553882,1,1,9,True,2016-09-15,Stolen,2B
403,1B,2B,Stolen Base 2B,501659,Abraham Almonte,543507,Trevor May,571980,Tyler Naquin,R,Juan Centeno,518542,1,5,7,True,2016-09-11,Stolen,2B
671,1B,2B,Stolen Base 2B,501659,Abraham Almonte,502706,Derek Holland,460269,Chris Gimenez,L,Jonathan Lucroy,518960,2,0,6,True,2016-08-28,Stolen,2B
873,1B,2B,Stolen Base 2B,501659,Abraham Almonte,571476,Chris Beck,547379,Roberto Pérez,R,Omar Narváez,553882,3,1,8,False,2016-08-16,Stolen,2B
915,1B,2B,Stolen Base 2B,501659,Abraham Almonte,450308,Jered Weaver,547379,Roberto Pérez,R,Geovany Soto,434567,1,2,2,False,2016-08-14,Stolen,2B
1009,2B,3B,Stolen Base 3B,501659,Abraham Almonte,461829,Gio González,460269,Chris Gimenez,L,Wilson Ramos,467092,1,1,2,True,2016-08-10,Stolen,3B
15,1B,2B,Stolen Base 2B,501659,Abraham Almonte,500872,Gregory Infante,642336,Francisco Mejía,R,Kevan Smith,607345,1,2,7,False,2017-09-30,Stolen,2B
2863,1B,,Caught Stealing 2B,501659,Abraham Almonte,608328,Chase De Jong,547379,Roberto Pérez,R,Carlos Ruiz,434563,1,1,2,False,2017-04-30,Caught,2B
3369,1B,2B,Stolen Base 2B,501659,Abraham Almonte,456713,Matt Bush,467793,Carlos Santana,R,Jonathan Lucroy,518960,5,4,7,True,2017-04-03,Stolen,2B
3683,1B,2B,Stolen Base 2B,501659,Abraham Almonte,596057,Daniel Norris,460269,Chris Gimenez,L,James McCann,543510,2,0,2,False,2016-09-18,Stolen,2B
3703,1B,2B,Stolen Base 2B,501659,Abraham Almonte,458677,Justin Wilson,446386,Brandon Guyer,L,James McCann,543510,0,0,9,False,2016-09-17,Stolen,2B
3741,1B,2B,Stolen Base 2B,501659,Abraham Almonte,502085,David Robertson,596019,Francisco Lindor,R,Omar Narváez,553882,1,1,9,True,2016-09-15,Stolen,2B
3810,1B,2B,Stolen Base 2B,501659,Abraham Almonte,543507,Trevor May,571980,Tyler Naquin,R,Juan Centeno,518542,1,5,7,True,2016-09-11,Stolen,2B
4078,1B,2B,Stolen Base 2B,501659,Abraham Almonte,502706,Derek Holland,460269,Chris Gimenez,L,Jonathan Lucroy,518960,2,0,6,True,2016-08-28,Stolen,2B
4280,1B,2B,Stolen Base 2B,501659,Abraham Almonte,571476,Chris Beck,547379,Roberto Pérez,R,Omar Narváez,553882,3,1,8,False,2016-08-16,Stolen,2B
4322,1B,2B,Stolen Base 2B,501659,Abraham Almonte,450308,Jered Weaver,547379,Roberto Pérez,R,Geovany Soto,434567,1,2,2,False,2016-08-14,Stolen,2B
4416,2B,3B,Stolen Base 3B,501659,Abraham Almonte,461829,Gio González,460269,Chris Gimenez,L,Wilson Ramos,467092,1,1,2,True,2016-08-10,Stolen,3B
