,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1076,2B,3B,Stolen Base 3B,518568,Christian Colón,596057,Daniel Norris,606157,Aristides Aquino,L,Grayson Greiner,606988,0,2,2,True,2020-08-02,Stolen,3B
1082,2B,3B,Stolen Base 3B,518568,Christian Colón,596057,Daniel Norris,606157,Aristides Aquino,L,Grayson Greiner,606988,0,2,2,True,2020-08-01,Stolen,3B
3919,2B,3B,Stolen Base 3B,518568,Christian Colón,596057,Daniel Norris,606157,Aristides Aquino,L,Grayson Greiner,606988,0,2,2,True,2020-08-02,Stolen,3B
3925,2B,3B,Stolen Base 3B,518568,Christian Colón,596057,Daniel Norris,606157,Aristides Aquino,L,Grayson Greiner,606988,0,2,2,True,2020-08-01,Stolen,3B
5843,2B,3B,Stolen Base 3B,518568,Christian Colón,596057,Daniel Norris,606157,Aristides Aquino,L,Grayson Greiner,606988,0,2,2,True,2020-08-02,Stolen,3B
5849,2B,3B,Stolen Base 3B,518568,Christian Colón,596057,Daniel Norris,606157,Aristides Aquino,L,Grayson Greiner,606988,0,2,2,True,2020-08-01,Stolen,3B
6125,2B,,Caught Stealing 3B,518568,Christian Colón,607074,Carlos Rodón,444876,Alcides Escobar,L,Alex Avila,488671,0,2,2,True,2016-06-12,Caught,3B
1614,2B,,Caught Stealing 3B,518568,Christian Colón,543456,Kyle Lobstein,519058,Mike Moustakas,L,Alex Avila,488671,3,0,2,False,2015-05-01,Caught,3B
1634,1B,2B,Stolen Base 2B,518568,Christian Colón,543935,Alex Wilson,460086,Alex Gordon,R,James McCann,543510,8,0,5,False,2015-04-30,Stolen,2B
1854,2B,3B,Stolen Base 3B,518568,Christian Colón,430641,Blaine Boyer,444876,Alcides Escobar,R,Kurt Suzuki,435559,4,5,6,False,2015-04-21,Stolen,3B
2253,1B,2B,Stolen Base 2B,518568,Christian Colón,434628,Jason Hammel,521692,Salvador Perez,R,Geovany Soto,434567,9,8,12,False,2014-09-30,Stolen,2B
3001,1B,2B,Stolen Base 2B,518568,Christian Colón,445060,Ricky Nolasco,444876,Alcides Escobar,R,Kurt Suzuki,435559,0,0,3,False,2014-08-26,Stolen,2B
3220,1B,2B,Stolen Base 2B,518568,Christian Colón,502188,Jeff Samardzija,493114,Norichika Aoki,R,John Jaso,444379,1,0,3,False,2014-08-14,Stolen,2B
9,1B,2B,Stolen Base 2B,518568,Christian Colón,434628,Jason Hammel,521692,Salvador Perez,R,Geovany Soto,434567,9,8,12,False,2014-09-30,Stolen,2B
757,1B,2B,Stolen Base 2B,518568,Christian Colón,445060,Ricky Nolasco,444876,Alcides Escobar,R,Kurt Suzuki,435559,0,0,3,False,2014-08-26,Stolen,2B
976,1B,2B,Stolen Base 2B,518568,Christian Colón,502188,Jeff Samardzija,493114,Norichika Aoki,R,John Jaso,444379,1,0,3,False,2014-08-14,Stolen,2B
2090,2B,,Caught Stealing 3B,518568,Christian Colón,607074,Carlos Rodón,444876,Alcides Escobar,L,Alex Avila,488671,0,2,2,True,2016-06-12,Caught,3B
5497,2B,,Caught Stealing 3B,518568,Christian Colón,607074,Carlos Rodón,444876,Alcides Escobar,L,Alex Avila,488671,0,2,2,True,2016-06-12,Caught,3B
