,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
0,0,0,0,0,1B,,Caught Stealing 2B,592885,Christian Yelich,596071,Dillon Peters,543768,Travis Shaw,L,Tomás Telis,542513,1,0,1,False,2018-04-19,Caught,2B,2018,2019,28.7,2019,28.7,2019,28.7,2019,28.7,2019,28.7
1,1,1,1,1,3B,score,Caught Stealing 2B,456715,Lorenzo Cain,596071,Dillon Peters,543768,Travis Shaw,L,Tomás Telis,542513,1,0,1,False,2018-04-19,Caught,2B,2018,2019,28.7,2019,28.7,2019,28.7,2019,28.7,2019,28.7
2,2,2,2,2,1B,2B,Stolen Base 2B,664068,Scott Kingery,592761,Caleb Smith,656555,Rhys Hoskins,L,Tomás Telis,542513,2,0,3,False,2018-04-05,Stolen,2B,2018,2019,28.7,2019,28.7,2019,28.7,2019,28.7,2019,28.7
3,3,3,3,3,1B,2B,Stolen Base 2B,546318,Odúbel Herrera,592761,Caleb Smith,595751,Jorge Alfaro,L,Tomás Telis,542513,3,0,3,False,2018-04-05,Stolen,2B,2018,2019,28.7,2019,28.7,2019,28.7,2019,28.7,2019,28.7
4,4,4,4,4,1B,2B,Stolen Base 2B,514917,César Hernández,606424,Jarlín García,467793,Carlos Santana,L,Tomás Telis,542513,3,0,4,False,2018-04-05,Stolen,2B,2018,2019,28.7,2019,28.7,2019,28.7,2019,28.7,2019,28.7
5,5,5,5,5,1B,2B,Stolen Base 2B,514917,César Hernández,606424,Jarlín García,467793,Carlos Santana,L,Tomás Telis,542513,3,0,6,False,2018-04-05,Stolen,2B,2018,2019,28.7,2019,28.7,2019,28.7,2019,28.7,2019,28.7
6,6,6,6,6,2B,,Caught Stealing 3B,514917,César Hernández,606424,Jarlín García,467793,Carlos Santana,L,Tomás Telis,542513,3,0,6,False,2018-04-05,Caught,3B,2018,2019,28.7,2019,28.7,2019,28.7,2019,28.7,2019,28.7
7,7,7,7,7,1B,,Caught Stealing 2B,646240,Rafael Devers,547749,Junichi Tazawa,593428,Xander Bogaerts,R,Tomás Telis,542513,1,5,5,True,2018-04-02,Caught,2B,2018,2019,28.7,2019,28.7,2019,28.7,2019,28.7,2019,28.7
8,8,8,8,8,1B,2B,Stolen Base 2B,434670,Hanley Ramirez,545363,Jacob Turner,646240,Rafael Devers,R,Tomás Telis,542513,2,7,9,True,2018-04-02,Stolen,2B,2018,2019,28.7,2019,28.7,2019,28.7,2019,28.7,2019,28.7
9,9,9,9,9,2B,3B,Stolen Base 3B,493114,Norichika Aoki,573185,Dan Straily,518595,Travis d'Arnaud,R,Tomás Telis,542513,0,0,1,True,2017-09-18,Stolen,3B,2017,2018,28.7,2018,28.7,2018,28.7,2018,28.7,2018,28.7
