,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
453,2B,3B,Stolen Base 3B,680474,Max Schuemann,686613,Hunter Brown,667670,Brent Rooker,R,Yainer Diaz,673237,2,1,3,True,2024-09-11,Stolen,3B
454,1B,2B,Stolen Base 2B,680474,Max Schuemann,605463,Tayler Scott,671732,Lawrence Butler,R,Yainer Diaz,673237,3,5,8,True,2024-09-11,Stolen,2B
772,1B,2B,Stolen Base 2B,680474,Max Schuemann,641540,Dane Dunning,805779,Jacob Wilson,R,Carson Kelly,608348,2,5,9,True,2024-08-30,Stolen,2B
1594,1B,2B,Stolen Base 2B,680474,Max Schuemann,665896,José Marte,671732,Lawrence Butler,R,Logan O'Hoppe,681351,3,6,4,True,2024-07-28,Stolen,2B
1678,1B,2B,Stolen Base 2B,680474,Max Schuemann,672710,Roansy Contreras,609280,Miguel Andujar,R,Logan O'Hoppe,681351,5,6,9,True,2024-07-25,Stolen,2B
1912,1B,,Caught Stealing 2B,680474,Max Schuemann,675650,Michael Mercado,671732,Lawrence Butler,R,Rafael Marchán,665561,1,0,3,True,2024-07-14,Caught,2B
1989,2B,3B,Stolen Base 3B,680474,Max Schuemann,601713,Nick Pivetta,667670,Brent Rooker,R,Connor Wong,657136,0,0,3,True,2024-07-10,Stolen,3B
2021,1B,2B,Stolen Base 2B,680474,Max Schuemann,678394,Brayan Bello,609280,Miguel Andujar,R,Connor Wong,657136,3,2,2,True,2024-07-09,Stolen,2B
2101,1B,2B,Stolen Base 2B,680474,Max Schuemann,666974,Yennier Cano,668709,JJ Bleday,R,James McCann,543510,2,3,8,False,2024-07-05,Stolen,2B
2191,1B,2B,Stolen Base 2B,680474,Max Schuemann,668968,Hans Crouse,609280,Miguel Andujar,R,Logan O'Hoppe,681351,4,1,5,False,2024-07-02,Stolen,2B
2260,1B,2B,Stolen Base 2B,680474,Max Schuemann,657044,Ryan Thompson,609280,Miguel Andujar,R,Tucker Barnhart,571466,4,6,8,True,2024-06-28,Stolen,2B
2768,1B,2B,Stolen Base 2B,680474,Max Schuemann,592332,Kevin Gausman,668709,JJ Bleday,R,Danny Jansen,643376,0,1,3,False,2024-06-08,Stolen,2B
3118,1B,2B,Stolen Base 2B,680474,Max Schuemann,664875,Justin Lawrence,667670,Brent Rooker,R,Elias Díaz,553869,4,4,9,False,2024-05-23,Stolen,2B
3283,1B,2B,Stolen Base 2B,680474,Max Schuemann,664299,Cristian Javier,647351,Abraham Toro,R,Yainer Diaz,673237,0,0,3,True,2024-05-16,Stolen,2B
3944,1B,2B,Stolen Base 2B,680474,Max Schuemann,605130,Scott Barlow,663527,Tyler Nevin,R,Austin Hedges,595978,4,3,7,True,2024-04-20,Stolen,2B
