,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,641553,Adam Engel,452657,Jon Lester,572365,Ryan Goins,L,Josh Phegley,572033,0,2,2,True,2020-08-21,Stolen,2B,2020,2021,29.7
1,1B,2B,Stolen Base 2B,543939,Kolten Wong,621219,Alec Mills,669242,Tommy Edman,R,Josh Phegley,572033,1,5,4,True,2020-08-19,Stolen,2B,2020,2021,29.7
2,1B,2B,Stolen Base 2B,666185,Dylan Carlson,621249,Duane Underwood Jr.,446308,Matt Wieters,R,Josh Phegley,572033,1,6,6,True,2020-08-19,Stolen,2B,2020,2021,29.7
3,2B,3B,Stolen Base 3B,670084,Nick Heath,621249,Duane Underwood Jr.,624585,Jorge Soler,R,Josh Phegley,572033,8,0,3,False,2020-08-06,Stolen,3B,2020,2021,29.7
4,1B,2B,Stolen Base 2B,593160,Whit Merrifield,621249,Duane Underwood Jr.,624585,Jorge Soler,R,Josh Phegley,572033,8,0,3,False,2020-08-06,Stolen,2B,2020,2021,29.7
5,1B,,Caught Stealing 2B,592206,Nick Castellanos,543294,Kyle Hendricks,608385,Jesse Winker,R,Josh Phegley,572033,0,0,2,False,2020-07-29,Caught,2B,2020,2021,29.7
6,1B,,Caught Stealing 2B,461865,Andrew Romine,518886,Craig Kimbrel,641470,Zack Collins,R,Josh Phegley,572033,5,3,8,False,2020-07-20,Caught,2B,2020,2021,29.7
7,1B,,Caught Stealing 2B,673357,Luis Robert Jr.,543294,Kyle Hendricks,596144,Cheslor Cuthbert,R,Josh Phegley,572033,2,0,4,True,2020-07-19,Caught,2B,2020,2021,29.7
8,1B,2B,Stolen Base 2B,641553,Adam Engel,452657,Jon Lester,572365,Ryan Goins,L,Josh Phegley,572033,0,2,2,True,2020-08-21,Stolen,2B,2020,2021,29.7
9,1B,2B,Stolen Base 2B,543939,Kolten Wong,621219,Alec Mills,669242,Tommy Edman,R,Josh Phegley,572033,1,5,4,True,2020-08-19,Stolen,2B,2020,2021,29.7
10,1B,2B,Stolen Base 2B,666185,Dylan Carlson,621249,Duane Underwood Jr.,446308,Matt Wieters,R,Josh Phegley,572033,1,6,6,True,2020-08-19,Stolen,2B,2020,2021,29.7
11,2B,3B,Stolen Base 3B,670084,Nick Heath,621249,Duane Underwood Jr.,624585,Jorge Soler,R,Josh Phegley,572033,8,0,3,False,2020-08-06,Stolen,3B,2020,2021,29.7
12,1B,2B,Stolen Base 2B,593160,Whit Merrifield,621249,Duane Underwood Jr.,624585,Jorge Soler,R,Josh Phegley,572033,8,0,3,False,2020-08-06,Stolen,2B,2020,2021,29.7
13,1B,,Caught Stealing 2B,592206,Nick Castellanos,543294,Kyle Hendricks,608385,Jesse Winker,R,Josh Phegley,572033,0,0,2,False,2020-07-29,Caught,2B,2020,2021,29.7
14,1B,,Caught Stealing 2B,461865,Andrew Romine,518886,Craig Kimbrel,641470,Zack Collins,R,Josh Phegley,572033,5,3,8,False,2020-07-20,Caught,2B,2020,2021,29.7
15,1B,,Caught Stealing 2B,673357,Luis Robert Jr.,543294,Kyle Hendricks,596144,Cheslor Cuthbert,R,Josh Phegley,572033,2,0,4,True,2020-07-19,Caught,2B,2020,2021,29.7
16,1B,2B,Stolen Base 2B,641553,Adam Engel,452657,Jon Lester,572365,Ryan Goins,L,Josh Phegley,572033,0,2,2,True,2020-08-21,Stolen,2B,2020,2021,29.7
17,1B,2B,Stolen Base 2B,543939,Kolten Wong,621219,Alec Mills,669242,Tommy Edman,R,Josh Phegley,572033,1,5,4,True,2020-08-19,Stolen,2B,2020,2021,29.7
18,1B,2B,Stolen Base 2B,666185,Dylan Carlson,621249,Duane Underwood Jr.,446308,Matt Wieters,R,Josh Phegley,572033,1,6,6,True,2020-08-19,Stolen,2B,2020,2021,29.7
19,2B,3B,Stolen Base 3B,670084,Nick Heath,621249,Duane Underwood Jr.,624585,Jorge Soler,R,Josh Phegley,572033,8,0,3,False,2020-08-06,Stolen,3B,2020,2021,29.7
20,1B,2B,Stolen Base 2B,593160,Whit Merrifield,621249,Duane Underwood Jr.,624585,Jorge Soler,R,Josh Phegley,572033,8,0,3,False,2020-08-06,Stolen,2B,2020,2021,29.7
21,1B,,Caught Stealing 2B,592206,Nick Castellanos,543294,Kyle Hendricks,608385,Jesse Winker,R,Josh Phegley,572033,0,0,2,False,2020-07-29,Caught,2B,2020,2021,29.7
22,1B,,Caught Stealing 2B,461865,Andrew Romine,518886,Craig Kimbrel,641470,Zack Collins,R,Josh Phegley,572033,5,3,8,False,2020-07-20,Caught,2B,2020,2021,29.7
23,1B,,Caught Stealing 2B,673357,Luis Robert Jr.,543294,Kyle Hendricks,596144,Cheslor Cuthbert,R,Josh Phegley,572033,2,0,4,True,2020-07-19,Caught,2B,2020,2021,29.7
24,1B,2B,Stolen Base 2B,621005,Tim Lopes,640462,A.J. Puk,608596,Tom Murphy,L,Josh Phegley,572033,2,1,6,False,2019-09-27,Stolen,2B,2019,2020,30.2
25,1B,2B,Stolen Base 2B,592261,Delino DeShields,621112,Paul Blackburn,624431,Jose Trevino,R,Josh Phegley,572033,3,0,2,False,2019-09-14,Stolen,2B,2019,2020,30.2
26,1B,2B,Stolen Base 2B,542454,Danny Santana,621112,Paul Blackburn,596059,Rougned Odor,R,Josh Phegley,572033,3,5,4,False,2019-09-14,Stolen,2B,2019,2020,30.2
27,1B,2B,Stolen Base 2B,514888,Jose Altuve,456701,Homer Bailey,488726,Michael Brantley,R,Josh Phegley,572033,1,3,6,False,2019-09-12,Stolen,2B,2019,2020,30.2
28,2B,,Caught Stealing 3B,514888,Jose Altuve,518617,Jake Diekman,670541,Yordan Alvarez,L,Josh Phegley,572033,1,3,6,False,2019-09-12,Caught,3B,2019,2020,30.2
29,1B,2B,Stolen Base 2B,622682,Victor Reyes,433589,Yusmeiro Petit,641513,Travis Demeritte,R,Josh Phegley,572033,3,1,8,True,2019-09-08,Stolen,2B,2019,2020,30.2
30,1B,2B,Stolen Base 2B,592743,Andrelton Simmons,571666,Mike Fiers,545358,Max Stassi,R,Josh Phegley,572033,0,2,2,True,2019-09-03,Stolen,2B,2019,2020,30.2
31,1B,,Caught Stealing 2B,593160,Whit Merrifield,571666,Mike Fiers,460086,Alex Gordon,R,Josh Phegley,572033,0,1,1,False,2019-08-27,Caught,2B,2019,2020,30.2
32,1B,2B,Stolen Base 2B,607680,Kevin Pillar,605135,Chris Bassitt,571697,Scooter Gennett,R,Josh Phegley,572033,0,0,2,True,2019-08-24,Stolen,2B,2019,2020,30.2
33,1B,2B,Stolen Base 2B,514888,Jose Altuve,474463,Brett Anderson,608324,Alex Bregman,L,Josh Phegley,572033,1,3,5,True,2019-08-18,Stolen,2B,2019,2020,30.2
34,1B,,Caught Stealing 2B,542454,Danny Santana,571666,Mike Fiers,462101,Elvis Andrus,R,Josh Phegley,572033,0,0,1,True,2019-07-28,Caught,2B,2019,2020,30.2
35,1B,2B,Stolen Base 2B,543148,Tim Federowicz,571666,Mike Fiers,425783,Shin-Soo Choo,R,Josh Phegley,572033,1,0,5,True,2019-07-28,Stolen,2B,2019,2020,30.2
36,2B,3B,Stolen Base 3B,514888,Jose Altuve,488748,Ryan Buchter,488726,Michael Brantley,L,Josh Phegley,572033,2,0,8,False,2019-07-23,Stolen,3B,2019,2020,30.2
37,1B,2B,Stolen Base 2B,605480,Mallex Smith,456701,Homer Bailey,641487,J.P. Crawford,R,Josh Phegley,572033,0,2,2,True,2019-07-17,Stolen,2B,2019,2020,30.2
38,1B,2B,Stolen Base 2B,570267,Domingo Santana,605135,Chris Bassitt,596129,Daniel Vogelbach,R,Josh Phegley,572033,0,1,1,False,2019-07-06,Stolen,2B,2019,2020,30.2
39,1B,2B,Stolen Base 2B,605480,Mallex Smith,474463,Brett Anderson,641487,J.P. Crawford,L,Josh Phegley,572033,1,0,1,False,2019-07-05,Stolen,2B,2019,2020,30.2
40,1B,2B,Stolen Base 2B,543939,Kolten Wong,605135,Chris Bassitt,656427,Jack Flaherty,R,Josh Phegley,572033,3,1,4,False,2019-06-25,Stolen,2B,2019,2020,30.2
41,1B,2B,Stolen Base 2B,541645,Avisaíl García,571666,Mike Fiers,642715,Willy Adames,R,Josh Phegley,572033,0,0,2,True,2019-06-22,Stolen,2B,2019,2020,30.2
42,1B,,Caught Stealing 2B,518595,Travis d'Arnaud,623913,Wei-Chung Wang,595281,Kevin Kiermaier,L,Josh Phegley,572033,2,3,5,True,2019-06-21,Caught,2B,2019,2020,30.2
43,2B,3B,Stolen Base 3B,502054,Tommy Pham,595014,Blake Treinen,541645,Avisaíl García,R,Josh Phegley,572033,1,2,9,True,2019-06-20,Stolen,3B,2019,2020,30.2
44,1B,2B,Stolen Base 2B,664040,Brandon Lowe,595014,Blake Treinen,541645,Avisaíl García,R,Josh Phegley,572033,1,2,9,True,2019-06-20,Stolen,2B,2019,2020,30.2
45,1B,2B,Stolen Base 2B,541645,Avisaíl García,595014,Blake Treinen,596847,Ji Man Choi,R,Josh Phegley,572033,1,3,9,True,2019-06-20,Stolen,2B,2019,2020,30.2
46,1B,2B,Stolen Base 2B,592859,Stevie Wilkerson,433589,Yusmeiro Petit,542979,Keon Broxton,R,Josh Phegley,572033,4,2,7,True,2019-06-19,Stolen,2B,2019,2020,30.2
47,1B,,Caught Stealing 2B,642082,Chance Sisco,571666,Mike Fiers,600474,Pedro Severino,R,Josh Phegley,572033,0,0,1,True,2019-06-17,Caught,2B,2019,2020,30.2
48,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,623913,Wei-Chung Wang,605480,Mallex Smith,L,Josh Phegley,572033,2,4,6,True,2019-06-14,Stolen,2B,2019,2020,30.2
49,3B,score,Stolen Base Home,642715,Willy Adames,571666,Mike Fiers,572287,Mike Zunino,R,Josh Phegley,572033,2,0,4,False,2019-06-11,Stolen,Home,2019,2020,30.2
50,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,571666,Mike Fiers,572287,Mike Zunino,R,Josh Phegley,572033,2,0,4,False,2019-06-11,Stolen,2B,2019,2020,30.2
51,3B,score,Stolen Base Home,596059,Rougned Odor,488748,Ryan Buchter,425783,Shin-Soo Choo,L,Josh Phegley,572033,6,8,8,False,2019-06-09,Stolen,Home,2019,2020,30.2
52,1B,,Caught Stealing 2B,608577,Nomar Mazara,605135,Chris Bassitt,596059,Rougned Odor,R,Josh Phegley,572033,2,1,6,False,2019-06-08,Caught,2B,2019,2020,30.2
53,1B,2B,Stolen Base 2B,462101,Elvis Andrus,621112,Paul Blackburn,452254,Hunter Pence,R,Josh Phegley,572033,1,0,1,False,2019-06-08,Stolen,2B,2019,2020,30.2
54,2B,3B,Stolen Base 3B,462101,Elvis Andrus,621112,Paul Blackburn,452254,Hunter Pence,R,Josh Phegley,572033,1,0,1,False,2019-06-08,Stolen,3B,2019,2020,30.2
55,1B,2B,Stolen Base 2B,452254,Hunter Pence,621112,Paul Blackburn,452678,Asdrúbal Cabrera,R,Josh Phegley,572033,3,0,1,False,2019-06-08,Stolen,2B,2019,2020,30.2
56,1B,,Caught Stealing 2B,592261,Delino DeShields,474463,Brett Anderson,462101,Elvis Andrus,L,Josh Phegley,572033,0,1,1,False,2019-06-07,Caught,2B,2019,2020,30.2
