,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year,Sprint
10,10,10,10,10,10,10,1B,2B,Stolen Base 2B,596451,Roman Quinn,572888,Shane Greene,656555,Rhys Hoskins,R,Travis d'Arnaud,518595,4,4,10,False,2020-08-28,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
11,11,11,11,11,11,11,1B,2B,Stolen Base 2B,544369,Didi Gregorius,453343,Mark Melancon,664068,Scott Kingery,R,Travis d'Arnaud,518595,7,4,11,False,2020-08-28,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
12,12,12,12,12,12,12,1B,,Caught Stealing 2B,665742,Juan Soto,657053,Touki Toussaint,452678,Asdrúbal Cabrera,R,Travis d'Arnaud,518595,0,0,1,True,2020-08-17,Caught,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
13,13,13,13,13,13,13,1B,2B,Stolen Base 2B,607208,Trea Turner,657053,Touki Toussaint,594809,Adam Eaton,R,Travis d'Arnaud,518595,2,3,3,True,2020-08-17,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
14,14,14,14,14,14,14,2B,3B,Stolen Base 3B,542340,Jonathan Villar,608331,Max Fried,542583,Jesús Aguilar,L,Travis d'Arnaud,518595,0,0,3,False,2020-08-15,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
15,15,15,15,15,15,15,2B,,Caught Stealing 3B,542340,Jonathan Villar,608331,Max Fried,465041,Francisco Cervelli,L,Travis d'Arnaud,518595,0,0,6,False,2020-08-15,Caught,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
16,16,16,16,16,16,16,1B,2B,Stolen Base 2B,642423,Magneuris Sierra,657140,Kyle Wright,542340,Jonathan Villar,R,Travis d'Arnaud,518595,1,1,3,False,2020-08-14,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
17,17,17,17,17,17,17,2B,3B,Stolen Base 3B,542340,Jonathan Villar,657140,Kyle Wright,459964,Matt Joyce,R,Travis d'Arnaud,518595,1,1,3,False,2020-08-14,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
18,18,18,18,18,18,18,1B,2B,Stolen Base 2B,542340,Jonathan Villar,594795,Grant Dayton,572816,Corey Dickerson,L,Travis d'Arnaud,518595,4,2,4,False,2020-08-14,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
19,19,19,19,19,19,19,3B,score,Stolen Base Home,542932,Jon Berti,594795,Grant Dayton,572816,Corey Dickerson,L,Travis d'Arnaud,518595,4,2,4,False,2020-08-14,Stolen,Home,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
20,20,20,20,20,20,20,1B,2B,Stolen Base 2B,518934,DJ LeMahieu,458708,Josh Tomlin,572228,Luke Voit,R,Travis d'Arnaud,518595,6,2,5,False,2020-08-12,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
21,21,21,21,21,21,21,1B,2B,Stolen Base 2B,544369,Didi Gregorius,657140,Kyle Wright,516416,Jean Segura,R,Travis d'Arnaud,518595,1,0,4,False,2020-08-08,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
22,22,22,22,22,22,22,1B,2B,Stolen Base 2B,666182,Bo Bichette,656794,Sean Newcomb,624415,Cavan Biggio,L,Travis d'Arnaud,518595,0,2,5,True,2020-08-05,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
23,23,23,23,23,23,23,1B,,Caught Stealing 2B,666971,Lourdes Gurriel Jr.,458708,Josh Tomlin,545341,Randal Grichuk,R,Travis d'Arnaud,518595,0,2,6,True,2020-08-05,Caught,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
24,24,24,24,24,24,24,2B,3B,Stolen Base 3B,624424,Michael Conforto,543734,Chris Rusin,572821,Brian Dozier,L,Travis d'Arnaud,518595,2,7,6,True,2020-08-03,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
25,25,25,25,25,25,25,1B,2B,Stolen Base 2B,665926,Andrés Giménez,592426,Luke Jackson,641645,Luis Guillorme,R,Travis d'Arnaud,518595,2,7,7,True,2020-08-03,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
26,26,26,26,26,26,26,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,468504,Jhoulys Chacín,624413,Pete Alonso,R,Travis d'Arnaud,518595,5,9,6,True,2020-07-31,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
27,27,27,27,27,27,27,1B,2B,Stolen Base 2B,593428,Xander Bogaerts,656353,Tucker Davidson,502110,J.D. Martinez,L,Travis d'Arnaud,518595,0,0,1,True,2020-09-26,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
28,28,28,28,28,28,28,2B,3B,Stolen Base 3B,656509,Monte Harrison,458708,Josh Tomlin,595453,Chad Wallach,R,Travis d'Arnaud,518595,0,4,8,True,2020-09-24,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
29,29,29,29,29,29,29,1B,2B,Stolen Base 2B,656775,Cedric Mullins,657053,Touki Toussaint,578428,Jose Iglesias,R,Travis d'Arnaud,518595,1,0,3,False,2020-09-14,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
30,30,30,30,30,30,30,1B,2B,Stolen Base 2B,594809,Adam Eaton,503285,Darren O'Day,452678,Asdrúbal Cabrera,R,Travis d'Arnaud,518595,4,6,7,False,2020-09-13,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
31,31,31,31,31,31,31,2B,3B,Stolen Base 3B,607208,Trea Turner,458708,Josh Tomlin,665742,Juan Soto,R,Travis d'Arnaud,518595,4,0,3,False,2020-09-11,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
32,32,32,32,32,32,32,1B,2B,Stolen Base 2B,665742,Juan Soto,458708,Josh Tomlin,571788,Brock Holt,R,Travis d'Arnaud,518595,4,0,3,False,2020-09-11,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
33,33,33,33,33,33,33,1B,2B,Stolen Base 2B,607208,Trea Turner,657097,Jacob Webb,665742,Juan Soto,R,Travis d'Arnaud,518595,6,3,7,False,2020-09-11,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
34,34,34,34,34,34,34,2B,3B,Stolen Base 3B,645302,Victor Robles,608331,Max Fried,452678,Asdrúbal Cabrera,L,Travis d'Arnaud,518595,0,0,1,True,2020-09-05,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
35,35,35,35,35,35,35,1B,2B,Stolen Base 2B,607208,Trea Turner,608331,Max Fried,452678,Asdrúbal Cabrera,L,Travis d'Arnaud,518595,0,0,1,True,2020-09-05,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
36,36,36,36,36,36,36,1B,2B,Stolen Base 2B,598265,Jackie Bradley Jr.,554431,Tyler Matzek,606299,José Peraza,L,Travis d'Arnaud,518595,5,5,6,False,2020-09-02,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
37,37,37,37,37,37,37,1B,2B,Stolen Base 2B,596451,Roman Quinn,572888,Shane Greene,656555,Rhys Hoskins,R,Travis d'Arnaud,518595,4,4,10,False,2020-08-28,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
38,38,38,38,38,38,38,1B,2B,Stolen Base 2B,544369,Didi Gregorius,453343,Mark Melancon,664068,Scott Kingery,R,Travis d'Arnaud,518595,7,4,11,False,2020-08-28,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
39,39,39,39,39,39,39,1B,,Caught Stealing 2B,665742,Juan Soto,657053,Touki Toussaint,452678,Asdrúbal Cabrera,R,Travis d'Arnaud,518595,0,0,1,True,2020-08-17,Caught,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
40,40,40,40,40,40,40,1B,2B,Stolen Base 2B,607208,Trea Turner,657053,Touki Toussaint,594809,Adam Eaton,R,Travis d'Arnaud,518595,2,3,3,True,2020-08-17,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
41,41,41,41,41,41,41,2B,3B,Stolen Base 3B,542340,Jonathan Villar,608331,Max Fried,542583,Jesús Aguilar,L,Travis d'Arnaud,518595,0,0,3,False,2020-08-15,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
42,42,42,42,42,42,42,2B,,Caught Stealing 3B,542340,Jonathan Villar,608331,Max Fried,465041,Francisco Cervelli,L,Travis d'Arnaud,518595,0,0,6,False,2020-08-15,Caught,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
43,43,43,43,43,43,43,1B,2B,Stolen Base 2B,642423,Magneuris Sierra,657140,Kyle Wright,542340,Jonathan Villar,R,Travis d'Arnaud,518595,1,1,3,False,2020-08-14,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
44,44,44,44,44,44,44,2B,3B,Stolen Base 3B,542340,Jonathan Villar,657140,Kyle Wright,459964,Matt Joyce,R,Travis d'Arnaud,518595,1,1,3,False,2020-08-14,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
45,45,45,45,45,45,45,1B,2B,Stolen Base 2B,542340,Jonathan Villar,594795,Grant Dayton,572816,Corey Dickerson,L,Travis d'Arnaud,518595,4,2,4,False,2020-08-14,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
46,46,46,46,46,46,46,3B,score,Stolen Base Home,542932,Jon Berti,594795,Grant Dayton,572816,Corey Dickerson,L,Travis d'Arnaud,518595,4,2,4,False,2020-08-14,Stolen,Home,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
47,47,47,47,47,47,47,1B,2B,Stolen Base 2B,518934,DJ LeMahieu,458708,Josh Tomlin,572228,Luke Voit,R,Travis d'Arnaud,518595,6,2,5,False,2020-08-12,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
48,48,48,48,48,48,48,1B,2B,Stolen Base 2B,544369,Didi Gregorius,657140,Kyle Wright,516416,Jean Segura,R,Travis d'Arnaud,518595,1,0,4,False,2020-08-08,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
49,49,49,49,49,49,49,1B,2B,Stolen Base 2B,666182,Bo Bichette,656794,Sean Newcomb,624415,Cavan Biggio,L,Travis d'Arnaud,518595,0,2,5,True,2020-08-05,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
50,50,50,50,50,50,50,1B,,Caught Stealing 2B,666971,Lourdes Gurriel Jr.,458708,Josh Tomlin,545341,Randal Grichuk,R,Travis d'Arnaud,518595,0,2,6,True,2020-08-05,Caught,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
51,51,51,51,51,51,51,2B,3B,Stolen Base 3B,624424,Michael Conforto,543734,Chris Rusin,572821,Brian Dozier,L,Travis d'Arnaud,518595,2,7,6,True,2020-08-03,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
52,52,52,52,52,52,52,1B,2B,Stolen Base 2B,665926,Andrés Giménez,592426,Luke Jackson,641645,Luis Guillorme,R,Travis d'Arnaud,518595,2,7,7,True,2020-08-03,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
53,53,53,53,53,53,53,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,468504,Jhoulys Chacín,624413,Pete Alonso,R,Travis d'Arnaud,518595,5,9,6,True,2020-07-31,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
54,54,54,54,54,54,54,1B,2B,Stolen Base 2B,593428,Xander Bogaerts,656353,Tucker Davidson,502110,J.D. Martinez,L,Travis d'Arnaud,518595,0,0,1,True,2020-09-26,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
55,55,55,55,55,55,55,2B,3B,Stolen Base 3B,656509,Monte Harrison,458708,Josh Tomlin,595453,Chad Wallach,R,Travis d'Arnaud,518595,0,4,8,True,2020-09-24,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
56,56,56,56,56,56,56,1B,2B,Stolen Base 2B,656775,Cedric Mullins,657053,Touki Toussaint,578428,Jose Iglesias,R,Travis d'Arnaud,518595,1,0,3,False,2020-09-14,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
57,57,57,57,57,57,57,1B,2B,Stolen Base 2B,594809,Adam Eaton,503285,Darren O'Day,452678,Asdrúbal Cabrera,R,Travis d'Arnaud,518595,4,6,7,False,2020-09-13,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
58,58,58,58,58,58,58,2B,3B,Stolen Base 3B,607208,Trea Turner,458708,Josh Tomlin,665742,Juan Soto,R,Travis d'Arnaud,518595,4,0,3,False,2020-09-11,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
59,59,59,59,59,59,59,1B,2B,Stolen Base 2B,665742,Juan Soto,458708,Josh Tomlin,571788,Brock Holt,R,Travis d'Arnaud,518595,4,0,3,False,2020-09-11,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
60,60,60,60,60,60,60,1B,2B,Stolen Base 2B,607208,Trea Turner,657097,Jacob Webb,665742,Juan Soto,R,Travis d'Arnaud,518595,6,3,7,False,2020-09-11,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
61,61,61,61,61,61,61,2B,3B,Stolen Base 3B,645302,Victor Robles,608331,Max Fried,452678,Asdrúbal Cabrera,L,Travis d'Arnaud,518595,0,0,1,True,2020-09-05,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
62,62,62,62,62,62,62,1B,2B,Stolen Base 2B,607208,Trea Turner,608331,Max Fried,452678,Asdrúbal Cabrera,L,Travis d'Arnaud,518595,0,0,1,True,2020-09-05,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
63,63,63,63,63,63,63,1B,2B,Stolen Base 2B,598265,Jackie Bradley Jr.,554431,Tyler Matzek,606299,José Peraza,L,Travis d'Arnaud,518595,5,5,6,False,2020-09-02,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
64,64,64,64,64,64,64,1B,2B,Stolen Base 2B,596451,Roman Quinn,572888,Shane Greene,656555,Rhys Hoskins,R,Travis d'Arnaud,518595,4,4,10,False,2020-08-28,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
65,65,65,65,65,65,65,1B,2B,Stolen Base 2B,544369,Didi Gregorius,453343,Mark Melancon,664068,Scott Kingery,R,Travis d'Arnaud,518595,7,4,11,False,2020-08-28,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
66,66,66,66,66,66,66,1B,,Caught Stealing 2B,665742,Juan Soto,657053,Touki Toussaint,452678,Asdrúbal Cabrera,R,Travis d'Arnaud,518595,0,0,1,True,2020-08-17,Caught,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
67,67,67,67,67,67,67,1B,2B,Stolen Base 2B,607208,Trea Turner,657053,Touki Toussaint,594809,Adam Eaton,R,Travis d'Arnaud,518595,2,3,3,True,2020-08-17,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
68,68,68,68,68,68,68,2B,3B,Stolen Base 3B,542340,Jonathan Villar,608331,Max Fried,542583,Jesús Aguilar,L,Travis d'Arnaud,518595,0,0,3,False,2020-08-15,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
69,69,69,69,69,69,69,2B,,Caught Stealing 3B,542340,Jonathan Villar,608331,Max Fried,465041,Francisco Cervelli,L,Travis d'Arnaud,518595,0,0,6,False,2020-08-15,Caught,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
70,70,70,70,70,70,70,1B,2B,Stolen Base 2B,642423,Magneuris Sierra,657140,Kyle Wright,542340,Jonathan Villar,R,Travis d'Arnaud,518595,1,1,3,False,2020-08-14,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
71,71,71,71,71,71,71,2B,3B,Stolen Base 3B,542340,Jonathan Villar,657140,Kyle Wright,459964,Matt Joyce,R,Travis d'Arnaud,518595,1,1,3,False,2020-08-14,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
72,72,72,72,72,72,72,1B,2B,Stolen Base 2B,542340,Jonathan Villar,594795,Grant Dayton,572816,Corey Dickerson,L,Travis d'Arnaud,518595,4,2,4,False,2020-08-14,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
73,73,73,73,73,73,73,3B,score,Stolen Base Home,542932,Jon Berti,594795,Grant Dayton,572816,Corey Dickerson,L,Travis d'Arnaud,518595,4,2,4,False,2020-08-14,Stolen,Home,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
74,74,74,74,74,74,74,1B,2B,Stolen Base 2B,518934,DJ LeMahieu,458708,Josh Tomlin,572228,Luke Voit,R,Travis d'Arnaud,518595,6,2,5,False,2020-08-12,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
75,75,75,75,75,75,75,1B,2B,Stolen Base 2B,544369,Didi Gregorius,657140,Kyle Wright,516416,Jean Segura,R,Travis d'Arnaud,518595,1,0,4,False,2020-08-08,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
76,76,76,76,76,76,76,1B,2B,Stolen Base 2B,666182,Bo Bichette,656794,Sean Newcomb,624415,Cavan Biggio,L,Travis d'Arnaud,518595,0,2,5,True,2020-08-05,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
77,77,77,77,77,77,77,1B,,Caught Stealing 2B,666971,Lourdes Gurriel Jr.,458708,Josh Tomlin,545341,Randal Grichuk,R,Travis d'Arnaud,518595,0,2,6,True,2020-08-05,Caught,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
78,78,78,78,78,78,78,2B,3B,Stolen Base 3B,624424,Michael Conforto,543734,Chris Rusin,572821,Brian Dozier,L,Travis d'Arnaud,518595,2,7,6,True,2020-08-03,Stolen,3B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
79,79,79,79,79,79,79,1B,2B,Stolen Base 2B,665926,Andrés Giménez,592426,Luke Jackson,641645,Luis Guillorme,R,Travis d'Arnaud,518595,2,7,7,True,2020-08-03,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
80,80,80,80,80,80,80,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,468504,Jhoulys Chacín,624413,Pete Alonso,R,Travis d'Arnaud,518595,5,9,6,True,2020-07-31,Stolen,2B,2020,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7,2021,27.7
81,81,81,81,81,81,81,1B,2B,Stolen Base 2B,605141,Mookie Betts,605483,Blake Snell,502110,J.D. Martinez,L,Travis d'Arnaud,518595,0,0,1,True,2019-09-23,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
82,82,82,82,82,82,82,1B,2B,Stolen Base 2B,598265,Jackie Bradley Jr.,605483,Blake Snell,572008,Chris Owings,L,Travis d'Arnaud,518595,0,0,2,True,2019-09-23,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
83,83,83,83,83,83,83,1B,2B,Stolen Base 2B,572041,AJ Pollock,475054,Chaz Roe,621035,Chris Taylor,R,Travis d'Arnaud,518595,3,4,6,False,2019-09-18,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
84,84,84,84,84,84,84,1B,2B,Stolen Base 2B,641355,Cody Bellinger,621363,Colin Poche,571970,Max Muncy,L,Travis d'Arnaud,518595,0,1,5,False,2019-09-17,Stolen,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
85,85,85,85,85,85,85,1B,,Caught Stealing 2B,592743,Andrelton Simmons,670950,Trevor Richards,642136,Matt Thaiss,R,Travis d'Arnaud,518595,0,0,4,False,2019-09-14,Caught,2B,2019,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6,2020,27.6
