,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
21,1B,2B,Stolen Base 2B,668930,Brice Turang,596001,Jakob Junis,686894,Joey Wiemer,R,Blake Sabol,666165,2,5,6,True,2023-05-07,Stolen,2B,2023,2024,27.4
22,1B,2B,Stolen Base 2B,686894,Joey Wiemer,686972,Cole Waites,592885,Christian Yelich,R,Blake Sabol,666165,2,6,9,True,2023-05-07,Stolen,2B,2023,2024,27.4
23,1B,2B,Stolen Base 2B,592885,Christian Yelich,686972,Cole Waites,608385,Jesse Winker,R,Blake Sabol,666165,2,6,9,True,2023-05-07,Stolen,2B,2023,2024,27.4
24,1B,2B,Stolen Base 2B,643289,Mauricio Dubón,548389,Ross Stripling,670541,Yordan Alvarez,R,Blake Sabol,666165,0,0,1,False,2023-05-01,Stolen,2B,2023,2024,27.4
25,1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,518397,Scott Alexander,543592,Austin Nola,L,Blake Sabol,666165,12,11,8,False,2023-04-29,Stolen,2B,2023,2024,27.4
26,1B,2B,Stolen Base 2B,592518,Manny Machado,605154,John Brebbia,665742,Juan Soto,R,Blake Sabol,666165,14,11,8,False,2023-04-29,Stolen,2B,2023,2024,27.4
27,1B,2B,Stolen Base 2B,443558,Nelson Cruz,605154,John Brebbia,630105,Jake Cronenworth,R,Blake Sabol,666165,16,11,8,False,2023-04-29,Stolen,2B,2023,2024,27.4
28,1B,2B,Stolen Base 2B,669242,Tommy Edman,605154,John Brebbia,663457,Lars Nootbaar,R,Blake Sabol,666165,0,2,7,True,2023-04-27,Stolen,2B,2023,2024,27.4
29,1B,,Caught Stealing 2B,575929,Willson Contreras,543101,Anthony DeSclafani,641933,Tyler O'Neill,R,Blake Sabol,666165,3,2,6,True,2023-04-26,Caught,2B,2023,2024,27.4
30,2B,3B,Stolen Base 3B,462101,Elvis Andrus,622072,Alex Wood,663853,Romy Gonzalez,L,Blake Sabol,666165,0,4,2,False,2023-04-06,Stolen,3B,2023,2024,27.4
31,1B,2B,Stolen Base 2B,664874,Seby Zavala,622072,Alex Wood,663853,Romy Gonzalez,L,Blake Sabol,666165,0,4,2,False,2023-04-06,Stolen,2B,2023,2024,27.4
32,1B,,Caught Stealing 2B,519203,Anthony Rizzo,548389,Ross Stripling,518626,Josh Donaldson,R,Blake Sabol,666165,4,0,5,False,2023-04-02,Caught,2B,2023,2024,27.4
33,2B,3B,Stolen Base 3B,683011,Anthony Volpe,663546,Sean Hjelle,519203,Anthony Rizzo,R,Blake Sabol,666165,5,0,7,False,2023-04-02,Stolen,3B,2023,2024,27.4
34,1B,2B,Stolen Base 2B,650402,Gleyber Torres,663546,Sean Hjelle,519203,Anthony Rizzo,R,Blake Sabol,666165,5,0,7,False,2023-04-02,Stolen,2B,2023,2024,27.4
35,2B,3B,Stolen Base 3B,593428,Xander Bogaerts,622072,Alex Wood,665742,Juan Soto,L,Blake Sabol,666165,0,2,3,True,2023-09-26,Stolen,3B,2023,2024,27.4
36,1B,2B,Stolen Base 2B,518692,Freddie Freeman,518397,Scott Alexander,669257,Will Smith,L,Blake Sabol,666165,5,2,8,False,2023-09-21,Stolen,2B,2023,2024,27.4
37,1B,2B,Stolen Base 2B,686668,Brenton Doyle,548389,Ross Stripling,642851,Austin Wynns,R,Blake Sabol,666165,9,3,7,False,2023-09-16,Stolen,2B,2023,2024,27.4
38,1B,2B,Stolen Base 2B,686668,Brenton Doyle,548389,Ross Stripling,642851,Austin Wynns,R,Blake Sabol,666165,9,3,7,False,2023-09-14,Stolen,2B,2023,2024,27.4
39,1B,2B,Stolen Base 2B,647304,Josh Naylor,640455,Sean Manaea,681807,David Fry,L,Blake Sabol,666165,0,0,1,True,2023-09-12,Stolen,2B,2023,2024,27.4
40,1B,2B,Stolen Base 2B,671739,Michael Harris II,657277,Logan Webb,663586,Austin Riley,R,Blake Sabol,666165,0,1,4,True,2023-08-25,Stolen,2B,2023,2024,27.4
41,1B,2B,Stolen Base 2B,671739,Michael Harris II,657277,Logan Webb,663586,Austin Riley,R,Blake Sabol,666165,0,4,6,True,2023-08-25,Stolen,2B,2023,2024,27.4
42,2B,,Caught Stealing 3B,668227,Randy Arozarena,676254,Ryan Walker,666139,Josh Lowe,R,Blake Sabol,666165,0,1,1,True,2023-08-16,Caught,3B,2023,2024,27.4
43,1B,2B,Stolen Base 2B,671277,Luis García Jr.,640455,Sean Manaea,669743,Alex Call,L,Blake Sabol,666165,6,1,4,False,2023-07-22,Stolen,2B,2023,2024,27.4
44,1B,2B,Stolen Base 2B,676609,José Caballero,666808,Camilo Doval,664034,Ty France,R,Blake Sabol,666165,2,2,9,True,2023-07-03,Stolen,2B,2023,2024,27.4
45,2B,3B,Stolen Base 3B,676609,José Caballero,666808,Camilo Doval,543939,Kolten Wong,R,Blake Sabol,666165,2,2,9,True,2023-07-03,Stolen,3B,2023,2024,27.4
46,2B,3B,Stolen Base 3B,677594,Julio Rodríguez,666808,Camilo Doval,672284,Jarred Kelenic,R,Blake Sabol,666165,2,5,9,True,2023-07-03,Stolen,3B,2023,2024,27.4
47,1B,,Caught Stealing 2B,662139,Daulton Varsho,676775,Keaton Winn,593160,Whit Merrifield,R,Blake Sabol,666165,0,0,5,False,2023-06-29,Caught,2B,2023,2024,27.4
48,1B,2B,Stolen Base 2B,666134,Nolan Jones,502171,Alex Cobb,678662,Ezequiel Tovar,R,Blake Sabol,666165,4,1,5,False,2023-06-08,Stolen,2B,2023,2024,27.4
49,2B,3B,Stolen Base 3B,686894,Joey Wiemer,502171,Alex Cobb,680911,Owen Miller,R,Blake Sabol,666165,5,0,2,False,2023-05-28,Stolen,3B,2023,2024,27.4
50,1B,2B,Stolen Base 2B,592885,Christian Yelich,502171,Alex Cobb,680911,Owen Miller,R,Blake Sabol,666165,5,0,2,False,2023-05-28,Stolen,2B,2023,2024,27.4
51,1B,2B,Stolen Base 2B,621439,Byron Buxton,543101,Anthony DeSclafani,571657,Kyle Farmer,R,Blake Sabol,666165,1,0,1,False,2023-05-24,Stolen,2B,2023,2024,27.4
52,1B,2B,Stolen Base 2B,670242,Matt Wallner,543101,Anthony DeSclafani,680777,Ryan Jeffers,R,Blake Sabol,666165,5,1,3,False,2023-05-24,Stolen,2B,2023,2024,27.4
53,3B,score,Stolen Base Home,650489,Willi Castro,543101,Anthony DeSclafani,680777,Ryan Jeffers,R,Blake Sabol,666165,5,1,3,False,2023-05-24,Stolen,Home,2023,2024,27.4
54,2B,3B,Stolen Base 3B,650489,Willi Castro,573124,Taylor Rogers,680777,Ryan Jeffers,L,Blake Sabol,666165,7,1,8,False,2023-05-24,Stolen,3B,2023,2024,27.4
55,1B,,Caught Stealing 2B,605119,Brian Anderson,596001,Jakob Junis,668930,Brice Turang,R,Blake Sabol,666165,2,5,6,True,2023-05-07,Caught,2B,2023,2024,27.4
56,1B,2B,Stolen Base 2B,668930,Brice Turang,596001,Jakob Junis,686894,Joey Wiemer,R,Blake Sabol,666165,2,5,6,True,2023-05-07,Stolen,2B,2023,2024,27.4
57,1B,2B,Stolen Base 2B,686894,Joey Wiemer,686972,Cole Waites,592885,Christian Yelich,R,Blake Sabol,666165,2,6,9,True,2023-05-07,Stolen,2B,2023,2024,27.4
58,1B,2B,Stolen Base 2B,592885,Christian Yelich,686972,Cole Waites,608385,Jesse Winker,R,Blake Sabol,666165,2,6,9,True,2023-05-07,Stolen,2B,2023,2024,27.4
59,1B,2B,Stolen Base 2B,643289,Mauricio Dubón,548389,Ross Stripling,670541,Yordan Alvarez,R,Blake Sabol,666165,0,0,1,False,2023-05-01,Stolen,2B,2023,2024,27.4
60,1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,518397,Scott Alexander,543592,Austin Nola,L,Blake Sabol,666165,12,11,8,False,2023-04-29,Stolen,2B,2023,2024,27.4
61,1B,2B,Stolen Base 2B,592518,Manny Machado,605154,John Brebbia,665742,Juan Soto,R,Blake Sabol,666165,14,11,8,False,2023-04-29,Stolen,2B,2023,2024,27.4
62,1B,2B,Stolen Base 2B,443558,Nelson Cruz,605154,John Brebbia,630105,Jake Cronenworth,R,Blake Sabol,666165,16,11,8,False,2023-04-29,Stolen,2B,2023,2024,27.4
63,1B,2B,Stolen Base 2B,669242,Tommy Edman,605154,John Brebbia,663457,Lars Nootbaar,R,Blake Sabol,666165,0,2,7,True,2023-04-27,Stolen,2B,2023,2024,27.4
64,1B,,Caught Stealing 2B,575929,Willson Contreras,543101,Anthony DeSclafani,641933,Tyler O'Neill,R,Blake Sabol,666165,3,2,6,True,2023-04-26,Caught,2B,2023,2024,27.4
65,2B,3B,Stolen Base 3B,462101,Elvis Andrus,622072,Alex Wood,663853,Romy Gonzalez,L,Blake Sabol,666165,0,4,2,False,2023-04-06,Stolen,3B,2023,2024,27.4
66,1B,2B,Stolen Base 2B,664874,Seby Zavala,622072,Alex Wood,663853,Romy Gonzalez,L,Blake Sabol,666165,0,4,2,False,2023-04-06,Stolen,2B,2023,2024,27.4
67,1B,,Caught Stealing 2B,519203,Anthony Rizzo,548389,Ross Stripling,518626,Josh Donaldson,R,Blake Sabol,666165,4,0,5,False,2023-04-02,Caught,2B,2023,2024,27.4
68,2B,3B,Stolen Base 3B,683011,Anthony Volpe,663546,Sean Hjelle,519203,Anthony Rizzo,R,Blake Sabol,666165,5,0,7,False,2023-04-02,Stolen,3B,2023,2024,27.4
69,1B,2B,Stolen Base 2B,650402,Gleyber Torres,663546,Sean Hjelle,519203,Anthony Rizzo,R,Blake Sabol,666165,5,0,7,False,2023-04-02,Stolen,2B,2023,2024,27.4
