,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
10,10,10,10,10,1B,2B,Stolen Base 2B,642731,Thairo Estrada,605130,Scott Barlow,600303,Tommy La Stella,R,MJ Melendez,669004,2,3,8,False,2022-06-15,Stolen,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
11,11,11,11,11,1B,2B,Stolen Base 2B,656775,Cedric Mullins,621016,Jose Cuas,641820,Trey Mancini,R,MJ Melendez,669004,3,4,7,True,2022-06-11,Stolen,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
12,12,12,12,12,1B,,Caught Stealing 2B,669720,Austin Hays,621016,Jose Cuas,663624,Ryan Mountcastle,R,MJ Melendez,669004,3,5,7,True,2022-06-11,Caught,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
13,13,13,13,13,1B,2B,Stolen Base 2B,596146,Max Kepler,642100,Gabe Speier,596142,Gary Sánchez,L,MJ Melendez,669004,2,5,8,True,2022-05-21,Stolen,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
14,14,14,14,14,1B,,Caught Stealing 2B,665482,Gilberto Celestino,606303,Joel Payamps,621439,Byron Buxton,R,MJ Melendez,669004,1,4,6,True,2022-05-20,Caught,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
15,15,15,15,15,1B,,Caught Stealing 2B,656582,Connor Joe,663738,Daniel Lynch IV,602074,Yonathan Daza,L,MJ Melendez,669004,0,2,5,False,2022-05-15,Caught,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
16,16,16,16,16,1B,,Caught Stealing 2B,602074,Yonathan Daza,671790,Ronald Bolaños,624513,Dom Nuñez,R,MJ Melendez,669004,10,4,8,False,2022-05-14,Caught,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
17,17,17,17,17,1B,2B,Stolen Base 2B,669256,Nick Solak,641745,Brad Keller,543543,Brad Miller,R,MJ Melendez,669004,5,0,4,False,2022-05-10,Stolen,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
18,18,18,18,18,2B,3B,Stolen Base 3B,669256,Nick Solak,607237,Amir Garrett,518586,Charlie Culberson,L,MJ Melendez,669004,6,1,6,False,2022-05-10,Stolen,3B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
19,19,19,19,19,1B,2B,Stolen Base 2B,642201,Eli White,607237,Amir Garrett,518586,Charlie Culberson,L,MJ Melendez,669004,6,1,6,False,2022-05-10,Stolen,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
20,20,20,20,20,1B,2B,Stolen Base 2B,622761,Jorge Mateo,672578,Carlos Hernández,656775,Cedric Mullins,R,MJ Melendez,669004,2,1,5,False,2022-05-09,Stolen,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
21,21,21,21,21,2B,3B,Stolen Base 3B,656775,Cedric Mullins,663738,Daniel Lynch IV,669720,Austin Hays,L,MJ Melendez,669004,0,0,1,False,2022-05-08,Stolen,3B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
22,22,22,22,22,1B,2B,Stolen Base 2B,663624,Ryan Mountcastle,663738,Daniel Lynch IV,622761,Jorge Mateo,L,MJ Melendez,669004,3,0,1,False,2022-05-08,Stolen,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
23,23,23,23,23,1B,2B,Stolen Base 2B,622761,Jorge Mateo,425844,Zack Greinke,656775,Cedric Mullins,R,MJ Melendez,669004,1,0,2,False,2022-05-08,Stolen,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
24,24,24,24,24,1B,2B,Stolen Base 2B,622761,Jorge Mateo,672578,Carlos Hernández,656775,Cedric Mullins,R,MJ Melendez,669004,2,1,5,False,2022-05-07,Stolen,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
25,25,25,25,25,2B,3B,Stolen Base 3B,656775,Cedric Mullins,663738,Daniel Lynch IV,669720,Austin Hays,L,MJ Melendez,669004,0,0,1,False,2022-05-06,Stolen,3B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
26,26,26,26,26,1B,2B,Stolen Base 2B,663624,Ryan Mountcastle,663738,Daniel Lynch IV,622761,Jorge Mateo,L,MJ Melendez,669004,3,0,1,False,2022-05-06,Stolen,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
27,27,27,27,27,2B,3B,Stolen Base 3B,657557,Paul DeJong,607237,Amir Garrett,502671,Paul Goldschmidt,L,MJ Melendez,669004,0,5,7,True,2022-05-04,Stolen,3B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
28,28,28,28,28,1B,2B,Stolen Base 2B,669242,Tommy Edman,607237,Amir Garrett,502671,Paul Goldschmidt,L,MJ Melendez,669004,0,5,7,True,2022-05-04,Stolen,2B,2022,2023,29.2,2023,29.2,2023,29.2,2023,29.2,2023,29.2
