,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year,Sprint
0,0,0,1B,2B,Stolen Base 2B,642731,Thairo Estrada,501985,Mike Minor,600303,Tommy La Stella,L,Chris Okey,608360,5,1,4,False,2022-06-25,Stolen,2B,2022,2023,28.1,2023,28.1,2023,28.1
1,1,1,2B,,Caught Stealing 3B,641933,Tyler O'Neill,669270,Joel Kuhnel,680977,Brendan Donovan,R,Chris Okey,608360,3,4,8,False,2022-06-11,Caught,3B,2022,2023,28.1,2023,28.1,2023,28.1
