,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1210,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,503285,Darren O'Day,665926,Andrés Giménez,R,Alex Jackson,656577,2,1,8,False,2020-07-25,Stolen,2B
3091,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,543169,Brian Flynn,598265,Jackie Bradley Jr.,L,Cam Gallagher,595956,2,4,4,True,2019-06-06,Stolen,2B
3468,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,607536,Kyle Freeland,506702,Sandy León,L,Chris Iannetta,455104,3,0,6,False,2019-05-14,Stolen,2B
4021,2B,3B,Stolen Base 3B,456488,Eduardo Núñez,571704,Ken Giles,593428,Xander Bogaerts,R,Danny Jansen,643376,6,6,9,False,2019-04-11,Stolen,3B
4151,1B,,Caught Stealing 2B,456488,Eduardo Núñez,407845,Fernando Rodney,571788,Brock Holt,R,Nick Hundley,460026,3,3,9,True,2019-04-03,Caught,2B
4181,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,595014,Blake Treinen,571788,Brock Holt,R,Josh Phegley,572033,1,0,9,True,2019-04-02,Stolen,2B
4053,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,503285,Darren O'Day,665926,Andrés Giménez,R,Alex Jackson,656577,2,1,8,False,2020-07-25,Stolen,2B
5934,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,543169,Brian Flynn,598265,Jackie Bradley Jr.,L,Cam Gallagher,595956,2,4,4,True,2019-06-06,Stolen,2B
6311,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,607536,Kyle Freeland,506702,Sandy León,L,Chris Iannetta,455104,3,0,6,False,2019-05-14,Stolen,2B
6864,2B,3B,Stolen Base 3B,456488,Eduardo Núñez,571704,Ken Giles,593428,Xander Bogaerts,R,Danny Jansen,643376,6,6,9,False,2019-04-11,Stolen,3B
6994,1B,,Caught Stealing 2B,456488,Eduardo Núñez,407845,Fernando Rodney,571788,Brock Holt,R,Nick Hundley,460026,3,3,9,True,2019-04-03,Caught,2B
7024,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,595014,Blake Treinen,571788,Brock Holt,R,Josh Phegley,572033,1,0,9,True,2019-04-02,Stolen,2B
5977,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,503285,Darren O'Day,665926,Andrés Giménez,R,Alex Jackson,656577,2,1,8,False,2020-07-25,Stolen,2B
7858,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,543169,Brian Flynn,598265,Jackie Bradley Jr.,L,Cam Gallagher,595956,2,4,4,True,2019-06-06,Stolen,2B
8235,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,607536,Kyle Freeland,506702,Sandy León,L,Chris Iannetta,455104,3,0,6,False,2019-05-14,Stolen,2B
8788,2B,3B,Stolen Base 3B,456488,Eduardo Núñez,571704,Ken Giles,593428,Xander Bogaerts,R,Danny Jansen,643376,6,6,9,False,2019-04-11,Stolen,3B
8918,1B,,Caught Stealing 2B,456488,Eduardo Núñez,407845,Fernando Rodney,571788,Brock Holt,R,Nick Hundley,460026,3,3,9,True,2019-04-03,Caught,2B
8948,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,595014,Blake Treinen,571788,Brock Holt,R,Josh Phegley,572033,1,0,9,True,2019-04-02,Stolen,2B
