,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
294,1B,2B,Stolen Base 2B,543760,Marcus Semien,458681,Lance Lynn,572039,Stephen Piscotty,R,Jeff Mathis,425772,1,1,6,True,2020-09-13,Stolen,2B
741,1B,2B,Stolen Base 2B,543760,Marcus Semien,656288,Griffin Canning,621566,Matt Olson,R,Jason Castro,488771,0,1,1,False,2020-08-22,Stolen,2B
918,1B,2B,Stolen Base 2B,543760,Marcus Semien,605164,Dylan Bundy,657656,Ramón Laureano,R,Jason Castro,488771,0,0,1,True,2020-08-11,Stolen,2B
977,1B,2B,Stolen Base 2B,543760,Marcus Semien,664285,Framber Valdez,657656,Ramón Laureano,L,Dustin Garneau,572863,1,0,6,False,2020-08-08,Stolen,2B
1241,1B,,Caught Stealing 2B,543760,Marcus Semien,605498,Andrew Suárez,657656,Ramón Laureano,L,Rob Brantly,542963,3,2,5,True,2020-07-21,Caught,2B
1590,1B,2B,Stolen Base 2B,543760,Marcus Semien,444468,Héctor Rondón,656305,Matt Chapman,R,Martín Maldonado,455117,3,5,7,True,2019-09-11,Stolen,2B
1627,1B,2B,Stolen Base 2B,543760,Marcus Semien,572403,Drew VerHagen,656305,Matt Chapman,R,Grayson Greiner,606988,3,1,5,False,2019-09-08,Stolen,2B
1692,1B,2B,Stolen Base 2B,543760,Marcus Semien,572703,Luke Bard,656305,Matt Chapman,R,Kevan Smith,607345,0,2,1,False,2019-09-05,Stolen,2B
1824,2B,,Caught Stealing 3B,543760,Marcus Semien,543557,Mike Montgomery,656305,Matt Chapman,L,Meibrys Viloria,650619,0,2,2,True,2019-08-27,Caught,3B
1986,1B,2B,Stolen Base 2B,543760,Marcus Semien,519151,Ryan Pressly,543257,Robbie Grossman,R,Robinson Chirinos,455139,2,2,8,False,2019-08-16,Stolen,2B
