,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
10,10,10,10,10,6259,1B,2B,Stolen Base 2B,572204,Trayce Thompson,519437,Chris Withrow,435062,Howie Kendrick,R,Tyler Flowers,452095,1,0,6,False,2016-06-04,Stolen,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
11,11,11,11,11,6262,2B,3B,Stolen Base 3B,572204,Trayce Thompson,571871,Ian Krol,435062,Howie Kendrick,L,Tyler Flowers,452095,2,0,8,False,2016-06-04,Stolen,3B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
12,12,12,12,12,6480,1B,2B,Stolen Base 2B,572204,Trayce Thompson,605232,Brandon Finnegan,608369,Corey Seager,L,Tucker Barnhart,571466,1,0,6,False,2016-05-23,Stolen,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
13,13,13,13,13,6864,1B,,Caught Stealing 2B,572204,Trayce Thompson,544993,Steve Geltz,592626,Joc Pederson,R,Curt Casali,592200,3,7,5,True,2016-05-03,Caught,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
14,14,14,14,14,1785,1B,2B,Stolen Base 2B,572204,Trayce Thompson,502624,Chase Anderson,518735,Yasmani Grandal,R,Jonathan Lucroy,518960,0,2,2,True,2016-06-28,Stolen,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
15,15,15,15,15,1786,2B,3B,Stolen Base 2B,572204,Trayce Thompson,502624,Chase Anderson,518735,Yasmani Grandal,R,Jonathan Lucroy,518960,0,2,2,True,2016-06-28,Stolen,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
16,16,16,16,16,2222,1B,2B,Stolen Base 2B,572204,Trayce Thompson,502032,Bud Norris,435062,Howie Kendrick,R,Tyler Flowers,452095,1,0,4,False,2016-06-04,Stolen,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
17,17,17,17,17,2224,1B,2B,Stolen Base 2B,572204,Trayce Thompson,519437,Chris Withrow,435062,Howie Kendrick,R,Tyler Flowers,452095,1,0,6,False,2016-06-04,Stolen,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
18,18,18,18,18,2227,2B,3B,Stolen Base 3B,572204,Trayce Thompson,571871,Ian Krol,435062,Howie Kendrick,L,Tyler Flowers,452095,2,0,8,False,2016-06-04,Stolen,3B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
19,19,19,19,19,2445,1B,2B,Stolen Base 2B,572204,Trayce Thompson,605232,Brandon Finnegan,608369,Corey Seager,L,Tucker Barnhart,571466,1,0,6,False,2016-05-23,Stolen,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
20,20,20,20,20,2829,1B,,Caught Stealing 2B,572204,Trayce Thompson,544993,Steve Geltz,592626,Joc Pederson,R,Curt Casali,592200,3,7,5,True,2016-05-03,Caught,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
21,21,21,21,21,5192,1B,2B,Stolen Base 2B,572204,Trayce Thompson,502624,Chase Anderson,518735,Yasmani Grandal,R,Jonathan Lucroy,518960,0,2,2,True,2016-06-28,Stolen,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
22,22,22,22,22,5193,2B,3B,Stolen Base 2B,572204,Trayce Thompson,502624,Chase Anderson,518735,Yasmani Grandal,R,Jonathan Lucroy,518960,0,2,2,True,2016-06-28,Stolen,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
23,23,23,23,23,5629,1B,2B,Stolen Base 2B,572204,Trayce Thompson,502032,Bud Norris,435062,Howie Kendrick,R,Tyler Flowers,452095,1,0,4,False,2016-06-04,Stolen,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
24,24,24,24,24,5631,1B,2B,Stolen Base 2B,572204,Trayce Thompson,519437,Chris Withrow,435062,Howie Kendrick,R,Tyler Flowers,452095,1,0,6,False,2016-06-04,Stolen,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
25,25,25,25,25,5634,2B,3B,Stolen Base 3B,572204,Trayce Thompson,571871,Ian Krol,435062,Howie Kendrick,L,Tyler Flowers,452095,2,0,8,False,2016-06-04,Stolen,3B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
26,26,26,26,26,5852,1B,2B,Stolen Base 2B,572204,Trayce Thompson,605232,Brandon Finnegan,608369,Corey Seager,L,Tucker Barnhart,571466,1,0,6,False,2016-05-23,Stolen,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
27,27,27,27,27,6236,1B,,Caught Stealing 2B,572204,Trayce Thompson,544993,Steve Geltz,592626,Joc Pederson,R,Curt Casali,592200,3,7,5,True,2016-05-03,Caught,2B,2016,2017,28.2,2017,28.2,2017,28.2,2017,28.2,2017,28.2
